Ganymede X	Ganymede Y
-6.057849106203241E11	5.3213445443910486E11
-6.373266215590793E11	4.862144801348671E11
-6.599998987802013E11	4.4387509883979034E11
-6.788929928607217E11	4.05511595238613E11
-6.96372770763796E11	3.706073591907403E11
-7.14577362683449E11	3.386602659850674E11
-7.367458555536448E11	3.0813259453650653E11
-7.662876187225862E11	2.715000932991473E11
-7.907517073916235E11	2.1899748977409277E11
-8.008113107353749E11	1.6471303434737238E11
-8.034639043674443E11	1.1538747020858965E11
-8.027210409800334E11	7.106910116239415E10
-8.00893499239383E11	3.1321960425987503E10
-8.004598609456012E11	-4.5061890038643675E9
-8.051929563270199E11	-3.912303036198555E10
-8.155862534019857E11	-8.264225109369371E10
-8.164451155299791E11	-1.381029836475252E11
-8.048714309024933E11	-1.9193789231230725E11
-7.868507762746218E11	-2.399989345578794E11
-7.657639449667008E11	-2.821820805139365E11
-7.438665328314867E11	-3.18748397189356E11
-7.238223695416951E11	-3.5025059315099176E11
-7.099017020587783E11	-3.798581382621964E11
-7.010600514960721E11	-4.191109511671356E11
-6.814134697564097E11	-4.6755773808402856E11
-6.50908704490287E11	-5.126122964725758E11
-6.148705028023765E11	-5.513257490161531E11
-5.762394018672173E11	-5.836083860260164E11
-5.37045936867809E11	-6.096083352764265E11
-4.9965918501594635E11	-6.295752796158763E11
-4.683178812109536E11	-6.455192698969243E11
-4.447275267903391E11	-6.689120308017974E11
-4.115552809309016E11	-7.025035532589939E11
-3.678949342918495E11	-7.32021186677749E11
-3.195440601747499E11	-7.546259614249587E11
-2.693578273039475E11	-7.704480207334377E11
-2.191319326182861E11	-7.79751085778518E11
-1.7067673336291382E11	-7.827223226687245E11
-1.2694811503971584E11	-7.800175825854773E11
-9.318688444737161E10	-7.776536109887772E11
-5.813655144603283E10	-7.891841169108258E11
-1.0676995420309551E10	-7.994174832858593E11
4.1385455130848274E10	-8.02140353454593E11
9.445265680325885E10	-7.977874532179844E11
1.467533173385881E11	-7.869554520746902E11
1.9689292372463187E11	-7.700571256884298E11
2.431735400806152E11	-7.474949855573477E11
2.825939038096334E11	-7.205101824469436E11
3.111606673314685E11	-6.974214175397384E11
3.4567988250383246E11	-6.873835919499427E11
3.8988873578505566E11	-6.719453354260667E11
4.3543560169300885E11	-6.486918817773795E11
4.795015088496437E11	-6.188514510239817E11
5.206715700246065E11	-5.833134137699736E11
5.577439778040656E11	-5.4275443483083215E11
5.892234413549619E11	-4.979417247243258E11
6.127239313891769E11	-4.505993708089395E11
6.257555037208287E11	-4.077025581172617E11
6.419734115619453E11	-3.779971416758264E11
6.677135062317072E11	-3.447179352053722E11
6.937769959466143E11	-3.0405118694910583E11
7.168660410067057E11	-2.5763550770679736E11
7.355821444371897E11	-2.0673105060099832E11
7.488504865639019E11	-1.5233522945168466E11
7.554300206171226E11	-9.558868899813428E10
7.536753339169888E11	-3.8563280334078545E10
7.425515061241941E11	1.353882541620848E10
7.298446255237805E11	5.332189554744776E10
7.260418817864589E11	8.996562757154634E10
7.247839702051831E11	1.3200423641993092E11
7.21102090000315E11	1.7879921735944287E11
7.130667854538702E11	2.289090823551607E11
6.995269288785115E11	2.8117305807844147E11
6.792823802678302E11	3.3435190057450256E11
6.507837394619235E11	3.862473002816901E11
6.133859882813752E11	4.3168910486846265E11
5.740313347594269E11	4.642520330284269E11
5.423781954350949E11	4.902979980089131E11
5.152045859544354E11	5.182805736861853E11
4.877463647166263E11	5.4914405283039764E11
4.57725146122053E11	5.819396018174274E11
4.239331212916596E11	6.15734418377261E11
3.853226093451011E11	6.496784883865013E11
3.4040755686070776E11	6.824970679419675E11
2.871115999872906E11	7.105212007601095E11
2.290476327081367E11	7.246912148694688E11
1.7995616294687173E11	7.27921523665267E11
1.3814044537947617E11	7.314392700995724E11
9.833438998907788E10	7.367890111251946E11
5.823773733264834E10	7.431630394249114E11
1.6777396468752197E10	7.49778059643384E11
-2.6764274596882202E10	7.560394686435862E11
-7.318688685821014E10	7.614038997067983E11
-1.2383469295932803E11	7.649494580304645E11
-1.8109935641915466E11	7.632792626312446E11
-2.400909307639134E11	7.453235821799594E11
-2.845923405433371E11	7.193271936546527E11
-3.2219392881107935E11	6.964775687102789E11
-3.5779051629931586E11	6.757555706954111E11
-3.9280084890455945E11	6.559227621972257E11
-4.278349493191368E11	6.362248143549425E11
-4.63338274021007E11	6.161609542025275E11
-4.9984088634109985E11	5.952971708963151E11
-5.382034445612092E11	5.729943507781992E11
-5.80004497835338E11	5.474784062355301E11
-6.2550511072768E11	5.112007759458521E11
-6.571443624121263E11	4.613651813216822E11
-6.770525293405925E11	4.164785321815822E11
-6.9402715126884E11	3.759394987451597E11
-7.098241463107467E11	3.3770767043591644E11
-7.249594588391613E11	3.0075851631170245E11
-7.397534907984886E11	2.6448597905372015E11
-7.545699587699249E11	2.2840684077694977E11
-7.699368350987683E11	1.9193241798123294E11
-7.866612829674745E11	1.5394900697480856E11
-8.055907457431132E11	1.1141243987718967E11
-8.215322901933711E11	5.680003951075904E10
-8.201988318123928E11	-1.299832069896941E9
-8.112691987367039E11	-5.1331678002256805E10
-8.006334116582207E11	-9.60138102104604E10
-7.894209060552892E11	-1.372861894754033E11
-7.780144819078303E11	-1.7614807111047296E11
-7.667275880781736E11	-2.1327294972852426E11
-7.55952968866912E11	-2.493371714284395E11
-7.46189673423691E11	-2.853458180942767E11
-7.378310141648502E11	-3.23248531963783E11
-7.294642651175215E11	-3.6707858425021375E11
-7.121658548629863E11	-4.189828996101167E11
-6.812004803379117E11	-4.6722176574520844E11
-6.45286733762432E11	-5.0682089772221844E11
-6.085096519136157E11	-5.3998104718899664E11
-5.7216389065906E11	-5.685336807319756E11
-5.366989017576098E11	-5.935501445862219E11
-5.024554382513478E11	-6.158367000945215E11
-4.697909978221679E11	-6.362612037346736E11
-4.390008865144245E11	-6.560931584322131E11
-4.098218321036427E11	-6.77441952604194E11
-3.797912851524047E11	-7.031683187866755E11
-3.426603584932597E11	-7.330962668763744E11
-2.9540730095747253E11	-7.599511173179597E11
-2.4289282318113217E11	-7.787084451541005E11
-1.895674233995563E11	-7.898282204644857E11
-1.3739614382260318E11	-7.948565152125226E11
-8.724895736658485E10	-7.950042425409242E11
-3.967521945863777E10	-7.911847943578644E11
4.803237500150898E9	-7.842603655277775E11
4.560765409841795E10	-7.753880874581748E11
8.235901774611746E10	-7.666726700420779E11
1.1672447021442474E11	-7.619664484732242E11
1.5619798347249887E11	-7.626185829918865E11
2.0481450380197122E11	-7.602011536410455E11
2.5705875895020667E11	-7.4965082221562E11
3.0871964541281006E11	-7.3169974585183E11
3.580059264064383E11	-7.078354288508369E11
4.0409339927213806E11	-6.792273103563792E11
4.464887051686811E11	-6.467631568193712E11
4.84783840033446E11	-6.111872085623518E11
5.1853793309487177E11	-5.732454900259347E11
5.4719973727375104E11	-5.3390906814326544E11
5.701272979190042E11	-4.949355807924699E11
5.87851192052484E11	-4.60591584278667E11
6.104112071888894E11	-4.347789674213674E11
6.427527857498004E11	-4.0342402615508496E11
6.74245100647599E11	-3.633245056501626E11
7.016547246106669E11	-3.177409571597564E11
7.243687189389357E11	-2.6858649540397983E11
7.422337878193015E11	-2.1701647917807675E11
7.551837512169526E11	-1.638603422604025E11
7.631579310974313E11	-1.0981086488867728E11
7.66076310943038E11	-5.5528425259104546E10
7.638286596550363E11	-1.732464637150955E9
7.562760846311924E11	5.065766363630586E10
7.43328852165509E11	1.001917988854042E11
7.256771716004756E11	1.438953325711847E11
7.111028136157635E11	1.7744848469767065E11
7.081677665450497E11	2.1525055587558536E11
7.020473005614961E11	2.615547100994589E11
6.897887498750403E11	3.1039647186046625E11
6.71857029285703E11	3.594388595301599E11
6.487593215485902E11	4.075537344379236E11
6.208888354282914E11	4.539950737307791E11
5.88566143994945E11	4.981436429603983E11
5.520839291589235E11	5.3939581858708905E11
5.1175468764134393E11	5.770876146550005E11
4.6798810046938184E11	6.104105522891865E11
4.214745199621336E11	6.382884942018477E11
3.7374549880743286E11	6.592430872934783E11
3.2895043396501166E11	6.72138702559665E11
2.936256143341238E11	6.826798796335897E11
2.616119051270961E11	7.003040954576039E11
2.250854479094352E11	7.212198444177852E11
1.8368402944305026E11	7.413098852467902E11
1.3826742402295767E11	7.588477566644685E11
8.95771121993728E10	7.729677984917623E11
3.821355685019636E10	7.830627342403568E11
-1.5262644902701958E10	7.88552846899073E11
-7.019214186080952E10	7.887675477778054E11
-1.2558147198234706E11	7.828930345697556E11
-1.7966429316567352E11	7.701140920626267E11
-2.293343032217247E11	7.504834810299459E11
-2.710161555766708E11	7.27146464196641E11
-3.054237669953635E11	7.060998469651703E11
-3.3798824592550354E11	6.893907224416582E11
-3.721458124982775E11	6.745828671893127E11
-4.0845900688047565E11	6.592024422331317E11
-4.465320254614721E11	6.417961036723085E11
-4.8584349327854614E11	6.215301145263073E11
-5.2592075355625726E11	5.978177199079281E11
-5.663087287867479E11	5.700779861926779E11
-6.064107558592533E11	5.3753774668353284E11
-6.4503317165244E11	4.990634713316594E11
-6.79180823373187E11	4.535745089873149E11
-7.03475655238095E11	4.034861574746258E11
-7.176319704322034E11	3.567064359862589E11
-7.281437444218092E11	3.158769811513509E11
-7.385326564617953E11	2.7848900401333044E11
-7.494198040429575E11	2.4232419517457394E11
-7.605923157759133E11	2.061004636387779E11
-7.71692756634574E11	1.690881845238238E11
-7.823890006647655E11	1.308341461100278E11
-7.924036483101206E11	9.099829028866919E10
-8.014970406814904E11	4.92356769909524E10
-8.09407169560997E11	5.068516114476933E9
-8.156611590225798E11	-4.2321566256593605E10
-8.188089161213169E11	-9.444269916939491E10
-8.132007043583499E11	-1.5227078217670044E11
-7.928616608602208E11	-2.0516207434098523E11
-7.696603440443973E11	-2.4712340113484976E11
-7.480766888108654E11	-2.842947573492254E11
-7.274748124696782E11	-3.194312800403178E11
-7.071166106106104E11	-3.5350670111903033E11
-6.864989055025759E11	-3.8693198048061035E11
-6.652824242139155E11	-4.199165802099105E11
-6.432288664519167E11	-4.5259858495105365E11
-6.201581662787255E11	-4.8510780891325616E11
-5.959120906814536E11	-5.1761234760296063E11
-5.703052066801189E11	-5.503736258696725E11
-5.4301886431154504E11	-5.838377160897333E11
-5.1326981531912744E11	-6.188077033964843E11
-4.783575130501633E11	-6.565050719440557E11
-4.298587767386503E11	-6.921542137895952E11
-3.7639168596018896E11	-7.11106936040023E11
-3.284679170971929E11	-7.229352437285966E11
-2.8374809176403687E11	-7.323685034856343E11
-2.407552407811569E11	-7.402400908905273E11
-1.987777884828565E11	-7.467324705636765E11
-1.5743381949065213E11	-7.518981500197587E11
-1.1649162010574466E11	-7.55773482075291E11
-7.578445768158691E10	-7.584123069004395E11
-3.5158234561256805E10	-7.598995067418807E11
5.574189002686507E9	-7.603594300921384E11
4.669263079581392E10	-7.599615030243579E11
8.86774885441433E10	-7.589150482658751E11
1.3245178992612361E11	-7.574006349515372E11
1.7997984661787122E11	-7.551068582424335E11
2.3473493631324112E11	-7.483638668241366E11
2.9235326133806964E11	-7.274290328044121E11
3.414775374981472E11	-6.970215664783011E11
3.8354097581574146E11	-6.646124777835414E11
4.2103339681441693E11	-6.317102211687384E11
4.551264412048037E11	-5.985283605669779E11
4.8641685659051495E11	-5.651168357283795E11
5.152859671147624E11	-5.3154194628605273E11
5.4206487776548987E11	-4.9790587788290826E11
5.67134072553785E11	-4.6432413822748254E11
5.910030641194558E11	-4.308691305746306E11
6.143782216889635E11	-3.974558866873928E11
6.381840829912212E11	-3.6362113450379895E11
6.63397946963603E11	-3.281388059604486E11
6.90310578146571E11	-2.885896628129182E11
7.168566439599407E11	-2.4194733602412274E11
7.382853829727324E11	-1.878080213846525E11
7.514394105651218E11	-1.2987902526093756E11
7.568147300064459E11	-7.19267304763227E10
7.560519079463483E11	-1.575199056261622E10
7.50475960015461E11	3.7980391844169395E10
7.410083150596622E11	8.898468254447588E10
7.283579858465516E11	1.3705724710559305E11
7.132038455486785E11	1.819923642894237E11
6.963753541204862E11	2.2360316433934872E11
6.790820806199413E11	2.6189411095692322E11
6.631179069062314E11	2.976577970340594E11
6.501016082749883E11	3.338102129213407E11
6.380751322790436E11	3.748987709671461E11
6.215304932718005E11	4.2133289287422394E11
5.978036961581995E11	4.693346901076785E11
5.674187694712313E11	5.1578128829691895E11
5.316886078808477E11	5.590693479733674E11
4.9182628148319104E11	5.984600140589567E11
4.488150238190244E11	6.336205835932017E11
4.034480965318789E11	6.644014021033126E11
3.5639069607734143E11	6.907299215579463E11
3.0823825642366394E11	7.125590175472179E11
2.59574228627505E11	7.298421070488623E11
2.1104299032085278E11	7.425254187262979E11
1.634736940716828E11	7.505677666462258E11
1.1815391023914706E11	7.540710395068353E11
7.748647049586157E10	7.540637992401681E11
4.409752394401358E10	7.568854666890718E11
7.196661140928841E9	7.69647210649943E11
-3.88126487584572E10	7.80978354903484E11
-8.882528143946233E10	7.86766600620624E11
-1.4028728532527408E11	7.871389192601288E11
-1.9199389401877368E11	7.825479818445834E11
-2.4322807988919968E11	7.733814401624575E11
-2.934788556354092E11	7.599547435605044E11
-3.423323177890746E11	7.425342403951559E11
-3.894203631667616E11	7.213558832544973E11
-4.343901475778381E11	6.966391308750621E11
-4.7687915554337823E11	6.685992992926727E11
-5.164864071076008E11	6.374632106105612E11
-5.527285902137747E11	6.034982102256305E11
-5.84959838022538E11	5.670839655515443E11
-6.12209938050215E11	5.289396618852679E11
-6.329531987987749E11	4.910774455948337E11
-6.479094859256237E11	4.6065652154499493E11
-6.715785370112456E11	4.3824776851856494E11
-7.013623689292899E11	4.0971551668052686E11
-7.303634349650928E11	3.7527334501380597E11
-7.568690609210844E11	3.366084633327822E11
-7.803296748083577E11	2.947334965451792E11
-8.0048038359838E11	2.503141024377742E11
-8.171408417450897E11	2.038490017428399E11
-8.301540713780782E11	1.5575660565973828E11
-8.393624290950571E11	1.0642383919934703E11
-8.445953552796132E11	5.62413608051333E10
-8.456614423634934E11	5.638454358413947E9
-8.423438454463687E11	-4.4869826224179886E10
-8.344057304487008E11	-9.46024288794653E10
-8.216385598749001E11	-1.4255410550569083E11
-8.04105830905239E11	-1.8706863148902908E11
-7.832658139734927E11	-2.2541937198392004E11
-7.648420604013346E11	-2.5610690955712738E11
-7.534643353012186E11	-2.8599895418784283E11
-7.440042980881448E11	-3.2047495740842645E11
-7.32349045132192E11	-3.584559847015622E11
-7.17239014732536E11	-3.983121867887246E11
-6.983353602721049E11	-4.389554682664608E11
-6.755436848724563E11	-4.7963691181669305E11
-6.488259093487653E11	-5.1976726054257025E11
-6.181452286700427E11	-5.588054428282374E11
-5.834572048610603E11	-5.961740104710717E11
-5.4473555930214465E11	-6.311737818533839E11
-5.020567745192445E11	-6.628858911263715E11
-4.5580785975554834E11	-6.900870716286791E11
-4.071014361713812E11	-7.11326071338901E11
-3.582761153599759E11	-7.255639050502731E11
-3.125294526433624E11	-7.336214673361981E11
-2.7162894500778897E11	-7.38728208861539E11
-2.3431831104063025E11	-7.440851011660249E11
-1.9810031276772516E11	-7.507254025537622E11
-1.611639099132258E11	-7.581563486504662E11
-1.2261199278379169E11	-7.655073311362479E11
-8.209272384443892E10	-7.72004025700894E11
-3.950081300705146E10	-7.770406527167666E11
5.183413724458385E9	-7.801321305482935E11
5.197716180032076E10	-7.808399782836376E11
1.009416308901621E11	-7.786753478841598E11
1.5219512190677136E11	-7.729352828841993E11
2.05798464249942E11	-7.623645480924684E11
2.6099219024319382E11	-7.445707197772462E11
3.1363432339410315E11	-7.169069293288123E11
3.574774714589329E11	-6.827213501312241E11
3.9345959881049976E11	-6.485686664499697E11
4.254024457140808E11	-6.160304847640371E11
4.553089134126748E11	-5.844388469731615E11
4.8395993863520953E11	-5.529867611403928E11
5.1161354126290295E11	-5.210644025915465E11
5.383013824391821E11	-4.882453601253685E11
5.639529921793835E11	-4.542407282638509E11
5.884540179356284E11	-4.1886243200769293E11
6.116774229827896E11	-3.8199611910288434E11
6.335026797535504E11	-3.435798077341271E11
6.538296183980099E11	-3.0358486342723615E11
6.725906305251017E11	-2.619957839178486E11
6.897641528655387E11	-2.1878332291578348E11
7.053927923059099E11	-1.738588341553687E11
7.196100986111903E11	-1.2697491171323602E11
7.326673226262151E11	-7.744014273228545E10
7.446528801297463E11	-2.2904122153390896E10
7.457681924473406E11	4.304479627092714E10
7.280840099692836E11	9.807026501352933E10
7.108923607833213E11	1.454836098560852E11
6.935585672864575E11	1.9036538587693582E11
6.752337389215787E11	2.336898213151669E11
6.554709879850184E11	2.7570096288076056E11
6.340273530471467E11	3.164248074922846E11
6.107741305011224E11	3.558033385288443E11
5.856539508733759E11	3.937427082797126E11
5.586577181021094E11	4.3013427529945776E11
5.2981093181090826E11	4.648650373442217E11
4.9916487303056E11	4.9782324909889404E11
4.667906044027015E11	5.2890167096158264E11
4.3277474160574817E11	5.579994754508477E11
3.972163146394417E11	5.850233950465209E11
3.6022440339969745E11	6.098884775756544E11
3.21916310877589E11	6.325186421250812E11
2.824160928722061E11	6.528471623297954E11
2.4185330270509277E11	6.708171560254259E11
2.003618340734344E11	6.863821254738109E11
1.580787636181344E11	6.995065671241576E11
1.1514310668036496E11	7.101666527564604E11
7.169440466445094E10	7.183509796004769E11
2.7871061103430054E10	7.240613933847008E11
-1.6191673393209846E10	7.27313901594656E11
-6.036420139935117E10	7.281397091939327E11
-1.0452580869215227E11	7.265864010127659E11
-1.4856907981207523E11	7.227194603679221E11
-1.9240621507128867E11	7.166243224931659E11
-2.3597883854401068E11	7.084092713268392E11
-2.7927470474577045E11	6.982097920717118E11
-3.223595837895389E11	6.861952592139124E11
-3.654479374809702E11	6.725784645885481E11
-4.090974661224906E11	6.576195761787256E11
-4.549842528480426E11	6.414784220286946E11
-5.0974064123889935E11	6.170262199940624E11
-5.479279662965112E11	5.723628569993816E11
-5.77911003615605E11	5.326625821218369E11
-6.053795961263472E11	4.944520011164817E11
-6.308240877517764E11	4.565510343806594E11
-6.54304783808886E11	4.1850805688258325E11
-6.7579647938137E11	3.8013518879576666E11
-6.952562879592844E11	3.4136738903547034E11
-7.126432694669965E11	3.022055913182984E11
-7.279252999707667E11	2.6268902006463077E11
-7.410816446517588E11	2.22879697372213E11
-7.521037817735157E11	1.8285272653406097E11
-7.609953482681517E11	1.4268957233914874E11
-7.677715093719117E11	1.0247301928813411E11
-7.724578382837076E11	6.228316012077653E10
-7.750887121951621E11	2.2194117809440796E10
-7.75705223675112E11	-1.772859207785829E10
-7.743526524021134E11	-5.7430030184859634E10
-7.710776139322017E11	-9.686704460183255E10
-7.659250587168973E11	-1.360086709636159E11
-7.589354377428958E11	-1.7483581908568253E11
-7.501424041420591E11	-2.1334042219844446E11
-7.395711659369838E11	-2.5152444959294876E11
-7.272374461394915E11	-2.893994421048964E11
-7.131466918201713E11	-3.26987339212572E11
-6.972926730526355E11	-3.6432347869057184E11
-6.796538789544553E11	-4.0146282915114905E11
-6.601847217760452E11	-4.3849089424297095E11
-6.38795269595483E11	-4.75541430221384E11
-6.153043747217883E11	-5.128237013122579E11
-5.893246912896267E11	-5.506576148773805E11
-5.599547892288837E11	-5.894675127586761E11
-5.24970745426749E11	-6.293006766465535E11
-4.806223130521134E11	-6.667545523595729E11
-4.296760440784562E11	-6.94299107143802E11
-3.7960468514516754E11	-7.130677076330039E11
-3.317825409571181E11	-7.270516688314293E11
-2.856371295341198E11	-7.379509828603271E11
-2.406564841820685E11	-7.463938923149026E11
-1.9652398933146426E11	-7.526342685045919E11
-1.5305533544371103E11	-7.567855376359823E11
-1.1014629237050674E11	-7.589044385306984E11
-6.7739845332647606E10	-7.590235004842474E11
-2.58060336433569E10	-7.571634365665458E11
1.5670076121865881E10	-7.533366255454373E11
5.669466217162388E10	-7.475464468950925E11
9.726696724503658E10	-7.397850976845039E11
1.3737769231006903E11	-7.30031754093548E11
1.7700517696728656E11	-7.182524133167407E11
2.161108475936791E11	-7.044020838839318E11
