Uranus X	Uranus Y
1.4819659811815833E12	-2.5540867344253438E12
1.5029384372786477E12	-2.5428409554280464E12
1.523810388181568E12	-2.5314251147993877E12
1.544580535835351E12	-2.519840126186589E12
1.5652475911871594E12	-2.5080869126406626E12
1.5858102741522886E12	-2.4961664065758203E12
1.60626731356992E12	-2.4840795497092495E12
1.6266174471539622E12	-2.471827292982652E12
1.6468594214426514E12	-2.459410596469261E12
1.6669919917470598E12	-2.4468304292687495E12
1.6870139220966436E12	-2.4340877693880967E12
1.706923985183375E12	-2.4211836036042905E12
1.7267209623112188E12	-2.4081189273091123E12
1.7464036433581755E12	-2.3948947443433022E12
1.7659708267531602E12	-2.381512066829391E12
1.785421319465158E12	-2.367971915008373E12
1.8047539370011472E12	-2.3542753170808696E12
1.8239675034105176E12	-2.340423309051579E12
1.8430608512955623E12	-2.326416934576124E12
1.8620328218292976E12	-2.312257244811016E12
1.8808822647826333E12	-2.2979452982697456E12
1.8996080385611445E12	-2.283482160689122E12
1.9182090102492358E12	-2.268868904908036E12
1.936684055657389E12	-2.2541066107589146E12
1.9550320593680447E12	-2.239196364967751E12
1.973251914779268E12	-2.2241392610583457E12
1.9913425241487834E12	-2.208936399259553E12
2.0093027986406887E12	-2.193588886417359E12
2.0271316583750417E12	-2.178097835914235E12
2.0448280324783582E12	-2.1624643675962803E12
2.0623908591324495E12	-2.14668960770661E12
2.07981908561997E12	-2.130774688822299E12
2.0971116683667366E12	-2.1147207497925903E12
2.1142675729823657E12	-2.098528935677647E12
2.1312857743007463E12	-2.0822003976887036E12
2.14816525642077E12	-2.065736293130941E12
2.1649050127456672E12	-2.0491377853495647E12
2.1815040460191538E12	-2.0324060436765718E12
2.197961368359859E12	-2.015542243376816E12
2.214276001295393E12	-1.9985475655948137E12
2.23044697579519E12	-1.9814231973031577E12
2.2464733323007515E12	-1.9641703312512446E12
2.262354120753635E12	-1.946790165912955E12
2.2780884006223687E12	-1.929283905433386E12
2.2936752409287295E12	-1.911652759575431E12
2.309113720273315E12	-1.8938979436665662E12
2.324402926860467E12	-1.8760206785458367E12
2.339541958522723E12	-1.858022190511311E12
2.354529922744177E12	-1.8399037112684836E12
2.3693659366807207E12	-1.8216664778788486E12
2.384049127176168E12	-1.8033117327061199E12
2.3985786307770835E12	-1.7848407233587195E12
2.4129535937500444E12	-1.7662547026310557E12
2.4271731721020205E12	-1.7475549284468367E12
2.441236531601277E12	-1.7287426638061787E12
2.4551428477947905E12	-1.7098191767345833E12
2.468891306020334E12	-1.6907857402302234E12
2.482481101415103E12	-1.6716436322072524E12
2.4959114389241973E12	-1.65239413543588E12
2.509181533311761E12	-1.6330385374817869E12
2.5222906091751094E12	-1.6135781306472375E12
2.5352379009603945E12	-1.594014211915395E12
2.5480226529764873E12	-1.5743480828974358E12
2.5606441194037354E12	-1.5545810497796475E12
2.573101564297715E12	-1.5347144232671504E12
2.585394261591856E12	-1.5147495185234927E12
2.5975214951028594E12	-1.4946876551085217E12
2.609482558540524E12	-1.4745301569179536E12
2.6212767555198706E12	-1.4542783521269922E12
2.6329033995711963E12	-1.4339335731369805E12
2.644361814145194E12	-1.4134971565223823E12
2.6556513326129014E12	-1.3929704429749272E12
2.6667712982638115E12	-1.3723547772436978E12
2.6777210643064375E12	-1.3516515080728552E12
2.688499993873753E12	-1.330861988140636E12
2.6991074600315596E12	-1.309987574002377E12
2.7095428457850947E12	-1.2890296260372358E12
2.7198055440803433E12	-1.2679895083951765E12
2.729894957800665E12	-1.246868588941044E12
2.739810499762599E12	-1.2256682391955576E12
2.7495515927133423E12	-1.204389834275269E12
2.75911766933046E12	-1.18303475283331E12
2.7685081722226323E12	-1.1616043770015486E12
2.777722553930515E12	-1.140100092334092E12
2.7867602769263755E12	-1.1185232877523496E12
