Sun X	Sun Y
-5.414971050340611E8	-3.342739686526576E8
-5.145409681611857E8	-3.651644015423869E8
-4.856259855456084E8	-3.94144862995482E8
-4.548300498435283E8	-4.209846073093909E8
-4.223062653569919E8	-4.454343349440555E8
-3.883097416114354E8	-4.672733705852687E8
-3.5316836854216623E8	-4.863710201036279E8
-3.172211271482141E8	-5.027142915078752E8
-2.8075165538850874E8	-5.163913088172374E8
-2.43947319471821E8	-5.27537601897693E8
-2.0689964096212122E8	-5.3627181841143936E8
-1.6964032396480379E8	-5.42643091042364E8
-1.322179239243375E8	-5.466184023843257E8
-9.472379588488407E7	-5.481431507166502E8
-5.7289518698572055E7	-5.471396557239232E8
-2.0111139674905613E7	-5.435429713135968E8
1.6571375634549716E7	-5.373416152272353E8
5.251111453764628E7	-5.285927290965737E8
8.748958947689074E7	-5.174133548719262E8
1.213391302458895E8	-5.0395567267780095E8
1.5394888649253824E8	-4.883761899250471E8
1.8525454879023173E8	-4.708027204957204E8
2.1519150138178772E8	-4.5131567162040156E8
2.4367562242043003E8	-4.2999614815066427E8
2.706210683782296E8	-4.069157185229958E8
2.959182318071653E8	-3.82151129116056E8
3.19450208473609E8	-3.558091555519434E8
3.411193114931021E8	-3.280250385467026E8
3.6086136286261135E8	-2.989416817913273E8
3.7863909627387244E8	-2.686865743702485E8
3.944225335847765E8	-2.3736245961527333E8
4.081727159087832E8	-2.0505185304410654E8
4.198226489048826E8	-1.718221214425238E8
4.292637535454411E8	-1.3777606972788745E8
4.3640215455557495E8	-1.0306150863206343E8
4.411588553376418E8	-6.785114237043199E7
4.4348371442106533E8	-3.23500335455344E7
4.4337914249067557E8	3219263.996614785
4.40908866483498E8	3.8649182469815016E7
4.3618243525097674E8	7.378132187380105E7
4.2931994834580255E8	1.0852475832442677E8
4.204126163459493E8	1.428497347038655E8
4.094931758390075E8	1.7676506002736536E8
3.965040615483702E8	2.1027114599730596E8
3.813402041176362E8	2.4328158119533944E8
3.639105667713416E8	2.756384238005239E8
3.4416307844889957E8	3.0712052781109095E8
3.221193125885579E8	3.374674909970969E8
2.9788840089171016E8	3.664239974884022E8
2.7165305059494454E8	3.937844721606516E8
2.4363409403446424E8	4.1942227521055704E8
2.140464043240236E8	4.432958512579278E8
1.8305941751421243E8	4.6543340343536973E8
1.507643681483617E8	4.859067693541152E8
1.1714395145995699E8	5.04763003164856E8
8.213656524124575E7	5.219564122314963E8
4.568697155673E7	5.373592310830518E8
7789766.0376978	5.507666795287285E8
-3.1469745489881493E7	5.619361946712224E8
-7.190861563563864E7	5.706434704914474E8
-1.132716344883089E8	5.767287901175318E8
-1.552738672368392E8	5.801197776881175E8
-1.9764432538516405E8	5.808294150630051E8
-2.401593455713126E8	5.789363395484259E8
-2.8266863925892687E8	5.745603034823688E8
-3.251186156210549E8	5.677988768869709E8
-3.674895026105888E8	5.586760042280722E8
-4.097599000127854E8	5.471577802914295E8
-4.518762491434452E8	5.331534752632291E8
-4.937202770538569E8	5.165428686286167E8
-5.351008183533119E8	4.972186629681172E8
-5.757715632155864E8	4.751238096482653E8
-6.154644148598691E8	4.502705390248376E8
-6.539242806937779E8	4.227379668442674E8
-6.909333117676591E8	3.9265417916531366E8
-7.263239931519126E8	3.601776627345943E8
-7.599975097516079E8	3.254575598416321E8
-7.918716154650522E8	2.885901201649434E8
-8.218504498050997E8	2.496538525206688E8
-8.498252343062986E8	2.0871825393663847E8
-8.756681906674058E8	1.6585406345798907E8
-8.992334939894351E8	1.2114648457557812E8
-9.203646164117075E8	7.470639121880974E7
-9.38907168987489E8	2.667676550873394E7
-9.547242476305588E8	-2.276940044279015E7
-9.677070845345505E8	-7.344051212991211E7
-9.777749178064754E8	-1.2513797303000377E8
-9.848828512861421E8	-1.7766540579525545E8
-9.889995244258897E8	-2.3086809785404688E8
-9.900613349968714E8	-2.845959360916788E8
-9.879942929023267E8	-3.3867173874216926E8
-9.827336473295151E8	-3.9288677039976585E8
-9.742427168154843E8	-4.4700558561148125E8
-9.625248674160342E8	-5.007813145099439E8
-9.476241828756945E8	-5.539736434832857E8
-9.296177792875696E8	-6.063628757405424E8
-9.086036948714764E8	-6.577588225982534E8
-8.846844364482402E8	-7.080033744564053E8
-8.579530243975255E8	-7.56957956895233E8
-8.28500977653607E8	-8.045043938754429E8
-7.963793949364575E8	-8.505446750365263E8
-7.616051260128152E8	-8.949420190628005E8
-7.24201273636164E8	-9.37509449391438E8
-6.842277537601641E8	-9.780174420965722E8
-6.418055000229869E8	-1.0162156799217162E9
-5.971261176355622E8	-1.0518660975064434E9
-5.504419258698211E8	-1.0847774141649117E9
-5.020383484987263E8	-1.1148296629548512E9
-4.5219671732503825E8	-1.141980444047792E9
-4.0115797371825564E8	-1.1662488750533404E9
-3.491081225277945E8	-1.1876768889409585E9
-2.961926836651371E8	-1.2063185586902034E9
-2.4249155738676253E8	-1.2222160439840975E9
-1.8805402154420826E8	-1.235350080940108E9
-1.3294319704172464E8	-1.2456427719309862E9
-7.726634805010839E7	-1.2529744682810597E9
-2.119558772333713E7	-1.257212065640303E9
3.502701809936266E7	-1.25824610277515E9
9.110521146101098E7	-1.2560281935151126E9
1.4672467543286866E8	-1.2505958504579763E9
2.015995744962488E8	-1.2420727152256787E9
2.555127587034306E8	-1.23063996736178E9
3.083250566272964E8	-1.216484774508984E9
3.599472910741038E8	-1.1997822343097122E9
4.103517116351847E8	-1.1806777324388492E9
4.595330622254916E8	-1.1592469292469928E9
5.0746508833228207E8	-1.1355076965511708E9
5.540764165650421E8	-1.109443162205029E9
5.992380439968983E8	-1.0810310353566897E9
6.427654564901994E8	-1.0502765442326404E9
6.844377380287201E8	-1.017241810974303E9
7.240313047857739E8	-9.820619035467547E8
7.613590444540316E8	-9.449395892946762E8
7.963015078197273E8	-9.0611754736493E8
8.288141836076126E8	-8.658323112949785E8
8.588928171073779E8	-8.24289523840323E8
8.8657374633928E8	-7.816698919577036E8
9.119138198571647E8	-7.380927161114427E8
9.349476869466511E8	-6.936266111427269E8
9.5567032956531E8	-6.483154666329544E8
9.740338644954541E8	-6.022049610734231E8
9.899570543962889E8	-5.553657767566509E8
1.0033442642238135E9	-5.079079502951283E8
1.0141077258219817E9	-4.599834478144833E8
1.0221871231895391E9	-4.1177800586955E8
1.0275630896486857E9	-3.6349513075749546E8
1.030262305911908E9	-3.153326266528549E8
1.0303372120043519E9	-2.6745750737071106E8
1.0278456318384321E9	-2.2002667415456906E8
1.022867804595609E9	-1.7317383900569454E8
1.0154753851483523E9	-1.2699968599678983E8
1.0057185139350884E9	-8.159444494304551E7
9.936309466507276E8	-3.705598747220665E7
9.79243375684716E8	6501157.530475214
9.625977177970073E8	4.8947890700783856E7
9.437549892802571E8	9.015069847550128E7
9.22794054943747E8	1.2998255602961066E8
8.998050453535867E8	1.683284313108789E8
8.748841667413473E8	2.0508557414197978E8
8.481304812867863E8	2.401672089357468E8
8.196246232774527E8	2.734983783230504E8
7.894419185462416E8	3.0498110605998313E8
7.57673446385284E8	3.3451708717452395E8
7.244121196658862E8	3.620076126727968E8
6.897600244549687E8	3.8734441936956203E8
6.538412877177933E8	4.104129780373458E8
6.168099559272411E8	4.311058668417995E8
5.7884699505562E8	4.493400532184011E8
5.401461429920902E8	4.650694601273168E8
5.008943889407278E8	4.7828633733217824E8
4.612557558124895E8	4.8901063436135805E8
4.2136562036125666E8	4.972731511380715E8
3.8133395352008766E8	5.031047910543262E8
3.4123687518604666E8	5.065199189792002E8
3.0115069081084627E8	5.074817126734914E8
2.6118546519181395E8	5.059334598958251E8
2.2148246833990747E8	5.018125012367957E8
1.8222146715085846E8	4.950618111443084E8
1.436211098673618E8	4.856497815213107E8
1.0592780292542818E8	4.735895104622808E8
6.939519219571936E7	4.589507862422874E8
3.425927736813001E7	4.4186064935253906E8
715408.3515115136	4.224914099198271E8
-3.1096378478906598E7	4.0103804482018375E8
-6.109199038825665E7	3.776907399367662E8
-8.922940230202828E7	3.526146209183831E8
-1.1550077022582714E8	3.259360591380467E8
-1.398955586368537E8	2.9771076486486703E8
-1.6234904566838366E8	2.679617461055088E8
-1.827464703480544E8	2.3671618081732747E8
-2.009290089814307E8	2.0402804657088086E8
-2.167088473726579E8	1.6999946967991585E8
-2.29892767788547E8	1.3479305265421674E8
-2.403086205955221E8	9.863266633495946E7
-2.4782994680151215E8	6.179308645949751E7
-2.523948421293535E8	2.4579714090571977E7
-2.540148243479409E8	-1.2699526412105152E7
-2.5276897906288242E8	-4.976531816806056E7
-2.487810235418706E8	-8.639068390572305E7
-2.421938117259078E8	-1.2240466551857212E8
-2.3314900844744456E8	-1.577070586978137E8
-2.2172902226358485E8	-1.9224734778991437E8
-2.079585566184823E8	-2.2596652684927422E8
-1.9182660369270498E8	-2.5877404275923854E8
-1.7330879648688456E8	-2.905346012506953E8
-1.523923684238065E8	-3.210655184996926E8
-1.2909897239660929E8	-3.5014470653717285E8
-1.0350195483822443E8	-3.775271618861345E8
-7.573556543440251E7	-4.02967574953009E8
-4.599367095142144E7	-4.262459669120504E8
-1.4516179058461891E7	-4.471915078983259E8
1.8436334972653467E7	-4.656975077042135E8
5.261340168635766E7	-4.817179343177473E8
8.778574379921453E7	-4.9525028502194214E8
1.2376393997676222E8	-5.0634084582825446E8
1.6042541267138138E8	-5.150379008496015E8
1.9768389703521317E8	-5.2135731324062705E8
2.354632328627411E8	-5.252782258221534E8
2.736759524691738E8	-5.267470028384512E8
3.1220681731866884E8	-5.256891505155004E8
3.5090396297319525E8	-5.220264569460779E8
3.895787711884814E8	-5.15695642884679E8
4.2801408879604E8	-5.0666465166058844E8
4.65978707159744E8	-4.949431740496149E8
5.0324480754042375E8	-4.80585481425237E8
5.396053309713916E8	-4.636848859590768E8
5.748864233498245E8	-4.44356975499241E8
6.089363692433051E8	-4.2272485343344545E8
6.416344649974328E8	-3.989325371520736E8
6.729042954125195E8	-3.731086591059195E8
7.026832772482011E8	-3.453517367419069E8
7.309047576239023E8	-3.157379075103464E8
7.574881473765671E8	-2.843320744504698E8
7.8233637451914E8	-2.512011523108071E8
8.053408225821941E8	-2.1642533425204492E8
8.263908860455546E8	-1.8010357217379168E8
8.453834055163845E8	-1.42352323878172E8
8.622281810535039E8	-1.0330014128195563E8
8.768491881403232E8	-6.308216093497821E7
8.891844529526106E8	-2.1836334432590052E7
8.991861641426746E8	2.030285088878532E7
9.068059323076135E8	6.320952260856951E7
9.119955554438859E8	1.0673970420565084E8
9.147310568990103E8	1.5074934383264565E8
9.149930826239964E8	1.9510589394782865E8
9.127599841091192E8	2.3967718575021946E8
9.080112910969576E8	2.843231812517464E8
9.007358449749404E8	3.2889289348804975E8
8.909405082975252E8	3.732282550767695E8
8.7865439880975E8	4.171737590160056E8
8.639256263035954E8	4.605872883664611E8
8.468115889788752E8	5.0334663256565446E8
8.273674623339617E8	5.453484957992196E8
8.056385292507259E8	5.865010906981909E8
7.816595719247073E8	6.267163206795305E8
7.554516382577313E8	6.659087030548527E8
7.270132869514371E8	7.039704481640315E8
6.963583950685087E8	7.407606821907132E8
6.635205082060211E8	7.761297597105135E8
6.285514684129362E8	8.099178556126277E8
5.915300584979768E8	8.419587728351825E8
5.525675021767021E8	8.720913558145348E8
5.1180567053519106E8	9.001739577770102E8
4.6940719610640335E8	9.26096934781042E8
4.255396835121624E8	9.497886744411839E8
3.8035832379328746E8	9.712126478656077E8
3.33991994445686E8	9.903556238212836E8
2.8653739737667745E8	1.0072099606568825E9
2.3806391793622917E8	1.0217555665132344E9
1.8862711099565667E8	1.0339503650844682E9
1.38272444857649E8	1.043727403239003E9
8.705532344540897E7	1.0509693573596579E9
3.508338071482989E7	1.0555346244970518E9
-1.748882777987398E7	1.0572875383932358E9
-7.046420304428904E7	1.0561123772715875E9
-1.2361112045708969E8	1.0519292204562428E9
-1.7667858927807543E8	1.044705787189339E9
-2.2941542747412956E8	1.0344616932074382E9
-2.8158967584929454E8	1.0212642015967604E9
-3.330048394738499E8	1.0052159894223965E9
-3.835097384435087E8	9.864363677204942E8
-4.329987779238921E8	9.650388308853413E8
-4.814005184434364E8	9.411100886009221E8
-5.286554849497534E8	9.146977991672685E8
-5.746908230566586E8	8.858156651025275E8
-6.194144251022912E8	8.544561867532588E8
-6.626945460083199E8	8.205845968024323E8
-7.043378989654E8	7.841828494869118E8
-7.441149979698329E8	7.452786115498556E8
-7.81780860524749E8	7.039528448819071E8
-8.17094601083978E8	6.603424958789133E8
-8.498386826241248E8	6.146365151761179E8
-8.798355995815134E8	5.670652428972842E8
-9.069598487301164E8	5.178839520022411E8
-9.311427782051038E8	4.673520100734082E8
-9.523678774530004E8	4.157106068914275E8
-9.706553804073131E8	3.6316404127107286E8
-9.860383120367961E8	3.0987071228509414E8
-9.985360820157535E8	2.5594855584669462E8
-1.0081352246421831E9	2.0149711731908792E8
-1.014797046274362E9	1.4662424727667007E8
-1.0184629472656157E9	9.14406675122088E7
-1.0190437501346228E9	3.608872543459738E7
-1.0164520725489439E9	-1.9239134252857864E7
-1.0106254160666885E9	-7.430849521863386E7
-1.0015409813207918E9	-1.2885448509979978E8
-9.892257650756181E8	-1.8259676208165815E8
-9.737608076771244E8	-2.352573870221197E8
-9.552782917900528E8	-2.8657969533193535E8
-9.339507913624948E8	-3.3634520525103486E8
-9.099734781209698E8	-3.8438477009252006E8
-8.835424234819827E8	-4.305804287301046E8
-8.548342650153533E8	-4.748564597532841E8
-8.239927419366065E8	-5.171614837325621E8
-7.911254946858075E8	-5.574451818478563E8
-7.563190352739322E8	-5.956336251885502E8
-7.19667712997046E8	-6.316374562486913E8
-6.812617987817869E8	-6.653588557556713E8
-6.412039371266172E8	-6.966744314419099E8
-5.996281590943186E8	-7.254496090187119E8
-5.56703203632928E8	-7.515554153934284E8
-5.1262925496552575E8	-7.748825786590618E8
-4.676298628989311E8	-7.953525037074597E8
-4.219405859978631E8	-8.129238939053246E8
-3.7579632434150976E8	-8.275944006831768E8
-3.2941916361060745E8	-8.393974198401852E8
-2.8300831808195287E8	-8.483944753674375E8
-2.367338853343395E8	-8.546640206818867E8
-1.9073596760055175E8	-8.582885016086758E8
-1.4512929016032138E8	-8.593422142899015E8
-1.0001287890916571E8	-8.578800445903993E8
-5.549483947651808E7	-8.539340891176778E8
-1.1700869874060497E7	-8.475454652930677E8
3.1246759639657274E7	-8.387602040973399E8
7.321740545193641E7	-8.276252917310055E8
1.1407246697827658E8	-8.142002575826542E8
1.5367282263261977E8	-7.985615120138851E8
1.9188530852377814E8	-7.808013601621517E8
2.2858641864551815E8	-7.610247962910604E8
2.636636952685753E8	-7.393465069722106E8
2.9701648587347686E8	-7.158888880451405E8
3.2855717833473206E8	-6.907801160505161E8
3.5821228776188046E8	-6.641509957928121E8
3.859217371235714E8	-6.361307765134931E8
4.1163566797713953E8	-6.068437818722727E8
4.3531038391406596E8	-5.764082624843869E8
4.569041942456425E8	-5.449346924073822E8
4.7636213601641786E8	-5.125309935645493E8
4.936261808510274E8	-4.7933305689376754E8
5.086630699376877E8	-4.454880534231383E8
5.214565234968023E8	-4.1114106886535746E8
5.3200547675265175E8	-3.7643290315918195E8
5.403212958414402E8	-3.414950167872025E8
5.46421430236921E8	-3.06446826530109E8
5.50322706244212E8	-2.713975482971357E8
5.5203743842334E8	-2.3645141264615408E8
5.515734112922273E8	-2.017133705781305E8
5.48936398154361E8	-1.6729301640877882E8
5.441331785459201E8	-1.3330653871679379E8
5.371743255477538E8	-9.987791872938596E7
5.2807771780978215E8	-6.714003863393314E7
5.1687412540038335E8	-3.5234358905298434E7
5.036136020184762E8	-4304625.3080123775
4.883583750964852E8	2.551220956042353E7
4.711839263603852E8	5.4069566483855255E7
4.5220161632390624E8	8.123150801376583E7
4.3153892809603184E8	1.068940639443528E8
4.093228167835018E8	1.3098267657068065E8
3.856686375988182E8	1.534459770184118E8
3.6067280490870637E8	1.7424559679072836E8
3.344113603160295E8	1.9334375298174968E8
3.0694479115719295E8	2.106920723234219E8
2.783272095348247E8	2.2622449194574425E8
2.486171062526611E8	2.398551701153587E8
2.1788759207344565E8	2.5148081238454106E8
1.8623508555308288E8	2.609866051480079E8
1.537856200510185E8	2.6825533699599782E8
1.2069767352444868E8	2.73179196308807E8
8.716049271625665E7	2.756739891573253E8
5.338118624806114E7	2.756959130839905E8
