Europa X	Europa Y
-7.110910202086278E11	4.1208373814423535E11
-7.315268660997434E11	3.7041787390027246E11
-7.479776934295801E11	3.286131330565395E11
-7.601701203715538E11	2.874552641321101E11
-7.67787466403281E11	2.4867019401866705E11
-7.733748880019005E11	2.1826202042612985E11
-7.962957987054205E11	1.8758448899432568E11
-8.17072729358451E11	1.4389749938735815E11
-8.318154767236174E11	9.682663557786324E10
-8.4164548965937E11	4.850670148116597E10
-8.471854362909639E11	-2.913957696586658E8
-8.488030701785535E11	-4.91410741956483E10
-8.46738405812311E11	-9.774158225332713E10
-8.411602987704742E11	-1.4584722613843124E11
-8.321940320366078E11	-1.932377093369349E11
-8.199358215653981E11	-2.3970254479322156E11
-8.044604200556355E11	-2.85030307550638E11
-7.858246701075391E11	-3.2899859294424225E11
-7.640682014424734E11	-3.713610497559253E11
-7.392113157090754E11	-4.1182622154804254E11
-7.112499739156672E11	-4.500162674627797E11
-6.801494281557188E11	-4.853694859011673E11
-6.458610564642565E11	-5.16840535465624E11
-6.088446652181395E11	-5.413891916067474E11
-5.871449393871306E11	-5.592873753654751E11
-5.662990614108429E11	-5.93808373733721E11
-5.382632636818871E11	-6.277047668513081E11
-5.0592430647711414E11	-6.594371465685912E11
-4.7031882468024164E11	-6.887311954280385E11
-4.320076070671719E11	-7.154622832570315E11
-3.9136721833324677E11	-7.395376984583711E11
-3.48687166390432E11	-7.608722279890757E11
-3.042114396396367E11	-7.793814721959271E11
-2.581594186045644E11	-7.949797702293109E11
-2.1073788961636493E11	-8.075794691692788E11
-1.621488545331563E11	-8.170906104651659E11
-1.1259535372059477E11	-8.234206965475144E11
-6.228648125165929E10	-8.264744208147388E11
-1.1442374048823294E10	-8.261533173298002E11
3.97001797998048E10	-8.223553995362772E11
9.088072437362569E10	-8.149750461495272E11
1.4180563322363327E11	-8.039035334441315E11
1.9213440916990704E11	-7.890309704774248E11
2.4145903222124747E11	-7.702512086358127E11
2.892714956007633E11	-7.47474181882812E11
3.349103352073605E11	-7.206574812387826E11
3.7747182137052905E11	-6.898908116781167E11
4.1568399875278503E11	-6.556373260133417E11
4.479304141680824E11	-6.194173894744252E11
4.736655008417576E11	-5.849584830478215E11
4.969712968138849E11	-5.557604693201338E11
5.2267077294127826E11	-5.291737920112055E11
5.507205884056709E11	-5.0126644574050244E11
5.795923490587819E11	-4.704923470332028E11
6.081341947349191E11	-4.364986056592662E11
6.355911774917274E11	-3.992966497937985E11
6.614381563225315E11	-3.589942826282449E11
6.852700153604828E11	-3.157119587725474E11
7.067325418676508E11	-2.6955283336876773E11
7.254670575047499E11	-2.2058932569506015E11
7.410463188500067E11	-1.6886037491004086E11
7.528765023181636E11	-1.143948278711092E11
7.600414298386608E11	-5.732308497862138E10
7.611481619834866E11	1.7520494637765632E9
7.546651809320079E11	6.096482870163181E10
7.40608917087695E11	1.1701302418354144E11
7.21620572071894E11	1.6755202107777286E11
7.006082935514868E11	2.129060694690978E11
6.789434316316404E11	2.545395744897965E11
6.568744191839779E11	2.936988719422411E11
6.341962129885118E11	3.31164323659214E11
6.105815083104731E11	3.673513053660974E11
5.857115739447474E11	4.024302177976587E11
5.59324735082175E11	4.3641447886845184E11
5.312308671622769E11	4.692209540967259E11
5.0131071487868463E11	5.0071113861565857E11
4.6950859908267206E11	5.3071877004287445E11
4.3582288895792957E11	5.59067994364843E11
4.002965904129522E11	5.855850246000586E11
3.6300894884317163E11	6.101053792220121E11
3.240683257117401E11	6.324783082708822E11
2.836063164113006E11	6.525694967174215E11
2.4177291861284293E11	6.702627299797976E11
1.9873249044126443E11	6.85460955967986E11
1.546602755097976E11	6.980870732464626E11
1.0973935760175862E11	7.080845820665135E11
6.415787539277642E10	7.154181313020253E11
1.810633500674968E10	7.200740408011019E11
-2.82251197777864E10	7.220609141226572E11
-7.464957582303793E10	7.21410473505338E11
-1.2098647855564177E11	7.181787431405844E11
-1.6706526359069724E11	7.124478354829537E11
-2.1272993685828793E11	7.043288616096415E11
-2.5784550011587753E11	6.939670768098932E11
-3.023081013942588E11	6.815516394889973E11
-3.46063719344341E11	6.67335582506763E11
-3.8915021264670624E11	6.51682393738948E11
-4.3182138986069336E11	6.352033265173479E11
-4.751911901134865E11	6.193698653813727E11
-5.255683088725077E11	5.857817196490988E11
-5.666890504470344E11	5.3059605319171985E11
-6.053842924470444E11	4.7463673855960834E11
-6.41697750843076E11	4.172784010081597E11
-6.755094548481565E11	3.585248084730739E11
-7.06704367921012E11	2.9851991963083966E11
-7.351990924249803E11	2.3746506715422113E11
-7.609500581363694E11	1.755878749357297E11
-7.839550568538335E11	1.1312430981789291E11
-8.042509122913892E11	5.030609363512016E10
-8.219086420174362E11	-1.2648436989758625E10
-8.370271686915842E11	-7.554059782013673E10
-8.497264806707671E11	-1.381950982891257E11
-8.601409544126725E11	-2.0046164977515656E11
-8.68413332561348E11	-2.6221489841310666E11
-8.746896357108391E11	-3.2335315441774664E11
-8.791151057539392E11	-3.83796351410076E11
-8.818311511880154E11	-4.4348359660735077E11
-8.829731884864299E11	-5.023705858434641E11
-8.826692363042881E11	-5.60427073206034E11
-8.810391105415895E11	-6.17634514494866E11
-8.781940780952551E11	-6.739839493272378E11
-8.742368462023826E11	-7.294741477598721E11
-8.692617863279653E11	-7.841100213500385E11
-8.633553129238749E11	-8.379012827930006E11
-8.56596356321914E11	-8.908613298590851E11
-8.49056884824917E11	-9.430063260315968E11
-8.408024438521404E11	-9.943544502137859E11
-8.318926901063936E11	-1.0449252897157487E12
-8.223819064507301E11	-1.0947393532692684E12
-8.123194886259751E11	-1.143817683505817E12
-8.017503987774214E11	-1.1921815512174368E12
-7.907155835710201E11	-1.2398522165168972E12
-7.792523566657113E11	-1.286850744509211E12
-7.673947466178602E11	-1.3331978651985417E12
-7.55173812079745E11	-1.378913869138845E12
-7.42617926606352E11	-1.424018531808749E12
-7.297530355368573E11	-1.4685310608304126E12
-7.166028873204888E11	-1.5124700611644478E12
-7.031892415646421E11	-1.5558535144524954E12
-6.895320560781385E11	-1.5986987695000579E12
-6.756496550672513E11	-1.641022541404937E12
-6.615588804177595E11	-1.6828409172547651E12
-6.472752277801582E11	-1.7241693667218904E12
-6.32812969004546E11	-1.765022756255761E12
-6.181852623373898E11	-1.8054153658697468E12
-6.034042516645417E11	-1.8453609077408708E12
-5.884811559654996E11	-1.8848725459985972E12
-5.734263500093567E11	-1.9239629171872007E12
-5.582494371921727E11	-1.9626441510126482E12
-5.4295931533739343E11	-2.000927891104232E12
-5.275642362087401E11	-2.038825315567867E12
-5.120718593840622E11	-2.0763471571445647E12
-4.9648930106044666E11	-2.1135037228524067E12
-4.808231783106028E11	-2.1503049130342646E12
-4.650796492565974E11	-2.1867602397570159E12
-4.492644495781144E11	-2.222878844530073E12
-4.3338292572972266E11	-2.258669515321293E12
-4.174400652003703E11	-2.2941407028492476E12
-4.01440524100344E11	-2.329300536136398E12
-3.8538865232289014E11	-2.364156837338633E12
-3.692885165167152E11	-2.398717135891541E12
-3.531439210949751E11	-2.4329886820016816E12
-3.36958427478214E11	-2.46697845949044E12
-3.2073537173485657E11	-2.5006931979944287E12
-3.044778807581688E11	-2.534139384542304E12
-2.881888871071206E11	-2.5673232745447935E12
-2.7187114263636484E11	-2.60025090224191E12
-2.555272310363267E11	-2.6329280906376953E12
-2.391595793885084E11	-2.66536046093548E12
-2.2277046881929443E11	-2.6975534414836367E12
-2.0636204432260782E11	-2.729512276256993E12
-1.8993632382216534E11	-2.7612420329083086E12
-1.7349520654314563E11	-2.7927476104182944E12
-1.570404807557416E11	-2.824033746364201E12
-1.4057383094525287E11	-2.8551050238236367E12
-1.2409684445662567E11	-2.8859658779290566E12
-1.0761101765463127E11	-2.916620602088921E12
-9.111776163583978E10	-2.947073353896711E12
-7.461840753010625E10	-2.977328160750951E12
-5.8114211428685265E10	-3.007388925200973E12
-4.160635896859832E10	-3.0372594300288394E12
-2.50959695979686E10	-3.0669433430819414E12
-8.58410054770828E9	-3.096444221872584E12
7.928249465897866E9	-3.125765517956613E12
2.444013678719456E10	-3.1549105811002217E12
4.09506695986092E10	-3.183882663245681E12
5.745900491351953E10	-3.212684922289003E12
7.396434576786774E10	-3.2413204256828833E12
9.046593859336363E10	-3.2697921538749595E12
1.069630707574219E11	-3.298103003586993E12
1.2345506825848643E11	-3.3262557909396367E12
1.3994129356867328E11	-3.354253254430198E12
1.5642114361505273E11	-3.3820980577756367E12
1.7289404788785782E11	-3.409792792631705E12
1.8935946666379062E11	-3.437339981194001E12
2.058168893355437E11	-3.464742078683113E12
2.222658328415904E11	-3.492001475716805E12
2.3870584019163556E11	-3.519120500575245E12
2.5513647908276212E11	-3.5461014213677407E12
2.7155734059943524E11	-3.572946448109787E12
2.87968037988892E11	-3.5996577347152E12
3.043682055052154E11	-3.626237380903862E12
3.207574973189443E11	-3.6526874340256577E12
3.371355864907391E11	-3.679009890805086E12
3.535021640058932E11	-3.705206699014226E12
3.6985693786438477E11	-3.7312797590796206E12
3.861996322212463E11	-3.7572309256254976E12
4.025299865736334E11	-3.7830620089544536E12
4.1884775499238837E11	-3.808774776466835E12
4.351527053965469E11	-3.834370954022194E12
4.514446188686684E11	-3.859852227247035E12
4.6772328900795667E11	-3.885220242792631E12
4.8398852131780396E11	-3.9104766095447974E12
5.002401326257243E11	-3.9356228997863965E12
5.164779505344393E11	-3.960660650314733E12
5.32701812902338E11	-3.985591363516464E12
5.4891156735142285E11	-4.0104165084021294E12
5.651070708011791E11	-4.035137521601749E12
5.81288189026989E11	-4.0597558083234365E12
5.974547962417412E11	-4.0842727432768003E12
6.136067746993555E11	-4.108689671562846E12
6.297440143189004E11	-4.1330079095323613E12
6.458664123276804E11	-4.1572287456138584E12
6.619738729220187E11	-4.1813534411117285E12
6.780663069452771E11	-4.2053832309751274E12
6.941436315830294E11	-4.229319324539483E12
7.10205770074634E11	-4.2531629062434595E12
7.262526514393171E11	-4.276915136322964E12
7.422842102149865E11	-4.3005771514823276E12
7.583003862092646E11	-4.324150065542023E12
7.743011242629164E11	-4.34763497006354E12
7.902863740257137E11	-4.371032934953526E12
8.062560897439745E11	-4.3943450090491885E12
8.222102300583635E11	-4.417572220686481E12
8.381487578104211E11	-4.440715578250883E12
8.540716398571733E11	-4.463776070710057E12
8.699788468941184E11	-4.486754668128512E12
8.858703532868257E11	-4.509652322165855E12
9.01746136910519E11	-4.532469966560175E12
9.17606178996526E11	-4.555208517597915E12
9.334504639844208E11	-4.577868874569582E12
9.492789793791913E11	-4.600451920211159E12
9.650917156135468E11	-4.622958521130328E12
9.808886659157109E11	-4.645389528218684E12
9.966698261826503E11	-4.66774577705092E12
1.0124351948579617E12	-4.690028088271922E12
1.028184772813565E12	-4.712237267971648E12
1.0439185632349799E12	-4.734374108047002E12
1.0596365715105385E12	-4.75643938655077E12
1.0753388051248129E12	-4.778433868028339E12
1.0910252735561625E12	-4.800358303842793E12
1.1066959881781519E12	-4.822213432488797E12
1.1223509621648782E12	-4.843999979895509E12
1.1379902104002341E12	-4.865718659718795E12
1.1536137493911501E12	-4.887370173623142E12
1.1692215971848877E12	-4.908955211553859E12
1.1848137732904116E12	-4.930474452000102E12
1.2003902986037368E12	-4.951928562249402E12
1.2159511953371487E12	-4.973318198633578E12
1.2314964869524326E12	-4.994644006767282E12
1.2470261980980461E12	-5.015906621779211E12
1.2625403545499502E12	-5.03710666853744E12
1.2780389831556418E12	-5.05824476186841E12
1.293522111781144E12	-5.079321506770167E12
1.3089897692609724E12	-5.100337498619677E12
1.3244419853511057E12	-5.1212933233746E12
1.339878790685005E12	-5.1421895577707E12
1.3553002167321545E12	-5.163026769514959E12
1.370706295758582E12	-5.183805517474968E12
1.38609706078887E12	-5.204526351863828E12
1.4014725455697761E12	-5.225189814420219E12
1.416832784535748E12	-5.245796438584155E12
1.43217781277644E12	-5.266346749668813E12
1.447507666005801E12	-5.286841265029172E12
1.4628223805322253E12	-5.307280494227368E12
1.4781219932295527E12	-5.327664939194248E12
1.4934065415088228E12	-5.347995094386798E12
1.5086760632910786E12	-5.368271446941628E12
1.523930596981445E12	-5.388494476824525E12
1.5391701814444048E12	-5.408664656977041E12
1.554394855979899E12	-5.428782453460048E12
1.5696046602998838E12	-5.448848325594084E12
1.584799634505225E12	-5.468862726095946E12
1.5999798190633232E12	-5.488826101211464E12
1.6151452547866282E12	-5.508738890844708E12
1.6302959828121462E12	-5.528601528684379E12
1.645432044581639E12	-5.548414442327178E12
1.6605534818222532E12	-5.568178053398544E12
1.6756603365275608E12	-5.587892777670045E12
1.6907526509390935E12	-5.607559025173532E12
1.7058304675285505E12	-5.627177200312448E12
1.7208938289807031E12	-5.646747701970061E12
1.7359427781769136E12	-5.666270923615323E12
1.7509773581791882E12	-5.685747253405999E12
1.765997612214639E12	-5.705177074289206E12
1.7810035836604927E12	-5.724560764099361E12
1.7959953160295974E12	-5.743898695653627E12
1.81097285295646E12	-5.763191236844902E12
1.8259362381837478E12	-5.782438750732574E12
1.8408855155492686E12	-5.801641595630913E12
1.8558207289734565E12	-5.820800125195245E12
1.8707419224473345E12	-5.839914688506023E12
1.8856491400209795E12	-5.858985630150855E12
1.9005424257924377E12	-5.878013290304661E12
1.915421823896951E12	-5.896998004807942E12
1.9302873784965286E12	-5.91594010524296E12
1.9451391337699177E12	-5.93483991900796E12
1.959977133903175E12	-5.9536977693895205E12
1.9748014230807744E12	-5.9725139756335E12
1.989612045477054E12	-5.991288853014441E12
2.0044090452478794E12	-6.010022712903596E12
2.0191924665224822E12	-6.028715862835117E12
2.0339623533956606E12	-6.047368606570459E12
2.0487187499204153E12	-6.065981244161216E12
2.0634617001011707E12	-6.084554072010656E12
2.0781912478874E12	-6.103087382934152E12
2.092907437167458E12	-6.1215814662185205E12
2.107610311762528E12	-6.140036607679964E12
2.1222999154207637E12	-6.158453089720654E12
2.1369762918117117E12	-6.176831191383689E12
2.151639484521309E12	-6.195171188406956E12
2.1662895370472603E12	-6.213473353276073E12
2.1809264927947368E12	-6.231737955276502E12
2.1955503950721406E12	-6.249965260544597E12
2.2101612870869917E12	-6.268155532117632E12
2.224759211941969E12	-6.286309029982482E12
2.2393442126314463E12	-6.304426011123182E12
2.253916332038308E12	-6.322506729567715E12
2.268475612931226E12	-6.340551436434131E12
2.2830220979619727E12	-6.358560379975935E12
2.2975558296628755E12	-6.376533805626682E12
2.3120768504443535E12	-6.394471956043524E12
2.3265852025927397E12	-6.412375071149909E12
2.3410809282683877E12	-6.430243388177393E12
2.3555640695040474E12	-6.448077141706952E12
2.370034668203487E12	-6.465876563709764E12
2.384492766140161E12	-6.483641883587334E12
2.3989384049559976E12	-6.501373328210934E12
2.4133716261602344E12	-6.519071121960366E12
2.4277924711284907E12	-6.536735486762117E12
2.442200981101919E12	-6.554366642126825E12
2.4565971971864585E12	-6.571964805186438E12
2.470981160352254E12	-6.589530190730626E12
2.4853529114328584E12	-6.607063011242904E12
2.499712491124722E12	-6.62456347693602E12
2.5140599399864556E12	-6.642031795786787E12
2.5283952984382217E12	-6.65946817357056E12
2.542718606760941E12	-6.676872813895053E12
2.557029905095524E12	-6.694245918233588E12
2.571329233441904E12	-6.71158768595772E12
2.5856166316581177E12	-6.72889831436938E12
2.599892139459209E12	-6.746177998732319E12
2.61415579641604E12	-6.763426932303053E12
2.6284076419539604E12	-6.78064530636118E12
2.642647715351198E12	-6.797833310238931E12
2.6568760557372476E12	-6.814991131349923E12
2.671092702091097E12	-6.832118955217154E12
2.6852976932395503E12	-6.849216965500279E12
2.6994910678555034E12	-6.866285344022353E12
2.713672864456128E12	-6.883324270795839E12
2.7278431214009385E12	-6.900333924048001E12
2.7420018768898955E12	-6.917314480245242E12
2.7561491689615244E12	-6.934266114116801E12
2.770285035491224E12	-6.951188998677685E12
2.7844095141898027E12	-6.96808330525105E12
2.798522642602233E12	-6.984949203490081E12
2.812624458106411E12	-7.001786861399536E12
2.8267149979120776E12	-7.01859644535653E12
2.840794299059878E12	-7.035378120130884E12
2.8548623984206035E12	-7.0521320489047705E12
2.8689193326948896E12	-7.068858393292193E12
2.8829651384130728E12	-7.08555731335806E12
2.8969998519353115E12	-7.102228967637283E12
2.91102350945182E12	-7.118873513153524E12
2.9250361469831577E12	-7.135491105437704E12
2.9390378003806943E12	-7.152081898546226E12
2.9530285053272764E12	-7.168646045078843E12
2.967008297338118E12	-7.185183696196575E12
2.980977211761817E12	-7.201695001639487E12
2.9949352837815044E12	-7.2181801097445205E12
3.008882548415909E12	-7.234639167463104E12
3.0228190405204688E12	-7.251072320378725E12
3.036744794788378E12	-7.267479712724041E12
3.0506598457518257E12	-7.283861487398119E12
3.0645642277832095E12	-7.300217785983322E12
3.0784579750963906E12	-7.316548748762222E12
3.092341121747887E12	-7.332854514734439E12
3.1062137016380146E12	-7.349135221633303E12
3.120075748511955E12	-7.365391005942169E12
3.1339272959607476E12	-7.381622002910703E12
3.1477683774223E12	-7.397828346570744E12
3.161599026182293E12	-7.414010169752173E12
3.1754192753752104E12	-7.430167604098405E12
3.1892291579851035E12	-7.446300780081803E12
3.2030287068463716E12	-7.462409827018864E12
3.216817954644499E12	-7.478494873084997E12
3.230596933916743E12	-7.494556045329199E12
3.244365677052757E12	-7.510593469688448E12
3.258124216295124E12	-7.526607271001813E12
3.271872583739942E12	-7.542597573024325E12
3.285610811337295E12	-7.558564498440648E12
3.299338930891724E12	-7.574508168878357E12
3.3130569740626665E12	-7.590428704921103E12
3.326764972364901E12	-7.606326226121543E12
3.3404629571688955E12	-7.622200851013977E12
3.354150959701158E12	-7.638052697126799E12
3.367829011044524E12	-7.653881880994557E12
3.381497142138432E12	-7.669688518169802E12
3.39515538377933E12	-7.685472723234791E12
3.4088037666209893E12	-7.7012346098129375E12
3.4224423211748726E12	-7.716974290580132E12
3.4360710778104175E12	-7.732691877275769E12
3.449690066755302E12	-7.748387480713698E12
3.4632993180956724E12	-7.764061210792717E12
3.4768988617764526E12	-7.779713176506903E12
3.490488727601687E12	-7.795343485955816E12
3.5040689452349697E12	-7.810952246354528E12
3.51763954419985E12	-7.826539564043575E12
3.5312005538801763E12	-7.842105544498723E12
3.544752003520411E12	-7.857650292340453E12
3.558293922226005E12	-7.873173911343396E12
3.571826338963762E12	-7.888676504445289E12
3.585349282562339E12	-7.904158173756058E12
3.598862781712795E12	-7.919619020566649E12
3.6123668649691333E12	-7.935059145357958E12
3.6258615607487925E12	-7.950478647809461E12
3.639346897333156E12	-7.965877626807762E12
3.6528229028680815E12	-7.981256180454841E12
3.6662896053644453E12	-7.996614406076264E12
3.6797470326988667E12	-8.011952400229267E12
3.6931952126144224E12	-8.027270258710752E12
3.7066341727213916E12	-8.042568076565303E12
3.720063940497993E12	-8.057845948093089E12
3.733484543291105E12	-8.073103966857588E12
3.746896008316956E12	-8.088342225693216E12
3.760298362662015E12	-8.103560816712792E12
3.773691633283853E12	-8.118759831314987E12
3.787075847012051E12	-8.1339393601917295E12
3.8004510305492026E12	-8.149099493335605E12
3.8138172104718438E12	-8.164240320047291E12
3.8271744132313926E12	-8.179361928942637E12
3.840522665155109E12	-8.194464407959983E12
3.853861992447128E12	-8.209547844367159E12
3.867192421189467E12	-8.224612324768603E12
3.880513977343114E12	-8.239657935112357E12
3.8938266867491074E12	-8.25468476069714E12
3.9071305751295786E12	-8.269692886179388E12
3.920425668088759E12	-8.284682395580136E12
3.9337119911140845E12	-8.299653372291981E12
3.946989569577109E12	-8.314605899085882E12
3.9602584287345864E12	-8.329540058118048E12
3.97351859372941E12	-8.344455930936648E12
3.9867700895915703E12	-8.359353598488697E12
4.000012941238984E12	-8.374233141126633E12
4.013247173478401E12	-8.389094638615003E12
4.0264728110061357E12	-8.403938170137098E12
4.039689878408783E12	-8.418763814301323E12
4.0528984001638677E12	-8.433571649147767E12
