Jupiter X	Jupiter Y
4.4000491684964594E11	6.076345419141199E11
4.0052511205235834E11	6.36167050686332E11
3.594271806519795E11	6.621283481403844E11
3.1688660189993524E11	6.854310393363708E11
2.730827775416224E11	7.060005980772406E11
2.281980335953422E11	7.237752733204993E11
1.8241687698367523E11	7.387060595345192E11
1.359250302756303E11	7.507569373975513E11
8.890809220003954E10	7.599046769860787E11
4.155062633416478E10	7.661380110366128E11
-5.963538147937112E9	7.694575738345492E11
-5.345349637489298E10	7.698770165359783E11
-1.0074240814853674E11	7.674205753297239E11
-1.4765713470047455E11	7.621228458003745E11
-1.940289760799966E11	7.540285774290021E11
-2.396943377469642E11	7.431920780368164E11
-2.8449509961069574E11	7.296764758838207E11
-3.2827872066414075E11	7.135532947449752E11
-3.708987062020785E11	6.949022337499686E11
-4.122151804050857E11	6.738105720518336E11
-4.520951811766585E11	6.503724721933246E11
-4.904128301082242E11	6.24688382409349E11
-5.270494740952241E11	5.968644989076727E11
-5.618938095879121E11	5.670122536018708E11
-5.9484199264825E11	5.352478122805693E11
-6.25797745636779E11	5.016915413485462E11
-6.54672261839916E11	4.664672508290347E11
-6.8138343613235E11	4.297024681827963E11
-7.058578421673771E11	3.9152837693304706E11
-7.280294202578536E11	3.520777848972369E11
-7.478392924416537E11	3.114858938927656E11
-7.652361085113699E11	2.6988979325613052E11
-7.801759603117126E11	2.2742802411829395E11
-7.926222954759348E11	1.8424024696132352E11
-8.025458424938174E11	1.404669347907195E11
-8.099245389310778E11	9.62490808596882E10
-8.147434632598185E11	5.172792139047406E10
-8.16994778471848E11	7.044675308635999E9
-8.166777229820262E11	-3.76597077792016E10
-8.137987028311458E11	-8.224494959607446E10
-8.08370849826328E11	-1.2657215576790883E11
-8.004133404291552E11	-1.7050329301968954E11
-7.899521712998983E11	-2.1390119919063492E11
-7.77019899306189E11	-2.5663017881681583E11
-7.616558091548458E11	-2.9855570849743195E11
-7.439064892564092E11	-3.395454046559144E11
-7.238249263413982E11	-3.7946963187363446E11
-7.014703051360125E11	-4.182012752032036E11
-6.769081056984833E11	-4.5561589616457153E11
-6.502101074110392E11	-4.91591994980418E11
-6.214543707930402E11	-5.260112796244813E11
-5.907252597180288E11	-5.58758986652633E11
-5.581133566930165E11	-5.897244731740162E11
-5.2371466163260876E11	-6.188014204318284E11
-4.8763090280848895E11	-6.458872375647312E11
-4.4997002327644476E11	-6.708839316118022E11
-4.1084573853812396E11	-6.936986604717155E11
-3.7037726859310345E11	-7.142439460465839E11
-3.2868921315506964E11	-7.324378696511191E11
-2.859115687779533E11	-7.482043711090282E11
-2.4217967053159897E11	-7.614737991642123E11
-1.9763384693710867E11	-7.721834516143481E11
