Saturn X	Saturn Y
8.858869087703945E11	1.0406383288304772E12
8.572406247007609E11	1.0627648960822281E12
8.28016927304619E11	1.0841765137376599E12
7.982315269504308E11	1.1048561902985515E12
7.679030180311995E11	1.1247857845138245E12
7.370528831422201E11	1.1439488527092688E12
7.057025954032606E11	1.1623320498967446E12
6.73871079393317E11	1.1799230355706091E12
6.415765867057992E11	1.196707608728242E12
6.088398735148947E11	1.2126704245928494E12
5.756845037723551E11	1.2277975854820793E12
5.421344235452166E11	1.2420782185146353E12
5.0821126792811584E11	1.255503007924751E12
4.739354089592402E11	1.268061287267636E12
4.3932907734247797E11	1.279741063132076E12
4.044172476531089E11	1.2905312862519543E12
3.6922589288933264E11	1.3004237054062583E12
3.3377918170721356E11	1.3094123159805967E12
2.980993088060791E11	1.3174905899075266E12
2.622093213935512E11	1.3246504979118008E12
2.2613476703339844E11	1.3308842411288528E12
1.8990283526280734E11	1.3361862905263838E12
1.5353982057225482E11	1.3405538753574556E12
1.1706962940590266E11	1.343984894432337E12
8.051565200827835E10	1.3464759106817236E12
4.3903124290618454E10	1.348022907921249E12
7.259325046031157E9	1.3486232715041343E12
-2.938818498934275E10	1.348277118800386E12
-6.6013870937649994E10	1.3469865014003247E12
-1.0259407560856064E11	1.3447530061919436E12
-1.3910457791644305E11	1.3415770481720833E12
-1.7551922683137708E11	1.3374593396451357E12
-2.1181058925279947E11	1.3324026133140818E12
-2.479520399716182E11	1.3264122150990405E12
-2.8391934548010187E11	1.3194945343641802E12
-3.1968946785234375E11	1.3116550124681282E12
-3.552383515532134E11	1.3028983259149666E12
-3.9054028849811536E11	1.2932299783330142E12
-4.255689749224646E11	1.2826577011861077E12
-4.602995826716567E11	1.271191494944036E12
-4.947096690794007E11	1.2588417843514607E12
-5.287775587865231E11	1.2456179212843062E12
-5.624804981598313E11	1.231528780467757E12
-5.957944085042062E11	1.2165842710689988E12
-6.286950764452437E11	1.2007964902708176E12
-6.611600780351857E11	1.184179480694607E12
-6.931693083821611E11	1.1667473847084348E12
-7.247033013253469E11	1.148513251577516E12
-7.55741632654707E11	1.1294897365478655E12
-7.86262804141196E11	1.109690491954428E12
-8.16245389840229E11	1.0891311864014647E12
-8.456698153643424E11	1.0678292295986361E12
-8.745188189747596E11	1.0458020378023556E12
-9.027758854964185E11	1.0230659163419469E12
-9.304237427911208E11	9.996366744464478E11
-9.574441952614203E11	9.755309010227135E11
-9.838191039622549E11	9.507669460468604E11
-1.0095320383294385E12	9.253648096292368E11
-1.0345689197978595E12	8.993445959506025E11
-1.0589167029032465E12	8.727252933893824E11
-1.0825618530576647E12	8.45525160388425E11
-1.105489993745866E12	8.17762880809604E11
-1.1276866310865986E12	7.89458559106897E11
-1.149138634198789E12	7.60633899373523E11
-1.169835208209058E12	7.313109803792937E11
-1.1897670035246025E12	7.015108531529464E11
-1.2089245537580178E12	6.712535480312374E11
-1.2272976303474019E12	6.405590619342091E11
-1.2448756431706636E12	6.094483732995615E11
-1.2616488400447678E12	5.779439347751337E11
-1.2776095764067256E12	5.460689559268245E11
-1.2927520899364749E12	5.1384591412639514E11
-1.3070710317924373E12	4.812960351714431E11
-1.3205604634115159E12	4.4843998881370264E11
-1.3332138672959988E12	4.152988884960796E11
-1.3450249619343557E12	3.8189502082147266E11
-1.3559890124863098E12	3.4825174899232605E11
-1.3661034039843457E12	3.143922728085374E11
-1.375366622130244E12	2.8033854945292883E11
-1.3837769442936667E12	2.461114788933156E11
-1.3913319812921243E12	2.1173178598935678E11
-1.3980290553606042E12	1.7722087559529013E11
-1.4038662236166638E12	1.426012524472203E11
-1.4088433958521284E12	1.0789594138209624E11
-1.412962227981853E12	7.312717450634642E10
-1.4162248499007605E12	3.8315833728996895E10
-1.4186328990679436E12	3.481981794547692E9
-1.4201874047051807E12	-3.1354274838404522E10
-1.420889357356261E12	-6.617208490908129E10
-1.4207407877556658E12	-1.0094970113160403E11
-1.4197455904277532E12	-1.356653301451338E11
-1.4179090002717969E12	-1.7029829835883112E11
-1.4152363499937693E12	-2.0482924565241483E11
-1.4117323777132705E12	-2.3923947565161646E11
-1.4074012920927825E12	-2.7351016076889868E11
-1.402247423973182E12	-3.07621760758126E11
-1.3962762709013228E12	-3.415540412211234E11
-1.3894950923609922E12	-3.7528700895344006E11
-1.381912213696432E12	-4.0880191256530194E11
-1.3735358795870984E12	-4.420812520195428E11
-1.364373714802894E12	-4.751081117280701E11
-1.354432854535529E12	-5.078654268682908E11
-1.3437205939675032E12	-5.4033547229929626E11
-1.3322453620805789E12	-5.724999393839473E11
-1.3200172116778352E12	-6.043408467499004E11
-1.30704711073299E12	-6.358414503900402E11
-1.293345866470321E12	-6.669862162627429E11
-1.2789236347107617E12	-6.977601882100006E11
-1.2637900399846072E12	-7.281483066101729E11
-1.247954770285785E12	-7.581349267022328E11
-1.2314284819476152E12	-7.877038627507495E11
-1.2142233116944417E12	-8.168392070963705E11
-1.1963522830706948E12	-8.455262290268599E11
-1.1778282759750916E12	-8.737514239135443E11
-1.1586635085725688E12	-9.015019443543512E11
-1.1388695966569436E12	-9.287649565657192E11
-1.1184580548896492E12	-9.55527151863125E11
-1.0974411263910442E12	-9.81774686593142E11
-1.0758323938855723E12	-1.0074938386560796E12
-1.0536464139029324E12	-1.0326719234945779E12
-1.0308977353274993E12	-1.0572975165268862E12
-1.0076002850939835E12	-1.0813599855945194E12
-9.837673196736686E11	-1.104848878809196E12
-9.594117962226575E11	-1.1277534142800896E12
-9.34547093841632E11	-1.1500622806623481E12
-9.091877273744785E11	-1.171764060375252E12
-8.833493099128577E11	-1.1928481153725823E12
-8.570477024333896E11	-1.2133050580667546E12
-8.30298260530476E11	-1.2331264622078813E12
-8.031156285973854E11	-1.252304292155023E12
-7.755139540240526E11	-1.2708303765654204E12
-7.475074532636519E11	-1.288696075569568E12
-7.191111581237269E11	-1.3058924229127852E12
-6.903412423647784E11	-1.3224108529152385E12
-6.612144736275623E11	-1.3382439091496436E12
-6.317473594844233E11	-1.3533852564623477E12
-6.01955723532643E11	-1.367829201470474E12
-5.718547403378649E11	-1.3815701636534648E12
-5.4145930688486194E11	-1.3946022506115828E12
-5.1078470280194727E11	-1.406919127591109E12
-4.798471893449941E11	-1.418514439032956E12
-4.4866393352922955E11	-1.4293825886124067E12
-4.172522532958648E11	-1.4395191445599768E12
-3.856289457128949E11	-1.4489205873881953E12
-3.538100935524972E11	-1.4575838062606692E12
