Phobos X	Phobos Y
1.0857903759543834E11	1.4055664708579388E11
2.5768784663617733E10	1.973075502724256E11
-6.382967498228975E10	2.116724809510332E11
-1.4398569542098615E11	1.9225361317101923E11
-2.0658671227161215E11	1.4874221981981952E11
-2.4775177242701462E11	8.954106676832993E10
-2.6561305280899112E11	2.1818513393737137E10
-2.5930754713245615E11	-4.789553601655418E10
-2.2865631920505173E11	-1.1303100862510063E11
-1.743588237915951E11	-1.662606399117724E11
-9.886601654198767E10	-1.987591876355785E11
-8.497900492732462E9	-1.9979085271222562E11
8.245866211495554E10	-1.583378149404367E11
1.4780680870232935E11	-7.138945182875737E10
1.585447793323419E11	4.078800332329235E10
1.1063264423155675E11	1.387979435829422E11
2.864602501754211E10	1.967878537502389E11
-6.0775285825305244E10	2.1266480964612247E11
-1.4134921199412506E11	1.9474859192500998E11
-2.0488149820219083E11	1.525785387972558E11
-2.4743441849438678E11	9.445199584456647E10
-2.6710362170960352E11	2.7429894989856186E10
-2.6299239315397107E11	-4.209735657980305E10
-2.348629657468593E11	-1.0775890780875534E11
-1.8327552358697067E11	-1.6251788202579514E11
-1.1033851426284721E11	-1.9795210675678055E11
-2.156486664193742E10	-2.037641831339913E11
7.041145114104732E10	-1.6889640420991333E11
1.415102356961137E11	-8.83337783675592E10
1.620308967661907E11	2.214322723332052E10
1.226574807910058E11	1.247918428030542E11
4.462605620630441E10	1.9022722462697092E11
-4.4682566419097176E10	2.1320951378836545E11
-1.2746167085120023E11	2.010430010790773E11
-1.945457990242312E11	1.6318594685298416E11
-2.415031430901914E11	1.0803610863279488E11
-2.6618574048258945E11	4.270153828898473E10
-2.6755658504006384E11	-2.6495837957186287E10
-2.452397024289357E11	-9.339896104586449E10
-1.9954587329501102E11	-1.5136498206009668E11
-1.3202092652094067E11	-1.92572197473732E11
-4.689243439075828E10	-2.074237960233261E11
4.586229222306606E10	-1.8494175324153357E11
1.2597385591101102E11	-1.1726553694693765E11
1.6390819520215216E11	-1.2488008567682554E10
1.416456864647685E11	9.654021419518059E10
7.265172759634386E10	1.7503303985523184E11
-1.5263967579805557E10	2.1109108178798563E11
-1.0127452048425104E11	2.0952537070271317E11
-1.741027612856214E11	1.7954646106147687E11
-2.2822463722577304E11	1.2983155247997244E11
-2.609647872060188E11	6.772176535499189E10
-2.7101317022073242E11	-4.1226327668990767E8
-2.5778823943187003E11	-6.858728324961489E10
-2.2130142958324866E11	-1.3059248392962994E11
-1.624654343715053E11	-1.7933541814675046E11
-8.407262417398434E10	-2.0618288959699734E11
6.973895897759117E9	-2.007338192152522E11
9.560503169834909E10	-1.5291350672796964E11
1.5556699969937888E11	-6.184858986614634E10
1.603922800644716E11	5.021506935749929E10
1.0938377252487985E11	1.4543237073269412E11
2.7143028065376137E10	2.010538873891729E11
-6.143369242581558E10	2.1612954256858618E11
-1.413043646536909E11	1.9873931257417432E11
-2.0485158667397174E11	1.578923167465863E11
-2.483741800494232E11	1.013964322636014E11
-2.700576797839581E11	3.5877877403920006E10
-2.690205193381947E11	-3.270914195050108E10
-2.4496322485994443E11	-9.850206586917899E10
-1.98232623990589E11	-1.5512386146728845E11
-1.3036961775036517E11	-1.9503426803497455E11
-4.550544499823759E10	-2.0897376272331854E11
4.6711348311909065E10	-1.8634666945281158E11
1.2678005191170386E11	-1.1945953274119412E11
1.6609889395733734E11	-1.5662875644167915E10
1.4635929871437082E11	9.37135318683773E10
7.95164658211595E10	1.742755193645362E11
-7.471538352204907E9	2.1331159149449667E11
-9.379895783734377E10	2.1490511724112976E11
-1.6800658340278104E11	1.8788658290991238E11
-2.2442429492797583E11	1.407220721914878E11
-2.6028723291913855E11	8.058064410925505E10
-2.742271399698869E11	1.3633132106659502E10
-2.6560014486037576E11	-5.441053888565897E10
-2.3429515011721765E11	-1.1773460383277403E11
-1.8092957559290546E11	-1.6981966409961136E11
-1.0758061324037842E11	-2.028140175363367E11
-1.950579014127333E10	-2.0712241199316226E11
7.148622293289136E10	-1.7243933905146658E11
1.4308087968097086E11	-9.379812694210497E10
1.671458575499347E11	1.5111865478908852E10
1.328897439080378E11	1.1939240861508646E11
5.856457356423605E10	1.8957871680628967E11
-2.9597364597658573E10	2.186636676577068E11
-1.1362169874092519E11	2.1269863765592487E11
-1.8397309018012686E11	1.805115698037731E11
-2.3595909781268686E11	1.3012244515712569E11
-2.6727730503122107E11	6.829314773160817E10
-2.7678166237609894E11	9.139749189899652E8
-2.6395169029585687E11	-6.646526946179984E10
-2.2878150124702597E11	-1.2808493354653702E11
-1.7204421877083047E11	-1.7738975202276886E11
-9.612058244471419E10	-2.0642329816300446E11
-6.883327727824412E9	-2.0552273005319904E11
8.276557140810182E10	-1.6475651874025677E11
1.49403823693976E11	-8.088833904844905E10
1.659831306217345E11	2.935523496624707E10
1.2565024087122632E11	1.3045189122130956E11
4.875628862190992E10	1.958553257163707E11
-3.939510156845831E10	2.2085739183833038E11
-1.2218681714231465E11	2.12063891220246E11
-1.9089537062568832E11	1.781429390128149E11
-2.412203193952493E11	1.2683884724232312E11
-2.7103871291352225E11	6.4679816257470215E10
-2.792869224380861E11	-2.6206742823070464E9
-2.6548398468539096E11	-6.964893045974878E10
-2.2964421057541068E11	-1.30759962736694E11
-1.7254821397690698E11	-1.7951037187175247E11
-9.656208446466083E10	-2.080718171753983E11
-7.485251520700861E9	-2.0693959479951392E11
8.199357372484358E10	-1.6633813538517264E11
1.4886413784976053E11	-8.299217733405513E10
1.6637372209669983E11	2.688959809029967E10
1.2727441402260942E11	1.2837632915948517E11
5.127375276729299E10	1.9485434477643417E11
-3.6556057657010704E10	2.2122668064818234E11
-1.1956018305028777E11	2.138292827797269E11
-1.8893511820277344E11	1.8119198597067773E11
-2.4032219821366602E11	1.3097619204684718E11
-2.7156286934702002E11	6.963674160932812E10
-2.815695764991591E11	2.798743511828105E9
-2.698343608637355E11	-6.424579849131299E10
-2.3631758186298285E11	-1.260273715489816E11
-1.8167107553881262E11	-1.7635616015087762E11
-1.0795321758547472E11	-2.0775001057016782E11
-2.02622748400525E10	-2.1107365053489246E11
7.011536999222621E10	-1.7652835736670834E11
1.4201211152911923E11	-9.92386147879726E10
1.6842756578827786E11	8.388831375404315E9
1.3779367339424658E11	1.1343193490692133E11
6.634502124186979E10	1.8660607735903006E11
-2.0624051049879353E10	2.1977037747157816E11
-1.0510791804856453E11	2.1807347305716174E11
-1.773321082895961E11	1.8987004464298074E11
-2.3241694807629788E11	1.42908023390396E11
-2.679441386578487E11	8.372344879478842E10
-2.826916707478515E11	1.7945348067381233E10
-2.760597029256136E11	-4.92305430953475E10
-2.478924976548045E11	-1.1255162693481868E11
-1.986109378993667E11	-1.661941148194258E11
-1.2975641937638243E11	-2.0320867890321127E11
-4.5283564902446365E10	-2.1506003483062787E11
4.5814035902541885E10	-1.920154125602299E11
1.2566774524542091E11	-1.2688169482925812E11
1.6789125897583853E11	-2.5606691042413414E10
1.5397786381539023E11	8.393816338055579E10
9.256526756598357E10	1.6872769007534268E11
8.348402922075452E9	2.1440132818907935E11
-7.810489168297578E10	2.23284822437685E11
-1.5494628515669205E11	2.0324556137193292E11
-2.1615142296708688E11	1.622341364478856E11
-2.587325183728574E11	1.0703665023308154E11
-2.811854140965178E11	4.3408518985768974E10
-2.827472847278272E11	-2.349125320056872E10
-2.6310509123623615E11	-8.86312775623203E10
-2.2240641940162466E11	-1.4662622924129575E11
-1.6159853061968384E11	-1.9121535645540732E11
-8.331623205963403E10	-2.1473869687238715E11
6.199135853500409E9	-2.079860166428512E11
9.369375299735255E10	-1.619338343116027E11
1.5612777306155643E11	-7.492198089374982E10
1.686086038678563E11	3.525402728193789E10
1.266113631882129E11	1.3463952360299025E11
5.017831136802771E10	1.9915184511664545E11
-3.6983543469658005E10	2.2486502232634625E11
-1.193449459744817E11	2.180299150639103E11
-1.886702845113871E11	1.867493279149031E11
-2.4084981041402896E11	1.3826387593739066E11
-2.7383108879352875E11	7.865754098919179E10
-2.865670223522027E11	1.320040230415305E10
-2.785429664443621E11	-5.320436085566677E10
-2.4964064570125583E11	-1.155673354751083E11
-2.0027724164112225E11	-1.6833636990100388E11
-1.319195263909546E11	-2.048794272818032E11
-4.828486173903666E10	-2.1704480285100507E11
4.222535847158549E10	-1.9546785223754126E11
1.2287550966643979E11	-1.3286277132968094E11
1.6833946581649265E11	-3.374401973378612E10
1.591713623485742E11	7.622792642044461E10
1.015167700741013E11	1.6419979093988925E11
1.8963013052069817E10	2.142344050178722E11
-6.765367598474832E10	2.274915109187681E11
-1.4600035746822955E11	2.113782277976813E11
-2.0972974863047537E11	1.7369018105563553E11
-2.5567905161356815E11	1.211270720026845E11
-2.822529888561048E11	5.93358916568982E10
-2.886315553057815E11	-6.694842488426496E9
-2.744344307911014E11	-7.219846835666304E10
-2.396710857947761E11	-1.321884552967957E11
-1.8496361435157346E11	-1.809847277598824E11
-1.1218958748445538E11	-2.117088667609733E11
-2.5913968458353107E10	-2.159450793111501E11
6.385639510497904E10	-1.8449186694560278E11
1.3819487753522803E11	-1.1190434130651239E11
1.7154488191550092E11	-7.356469543989909E9
1.496230461867756E11	9.984751604424945E10
8.433411609137054E10	1.7972456201354694E11
-3.5521630351005477E8	2.2122730199435117E11
-8.578908442508803E10	2.2768603742962323E11
-1.6138407358612082E11	2.0674661150749734E11
-2.217417638333039E11	1.658816312066139E11
-2.6416076902944864E11	1.1143314402338306E11
-2.872657885987256E11	4.87758725026843E10
-2.903462656805426E11	-1.728292423879359E10
-2.7308791735949698E11	-8.208186776631339E10
-2.355633631376585E11	-1.4067694212072583E11
-1.7849239612853903E11	-1.8737752215998383E11
-1.039385202358097E11	-2.1525793235969974E11
-1.6828909251863472E10	-2.1587975464511124E11
7.21976898827514E10	-1.80258523887489E11
1.435161521682007E11	-1.039062188016552E11
1.7196769684597134E11	2.150301930109317E9
1.455897700630123E11	1.0777775746469049E11
7.806213059266066E10	1.8459108438677994E11
-6.959003978582758E9	2.2327701204557764E11
-9.174804995153307E10	2.2774425819527567E11
-1.6635823059726984E11	2.0559376104429633E11
-2.2571685343116443E11	1.6410851564453778E11
-2.6727576723294888E11	1.0945086589324265E11
-2.897305032516767E11	4.685077399078552E10
-2.9240295574724396E11	-1.9002494196037144E10
-2.7499174053582086E11	-8.355291391578912E10
-2.3756725933418936E11	-1.4196395867601007E11
-1.808237449040272E11	-1.8866987454636093E11
-1.0674846583530505E11	-2.1690125716377225E11
-2.0072172634995243E10	-2.1840502238306476E11
6.900062346254106E10	-1.8430811635699945E11
1.4152775064440967E11	-1.098111561636113E11
1.726426569966616E11	-4.815003250744725E9
1.4931786352113483E11	1.0159521220689473E11
8.384777647934944E10	1.8060583342373517E11
-4.07578900719318E8	2.2188551709078107E11
-8.540903119175621E10	2.2878154009427164E11
-1.608977526138038E11	2.087205854544385E11
-2.2161305322483017E11	1.6894969097970755E11
-2.6490804614257568E11	1.1561797369034366E11
-2.8942761272306433E11	5.392523624186773E10
-2.9446339930129034E11	-1.1502021471558632E10
-2.796825946320866E11	-7.621510733465738E10
-2.450961364099369E11	-1.355449684856723E11
-1.91262820212508E11	-1.8417384096429025E11
-1.198597025589074E11	-2.1567284408159796E11
-3.4939521113039276E10	-2.2216101264244043E11
5.463401805301309E10	-1.9483266332951236E11
1.3186389666124992E11	-1.276173584830194E11
1.7244190595819553E11	-2.6749174619021706E10
1.5960384311965765E11	8.191078646271284E10
1.0097669252129785E11	1.6783602662128918E11
1.911236240994795E10	2.1701870441264478E11
-6.658966932061533E10	2.3088573654357477E11
-1.4460321358928235E11	2.164133733706299E11
-2.0892184827734225E11	1.8090670088140002E11
-2.565123068254403E11	1.3064996654115799E11
-2.8582506469637103E11	7.092663511184239E10
-2.9604760420548505E11	6.363376469221736E9
-2.86769695574962E11	-5.8687023824994835E10
-2.578964776023928E11	-1.1976421208383377E11
-2.097749966116848E11	-1.7189684277306943E11
-1.4361901835587845E11	-2.0915809792833325E11
-6.2479814961177475E10	-2.2425742034587454E11
2.678540126189952E10	-2.0863398722474924E11
1.1034060394267426E11	-1.546769838747664E11
1.657761773352861E11	-6.3182488497017586E10
1.715451797665576E11	4.650662357355164E10
1.2655673331141512E11	1.4284097801821365E11
5.041324135680635E10	2.053371779172277E11
-3.543159884592181E10	2.3125954761441824E11
-1.1700466869202924E11	2.264358531549212E11
-1.867842006977595E11	1.9822566378433533E11
-2.409438303135514E11	1.5320735393917865E11
-2.775370689588647E11	9.689946068431004E10
-2.955484339151204E11	3.4035798364957237E10
-2.9444311473499457E11	-3.1066285106430233E10
-2.739978879128746E11	-9.413876009582715E10
-2.3433431325265503E11	-1.505870733630411E11
-1.7618531738856326E11	-1.9507798354543747E11
-1.0155602001846661E11	-2.211054444190253E11
-1.5128492143771744E10	-2.2075282972702042E11
7.31432981826815E10	-1.8557288905667755E11
1.4500520191430905E11	-1.1107713113807979E11
1.7659050392966605E11	-6.718920052256856E9
1.550296939874254E11	9.976263759956328E10
9.151615255778712E10	1.803173842769052E11
8.440287827115784E9	2.242469044321242E11
-7.645444777046445E10	2.3429036310096024E11
-1.5289031728424094E11	2.1745405159455704E11
-2.1552914450606265E11	1.8072076067575674E11
-2.6166167571523325E11	1.3004180515158844E11
-2.8989217572954266E11	7.042599460442078E10
-2.994810388990763E11	6.275692855316445E9
-2.900505978315992E11	-5.8253677509173134E10
-2.6151151344956628E11	-1.1889744467207588E11
-2.1418192140066434E11	-1.7090501602711453E11
-1.4917719033370764E11	-2.0862319361277982E11
-6.92930852964168E10	-2.2510262908168222E11
1.9205693645801224E10	-2.121220033484302E11
1.0363072577332834E11	-1.62031034039995E11
1.629111745746384E11	-7.429772218495891E10
1.750736528429259E11	3.444749882886903E10
1.3603190341125563E11	1.3378394527784079E11
6.321219967448403E10	2.014765452853247E11
-2.189242805055726E10	2.3288501498738107E11
-1.0456006097012277E11	2.329909826474078E11
-1.766786246217127E11	2.0892664082043558E11
-2.3407818954132898E11	1.672372316743634E11
-2.7462967666246216E11	1.1342733771599573E11
-2.9722125609740753E11	5.217596169776799E10
-3.0125798951688214E11	-1.2320733877974064E10
-2.864517395403209E11	-7.600430365178622E10
-2.528028807704996E11	-1.346077114654728E11
-2.0077539996665054E11	-1.832805969454983E11
-1.3177251369355106E11	-2.161772393183318E11
-4.917479976904236E10	-2.2611437321462106E11
3.962771576584741E10	-2.0483927593836127E11
1.201935750345737E11	-1.4563963473280566E11
1.70299811594286E11	-5.1100171226677246E10
1.7058214486523114E11	5.808051070173015E10
1.2247362055165904E11	1.516707147956859E11
4.567145065282469E10	2.1157505320180713E11
-3.964139072741188E10	2.3608864879335132E11
-1.2050206648260823E11	2.3099251785965036E11
-1.8990999093270114E11	2.0330247421000348E11
-2.442735889531489E11	1.5925602285316403E11
-2.817485129585926E11	1.040819818327198E11
-3.0136241816073883E11	4.225613774596875E10
-3.025920746929999E11	-2.2162230152018143E10
-2.851943391823093E11	-8.519779406933603E10
-2.4921363454595294E11	-1.426226958594987E11
-1.951807642346917E11	-1.8958906204287997E11
-1.2462121939285379E11	-2.2022774077919864E11
-4.1145568033685875E10	-2.2734029327629376E11
4.745525801725782E10	-2.0278023815007172E11
1.2622249416856192E11	-1.4034667187689783E11
1.728718140731548E11	-4.381575921347733E10
1.693315673079542E11	6.504619339403537E10
1.1875259284028429E11	1.566162641447696E11
4.113892331480035E10	2.1426126400369504E11
-4.396295294087923E10	2.370469285232084E11
-1.2418466647585136E11	2.3086351585866953E11
-1.9286591854532425E11	2.0260845040326233E11
-2.4658418488680832E11	1.5837188442709283E11
-2.8357607415249963E11	1.0325601558196527E11
-3.0290760394531165E11	4.1632862933907936E10
-3.040727726993609E11	-2.2528081153763245E10
-2.8683299949141797E11	-8.533777987540614E10
-2.5122467097345898E11	-1.4266199146923666E11
-1.9774860559142023E11	-1.8976535867326764E11
-1.2785316888111105E11	-2.2092114253548743E11
-4.496905565865273E10	-2.291009076878365E11
4.349627104318499E10	-2.062893006771571E11
1.2324452517341049E11	-1.4611641610199158E11
1.725602856163005E11	-5.142115919623906E10
1.7275836399167853E11	5.743596196966868E10
1.253091553222675E11	1.5103645247854077E11
4.932285163702244E10	2.116627658120091E11
-3.548984707537478E10	2.374606655580698E11
-1.1635012302038853E11	2.3394923934334848E11
-1.8629692816127295E11	2.0793774935278897E11
-2.4173420637703857E11	1.65512326919812E11
-2.808059818656968E11	1.1177609001233092E11
-3.025296165477915E11	5.107999572365367E10
-3.0636981485153375E11	-1.2660722822456444E10
-2.92058407658926E11	-7.565407582598448E10
-2.595782634909305E11	-1.339188349487625E11
-2.0931299544113104E11	-1.829461155910736E11
-1.424517394717814E11	-2.1732250181299304E11
-6.186857218415932E10	-2.3038948062091824E11
2.614180485296749E10	-2.1434352240040195E11
1.0909527297977808E11	-1.6213419834879697E11
1.667171259669978E11	-7.377935179793784E10
1.7832620536155652E11	3.4437550311657936E10
1.4025637558912253E11	1.3355251527051732E11
6.898204419577335E10	2.0231823791744656E11
-1.5016405899998226E10	2.3598606503416977E11
-9.748844781788692E10	2.3905219513245978E11
-1.7045725872744974E11	2.1822034280968533E11
-2.2976740076293152E11	1.7971432435763303E11
-2.7327497623945407E11	1.2877792619069008E11
-2.998506873690758E11	6.984183766487541E10
-3.088794254576819E11	6.825823634984735E9
-3.000335236732322E11	-5.6555903361588486E10
-2.732153641457504E11	-1.1649541052987613E11
-2.2864925444622873E11	-1.6877479041518665E11
-1.671797025706658E11	-2.0841214837086954E11
-9.094053669091194E10	-2.293000582150486E11
-4.715473119714721E9	-2.2407441458684988E11
8.166455945204611E10	-1.8511654088835007E11
1.507884758859049E11	-1.0892233958877643E11
1.8067370743539212E11	-5.069099500507563E9
1.598440237443722E11	1.0055142196041708E11
9.856284626737517E10	1.8195423698557468E11
1.7458631886530376E10	2.2873722925934332E11
-6.6712019910986534E10	2.4294242535129797E11
-1.4398135013825763E11	2.308559815528919E11
-2.090526878448764E11	1.989268632171763E11
-2.5918935386444888E11	1.52698278029466E11
-2.929626791876219E11	9.681436743160483E10
-3.096028542098593E11	3.529032368886211E10
-3.086862396619942E11	-2.818714270896792E10
-2.900159583511248E11	-8.996898243967592E10
-2.5364461662435248E11	-1.4614772095057336E11
-2.0005962566438724E11	-1.9223119435751877E11
-1.306364815210276E11	-2.2278270479565543E11
-4.859482819123951E10	-2.3112971208036578E11
3.917078542206862E10	-2.0962233645976205E11
1.1937195511133978E11	-1.5193543304946313E11
1.7148280593731134E11	-5.986060022735253E10
1.7659511871007718E11	4.842949249560664E10
1.3395002231819319E11	1.445409745241301E11
6.090695353617677E10	2.0961913132216763E11
-2.3028996447190334E10	2.4040300520503848E11
-1.0467404462648485E11	2.416692503156253E11
-1.7667789434589532E11	2.1993008267284006E11
-2.351907582735887E11	1.8114514415483188E11
-2.782084128000468E11	1.3032886917728963E11
-3.046634404003606E11	7.172514204268124E10
-3.139657500182267E11	9.094778135181345E9
-3.057915143235724E11	-5.399769961787063E10
-2.800277423880593E11	-1.1390356198378214E11
-2.368527136975949E11	-1.6659300182563782E11
-1.7700191176370856E11	-2.0732119499374042E11
-1.0236490417322325E11	-2.3027780538016183E11
-1.7202111863339233E10	-2.2841140265267126E11
6.966588947824852E10	-1.9417905990406165E11
1.422618810740666E11	-1.2319065931095963E11
1.791042921614355E11	-2.2471179255227947E10
1.6632665048534763E11	8.448772968854007E10
1.1087568701439258E11	1.70912988010735E11
3.240597412216235E10	2.239682767222477E11
-5.164849420655707E10	2.4416098433415564E11
-1.3049136126302263E11	2.372483116911735E11
-1.9827464059723898E11	2.0958222242644437E11
-2.519473111553003E11	1.6672176126519916E11
-2.8990877914881134E11	1.1332308008814522E11
-3.112935282760122E11	5.337078064943678E10
-3.156160147619293E11	-9.538787556769033E9
-3.026176709365997E11	-7.192286310323805E10
-2.7224956775908344E11	-1.3013903227439066E11
-2.247904191992581E11	-1.8008973110447098E11
-1.61168158034551E11	-2.1688898098232468E11
-8.365541909418672E10	-2.3453392506159174E11
2.7482270609711494E9	-2.2584583971984027E11
8.796286473531964E10	-1.8362280082781866E11
1.546008847254552E11	-1.0517531884577179E11
1.8159822051126404E11	-9.265214953932928E8
1.590089941884743E11	1.0358103884391365E11
9.754524072257529E10	1.8381499064453964E11
1.7080547929601458E10	2.3027750142340277E11
-6.641871133570581E10	2.450509320721487E11
-1.434119485540002E11	2.3414708562387247E11
-2.0878168984483685E11	2.0372801407941373E11
-2.598559118988598E11	1.5909984234321347E11
-2.9522456813593207E11	1.0470740422873671E11
-3.141180180218077E11	4.43797431291968E10
-3.161008532751779E11	-1.8394090194959686E10
-3.009451325074394E11	-8.01999211172488E10
-2.6862964907962772E11	-1.3743220795216531E11
-2.1947271323300595E11	-1.8600306394014853E11
-1.5447328880654013E11	-2.2101396229042023E11
-7.603827856214314E10	-2.3644171670339224E11
1.0587419738837095E10	-2.251305983650703E11
9.494520975247926E10	-1.800950727780425E11
1.5934229681264908E11	-9.931863706966568E10
1.8315925453952344E11	5.73739198886089E9
1.5783781819591937E11	1.0926163606796396E11
9.499580128055359E10	1.8771742505103226E11
1.4278363437616055E10	2.3258697893664334E11
-6.890408658801416E10	2.4628442890065295E11
-1.4540108748632452E11	2.3479323413237076E11
-2.1030120597853912E11	2.0415607334714777E11
-2.6103202118369385E11	1.5956302481032553E11
-2.96230921374641E11	1.0536331056308984E11
-3.151513132625396E11	4.53062480433321E10
-3.173689387099502E11	-1.719156706762653E10
-3.026591412653177E11	-7.879006421203065E10
-2.70994180455441E11	-1.3596870673437079E11
-2.226668497276268E11	-1.8474572155673093E11
-1.586097070711042E11	-2.2036006147788232E11
-8.107572649948575E10	-2.3695947236805487E11
5.019117754473864E9	-2.2755283292332523E11
8.98246169471773E10	-1.851333842027635E11
1.5640674630102374E11	-1.0704206747772633E11
1.841630364108758E11	-3.2530021349063864E9
1.6299749350018793E11	1.0145805243296178E11
1.0291037818582275E11	1.8282670243836887E11
2.3277762834746746E10	2.3104978622076215E11
-6.004675362421722E10	2.4784676980143457E11
-1.3747932175655835E11	2.389997533455749E11
-2.0383985695254572E11	2.10537623037033E11
-2.564102139657774E11	1.6767577586407483E11
-2.937523527579347E11	1.1477846861392256E11
-3.1508067593042883E11	5.558554835253681E10
-3.199479342641205E11	-6.525961882678866E9
-3.081076516120387E11	-6.829152776834408E10
