Halley's Comet X	Halley's Comet Y
-3.110467170644266E12	3.190944544318445E12
-3.1164214019864233E12	3.2023933984889404E12
-3.1223232559866616E12	3.21378845435317E12
-3.128173060862776E12	3.2251299596026104E12
-3.133971140216076E12	3.236418158622924E12
-3.1397178131167734E12	3.247653292550322E12
-3.145413394187785E12	3.258835599326663E12
-3.151058193686437E12	3.269965313753615E12
-3.156652517583508E12	3.2810426675457197E12
-3.1621966676393477E12	3.292067889381671E12
-3.167690941477667E12	3.3030412049531357E12
-3.173135632658208E12	3.313962837011691E12
-3.1785310307480864E12	3.3248330054146094E12
-3.183877421391916E12	3.335651927169806E12
-3.189175086380182E12	3.3464198164799805E12
-3.1944243037156567E12	3.35713688478557E12
-3.1996253476782017E12	3.3678033408062266E12
-3.204778488888076E12	3.3784193905807324E12
-3.2098839943684077E12	3.3889852375057305E12
-3.214942127606949E12	3.39950108237335E12
-3.219953148617034E12	3.40996712340842E12
-3.2249173139975854E12	3.4203835563050293E12
-3.229834876992036E12	3.430750574262428E12
-3.2347060875462856E12	3.4410683680200854E12
-3.239531192365908E12	3.4513371258919673E12
-3.2443104349728394E12	3.461557033800148E12
-3.2490440557616763E12	3.4717282753080894E12
-3.2537322920554824E12	3.481851031653821E12
-3.258375378160912E12	3.4919254817829497E12
-3.26297354542263E12	3.5019518023815625E12
-3.2675270222770635E12	3.511930167908933E12
-3.27203603430575E12	3.5218607506302734E12
-3.276500804287859E12	3.5317437206496685E12
-3.2809215522518853E12	3.5415792459432646E12
-3.2852984955262744E12	3.5513674923924897E12
-3.2896318487890615E12	3.561108623817426E12
-3.29392182411664E12	3.570802802010253E12
-3.298168631031414E12	3.580450186769289E12
-3.302372476547845E12	3.5900509359333457E12
-3.3065335652166694E12	3.599605205416035E12
-3.31065209916729E12	3.6091131492398896E12
-3.314728278148367E12	3.618574919569906E12
-3.3187622995668384E12	3.627990666746743E12
-3.3227543585252075E12	3.637360539319525E12
-3.3267046478571045E12	3.6466846840781147E12
-3.3306133581608677E12	3.655963246084794E12
-3.334480677831073E12	3.6651963687049395E12
-3.3383067930880005E12	3.6743841936363237E12
-3.34209188800535E12	3.6835268609365293E12
-3.3458361445369185E12	3.6926245090486943E12
-3.349539742542527E12	3.701677274825797E12
-3.35320285981319E12	3.710685293553884E12
-3.356825672095348E12	3.7196486989740605E12
-3.360408353113963E12	3.728567623303019E12
-3.3639510745949097E12	3.737442197251734E12
-3.367454006287186E12	3.746272550042314E12
-3.370917315985275E12	3.7550588094235913E12
-3.3743411695519844E12	3.7638011016856772E12
-3.377725730941595E12	3.7724995516740493E12
-3.381071162223023E12	3.7811542828032246E12
-3.384377623602769E12	3.7897654170697617E12
-3.387645273447863E12	3.798333075064386E12
-3.390874268308991E12	3.8068573759834526E12
-3.39406476294424E12	3.815338437639966E12
-3.3972169103433955E12	3.8237763764746426E12
-3.4003308617524365E12	3.8321713075673296E12
-3.403406766698171E12	3.840523344648688E12
-3.4064447730124043E12	3.848832600112044E12
-3.4094450268559E12	3.8570991850250864E12
-3.412407672742161E12	3.8653232091412954E12
-3.41533285356141E12	3.873504780911386E12
-3.418220710604757E12	3.8816440074950806E12
-3.4210713835883174E12	3.889740994773375E12
-3.4238850106768286E12	3.8977958473612773E12
-3.4266617285067876E12	3.905808668620588E12
-3.42940167220909E12	3.913779560672635E12
-3.432104975431345E12	3.921708624410943E12
-3.434771770360025E12	3.929595959513997E12
