Ceres X	Ceres Y
3.3202881082082025E11	2.691170241216077E11
2.8714745907294525E11	3.1174710651516394E11
2.3588824009550458E11	3.4741493148737805E11
1.7921745680395746E11	3.750627923197086E11
1.1829816997746182E11	3.93749859318124E11
5.4485528683659676E10	4.026964769955469E11
-1.0688970144420177E10	4.0133289331522095E11
-7.554722635892207E10	3.893492868909551E11
-1.383104290640116E11	3.6674242967253723E11
-1.9716153273613184E11	3.3385298210456635E11
-2.503222816733804E11	2.913866842149121E11
-2.961397521678163E11	2.404132153334554E11
-3.33174560516619E11	1.823385223376796E11
-3.6028109781855237E11	1.1885000084094295E11
-3.766700732016338E11	5.183821194179767E10
-3.819457404625466E11	-1.6697178978958084E10
-3.7611400966592834E11	-8.474693865859694E10
-3.5956220511241064E11	-1.5038652749438913E11
-3.330152997736156E11	-2.11856065142159E11
-2.97476082724408E11	-2.676202138300204E11
-2.5415751600456973E11	-3.164059084626198E11
-2.044147378418323E11	-3.5721914206276263E11
-1.496824052259175E11	-3.893442615576323E11
-9.142091778308586E10	-4.123302409262123E11
-3.107308265666104E10	-4.259685632807769E11
2.996866636498623E10	-4.3026678960309235E11
9.03855020903148E10	-4.25420919667716E11
1.489475238830519E11	-4.1178875091693317E11
2.045229779049502E11	-3.898656381942854E11
2.5608310732692624E11	-3.602633897566575E11
3.027041469930284E11	-3.2369253082564246E11
3.435677201952043E11	-2.809478168993665E11
3.779606502756638E11	-2.3289665671651135E11
4.052749882486733E11	-1.8046997953178217E11
4.250088580867134E11	-1.2465500546571814E11
4.367685722661971E11	-6.648929654959326E10
4.4027238940610004E11	-7.055440297640555E9
4.3535615467596356E11	5.2524318926444016E10
4.2198092040424835E11	1.1109426556168939E11
4.0024250427399536E11	1.6747308937773962E11
3.703827921931999E11	2.2046441144724652E11
3.328023232424768E11	2.6887097937773724E11
2.88073333033033E11	3.1151360038992346E11
2.36951987051006E11	3.4725583788172186E11
1.8038800873223993E11	3.7503529388787573E11
1.195293294385981E11	3.939018404754057E11
5.571882789672102E10	4.0306234666075397E11
-9.520127787301777E9	4.019303231405773E11
-7.451246737725949E10	3.901774184711717E11
-1.3747687692376382E11	3.6778197097111383E11
-1.9658858017671344E11	3.350683171045677E11
-2.500574868777956E11	2.927297592342959E11
-2.9621657758121106E11	2.4182857758216345E11
-3.336123393855038E11	1.8376862483805975E11
-3.610870536802397E11	1.2023974947160667E11
-3.7784272598624567E11	5.313785433796346E10
-3.834787396555405E11	-1.5531258633536701E10
-3.779993739597626E11	-8.37533745808827E10
-3.6179216098159045E11	-1.496014336193729E11
-3.355823169058886E11	-2.113159192469177E11
-3.003712381198302E11	-2.6736431691726404E11
-2.5736772863807407E11	-3.164777943104617E11
-2.079196151765281E11	-3.5766664706520416E11
-1.5345141677486716E11	-3.9021828260191583E11
-9.541143762539691E10	-4.1368248804140753E11
-3.522959292300152E10	-4.278486941625949E11
2.5714260090030014E10	-4.327192777977758E11
8.6112677246017E10	-4.284819966587734E11
1.4474533297751266E11	-4.154836846286296E11
2.0048786049713263E11	-3.942065050867914E11
2.5231648809796722E11	-3.6524741022336804E11
2.993099040618081E11	-3.293009291448621E11
3.4064960107057526E11	-2.871451194282945E11
3.756196891084354E11	-2.3963038427909933E11
4.0360692694543317E11	-1.8767069403928543E11
4.2410156774518164E11	-1.322366702860443E11
4.3669947893307007E11	-7.434995128102411E10
4.411058819018154E11	-1.5078212194457775E10
4.3714095523371277E11	4.446984009684223E10
4.2474743374445306E11	1.031502481200784E11
4.040001995905014E11	1.5979120141702814E11
3.7511768530546466E11	2.1320299587258707E11
3.384746716026543E11	2.621915859311432E11
2.946156970129586E11	3.0557680005604425E11
2.4426785474779144E11	3.4221629485204816E11
1.8835125278663315E11	3.710361408712831E11
1.2798479861808527E11	3.910684947830203E11
6.448438190661788E10	4.0149603586680695E11
-6.498909072399637E8	4.017017171693852E11
-6.5760674205308754E10	3.91320909245628E11
-1.290770988707637E11	3.702912235308592E11
-1.8877613381127957E11	3.388936719395978E11
-2.4305990495258923E11	2.9777787811382324E11
-2.902440405572361E11	2.479644258254857E11
-3.288489066619804E11	1.9081957335267505E11
-3.5768340953821826E11	1.2800140020919203E11
-3.7591080993537384E11	6.138115562928279E10
-3.830882958020281E11	-7.05208769150653E9
-3.7917631314161084E11	-7.529255484428185E10
-3.645185809424968E11	-1.414133792241721E11
-3.397980479737016E11	-2.0364738391663315E11
-3.0597672243062E11	-2.6044721718811752E11
-2.6422799073931775E11	-3.105229593820682E11
-2.1586906215128186E11	-3.5285868210277466E11
-1.6229920015255106E11	-3.867116400419599E11
-1.0494709525967198E11	-4.1159872205382495E11
-4.522869369893284E10	-4.2727481707439215E11
1.5484673105624125E10	-4.3370711093751575E11
7.588898550452931E10	-4.310483756519176E11
1.3476265797149661E11	-4.196113556483396E11
1.9097582562197675E11	-3.998455188004034E11
2.4349544103570938E11	-3.72316844064739E11
2.9138760211593256E11	-3.3769083996463715E11
3.3381830363901807E11	-2.967186625437796E11
3.7005357597904913E11	-2.5022601248758942E11
3.994597717125449E11	-1.991043750592939E11
4.215045938248542E11	-1.4430409579752432E11
4.357593238325286E11	-8.682873593943771E10
4.419025956985604E11	-2.773010570944181E10
4.397259609072234E11	3.189668195914708E10
4.291413908733865E11	9.091886490411127E10
4.101907379785594E11	1.4817319176690143E11
3.8305696856879645E11	2.0247547564757837E11
3.4807675307424457E11	2.5263356148994022E11
3.057537423952595E11	2.974647664419836E11
2.567714126974409E11	3.358188007666308E11
2.0200383429829462E11	3.6660703145939484E11
1.4252216166383173E11	3.888385744885705E11
7.959409620690794E10	4.0166301853774927E11
1.4673186845157717E10	4.0441854103588025E11
-5.062518409296415E10	3.9668278378793463E11
-1.1456368237706905E11	3.783222399984005E11
-1.7533989684575806E11	3.495343656929018E11
-2.3115902435377216E11	3.1087563980495264E11
-2.803182192592728E11	2.6326891355990698E11
-3.21295422707861E11	2.079850369252194E11
-3.5283321307913904E11	1.4659694111637173E11
-3.740076793142472E11	8.090859305582101E10
-3.842739089262681E11	1.2865594364799345E10
-3.834831054388828E11	-5.5542703921487724E10
-3.718708607441059E11	-1.2237873419571703E11
-3.500205037585461E11	-1.8584031334794928E11
-3.188084914415967E11	-2.4432565557008572E11
-2.79340012146072E11	-2.9647685466440546E11
-2.3288250679314545E11	-3.412023267379624E11
-1.8080317991166495E11	-3.776811716907314E11
-1.2451444556450839E11	-4.0535371192024457E11
-6.542921036462721E10	-4.239027375201617E11
-4.926271956742754E9	-4.3322954104183057E11
5.567498185591252E10	-4.334280123649485E11
1.1513198061920595E11	-4.2475913452191504E11
1.7229014159575354E11	-4.0762736881264685E11
2.2608943595550964E11	-3.8255978615972076E11
2.7556779659679144E11	-3.501882794571726E11
3.1986260471083496E11	-3.112348223520251E11
3.5821126792247644E11	-2.6649951837378177E11
3.899516918171922E11	-2.1685104692711945E11
4.145232506595794E11	-1.632190242818496E11
4.3146870307728894E11	-1.0658771446731302E11
4.404374029323732E11	-4.7990476324960205E10
4.411900463674027E11	1.1495689656987885E10
4.3360508912603546E11	7.075617694725131E10
4.176868757511842E11	1.2864610105068968E11
3.9357538916239E11	1.8399964123697818E11
3.6155730375050543E11	2.3564214838872018E11
3.220777481234069E11	2.824058673748202E11
2.7575189334201715E11	3.23150170446048E11
2.2337507824750705E11	3.56787122209404E11
1.6592971734879605E11	3.8231296490685516E11
1.0458676560808638E11	3.98845634567202E11
4.069910501747901E10	4.0566763472921075E11
-2.421597147326702E10	4.0227250400576917E11
-8.850776479810014E10	3.8841176790123175E11
-1.5043838413339667E11	3.6413784169085E11
-2.0824426312496405E11	3.298371838300809E11
-2.6021069777921323E11	2.8624750636149945E11
-3.04754394727728E11	2.3445344906947363E11
-3.405065706126706E11	1.7585723030849222E11
-3.6638757865901135E11	1.121241470674776E11
-3.8166415783028735E11	4.510667286188802E10
-3.859825427281503E11	-2.3245493710517937E10
-3.793742400413415E11	-9.09797694716137E10
-3.622354092974382E11	-1.5622951548467334E11
-3.35284485431274E11	-2.1728914593857874E11
-2.995050356816723E11	-2.726703051136722E11
-2.560815321224269E11	-3.211373079015698E11
-2.063349604853257E11	-3.617230136609169E11
-1.516635086495396E11	-3.937283349635463E11
-9.349158446686877E10	-4.167095537398132E11
-3.3228574361308365E10	-4.304576952692873E11
2.776266785763458E10	-4.349736958482049E11
8.818854569520717E10	-4.3044229883799396E11
1.468400974805628E11	-4.1720676283630005E11
2.026026193110563E11	-3.9574570247048346E11
2.5446105979805463E11	-3.666527374309924E11
3.015025680275392E11	-3.30619162548309E11
3.4291737501408154E11	-2.884195750073033E11
3.779989523958673E11	-2.4090019626239322E11
4.061441873206067E11	-1.8896947835113187E11
4.2685415495712756E11	-1.3359050394647893E11
4.3973593496917865E11	-7.57746433974714E10
4.4450580150561505E11	-1.657589051474346E10
4.4099400999585925E11	4.291474735526048E10
4.2915129484475464E11	1.015754871152075E11
4.09057069153583E11	1.582613861276735E11
3.8092915613074786E11	2.118141591922914E11
3.451346674731499E11	2.6107508857366895E11
3.0220137006786646E11	3.049019563398122E11
2.5282851646518033E11	3.42190877309572E11
1.9789564883877206E11	3.7190376262306915E11
1.3846742867643536E11	3.931018364237189E11
7.579208397519417E10	4.049850178133768E11
1.1290716476031063E10	4.0693608710767395E11
-5.346531300323658E10	3.98567332558827E11
-1.1679126625958223E11	3.7976596269929254E11
-1.7694133414603253E11	3.507332740655765E11
-2.3217555066665787E11	3.120115836864517E11
-2.808379582794612E11	2.644928351587644E11
-3.2143994452129517E11	2.0940400301874057E11
-3.527404735014288E11	1.482670423956747E11
-3.738140455040157E11	8.28348072341921E10
-3.8409816570146985E11	1.5008301544294592E10
-3.834148720940882E11	-5.325621608686898E10
-3.719648308853687E11	-1.2004026914513249E11
-3.5029656989139844E11	-1.8354689046332367E11
-3.1925661198182446E11	-2.4216795602594293E11
-2.7992800222125006E11	-2.945313271490241E11
-2.3356476008980692E11	-3.3952730986888904E11
-1.8152861483959048E11	-3.763166068492426E11
-1.2523257397338588E11	-4.043235364154341E11
-6.609389663165144E10	-4.2321884858046924E11
-5.497273225365025E9	-4.3289626183392413E11
5.523229866073373E10	-4.33446201445557E11
1.1484822725970616E11	-4.2512936615770825E11
1.721942753655342E11	-4.08351885086018E11
2.2621143393927936E11	-3.8364313357270654E11
2.759412408662947E11	-3.5163669431221625E11
3.205268561924999E11	-3.1305451349206494E11
3.592129812989464E11	-2.686940414268662E11
3.913454809738495E11	-2.19417992817818E11
4.1637136549290784E11	-1.661462490753128E11
4.338396629445639E11	-1.0984936886059067E11
4.4340358438710583E11	-5.154315909349771E10
4.4482425825271606E11	7.716293764025182E9
4.379762155052309E11	6.683778856468898E10
4.2285470270309796E11	1.2470108634783289E11
3.9958476675413025E11	1.801646898400097E11
3.6843187835094183E11	2.3207619683842548E11
3.298136215106851E11	2.79286166215516E11
2.8431165550899084E11	3.2066646065900806E11
2.326827474429708E11	3.551339744977343E11
1.7586719849632672E11	3.816804524583081E11
1.1499247058534865E11	3.99408654494317E11
5.136930918391982E10	4.0757438447371924E11
-1.3522605517805723E10	4.0563290572703E11
-7.80622727399867E10	3.932868765564259E11
-1.4053035547832834E11	3.7053137638853784E11
-1.991681112371328E11	3.376903249233814E11
-2.522504737520433E11	2.95437866460171E11
-2.981686599986712E11	2.447986755287803E11
-3.35514927911164E11	1.871230268060754E11
-3.63160273425237E11	1.240357656090166E11
-3.803157028986535E11	5.736243235237156E10
-3.865695905527953E11	-1.0960284989565952E10
-3.818972130996786E11	-7.897998411560411E10
-3.6664292192751306E11	-1.4481952023697537E11
-3.4147939283762476E11	-2.0675471999240842E11
-3.0735102903447906E11	-2.6327309028829446E11
-2.6540947570031665E11	-3.131113493453557E11
-2.1694851009542603E11	-3.5527278552849304E11
-1.633438587535569E11	-3.8902765972307355E11
-1.0600141710564207E11	-4.1390095237124225E11
-4.631541671379796E10	-4.2965185409831836E11
1.4363441773755112E10	-4.362488506331767E11
7.47508655349442E10	-4.338434527220689E11
1.3364432549855978E11	-4.227447565677955E11
1.8993251562282166E11	-4.033961935032017E11
2.4260049805950217E11	-3.7635516918684564E11
2.907319441637843E11	-3.422758321724013E11
3.335096556066668E11	-3.018948971288761E11
3.7021532531430035E11	-2.56020245335775E11
4.002292977767336E11	-2.0552190227970117E11
4.230309212421026E11	-1.513249194261438E11
4.381999486024439E11	-9.440364008041714E10
4.4541933350470685E11	-3.5776789814184E10
4.44479672669644E11	2.3497211584225834E10
4.3528545070057904E11	8.232537667465273E10
4.1786313669891455E11	1.3958644606688382E11
3.9237103146550085E11	1.9413915919725592E11
3.5911055664670447E11	2.4483340430990945E11
3.1853844158788824E11	2.9052522806203796E11
2.712789145875796E11	3.300966810160283E11
2.1813455632695148E11	3.62481385762339E11
1.6009395330960095E11	3.8669642961013684E11
9.833372413283466E10	4.0188067418321735E11
3.4212077549514305E10	4.07338772913887E11
-3.074911061349623E10	4.0258896705662085E11
-9.489645015763718E10	3.8741123402427496E11
-1.564931695824818E11	3.61890814273033E11
-2.1378313298334534E11	3.264508976922699E11
-2.6506802959950143E11	2.818678657692634E11
-3.0879202449476086E11	2.292634706498134E11
-3.436255172256676E11	1.7007087833359857E11
-3.68538318777946E11	1.05975279001516E11
-3.8285324805573334E11	3.883395315658499E10
-3.8627387882549646E11	-2.9415807551307545E10
-3.788842416093792E11	-9.685073608687071E10
-3.611226715176702E11	-1.6164773570381152E11
-3.3373544742762305E11	-2.2215448424805063E11
-2.9771772077791113E11	-2.769401941124778E11
-2.5424942417726318E11	-3.248256781641887E11
-2.046327032488723E11	-3.6489464173403235E11
-1.50235536297652E11	-3.9648983718766766E11
-9.244419317837735E10	-4.191983814709526E11
-3.2625458751546627E10	-4.3283037506117926E11
2.790173304852412E10	-4.373942826446033E11
8.788640841014389E10	-4.330717223299575E11
1.461588924931022E11	-4.2019350251875244E11
2.0163893706034122E11	-3.992179923637155E11
2.5334011194491492E11	-3.707123491751283E11
3.003717491807712E11	-3.353367341463754E11
3.419395147703729E11	-2.9383138439107825E11
3.7734547018949524E11	-2.470062444281824E11
4.0598829362499524E11	-1.9573274246683282E11
4.273642047806982E11	-1.4093723201308548E11
4.410690155401955E11	-8.359560008898364E10
4.468016092400667E11	-2.472849102253801E10
4.443690649322318E11	3.4603459159591736E10
4.336935478513852E11	9.33050384810424E10
4.148209698074913E11	1.5025325895921378E11
3.879312707082602E11	2.043063565681583E11
3.533499651405756E11	2.5431588339568228E11
3.115603187006784E11	2.991428323332401E11
2.632151574760673E11	3.376787192353881E11
2.0914687818123544E11	3.688724134496526E11
1.5037372917545908E11	3.917631660009971E11
8.809990946584566E10	4.055196996524334E11
2.370668582878349E10	4.094843844105913E11
-4.126830618636166E10	4.032203153354914E11
-1.0516597868644469E11	3.865576803990202E11
-1.662561840928036E11	3.5963437862949164E11
-2.228029618460544E11	3.2292487279111127E11
-2.7314144143081198E11	2.7725119532823865E11
-3.157604465618198E11	2.23771147101582E11
-3.493826427739297E11	1.6394128000469293E11
-3.7303314694264703E11	9.945589965081067E10
-3.8608840613559534E11	3.2167237594263577E10
-3.882998479632709E11	-3.600491378573298E10
-3.797906796245975E11	-1.0316432111078304E11
-3.610282421279897E11	-1.6752092865919357E11
-3.327774896670522E11	-2.274579693068392E11
-2.9604282649668085E11	-2.815797549500903E11
-2.5200560597755814E11	-3.287395639277914E11
-2.0196344293172995E11	-3.68049605857294E11
-1.472756864075946E11	-3.988766056533279E11
-8.931749233918542E10	-4.208271261488287E11
-2.9443303854338024E10	-4.3372657984755695E11
3.1040625629640778E10	-4.3759525380520874E11
9.089575390564984E10	-4.3262382551642175E11
1.489642857368351E11	-4.191500558777359E11
2.041772479269104E11	-3.9763773154961975E11
2.5555899559178064E11	-3.686583733624902E11
3.02229377599559E11	-3.32875813445004E11
3.434045900523492E11	-2.910334958046403E11
3.783975402674602E11	-2.4394419477738028E11
4.066183623851765E11	-1.9248173960353915E11
4.275755742320558E11	-1.375742663219664E11
4.408782369669058E11	-8.019846882966176E10
4.4623937868334875E11	-2.1374279857907787E10
4.434808633954178E11	3.784061178928393E10
4.325398044658704E11	9.63570100407519E10
4.1347651317514905E11	1.5306183718575085E11
3.8648381995945685E11	2.0682777999775177E11
3.518974031584871E11	2.5652567135794992E11
3.102065162830272E11	3.0104040235631744E11
2.62064215309325E11	3.3929117691569946E11
2.0829581466502924E11	3.70256801380659E11
1.4990386557033786E11	3.9300644726371405E11
8.806756903794026E10	4.067358500772575E11
2.4134201057313843E10	4.108080925788713E11
-4.0400023241721985E10	4.0479709429955005E11
-1.0392187368809206E11	3.8853075899548566E11
-1.6474711635810574E11	3.6212945207472614E11
-2.2118035144429144E11	3.2603449027077466E11
-2.715862415426832E11	2.810210415904785E11
-3.144672346232951E11	2.2819060126487946E11
-3.485407123897749E11	1.6894021041446414E11
-3.728072996153784E11	1.0490866117760973E11
-3.8660238912552E11	3.790349726232594E10
-3.896249305076249E11	-3.0184220557199814E10
-3.819408189982001E11	-9.746851574945015E10
-3.6396197968045404E11	-1.62151468093281E11
-3.364055193309003E11	-2.2259314837794144E11
-3.002393912498953E11	-2.7736384802334955E11
-2.5662162195277502E11	-3.252770151934714E11
-2.068394475440831E11	-3.6540397077142377E11
-1.522531592890538E11	-3.9707332884463104E11
-9.424768550316002E10	-4.1985898118270074E11
-3.4193275879199528E10	-4.3356056685757117E11
2.658468158274181E10	-4.381798873397739E11
8.682755325972577E10	-4.3389601818911554E11
1.453583679740177E11	-4.210410934299697E11
2.0109119960855374E11	-4.0007801497253766E11
2.5303646447082336E11	-3.7158074633609644E11
3.003034412172138E11	-3.362174529612758E11
3.4210110442357434E11	-2.947364561796054E11
3.77738161909481E11	-2.4795475370791415E11
4.066230080450077E11	-1.967487381033813E11
4.2826414899514795E11	-1.42046672839839E11
4.4227152530656067E11	-8.482243889987932E10
4.4835904737105273E11	-2.609002720467058E10
4.463485625518093E11	3.310178743317483E10
4.361753800379134E11	9.167520117870674E10
4.1789536896325E11	1.485302229690982E11
3.916934926449199E11	2.0255332651139398E11
3.578934795296192E11	2.5262871269775082E11
3.169681165587998E11	2.9765300691441455E11
2.6954933864441266E11	3.365541979560478E11
2.1643691512999875E11	3.683155284631088E11
1.5860411750638864E11	3.920048059813862E11
9.71983274433696E10	4.0680915992932874E11
3.353419218777641E10	4.120745752891122E11
-3.0923213520543156E10	4.0734857298566235E11
-9.458752918053987E10	3.924232316743127E11
-1.5579406804358698E11	3.673744770446551E11
-2.128566895681464E11	3.325924776089716E11
-2.641366502210185E11	2.887975851347585E11
-3.0811903183765E11	2.370368036006086E11
-3.4349007534244824E11	1.7865747525941745E11
-3.692073232833439E11	1.1525775513154138E11
-3.845544637139854E11	4.861696550414362E10
-3.89174435575348E11	-1.938777092166481E10
-3.8307743279323505E11	-8.68700110735072E10
-3.666241526970415E11	-1.5201846075990805E11
-3.404880398208845E11	-2.1316960294299872E11
-3.0560266393141235E11	-2.6886322612115765E11
-2.631012584131259E11	-3.1787863552834546E11
-2.1425498106219055E11	-3.5925216758438104E11
-1.6041513419921207E11	-3.922786914958732E11
-1.0296285247779538E11	-4.165008627940777E11
-4.326802064115982E10	-4.31690109192508E11
1.73422972371734E10	-4.3782296143981647E11
