Enceladus X	Enceladus Y
8.9180596511174E11	-1.0171375305853395E12
9.111979299216785E11	-9.905888403472119E11
9.299453892367552E11	-9.633411688570392E11
9.480246617036704E11	-9.354030599082893E11
9.654116296275012E11	-9.067836648935424E11
9.82081731141902E11	-8.774927819857454E11
9.980099541635544E11	-8.475408976726404E11
1.0131708326080714E12	-8.169392309467305E11
1.0275384453990731E12	-7.856997804937559E11
1.0410864188128268E12	-7.538353753621396E11
1.0537879324942911E12	-7.213597296310205E11
1.0656157294645182E12	-6.882875014693391E11
1.076542130669807E12	-6.546343572866664E11
1.0865390542504974E12	-6.204170419334266E11
1.0955780391262921E12	-5.856534556323168E11
1.103630272080063E12	-5.503627378724417E11
1.110666617358846E12	-5.145653578574308E11
1.1166576482551348E12	-4.782832105270236E11
1.1215736808067869E12	-4.415397170075871E11
1.1253848101604805E12	-4.0435992827886725E11
1.1280609504538333E12	-3.667706306231461E11
1.1295718800155154E12	-3.288004514229038E11
1.1298872945981658E12	-2.9047996472288153E11
1.1289768711896875E12	-2.5184179665891116E11
1.1268103445354194E12	-2.1292073098391147E11
1.1233575982277485E12	-1.7375381488123956E11
1.1185887719999797E12	-1.3438046510732707E11
1.1124743865766133E12	-9.484257427965495E10
1.1049854870264426E12	-5.518461667274635E10
1.0960938054290806E12	-1.5453752313481949E10
1.0857719435636836E12	2.4300072337458214E10
1.0739935766129266E12	6.4024029410521614E10
1.0607336791424745E12	1.0366232275505084E11
1.0459687740466111E12	1.43156111804568E11
1.0296772047157104E12	1.8244344942215646E11
1.0118394305631526E12	2.2145923746375696E11
9.924383458704829E11	2.601352041843087E11
9.714596215920204E11	2.9839990799640247E11
9.488920693745477E11	3.3617877247668665E11
9.247280265500333E11	3.7339415749621124E11
8.98963759117368E11	4.099654710010658E11
8.715998781807211E11	4.4580932680891205E11
8.426417655634668E11	4.80839754435451E11
8.121000037714003E11	5.149684660718937E11
7.799908034772046E11	5.48105184842943E11
7.463364199230668E11	5.801580378817083E11
7.11165548459482E11	6.110340169675114E11
6.745136885159713E11	6.406395082643086E11
6.364234644442706E11	6.688808910789952E11
5.96944891228289E11	6.956652035977719E11
5.561355724309984E11	7.209008704338818E11
5.140608167556509E11	7.444984844156537E11
4.7079366116454645E11	7.663716337665569E11
4.264147906702256E11	7.864377621742896E11
3.8101234538665076E11	8.04619045200958E11
3.346816071790056E11	8.20843265166034E11
2.875245625567333E11	8.350446657709675E11
2.3964934249235446E11	8.471647657651958E11
1.9116954338009418E11	8.57153110067491E11
1.4220343735222284E11	8.64967937513304E11
9.28730849440979E10	8.70576746051628E11
4.3303366966255394E10	8.739567372616447E11
-6.379045309858378E9	8.750951257649037E11
-5.604675926974113E10	8.73989304966237E11
-1.0557274456313132E11	8.706468644283179E11
-1.548314062794127E11	8.650854584023999E11
-2.0369962319357507E11	8.573325301166339E11
-2.5205772784437643E11	8.474249003372971E11
-2.9979040864766486E11	8.354082326121287E11
