Triton X	Triton Y
3.5254391592561924E12	2.7244866238141045E12
3.5181928743781484E12	2.742432573952767E12
3.508207282665474E12	2.7556175456737656E12
3.4952199147151807E12	2.7681400281806797E12
3.4810940305531436E12	2.781349102209433E12
3.466580820578589E12	2.7954447451089155E12
3.4520945262233594E12	2.810508264755153E12
3.438015970427932E12	2.8266562108975757E12
3.424917848274434E12	2.8440785029836807E12
3.414011342041039E12	2.8628407458481333E12
3.4061627148429546E12	2.880258343284676E12
3.3955992093764644E12	2.8929785635339023E12
3.3820719954714834E12	2.9050143471163726E12
3.3674022069528315E12	2.917696802359301E12
3.352326219531948E12	2.9312241797723496E12
3.337241885600709E12	2.945670997289745E12
3.322497943474152E12	2.9611399309664478E12
3.3085873234608354E12	2.977802765313783E12
3.2965106967474927E12	2.995807992843519E12
3.2876849719047095E12	3.013521636524259E12
3.2774996895976353E12	3.026460684678906E12
3.263877823932043E12	3.037926588305656E12
3.2488404016598623E12	3.049884455419728E12
3.23326446906617E12	3.0626261305993247E12
3.21757538093869E12	3.076227236688697E12
3.202094030557097E12	3.0907684711584893E12
3.1872081811047124E12	3.1063876104233257E12
3.173614643632257E12	3.123277105425554E12
3.162775059756512E12	3.141096269013291E12
3.1535198002444277E12	3.155657051748713E12
3.140584184375236E12	3.166761132480371E12
3.1254927299972124E12	3.1778558729867983E12
3.109556515706424E12	3.1896261432968223E12
3.0933241055810522E12	3.2021886949426772E12
3.0771237916616147E12	3.215605314419779E12
3.061263235289766E12	3.2299713758629565E12
3.046185085696704E12	3.2454461252493687E12
3.032775736414321E12	3.262185828020147E12
3.0224913247653457E12	3.278989604043767E12
3.011643655736225E12	3.2912987476114956E12
2.997250539772702E12	3.3016342004731875E12
2.981277952141471E12	3.312302337702073E12
2.9646744981097295E12	3.323668183291769E12
2.947873102934447E12	3.3358083958373633E12
2.931163855784727E12	3.3487831662258975E12
2.914846349083195E12	3.362692976654415E12
2.8993800156986836E12	3.3777010535653857E12
2.8857104210555938E12	3.3939297782103286E12
2.875133525741884E12	3.409807831708639E12
2.8633482735562134E12	3.421090188237972E12
2.8482241890608457E12	3.4307857516118364E12
2.8316585901300513E12	3.440852100292516E12
2.814507053849944E12	3.451594875635484E12
2.797169584368718E12	3.4630814927814756E12
2.7799174989281357E12	3.47536742546745E12
2.7630290809499204E12	3.488545868233046E12
2.7469216087642427E12	3.502769598975522E12
2.732433810195999E12	3.5181841634126875E12
2.720959768979989E12	3.5336910920691724E12
2.7091535192188296E12	3.544881439173276E12
2.693856170759906E12	3.553938067850781E12
2.6769316661709204E12	3.563227861210856E12
2.6593359862219043E12	3.5731454422707744E12
2.64149588991343E12	3.583767242602704E12
2.623679201379716E12	3.59514072854738E12
2.606134795325904E12	3.607341820279431E12
2.589200060456269E12	3.6204990913416274E12
2.573498599778091E12	3.634783574702275E12
2.560327592547914E12	3.649914552257882E12
2.5489536399101533E12	3.662227145771397E12
2.534258364750309E12	3.670889818855699E12
2.517306837110718E12	3.679281259479503E12
2.4994229025238667E12	3.688197087655991E12
2.4811550028946006E12	3.697767800989416E12
2.462799343608147E12	3.7080373215586265E12
2.444585611944994E12	3.719060062265001E12
2.42677338741389E12	3.7309302690931245E12
2.4097718603587817E12	3.7437976151728374E12
2.394413428905203E12	3.7577856807705034E12
2.3819935615796094E12	3.771707558781724E12
2.3690877794206377E12	3.7813529360809604E12
2.352814331991381E12	3.788952470849452E12
2.33495520206177E12	3.7967415876503594E12
2.316424053031281E12	3.8051027672300513E12
2.2976283611812573E12	3.8141085113392983E12
2.2788156133002983E12	3.8237974004754556E12
2.260200439875327E12	3.8342286044217925E12
2.2420480094890884E12	3.8455038817094443E12
2.2248019399524814E12	3.857777487453082E12
2.2093865009031436E12	3.8711171634266973E12
2.1968465446959607E12	3.8837976242756772E12
2.182914183305192E12	3.8920641845482495E12
2.165877713689333E12	3.8988386076179546E12
2.1474570197963535E12	3.905884668594792E12
2.128439316110901E12	3.913494094842727E12
2.1091885085757449E12	3.9217258118115605E12
2.089932840411756E12	3.9306153697525327E12
2.070873945328852E12	3.940219272212037E12
2.052261521193371E12	3.950634443700853E12
2.0345088433882974E12	3.9620085177756196E12
2.0184668576326226E12	3.974431242016068E12
2.005285831460739E12	3.9865053586503867E12
1.9912527780361086E12	3.994292917126201E12
1.974018476462017E12	4.00025788036393E12
1.9552902730719548E12	4.006403242596414E12
1.935913120004064E12	4.0130753958591704E12
1.9162676179501277E12	4.020340232779032E12
1.8965816488034326E12	4.028229477203221E12
1.8770439353906104E12	4.0367901826366313E12
1.857871585004783E12	4.046103910379677E12
1.8393984106572954E12	4.056300259347971E12
1.8222743917648513E12	4.067521299722804E12
1.807744761740509E12	4.0792402160208813E12
1.794283160182147E12	4.0876716002996353E12
1.7775518057916943E12	4.092997174940304E12
1.7588340138518547E12	4.098123916451393E12
1.739259841345128E12	4.103694592570568E12
1.7193080663743213E12	4.1098198718719434E12
1.6992348294947966E12	4.1165319903500015E12
1.6792251292486343E12	4.123865428468679E12
1.6594627004668787E12	4.1318800504441343E12
1.6401935744875183E12	4.1406757297841113E12
1.621842287020843E12	4.15039729149701E12
1.6052884957631155E12	4.1610881528898477E12
1.5914784973332874E12	4.171079853577038E12
1.576395326462189E12	4.1768107713366367E12
1.558303997140201E12	4.1809762554082505E12
1.5388249736452485E12	4.18532461848027E12
1.5187295091576704E12	4.190161033140276E12
1.498369966276659E12	4.1955441837543057E12
1.4779560564710107E12	4.201500207523419E12
1.4576556541681213E12	4.208066811594698E12
1.4376509070367908E12	4.2153098036877036E12
1.4182020593964758E12	4.2233359921954834E12
1.39977833239056E12	4.232290128496455E12
1.3833539676121711E12	4.2421188148792476E12
1.369420788864559E12	4.2505533405248228E12
1.3534318985759866E12	4.2548321775298643E12
1.334741276331681E12	4.258023719876971E12
1.314844562831705E12	4.2614670810352417E12
1.2944035092358108E12	4.265392741685926E12
1.2737314127818406E12	4.269847269884711E12
1.2530207989911213E12	4.274854347119325E12
1.2324291510953596E12	4.2804501729001846E12
1.2121288261170908E12	4.2866978498776904E12
1.192365178295523E12	4.2936993554004326E12
1.1735751443576213E12	4.301594853728002E12
1.1566620018846736E12	4.310373752491606E12
1.1423333135991614E12	4.3181130028458027E12
1.1263875206648784E12	4.3216798465015625E12
1.1076218288000388E12	4.323894700642497E12
1.0875620771818165E12	4.3262906801274937E12
1.0669163516257216E12	4.329139431534571E12
1.0460124262784833E12	4.3324936286802593E12
1.025044400111139E12	4.3363747940420366E12
1.00416306447029E12	4.3408129798649893E12
9.83523579164826E11	4.345861103423916E12
9.633330722069988E11	4.351606140422947E12
9.439375114373483E11	4.3581761628882334E12
9.260300647728458E11	4.3656677166092524E12
9.107335115818816E11	4.3732081344035913E12
8.956548008757144E11	4.37707678102795E12
8.774562682678243E11	4.378434744563599E12
8.5754298828638E11	4.379675462014283E12
8.368639558474525E11	4.381300378512954E12
8.15832177207771E11	4.3834003022952266E12
7.946696696222142E11	4.38599898912675E12
7.735301887827472E11	4.3891183324640576E12
7.525530291143761E11	4.392796643677706E12
7.319023270004012E11	4.3970991623338076E12
7.118220404820369E11	4.402128279824643E12
6.92755350390542E11	4.408017752489881E12
6.756099935793372E11	4.414709534985613E12
6.608922356947646E11	4.420127318463366E12
6.443783570245468E11	4.42148826110247E12
6.251887675610681E11	4.421616332813304E12
6.047672322272168E11	4.421910036745506E12
5.837794512284573E11	4.422622601785811E12
5.625359422853448E11	4.423803211464651E12
5.412188699278327E11	4.425469673760568E12
5.199653141222324E11	4.427645472439644E12
4.9890898406276135E11	4.43037250614456E12
4.782167049772477E11	4.433720456092142E12
4.581465859679366E11	4.437796018402838E12
4.3918032249620593E11	4.442727765911446E12
4.2228707527949023E11	4.44834940202812E12
4.0750104961163727E11	4.452136312779114E12
3.904313477010806E11	4.452075990711736E12
3.709322499822733E11	4.45110126616546E12
3.503316019429078E11	4.450335997849353E12
3.292186220054119E11	4.449983504278684E12
3.078753819600054E11	4.450084193519353E12
2.864709525569009E11	4.450653795546669E12
2.6513419393069196E11	4.451714361435095E12
2.4399113298350607E11	4.453305435065916E12
2.2319790650344592E11	4.455492597880535E12
2.0299253964476028E11	4.458376406766473E12
1.8381067093033194E11	4.462083748407574E12
1.6653533361770148E11	4.466536904312004E12
1.5160172889690912E11	4.469679246305333E12
1.3491235184836386E11	4.468852376613492E12
1.1561331962433878E11	4.466780306130527E12
9.509733810404285E10	4.464836645204578E12
7.401660981449518E10	4.463277351703813E12
5.267496095216916E10	4.462151960447748E12
3.124751358354224E10	4.461475592112929E12
9.861130262206236E9	4.461265950667039E12
-1.1367465187431574E10	4.461555217696409E12
-3.230272510413233E10	4.46239782644897E12
-5.275097385629109E10	4.463879003811435E12
-7.237990669844173E10	4.466118097691074E12
-9.052696423513524E10	4.469185973762888E12
-1.0618433393475514E11	4.472187543002607E12
-1.2166942492637837E11	4.471649309387985E12
-1.4009706651958917E11	4.468644326464199E12
-1.601915351542261E11	4.465444148168457E12
-1.8104478195887582E11	4.462556027006309E12
-2.0225789681926572E11	4.460074830243529E12
-2.236213182610112E11	4.458021374410112E12
-2.449984597858229E11	4.456408447714908E12
-2.662777352926626E11	4.455258136754777E12
-2.8734441636681366E11	4.454609679040406E12
-3.080524284612591E11	4.454526767258214E12
-3.2817731999633203E11	4.45510557777912E12
-3.473106153972183E11	4.456467021722729E12
-3.646298230726825E11	4.458556761076536E12
-3.7958792671636957E11	4.459563286863057E12
-3.9596954089631067E11	4.456654158002107E12
-4.14993018390187E11	4.452305963199217E12
-4.3528526740365344E11	4.448013487528994E12
-4.561681164104472E11	4.444067266162534E12
-4.773295010846622E11	4.44052336532882E12
-4.9859467241910205E11	4.437395741056903E12
-5.1984286366354865E11	4.434697076989235E12
-5.4097012218044867E11	4.432450875508087E12
-5.618649906205383E11	4.430698069935698E12
-5.823813553761318E11	4.429503986591946E12
-6.022904809469338E11	4.42896581285492E12
-6.211714850556432E11	4.429200881407784E12
-6.381838940728906E11	4.430113808940932E12
-6.529505013613263E11	4.42972250993332E12
-6.693609107893899E11	4.425475980313467E12
-6.88304233162069E11	4.419937553895989E12
-7.08451542729381E11	4.414472187733447E12
-7.291627148419824E11	4.40934522887137E12
-7.501403197159658E11	4.404608278735954E12
-7.712168726896719E11	4.400273850657202E12
-7.922768422905079E11	4.396353142404154E12
-8.13221805375637E11	4.392867283730784E12
-8.339481174529517E11	4.3898533775833643E12
-8.543230757354832E11	4.3873708052521387E12
-8.741446950507887E11	4.3855086282004805E12
-8.930526539001842E11	4.384382199029984E12
-9.103263469838502E11	4.3839960621366914E12
-9.251859823467863E11	4.383027563147876E12
-9.407065194300336E11	4.3783044806530767E12
-9.589742059629398E11	4.3716755554506636E12
-9.786640967074506E11	4.364960120849926E12
-9.990131559620925E11	4.3585422182597686E12
-1.0196778736913804E12	4.3524961508117935E12
-1.0404739265629441E12	4.346837522939329E12
-1.0612811361226085E12	4.3415750328834526E12
-1.0820037175194756E12	4.3367244945692266E12
-1.1025479007962358E12	4.33231495314337E12
-1.1228020768188909E12	4.3283940822595776E12
-1.14260813082417E12	4.325034975634097E12
-1.161703780325058E12	4.32234125005122E12
-1.1795865954274285E12	4.320410767136831E12
-1.195326837628176E12	4.3188827190578574E12
-1.2095811515306177E12	4.3149805304113003E12
-1.2262885123878557E12	4.307726738850112E12
-1.2450649003180647E12	4.299766846342367E12
-1.2647947170972585E12	4.2919750509296924E12
-1.2849792005360974E12	4.284520266723376E12
-1.3053752642875945E12	4.277435805510981E12
-1.3258401459563425E12	4.2707301483537095E12
-1.3462724762846272E12	4.2644128217276406E12
-1.366584657308591E12	4.2585027299463335E12
-1.3866845717566814E12	4.2530330220911772E12
-1.4064560880679275E12	4.2480564353166904E12
-1.425727162687975E12	4.243652082129062E12
-1.4442017435156897E12	4.2399273875481714E12
-1.461299933117622E12	4.236949421257902E12
-1.476094275311736E12	4.2340283279306147E12
-1.4902627236377402E12	4.228012118930155E12
-1.5071411413889424E12	4.219253745937971E12
-1.5257628983486199E12	4.210101191300695E12
-1.5451872661472297E12	4.2011674326870693E12
-1.5649975101312378E12	4.192572004655485E12
-1.5849827821650005E12	4.184338430775313E12
-1.6050150592973555E12	4.176473352642562E12
-1.6250009168776953E12	4.168986086290013E12
-1.6448579238868127E12	4.16189538561686E12
-1.6644982695680237E12	4.155233784229427E12
-1.6838107069215352E12	4.1490526193221245E12
-1.7026307121340215E12	4.1434285443456235E12
-1.7206770520731567E12	4.1384660410320737E12
-1.7374028505707454E12	4.134239204707899E12
-1.751891803319017E12	4.130171404170964E12
-1.7654835510643625E12	4.123242381382708E12
-1.781689923936403E12	4.113392353316786E12
-1.7997163233738743E12	4.10304717773416E12
-1.818582256905463E12	4.092891862135735E12
-1.8378516021030874E12	4.0830611345455527E12
-1.8573067908273718E12	4.0735814399969395E12
-1.8768182396188374E12	4.0644589813787627E12
-1.8962938209755464E12	4.0557010996378364E12
-1.9156549499886907E12	4.047323278684659E12
-1.9348211358916694E12	4.039353167951127E12
-1.9536945649318396E12	4.031834937507978E12
-1.9721367359023533E12	4.0248351626484956E12
-1.9899217296136467E12	4.018448215640964E12
-2.006627522453284E12	4.0127755572592446E12
-2.0214395050509663E12	4.0076429608384785E12
-2.0342848373977188E12	4.00093138808428E12
-2.048914473427113E12	3.9905972636706255E12
-2.0658432179290137E12	3.9791172036071963E12
-2.0838694444751282E12	3.9676834659107046E12
-2.102415593647807E12	3.9565381881559365E12
-2.1212102519785588E12	3.945729635097252E12
-2.1401023945446724E12	3.9352669565929956E12
-2.1589922950925784E12	3.9251548535019507E12
-2.1778016517750652E12	3.9154034935580312E12
-2.1964570524212886E12	3.9060327952552075E12
-2.2148767499417036E12	3.8970760213679966E12
-2.232954316228596E12	3.88858445945804E12
-2.25053019476316E12	3.8806335599422207E12
-2.2673304946600356E12	3.873324831147624E12
-2.282824108868719E12	3.8667277740864253E12
-2.2961266749200996E12	3.860281181281237E12
-2.3085078625741895E12	3.8510550492235576E12
-2.3234191370538823E12	3.8389105663563364E12
-2.340134521653142E12	3.8262344987196724E12
-2.357685576840072E12	3.813724450250824E12
-2.375638583983245E12	3.801520101579118E12
-2.393778289075651E12	3.789648880208715E12
-2.411978271545709E12	3.7781159568728906E12
-2.430150939182999E12	3.7669260764973E12
-2.4482244768878257E12	3.7560904210641123E12
-2.4661290267862944E12	3.7456300899302417E12
-2.4837845745963354E12	3.7355794938280283E12
-2.501084893695127E12	3.7259909959663037E12
-2.517868637339218E12	3.716940920866119E12
-2.533856356612068E12	3.708530359195245E12
-2.548504479970543E12	3.7008186341725654E12
-2.5609475828775723E12	3.6931677140183037E12
-2.5726654515586836E12	3.6826127942901934E12
-2.5869268191908267E12	3.6692852594280938E12
-2.60291362750599E12	3.655482106218001E12
-2.6197006414073545E12	3.6418489936949214E12
-2.636873228435292E12	3.628516276739282E12
-2.654224253047002E12	3.615509462627529E12
-2.6716317471128813E12	3.6028329562896294E12
-2.689011436686877E12	3.5904906205966553E12
-2.706294842262275E12	3.5784922434872666E12
-2.7234163369371763E12	3.5668567416744775E12
-2.7403022070517686E12	3.555615198047656E12
-2.756856810546915E12	3.544815008111979E12
-2.77293866780055E12	3.534525558613713E12
-2.7883100690767534E12	3.524841876566378E12
-2.802519427962126E12	3.515850618152667E12
-2.814737765901216E12	3.507245586752809E12
-2.8253820584970415E12	3.4965897615996577E12
-2.838126472264999E12	3.482593312644611E12
-2.8529167990484443E12	3.4677194373641436E12
-2.868670655930622E12	3.452925349718008E12
-2.8848847967113735E12	3.438407630609845E12
-2.9013178908856533E12	3.424205888365514E12
-2.9178341319476777E12	3.4103266476983447E12
-2.9343441863669067E12	3.3967722260579653E12
-2.950779429396576E12	3.38354911644212E12
-2.9670780709486836E12	3.3706714342624707E12
-2.9831750308949214E12	3.3581635422960312E12
-2.998991038962857E12	3.346063356911204E12
-3.01441600874545E12	3.3344271143187217E12
-3.029276950259225E12	3.3233350603191665E12
-3.043265954519246E12	3.312887697860886E12
-3.0557795711493447E12	3.303099595102035E12
-3.066058369434931E12	3.2929910555750405E12
-3.0763727563214263E12	3.2795800841987173E12
-3.0892290481566934E12	3.2639322869712075E12
-3.1035613853525244E12	3.247998720542981E12
-3.1185818324175024E12	3.232261438573801E12
-3.133935164684746E12	3.216819449615015E12
-3.1494391341796714E12	3.2016916070494414E12
-3.164984421379347E12	3.186880474440988E12
-3.180494866921743E12	3.1723886661220063E12
-3.1959087707936064E12	3.1582241277826826E12
-3.2111678489319375E12	3.1444027685723896E12
-3.226208205574788E12	3.1309509338292026E12
-3.240949557132467E12	3.1179087902933794E12
-3.255277725957591E12	3.1053352232723345E12
-3.2690097484164497E12	3.0933132138334316E12
-3.2818144454708477E12	3.0819418424592896E12
-3.2930434238023027E12	3.07119266828208E12
-3.302075705766534E12	3.059805199976735E12
-3.3116661420395996E12	3.0449536389136826E12
-3.323723771439266E12	3.028220211018784E12
-3.3371099319087964E12	3.01130434615731E12
-3.3511188852132935E12	2.9946008882319834E12
-3.365429406206135E12	2.9781916368762773E12
-3.379873653880945E12	2.962091701411334E12
-3.394349551798772E12	2.946302739095033E12
-3.408785358597232E12	2.930826942777197E12
-3.4231227442313726E12	2.915671663613789E12
-3.4373067069661084E12	2.900851766920624E12
-3.451277358184081E12	2.886391876230672E12
-3.4649602724313457E12	2.8723294630560146E12
-3.478251149351E12	2.8587193843701753E12
-3.4909859314336777E12	2.845639381201735E12
-3.5028739571588403E12	2.8331874008102407E12
-3.5133477525672695E12	2.82138999491323E12
-3.521632623325488E12	2.809402431625281E12
-3.529681941850045E12	2.7942974155777393E12
-3.5402102058856436E12	2.7767996905637666E12
-3.552263260791068E12	2.7589390158432344E12
-3.5650281862349443E12	2.741248817086349E12
-3.578137768870287E12	2.723840362029202E12
-3.591405950897352E12	2.7067353295015903E12
-3.6047231707942915E12	2.6899361021212163E12
-3.6180151315192847E12	2.673443578899436E12
-3.6312238915092656E12	2.657262711619669E12
-3.6442973349268774E12	2.6414049342713057E12
-3.657181476507471E12	2.62589010713092E12
-3.669812499489084E12	2.6107490131876274E12
-3.682105360925448E12	2.5960270599953228E12
-3.693933270973711E12	2.581789460259654E12
-3.705084429042609E12	2.568125166657493E12
-3.7151616679853022E12	2.5551228385880024E12
-3.723415418606391E12	2.5425890954157354E12
-3.7298403178282007E12	2.528516699582299E12
-3.7378824829279536E12	2.5110187999574272E12
-3.748063487490562E12	2.4923623010840566E12
-3.7592852993488696E12	2.4736980084771514E12
-3.7710028567927134E12	2.455274385776527E12
-3.7829595695801294E12	2.4371434639853223E12
-3.7950156780936255E12	2.41931375370355E12
-3.8070834349911396E12	2.401785432371436E12
-3.8190997918245986E12	2.3845601457825513E12
