Mars X	Mars Y
-2.439249782680939E11	-7.721647883063141E10
-2.0308657749806744E11	-1.454992614431494E11
-1.40120297938223E11	-1.979117710566469E11
-6.04623906724267E10	-2.2669689616294876E11
2.7120725021528748E10	-2.255997387527497E11
1.1072570837820164E11	-1.917827331694363E11
1.7696313442111435E11	-1.2792554691774673E11
2.1428267692307602E11	-4.312596261532709E10
2.1664496210922925E11	4.879915740349482E10
1.8520853704090823E11	1.3323647599841234E11
1.2704629141663448E11	1.9859618453750073E11
5.2230096129961754E10	2.3809602279811182E11
-2.8802403943814754E10	2.4952576675179935E11
-1.067580161414402E11	2.3409257871757684E11
-1.7403363941631363E11	1.952494774222766E11
-2.2474747384933047E11	1.3786252604758356E11
-2.5460871263533704E11	6.7732663079217285E10
-2.6082558537020435E11	-8.629771793486296E9
-2.4215461992897504E11	-8.409948817752327E10
-1.9914475941680035E11	-1.5102845908261005E11
-1.3458935774589034E11	-2.0149719386400885E11
-5.411215008969795E10	-2.2794285607022983E11
3.338472411849226E10	-2.2440216535831628E11
1.1599301514762866E11	-1.8841963653881204E11
1.8053014993112384E11	-1.2306223747105331E11
2.158587199413343E11	-3.766048566490793E10
2.164094842907976E11	5.401536378750563E10
1.836670817747067E11	1.3763944557661575E11
1.2479388883236455E11	2.0198215792757867E11
4.976676650778195E10	2.4054622660222742E11
-3.1152373879963135E10	2.5128034657222562E11
-1.0885057284656685E11	2.354424097823457E11
-1.7587538177894638E11	1.9646420148501837E11
-2.2645797636682315E11	1.3914734060771823E11
-2.5638389255630936E11	6.920156712460059E10
-2.6290165576387997E11	-6.973314214011001E9
-2.4476777361687378E11	-8.23780620970591E10
-2.0248029404391855E11	-1.4949989022756284E11
-1.387149891782347E11	-2.00547091300338E11
-5.8897827867918434E10	-2.280419718055991E11
2.8339005900471E10	-2.2600536400112317E11
1.113708147193122E11	-1.9179847181443695E11
1.771882514446877E11	-1.2811661733001984E11
2.1458011621084958E11	-4.382395206750636E10
2.1762837267588702E11	4.767430680044361E10
1.8733146356170193E11	1.3215866170332294E11
1.3042165726541414E11	1.9824911800842142E11
5.660759796910289E10	2.3915888347013995E11
-2.3959269995035187E10	2.525239984147913E11
-1.0217095342726457E11	2.3932462547998877E11
-1.7052283274491888E11	2.027595285135817E11
-2.2316395908776816E11	1.4742937298890945E11
-2.557750528694816E11	7.885739013809961E10
-2.654688773224866E11	3.257480781581848E9
-2.5081387470375818E11	-7.25614796911638E10
-2.120348962817891E11	-1.412706329986775E11
-1.5141092910596768E11	-1.9521650722504715E11
-7.382268917855556E10	-2.2692893338808218E11
1.2756624838383211E10	-2.3016903183108426E11
9.731006335993372E10	-2.016297051178893E11
1.6706619016787173E11	-1.4292595459442075E11
2.103711591296378E11	-6.172858553736767E10
2.2020326134123148E11	2.933925778591397E10
1.9624335860353305E11	1.1608500477367935E11
1.442099239025659E11	1.86518459691203E11
7.331206427353865E10	2.3299171914073093E11
-6.377202681553508E9	2.5234098537256366E11
-8.559451604869873E10	2.4492646483019254E11
-1.565883786189938E11	2.1349557993308737E11
-2.1323935380752362E11	1.6231040712756815E11
-2.5095434483038382E11	9.661380252755597E10
-2.665506756301042E11	2.2359445424359047E10
-2.5824294766241293E11	-5.390022243207282E10
-2.2579197732410403E11	-1.2507720831959149E11
-1.7084446600646573E11	-1.8368894550671417E11
-9.744139740482541E10	-2.2224781739886053E11
-1.2549279490851383E10	-2.3411679113932504E11
7.37709828041388E10	-2.1499745504126395E11
1.492055664327336E11	-1.6487301527086652E11
2.0156300136101184E11	-8.951443478454344E10
2.222030049624197E11	-1.497112843164901E8
2.0869725736677496E11	8.928448062480966E10
1.650125792658761E11	1.6595532464172217E11
9.94205222064112E10	2.2084547297372098E11
2.1799682405063126E10	2.4945451810258957E11
-5.83386587128269E10	2.5109989023764774E11
-1.32816545215244E11	2.277955199120203E11
-1.950549173094955E11	1.8329245329834692E11
-2.4001542650358627E11	1.2244737354294168E11
-2.640721802590626E11	5.087947105246722E10
-2.6495104670515454E11	-2.51815241261091E10
-2.418085793238599E11	-9.895928968333362E10
-1.9548934883603595E11	-1.6321859605730124E11
-1.2896530448863092E11	-2.1052214054483936E11
-4.7877467749625435E10	-2.3385284816986188E11
3.9085465468156525E10	-2.2780608970751166E11
1.2051054548386746E11	-1.9036609688796777E11
1.8393141476164706E11	-1.2471904824358934E11
2.189018714605565E11	-3.985106415241652E10
2.2018986544327707E11	5.117787914502512E10
1.8911094058693283E11	1.347865934727527E11
1.3229086063178485E11	2.0021341811843707E11
5.906748299323282E10	2.410583759736995E11
-2.0847293450217712E10	2.5507822038091983E11
-9.873283931183003E10	2.4317206007616446E11
-1.6737541090744446E11	2.0833206960492084E11
-2.211144775493434E11	1.5487847546343866E11
-2.557259378521875E11	8.800599656506937E10
-2.6831986687459125E11	1.3561192768699871E10
-2.573451064471019E11	-6.2048011494314735E10
-2.227504181434719E11	-1.3191099783389662E11
-1.6632499865057297E11	-1.887602614451704E11
-9.219212181591003E10	-2.2536675300495932E11
-7.308353676996054E9	-2.353886862641258E11
7.840812524029266E10	-2.1482074115401038E11
1.529347769790638E11	-1.6385300664524518E11
2.044605026828563E11	-8.827332426960326E10
2.2466898925125528E11	9.043811236512523E8
2.112548541719329E11	9.009951432826912E10
1.6807716151254126E11	1.6681171948776993E11
1.0315741760580025E11	2.2221480847226965E11
2.609532058797599E10	2.518400786026626E11
-5.383513845105229E10	2.5491846222632205E11
-1.2862824680775638E11	2.3330738138757907E11
-1.9181323455698087E11	1.9056328259664435E11
-2.3840269401239258E11	1.3132461939150938E11
-2.6476606747363333E11	6.097200056688784E10
-2.6856062865597266E11	-1.4524477269902796E10
-2.48788989734718E11	-8.86660412204713E10
-2.0602124796217493E11	-1.544952678528954E11
-1.4279101059440494E11	-2.0480377010087625E11
-6.410725736049567E10	-2.326528748820799E11
2.2128277053882637E10	-2.3240381172040378E11
1.0525699687483925E11	-2.01321885292114E11
1.731685986137376E11	-1.4137050982023926E11
2.1500170912484808E11	-6.013041404572386E10
2.243193056733513E11	3.033396364969904E10
2.0091089805634668E11	1.1660016599142255E11
1.501476153331979E11	1.8730186374219324E11
8.067051498043654E10	2.3507639711385898E11
1.9932216798778694E9	2.5672675588716074E11
-7.705815810636234E10	2.523720224638173E11
-1.4902784291268976E11	2.2440788806109265E11
-2.0796762465586823E11	1.7668754003567883E11
-2.4934699553040216E11	1.1400512863274715E11
-2.6993544939897345E11	4.18247177395805E10
-2.6776256300303928E11	-3.383499871612316E10
-2.4221202815593488E11	-1.0645153083132886E11
-1.9428041687158356E11	-1.6908597833647702E11
-1.2699942741858519E11	-2.1464024010333194E11
-4.594067765617954E10	-2.3646326296682413E11
4.044936972881923E10	-2.2948743640664236E11
1.2118166318720598E11	-1.9189364518459802E11
1.8430477144098642E11	-1.2678995000321983E11
2.197697188784045E11	-4.276155458569197E10
2.2241340307586063E11	4.771421598996266E10
1.9325757324889044E11	1.3155595611672986E11
1.3843413439028714E11	1.982320096070591E11
6.6790069539813736E10	2.412936566152444E11
-1.2336472373452864E10	2.582673279445555E11
-9.04619137608746E10	2.497382283531865E11
-1.6049769937948605E11	2.1835691872894568E11
-2.168241338732617E11	1.680927974866507E11
-2.5518647461423117E11	1.0377753363721617E11
-2.7258647628204263E11	3.0872657621435646E10
-2.6726024524260587E11	-4.462608415574447E10
-2.387914597067655E11	-1.1623553635048499E11
-1.8838618390831546E11	-1.7708280828626816E11
-1.193015691853828E11	-2.2018728553205322E11
-3.7335697130734375E10	-2.391035740723014E11
4.888979770808447E10	-2.2909151476474133E11
1.2835614359613448E11	-1.8877424989981787E11
1.893233710788022E11	-1.2172223594956915E11
2.221982551053482E11	-3.682739020091807E10
2.223680520366116E11	5.3425061785578125E10
1.912840426864174E11	1.3622672206239742E11
1.3526674873914383E11	2.0144143593811917E11
6.313560482459465E10	2.4297761517956198E11
-1.592037209382014E10	2.5860454790429532E11
-9.360344052997974E10	2.490340011883685E11
-1.629994528660926E11	2.1695559286692313E11
-2.186328230065568E11	1.6632103886202026E11
-2.5635911602118753E11	1.0190990367751749E11
-2.7325866886136615E11	2.9110776710547287E10
-2.676164401421692E11	-4.616691135244579E10
-2.3903467274698746E11	-1.1753555108085875E11
-1.8870360199701385E11	-1.782226586927405E11
-1.1982269902251746E11	-2.2134388176081375E11
-3.808330203555014E10	-2.4052869227444696E11
4.804841441456178E10	-2.310592321480257E11
1.2772970863231146E11	-1.914890568357217E11
1.8935380540228485E11	-1.2520783898294043E11
2.2333913931351953E11	-4.085195563184289E10
2.2492868392518292E11	4.932747043670257E10
1.9532321928469684E11	1.3263973516319456E11
1.4058339006281628E11	1.9892366499540842E11
6.933256315840518E10	2.4196126930085422E11
-9.35243842462263E9	2.5935335417033777E11
-8.721795511581381E10	2.5164258309779282E11
-1.573498408000857E11	2.2136534557624954E11
-2.142465788757675E11	1.7233507286385504E11
-2.5372011624194098E11	1.0919959805502873E11
-2.727877287069254E11	3.721283243302245E10
-2.696411164147904E11	-3.785974808927261E10
-2.4373975381163776E11	-1.0978241063498315E11
-1.9605519524947888E11	-1.7192721729338452E11
-1.2946526559171216E11	-2.1750831756774588E11
-4.92269136280346E10	-2.4013382682820132E11
3.669413826935128E10	-2.3484141005988538E11
1.1787884039912349E11	-1.996301811406365E11
1.8283215346121143E11	-1.3705842803134834E11
2.2158058303075623E11	-5.489856707136101E10
2.2852785021685156E11	3.513175041047741E10
2.0391398346760098E11	1.2033654046955455E11
1.5306300260204245E11	1.9010911587387497E11
8.422198158046822E10	2.3760931661558307E11
6.389641389745304E9	2.5985161642035568E11
-7.208699104618074E10	2.5691373949169415E11
-1.441289006135649E11	2.3098600018073102E11
-2.0405010805180582E11	1.856188968385724E11
-2.4747402810231836E11	1.2524278351362152E11
-2.7121864853718985E11	5.491159475437775E10
-2.732449030762818E11	-1.980741648385624E10
-2.527186441463782E11	-9.287607275031676E10
-2.1021509741298645E11	-1.5784298063886502E11
-1.4807253988941696E11	-2.0802317434422748E11
-7.084815844754231E10	-2.3694535735618027E11
1.4294130470956081E10	-2.392330120064913E11
9.763574755254373E10	-2.1199122794442426E11
1.679201964432714E11	-1.5642132717342233E11
2.146096419932385E11	-7.881938198850014E10
2.3075280138170328E11	1.0101888734948858E10
2.149317545849565E11	9.775918067218509E10
1.711256872146125E11	1.7284762612318744E11
1.0685893899098965E11	2.2745108806105276E11
3.0967912367425144E10	2.575362495837913E11
-4.802249878164963E10	2.623533629359019E11
-1.2271058682724496E11	2.435020599859129E11
-1.8705609398626453E11	2.041184900484571E11
-2.3633941745811465E11	1.4832358751544635E11
-2.6704501547333197E11	8.090970113690498E10
-2.7678195698670306E11	7.194337511076115E9
-2.643010074787242E11	-6.703429402242183E10
-2.296422813908571E11	-1.3555624939856099E11
-1.744298574550661E11	-1.9183563978335922E11
-1.022932453551788E11	-2.2934016230302777E11
-1.9304954664276714E10	-2.4222571973319925E11
6.584859538770011E10	-2.2651339776500497E11
1.424411897538613E11	-1.8165276090264978E11
1.9945936879069034E11	-1.1186335954496257E11
2.283220333704642E11	-2.6207579973326458E10
2.253336909794065E11	6.325460352620012E10
1.9241021474145026E11	1.4452092660150018E11
1.3580965534720335E11	2.0826292563305133E11
6.394464277919663E10	2.4893472856500806E11
-1.4512600086523748E10	2.6453345949849176E11
-9.173937299108665E10	2.5574896988370282E11
-1.611946388533757E11	2.2508971802769592E11
-2.1766577926608203E11	1.762322202381951E11
-2.571689860699159E11	1.1362138478004828E11
-2.7684602732755865E11	4.22651197280854E10
-2.74932385293922E11	-3.2349674646280674E10
-2.5083846681362393E11	-1.0429172479672192E11
-2.0536830250059198E11	-1.6724913161055112E11
-1.4107712707660852E11	-2.147260174066719E11
-6.27123570466246E10	-2.4051402354680344E11
2.2442158046303646E10	-2.3959285470959448E11
1.0469260945831812E11	-2.095033873545577E11
1.7302717481608084E11	-1.5187917930970023E11
2.1737381595527527E11	-7.329115012110112E10
2.313344516420107E11	1.5567941026923914E10
2.1391820740577884E11	1.0242550567107036E11
1.6926547827247144E11	1.764208110790126E11
1.0481138767808186E11	2.3003117258233694E11
2.9162591684406715E10	2.5946794167765292E11
-4.94185058571327E10	2.6407210793404834E11
-1.2376288654194933E11	2.4541884718887534E11
-1.8801008233835086E11	2.065470215524807E11
-2.3756473073524854E11	1.5143703172026715E11
-2.6898329326586667E11	8.471359977798343E10
-2.798955393915145E11	1.1506696833746569E10
-2.690158849316831E11	-6.259932693073043E10
-2.3627638291600955E11	-1.3159847412935918E11
-1.8309778807494595E11	-1.891613846581992E11
-1.1278434097955286E11	-2.2891389398821042E11
-3.0950577973909954E10	-2.4504447099696738E11
5.426274801603667E10	-2.3336973310626718E11
1.3261366821302303E11	-1.9279996591127502E11
1.9326380846810107E11	-1.2670673955570227E11
2.2728993721195987E11	-4.323850250170842E10
2.3017514486425635E11	4.615557572163389E10
2.0284411435895987E11	1.2955296466891461E11
1.5074042693051175E11	1.9724091657072046E11
8.17991564879563E10	2.430659935376677E11
4.519527928290917E9	2.644074907582747E11
-7.325332954270213E10	2.61428474943304E11
-1.448579071701321E11	2.3621425159700204E11
-2.0492020210068546E11	1.9209430252744247E11
-2.492741820723802E11	1.3320683839039552E11
-2.7485215177606866E11	6.426325576908017E10
-2.7962799363719025E11	-9.554305155842266E9
-2.626580691418959E11	-8.262867125909962E10
-2.2424654490804608E11	-1.4894585045037994E11
-1.6624604602104166E11	-2.0222315403923822E11
-9.246691306478915E10	-2.3624821793007925E11
-9.075260651740366E9	-2.4557676695324063E11
7.530315880839621E10	-2.2669149865808624E11
1.5022427201352365E11	-1.7948378653019235E11
2.0517813863006946E11	-1.0844499460322737E11
2.3217628435449493E11	-2.259639342916931E10
2.279790932711896E11	6.6363084893976166E10
1.946567176496936E11	1.4694691176098285E11
1.3832506144531165E11	2.1028233551797684E11
6.708439160385492E10	2.510944888701206E11
-1.074252568303605E10	2.674564273328777E11
-8.763968828839894E10	2.5998696829437973E11
-1.5730074999014215E11	2.3103024483061273E11
-2.1467326894344485E11	1.8404249880034747E11
-2.558636372449878E11	1.2321198743006575E11
-2.780343273927919E11	5.3260837109984116E10
-2.793631682449741E11	-2.0636872779237473E10
-2.5910272910874765E11	-9.288445718168915E10
-2.1776285747303616E11	-1.5750717342798532E11
-1.5742295920846027E11	-2.0829947542292902E11
-8.213915076273326E10	-2.3919597833876807E11
1.6861345204520378E9	-2.450089926098334E11
8.526953967525906E10	-2.2261399265167615E11
1.5819240385513126E11	-1.7240221849718796E11
2.102371484833554E11	-9.934936251842352E10
2.3394473071815433E11	-1.2760467111549753E10
2.2666699265578748E11	7.570389478801572E10
1.909166830223595E11	1.5487186639064893E11
1.330023077269673E11	2.162955857046425E11
6.1001673760187225E10	2.5508154452729114E11
-1.6906059159779394E10	2.6957065056397757E11
-9.338824793411548E10	2.605352067694478E11
-1.6231523857710153E11	2.3038619734556735E11
-2.187860115579594E11	1.825896185357131E11
-2.5902950108153284E11	1.2130817792089429E11
-2.803041004248412E11	5.12166682653876E10
-2.808602636180119E11	-2.2572411576804527E10
-2.600021185762515E11	-9.453424153976205E10
-2.182701704642703E11	-1.5877404211556653E11
-1.577510683054139E11	-2.0917231767567966E11
-8.247893696076071E10	-2.3975173363567657E11
1.2029899043891363E9	-2.4540501573602988E11
8.46123331965827E10	-2.2306036601905453E11
1.5746241659482758E11	-1.7310416359215744E11
2.096599635260291E11	-1.004259333683692E11
2.338046878084427E11	-1.4174628314950981E10
2.272042841453434E11	7.415820744501721E10
1.9224120142405884E11	1.5351472153161795E11
1.350631470184198E11	2.1547424495362518E11
6.360755095065106E10	2.550966215004845E11
-1.404399759397803E10	2.7063437744746906E11
-9.061445900214647E10	2.6275709926083792E11
-1.599975090215172E11	2.337730177344404E11
-2.1729305120933844E11	1.870489213135495E11
-2.5871448403007602E11	1.2665019709171753E11
-2.81488710549576E11	5.715240710910618E10
-2.838139899157325E11	-1.643684104083529E10
-2.6491148674986545E11	-8.87041862413099E10
-2.2519243714106497E11	-1.5386732897074652E11
-1.6654881088894507E11	-2.0590251487991898E11
-9.27394241592789E10	-2.3887377352454813E11
-9.758348678017366E9	-2.4759869976403796E11
7.407695003899005E10	-2.287398028694463E11
1.4872983811669458E11	-1.821897991148813E11
2.0407434694962772E11	-1.12191678921668E11
2.3230834512964526E11	-2.7307218165049355E10
2.300736720943115E11	6.126422331698803E10
1.9906885318169305E11	1.423780661975378E11
1.4494652544536737E11	2.072551085488342E11
7.539751110342072E10	2.5050245606968005E11
-1.547112112971981E9	2.6995344342059546E11
-7.85468608221317E10	2.6594044251759488E11
-1.493815988233558E11	2.405135578681222E11
-2.0902116400105954E11	1.96838194235022E11
-2.5354388864623737E11	1.388104428968696E11
-2.800335372606028E11	7.084905971748145E10
-2.865243030109732E11	-2.1947670650066295E9
-2.7203160675914697E11	-7.506691105333655E10
-2.366918947090546E11	-1.4213745578634137E11
-1.8202269329394565E11	-1.9749795466147046E11
-1.1128609193454054E11	-2.3522921303962616E11
-2.986937337227642E10	-2.4996763865085193E11
5.453460256850833E10	-2.3787657825005737E11
1.3232113480630504E11	-1.9796332701213916E11
1.9331721673501364E11	-1.333076158304271E11
2.2901828758166693E11	-5.13809268918726E10
2.3485464242402588E11	3.720061029969719E10
2.1123826959139835E11	1.2116845548634785E11
1.6287304880952164E11	1.9107714716004343E11
9.69870336559727E10	2.406661388155286E11
2.1545781555990505E10	2.6696805603017636E11
-5.594664532562947E10	2.6969244163043225E11
-1.2901414948017409E11	2.5044264993324878E11
-1.9235450591916855E11	2.1206546727373074E11
-2.417855285210464E11	1.582135892923731E11
-2.7413939844783887E11	9.309583715454686E10
-2.8718731200852716E11	2.136011076720204E10
-2.796381909345249E11	-5.1946881673275734E10
-2.512374036593532E11	-1.2139795285251283E11
-2.029813685696839E11	-1.8124571848653177E11
-1.3744485142324283E11	-2.2561146616280124E11
-5.916657092489674E10	-2.4892007276225543E11
2.506622777044354E10	-2.467041635278376E11
1.0634872140758018E11	-2.1680114896121762E11
1.7460822110190976E11	-1.6067225141976117E11
2.2053340227314313E11	-8.414999794402292E10
2.379363184850851E11	3.187469754986372E9
2.253512915438722E11	9.012091682751918E10
1.8597835055485236E11	1.6639188734695416E11
1.2622165889947314E11	2.2452525996266855E11
5.383691401937981E10	2.6036393702459106E11
-2.3496243047965942E10	2.7266296009566495E11
-9.895070213286337E10	2.6233483258515543E11
-1.6682677431507388E11	2.3174284629943234E11
-2.2255513116219696E11	1.8418991201784134E11
-2.6260119288869672E11	1.2360637377810701E11
-2.843724663298451E11	5.438911241761561E10
-2.8618267226550183E11	-1.8663111322594517E10
-2.673027831205738E11	-9.037013582558362E10
-2.2811804532560242E11	-1.5520186058166846E11
-1.7039823522883667E11	-2.0739336007180304E11
-9.765986192317828E10	-2.4123703429351196E11
-1.5515622493241098E10	-2.5168482046266492E11
6.820848391935472E10	-2.353407447837E11
1.4396365706310815E11	-1.9174803707797458E11
2.0190329630803E11	-1.2450059839749013E11
2.3409869548945737E11	-4.1378202279759674E10
2.3663565168118582E11	4.70385641373579E10
2.1043109615624777E11	1.298336298159781E11
1.6040926071335135E11	1.9805736069454352E11
9.375391050079773E10	2.4590277232580392E11
1.8227852903079243E10	2.707154526147992E11
-5.892061281061369E10	2.7236654415866354E11
-1.3145853138832593E11	2.525017657570493E11
-1.942859198521521E11	2.1393003608183615E11
