Moon X	Moon Y
-1.3624388467410962E11	6.018203128416051E10
-1.4289355310064447E11	-4.545031062632747E10
-8.070873813186649E10	-1.283130159531096E11
2.1095159837501896E10	-1.505338699899812E11
1.11426460108237E11	-1.0164611670274147E11
1.498565472323299E11	-4.705229224421013E9
1.1371947274433102E11	9.412638496105858E10
2.1534576718908955E10	1.4578880355141595E11
-8.316171993735239E10	1.2199444572438182E11
-1.4446793113943112E11	3.6124600256924545E10
-1.3451635684680984E11	-6.910350694673956E10
-5.844111399489527E10	-1.399525065097547E11
4.447015353674078E10	-1.4567863950814786E11
1.2656322968311969E11	-8.176040558586208E10
1.4758215123746088E11	1.9538665397153965E10
9.594154119920995E10	1.121392631346722E11
-4.314385699191859E9	1.463777875337195E11
-1.0304140322910349E11	1.0631307798898679E11
-1.49007860869002E11	1.0264769903680525E10
-1.2167665798194588E11	-9.032689826474016E10
-3.4842435694520645E10	-1.4868437183374615E11
6.7177990909087036E10	-1.3623283346954361E11
1.3828886211439954E11	-6.061351556325117E10
1.41446215686582E11	4.4001416751733955E10
7.57137133960619E10	1.2594554696199388E11
-3.00293389168804E10	1.433983243877645E11
-1.1932870086043684E11	8.66716432536034E10
-1.4950782944859317E11	-1.51682584752188E10
-1.0464785581449263E11	-1.0970097432232816E11
-1.073734077465464E10	-1.5282972278872412E11
8.905780992577332E10	-1.235177102946002E11
1.45635726671118E11	-3.744303331090006E10
1.3234617002390904E11	6.710253376719127E10
5.259740233173002E10	1.3623132343796103E11
-5.379137708296456E10	1.3636903615518945E11
-1.3278201638860056E11	6.4389376966745476E10
-1.4481621228104745E11	-3.9698571942855995E10
-8.534702335612717E10	-1.2638393998401608E11
1.4426278829609026E10	-1.5216129239347635E11
1.0809323854981471E11	-1.0799858456335164E11
1.4953056260679538E11	-1.2329794978066738E10
1.1927959835975542E11	8.763049129876894E10
2.822418393732092E10	1.4349577587315527E11
-7.593520941996646E10	1.2458480596494856E11
-1.4235517956595776E11	4.125415888887014E10
-1.3574794424712778E11	-6.379847441606024E10
-6.3974867062239044E10	-1.386496221716202E11
3.976278207228495E10	-1.4796184540180005E11
1.2372212382134772E11	-8.87364277896827E10
1.499913001473754E11	1.2743550720525177E10
1.020840588352915E11	1.0628449671544067E11
3.8838263986107264E9	1.4641344974147528E11
-9.663643180938507E10	1.0952572829167079E11
-1.4692590408930008E11	1.7079751542960888E10
-1.237329872202535E11	-8.597623685689871E10
-4.002476707091555E10	-1.4674955604626245E11
6.319679041553868E10	-1.3990512747469675E11
1.3667345907199608E11	-6.635931655107138E10
1.455359008437037E11	3.711645213550773E10
8.239955638893698E10	1.227263334387164E11
-2.1130022088919388E10	1.4445935964255304E11
-1.142856194163778E11	9.222791534689867E10
-1.4763672488182306E11	-8.258115926166956E9
-1.0839685720555829E11	-1.0473095803465573E11
-1.5094565248073181E10	-1.5158735239979495E11
8.455370750760495E10	-1.2712468486293178E11
1.4603052279302072E11	-4.287187641756114E10
1.3632081515822832E11	6.126988043860468E10
6.068085051995359E10	1.3500658319524162E11
-4.638566293340181E10	1.388530485782623E11
-1.2804070752030493E11	7.183477197467143E10
-1.4511485319281226E11	-3.2982223429917E10
-8.941419214916951E10	-1.207927900141985E11
9.189234052514278E9	-1.5225930276757047E11
1.0432333894577731E11	-1.1083208314665604E11
1.5036268101158356E11	-1.8395827914443035E10
1.2386132930105138E11	8.402662313024803E10
3.6301405679908806E10	1.4288853745398935E11
-6.973381311256764E10	1.2969247858161893E11
-1.3878242058826053E11	4.868305755989059E10
-1.3820968140470114E11	-5.60242719533774E10
-6.84795706040778E10	-1.3434303082655817E11
3.3288622894641518E10	-1.4800377490149872E11
1.2105141449550629E11	-9.240997911571631E10
1.5030896374641663E11	7.453801208480976E9
1.0787884022367633E11	1.0349286953083708E11
1.0330649435349619E10	1.4731844611564188E11
-9.075937988756972E10	1.1591899771454036E11
-1.4622375327182748E11	2.473292400472196E10
-1.2695100581479488E11	-7.815797590186964E10
-4.659850389109315E10	-1.4388100458340085E11
5.712184928940315E10	-1.4022589135416687E11
1.334766765402582E11	-7.141204621697585E10
1.4674215869018228E11	3.2878353245625996E10
8.776585749710426E10	1.1976601497852869E11
-1.5217276578413227E10	1.474216922262675E11
-1.100427571843817E11	9.820993591286919E10
-1.4883914034928043E11	3.180915537434584E8
-1.1293456449737753E11	-9.887239295061159E10
-2.2972254459624138E10	-1.4908117940243268E11
7.887794577403246E10	-1.2960826067379866E11
1.4255610271859048E11	-4.786139339145779E10
1.3880257034990604E11	5.632339425486149E10
6.514362076242373E10	1.3320718837827266E11
-4.028052118617005E10	1.421137840571605E11
-1.2627944665634937E11	7.829251603285204E10
-1.468889714600678E11	-2.507789783782325E10
-9.623936538020201E10	-1.162705820724753E11
1.8438468452514594E9	-1.511005965668032E11
9.787974019138011E10	-1.1511168377963791E11
1.4846462457014783E11	-2.3616754935169277E10
1.2614735380884145E11	7.837914380439398E10
4.1488740787379295E10	1.423899349330905E11
-6.497797453713051E10	1.3253202826514174E11
-1.3791462889906277E11	5.599346774465196E10
-1.415747642368986E11	-5.010519222986408E10
-7.605328871048409E10	-1.303382803877686E11
2.5915722929794693E10	-1.4964446721191016E11
1.1499304155464633E11	-9.710490965985698E10
1.4978391393430328E11	4.660387063911156E8
1.1044051749118085E11	9.87525486627687E10
1.6381362640917883E10	1.4642886924482672E11
-8.74058221349353E10	1.1970639303489655E11
-1.455190393776616E11	3.1054874231993553E10
-1.3218871356512372E11	-7.299626862325726E10
-5.342492001339137E10	-1.4184806699513562E11
4.9176235883019264E10	-1.4350371655861954E11
1.296160064553938E11	-7.733405382491182E10
1.4657691939897382E11	2.510926128342141E10
9.239788931937045E10	1.1560155237984E11
-9.738004561024061E9	1.465480363902561E11
-1.0624145482587411E11	1.0295434153412936E11
-1.4953480037667346E11	5.408686689938604E9
-1.1804896125923767E11	-9.398490296900446E10
-3.002118999859499E10	-1.4955321962614648E11
7.217085700900429E10	-1.3330550403575197E11
1.4010180208077823E11	-5.573374862619785E10
1.4019772385114148E11	4.9539135033814735E10
7.119686050800298E10	1.2862353892361763E11
-3.480209437267216E10	1.4304127518223212E11
-1.2228234222512369E11	8.253262709003679E10
-1.487766565214284E11	-1.9486540188264973E10
-1.0073078827971053E11	-1.130889232626347E11
-5.576490973466343E9	-1.5224455181758417E11
9.338649564218988E10	-1.2026131284520918E11
1.4669054322038422E11	-3.162491827326588E10
1.3025148539408414E11	7.187412664280513E10
4.7566508691189026E10	1.387724479912935E11
-5.819901795038242E10	1.3477452164486407E11
-1.3528240185981857E11	6.043263925839296E10
-1.4300293123665118E11	-4.417580371479067E10
-8.136967141409433E10	-1.2859327133457588E11
1.992703302173804E10	-1.5094004375077512E11
1.1128563928539545E11	-1.0373013042864284E11
1.501412223559645E11	-6.428520793833585E9
1.1578662473070802E11	9.215542784540782E10
2.3397034952336224E10	1.452923235059539E11
-8.060211605532045E10	1.2223978748224062E11
-1.4364622691235538E11	3.727425932868301E10
-1.3377635383920654E11	-6.809951943403634E10
-5.930252132565946E10	-1.397064905513064E11
4.453207498965949E10	-1.4618907498383893E11
1.2640866347653531E11	-8.338633590497984E10
1.4928669437218002E11	1.8233114400606197E10
9.789657842430928E10	1.1081124698007976E11
-1.353407811815854E9	1.4685085778848737E11
-1.0099167430847006E11	1.070761441326966E11
-1.4753677879058392E11	1.2439186292480654E10
-1.2144406462828018E11	-8.928055584815286E10
-3.509579419445135E10	-1.4748966959189545E11
6.708358554090985E10	-1.3691106951915305E11
1.3872199272901868E11	-6.101098892082503E10
1.4326303542809146E11	4.274145116408277E10
7.787679388744072E10	1.2624148488045233E11
-2.709593727910353E10	1.4411892746513495E11
-1.177143830427455E11	8.900077452699678E10
-1.4818291914696262E11	-1.2988469085581745E10
-1.0517853555105664E11	-1.0752453153166084E11
-1.081485080040377E10	-1.5176880955360013E11
8.827450144812488E10	-1.2329034909637517E11
1.4660244365634183E11	-3.767536609423945E10
1.3339818734742378E11	6.683597390945636E10
5.518842455335448E10	1.3715507979657594E11
-5.2074533901302086E10	1.3796259038714456E11
-1.3111996390672093E11	6.7445530214406395E10
-1.4490606554230716E11	-3.718986941437098E10
-8.585105706123875E10	-1.2364758796960724E11
1.321580101924036E10	-1.5123567186117883E11
1.0748243220872871E11	-1.070571206267506E11
1.4968443151660242E11	-1.2730247160450472E10
1.2031550675263724E11	8.850280443177858E10
2.997215980514547E10	1.4439166544142743E11
-7.479117400956738E10	1.2744897439334843E11
-1.4169183222745157E11	4.398587884476401E10
-1.3682711594907643E11	-6.0396478923997345E10
-6.5177137393493484E10	-1.3661007253293913E11
3.757913774087403E10	-1.4641997127277655E11
1.2287907833771681E11	-8.841638048414417E10
1.491529743771661E11	1.3011826308380274E10
1.0304248252646835E11	1.0688278670071887E11
4.2181236389437733E9	1.4794000821218454E11
-9.583606934682137E10	1.1224959309147597E11
-1.48050789335092E11	1.994492148609167E10
-1.2516174257685266E11	-8.293675606510753E10
-4.28728578588771E10	-1.4517994667142612E11
6.097793629495526E10	-1.387213437374758E11
1.3456419502899359E11	-6.67720067777878E10
1.4477372011344635E11	3.740256067393876E10
8.21929488073119E10	1.2266322383207361E11
-2.106171538696433E10	1.4631826567119116E11
-1.1477686190436824E11	9.402267264178146E10
-1.493896538054408E11	-5.273073021401619E9
-1.1084599334257274E11	-1.0312416730146654E11
-1.8527353647299957E10	-1.501605076389512E11
8.189591570310097E10	-1.2750563334634747E11
1.4347436736860864E11	-4.332032969202173E10
1.3556537486994077E11	6.028371019352757E10
5.979034085487323E10	1.3508512757049207E11
-4.634284372150773E10	1.3967832514318262E11
-1.2966173122436014E11	7.351824064711111E10
-1.468902875122594E11	-3.1188960289732403E10
-9.300767951690858E10	-1.1983841585995164E11
6.168982356636239E9	-1.5206234600420868E11
1.0086367166390398E11	-1.1214442043424117E11
1.4855293169510873E11	-1.969200656096248E10
1.2244252951055864E11	8.217490931264229E10
3.6024894943525085E10	1.4259586405124396E11
-7.052382679954501E10	1.2953214946645766E11
-1.4011573690590942E11	5.00336983452827E10
-1.4070085013140375E11	-5.575127940168714E10
-7.175582067242747E10	-1.3393402878454582E11
3.008765612063646E10	-1.496310441359449E11
1.181136874731034E11	-9.413086176186096E10
1.488693292033454E11	4.493591729073187E9
1.0689610623273811E11	1.0159970168044696E11
1.0571611126430895E10	1.456703259906165E11
-9.156053792618384E10	1.1574527677873193E11
-1.4704633179679755E11	2.462884351226072E10
-1.2963325737120108E11	-7.827584252315369E10
-4.8903540268113235E10	-1.4500284883446744E11
5.3979157236372116E10	-1.4247049308707404E11
1.3202756094861996E11	-7.431533600721614E10
1.4554104568235956E11	2.94356572607017E10
8.837676262776465E10	1.1730349757547029E11
-1.49691693172366E10	1.4540446359143726E11
-1.0954239973849257E11	9.782542308930093E10
-1.4978821437627972E11	-5.0092110703858167E8
-1.1437474856499008E11	-9.924863597527716E10
-2.508318490784994E10	-1.5128865253454175E11
7.718221965727884E10	-1.319166423195744E11
1.4178198585149625E11	-5.177593910591387E10
1.390061372920316E11	5.335732621300748E10
6.65681482622396E10	1.3007157329395505E11
-3.909845277576131E10	1.4088676172122855E11
-1.2509032789610469E11	7.720342717599777E10
-1.473415673101885E11	-2.5298373809899742E10
-9.672913672784671E10	-1.1754684687600633E11
2.5537763473494822E8	-1.5292183307169223E11
9.76561099008357E10	-1.181389725915235E11
1.4830898352603387E11	-2.701554408708695E10
1.2806051172144873E11	7.522960541653667E10
4.323298794711768E10	1.399660967825266E11
-6.2330774179663605E10	1.3156640311784158E11
-1.3681124862213736E11	5.5380038126937546E10
-1.4070652677385654E11	-5.007217896953151E10
-7.654644594109978E10	-1.3159361669248767E11
2.585959590971779E10	-1.510796198360991E11
1.151008296777128E11	-1.0020531537426562E11
1.511984046563284E11	-2.010125128213281E9
1.1279239134086649E11	9.578356716254378E10
1.9281010989436684E10	1.4543538603148517E11
-8.455675712516032E10	1.1894098742871246E11
-1.4383950303507324E11	3.1862096740204655E10
-1.3109023012942426E11	-7.309339963523734E10
-5.355078534916803E10	-1.4188249677256665E11
4.97478786773406E10	-1.45123304743684E11
1.3009496653885205E11	-7.912613175917288E10
1.4893735732654208E11	2.2803818163729977E10
9.478693035710498E10	1.1419837266447919E11
-6.072940966910641E9	1.4613043508477853E11
-1.0397586185130125E11	1.0360621071056172E11
-1.4734047566003735E11	6.747889367895297E9
-1.1775512848912558E11	-9.317874768216357E10
-2.945536479823951E10	-1.4912169881576135E11
7.210757245794984E10	-1.3437708708455455E11
1.4144890507737424E11	-5.672889824831105E10
1.42024716216014E11	4.783018971831908E10
7.422613362262453E10	1.2852031999390033E11
-3.1926951338216316E10	1.4319717203682785E11
-1.1990844256950497E11	8.458919946396841E10
-1.4748452440256973E11	-1.8058801230525887E10
-1.0057807566567421E11	-1.1114910895632343E11
-5.560993805613908E9	-1.5209045753776297E11
9.323815436869365E10	-1.2019104717880942E11
1.479216532004106E11	-3.2797259229620407E10
1.31794351351239E11	7.157087757195172E10
5.051569190659449E10	1.387794649396616E11
-5.619461767359327E10	1.3632968654895801E11
-1.3320314778933112E11	6.2527751682769295E10
-1.429753324732366E11	-4.1820698449315834E10
-8.130363767387794E10	-1.268322472978368E11
1.8759768915851196E10	-1.503082318660305E11
1.1140998750673317E11	-1.0369571241227669E11
1.503094073500941E11	-7.220939490530615E9
1.176336988016679E11	9.226525490773128E10
2.5051403889169964E10	1.4568180440923514E11
-7.86956338292043E10	1.2445572865388614E11
-1.4311427676690582E11	3.9263235120414154E10
-1.3407699543850613E11	-6.532612756935692E10
-6.053537429270548E10	-1.386248283782999E11
4.315358065912209E10	-1.452135377031808E11
1.2571286395482767E11	-8.418983968020271E10
1.4925296965198038E11	1.8052183957243393E10
9.918625145112146E10	1.1024612150926553E11
-3.0826741774047303E8	1.4802607460707288E11
-9.9753207744217E10	1.0856031364950197E11
-1.4807467044921896E11	1.4900774332695301E10
-1.2221208300900993E11	-8.757581881560155E10
-3.738543185015244E10	-1.4639055618565793E11
6.5798218567519684E10	-1.370341360564367E11
1.3719854964023674E11	-6.191829354016915E10
1.4367423543621533E11	4.184980610017082E10
7.822214940342899E10	1.2565910579728856E11
-2.573000960004496E10	1.4497593428805054E11
-1.1771608731371727E11	9.017152433621063E10
-1.4855889203865488E11	-1.0917644597485495E10
-1.0707196964138982E11	-1.0671958711982089E11
-1.2716429322073769E10	-1.5113815494168582E11
8.633005335318822E10	-1.245978038535935E11
1.456579576248074E11	-3.870379671190287E10
1.3350953636700491E11	6.489257342211286E10
5.590932467760417E10	1.3686567610094804E11
-5.104385998707649E10	1.378129585935035E11
-1.3122271660763719E11	6.887863997106868E10
-1.4551735342807135E11	-3.648490961332701E10
-8.795213886019472E10	-1.2292363328485233E11
1.1645099271276255E10	-1.5212324085111624E11
1.0553507100012813E11	-1.0850225802958066E11
1.4958996168715088E11	-1.4987220703003803E10
1.2036242646864458E11	8.66085312649215E10
3.1612692139168427E10	1.4333528570663223E11
-7.420945235684483E10	1.2729441305527458E11
-1.410046557538936E11	4.474571957234148E10
-1.3798337785699573E11	-6.016762322142853E10
-6.624573890479699E10	-1.3662419600338736E11
3.580382333920329E10	-1.4814916384304596E11
1.223165157982654E11	-9.026818924826682E10
1.4922689251648248E11	1.0009211812203402E10
1.0446332861194482E11	1.0520340138576465E11
6.004372409716414E9	1.4632305325617584E11
-9.430544614647078E10	1.1259515790451074E11
-1.4726724682739218E11	1.9876652748294537E10
-1.2561560639094531E11	-8.233038172311812E10
-4.344384138549128E10	-1.4625331987460883E11
6.00183807016725E10	-1.4003853964527457E11
1.3505034331081744E11	-6.948400745876637E10
1.4563306091322925E11	3.516111126687079E10
8.484516766451804E10	1.2060843646851894E11
-1.8977770423979973E10	1.4566993810785266E11
-1.1221686764847786E11	9.42235510673121E10
-1.4871815351142496E11	-4.6498639262442875E9
-1.1016080372085571E11	-1.0274312067846663E11
-1.9142590517998802E10	-1.5093020512131104E11
8.24372670853959E10	-1.2881347953942853E11
1.4412026021296204E11	-4.5730626840750946E10
1.3798584218166058E11	5.8651846175428604E10
6.247272098239038E10	1.3352403816875143E11
-4.308096171921932E10	1.400912485258305E11
-1.2734553202234108E11	7.396287461616214E10
-1.454198293788473E11	-2.9560317921538338E10
-9.241700334698116E10	-1.1963348309772493E11
6.36393040588987E9	-1.518343961705965E11
1.0175545381083893E11	-1.1367652577856361E11
1.5000028314302612E11	-2.0765870554074455E10
1.2548424357985728E11	8.064499071036833E10
3.905437768741961E10	1.4272101277056708E11
-6.686049974729126E10	1.3026221302571983E11
-1.38075946144166E11	5.2029918265945305E10
-1.3884080515880402E11	-5.397580320647622E10
-7.160886130625696E10	-1.3256225940270444E11
3.1020236921670303E10	-1.4920927102079172E11
1.1862868274301213E11	-9.461271983865823E10
1.5125016242577716E11	4.0562938726749496E9
1.0938456344511794E11	1.012785572949061E11
1.4268097715260954E10	1.4695743250206876E11
-8.890613710694893E10	1.175264807507898E11
-1.4477860716934598E11	2.7813400038756226E10
-1.2892421071774481E11	-7.601589982266461E10
-4.8605506539983116E10	-1.425810224670403E11
5.404718061597827E10	-1.4191285826471585E11
1.3273981982536464E11	-7.351740708538739E10
1.4734016302664758E11	2.921095301312426E10
9.073658276391266E10	1.1863055135434961E11
-1.1993030288773417E10	1.4698476868571075E11
-1.0765916509533452E11	1.0120873677239679E11
-1.4835400475189572E11	2.6482375866171923E9
-1.147543244337855E11	-9.581319576190575E10
-2.523273037566483E10	-1.4916705028636118E11
7.623348854764165E10	-1.304477859106992E11
1.4245358384842825E11	-5.111204236627435E10
1.397053690762551E11	5.409880689825741E10
6.890209967894336E10	1.3168047380160109E11
-3.766291153837151E10	1.4335661653591144E11
-1.2353449348698099E11	8.096482216107312E10
-1.4770945920766724E11	-2.184053127541222E10
-9.741502816211743E10	-1.1396336171080826E11
-1.473775989974198E9	-1.510172430874483E11
9.662178025733794E10	-1.1637075156381E11
1.477242177392504E11	-2.666849455278817E10
1.2859796988940562E11	7.66790960446387E10
4.43029236206252E10	1.4131087937197543E11
-6.155366158120926E10	1.3490465095957185E11
-1.366898096899671E11	5.8532521736263756E10
-1.421405441018536E11	-4.605442307778612E10
-7.836369991726793E10	-1.2906050760235973E11
2.31151096313842E10	-1.4890091405754724E11
1.1348422577201357E11	-9.956131987197649E10
1.4964272465273145E11	-1.3445958757838535E9
1.1302574155677182E11	9.64091692424292E10
1.9011721323573093E10	1.4714460974002866E11
-8.422449097954636E10	1.2160049966247406E11
-1.4541570211253894E11	3.494155616057888E10
-1.3288057336696613E11	-7.000058961255536E10
-5.694828308556822E10	-1.4003212711177615E11
4.705376865089629E10	-1.4386678551742014E11
1.272758421320399E11	-7.939877140666663E10
1.4768263136039908E11	2.297090777335473E10
9.396764551091582E10	1.1397851269559796E11
-6.242835203389258E9	1.4772223221144684E11
-1.0482020588136003E11	1.0518958419706328E11
-1.491598717982133E11	9.62054572204288E9
-1.2050974171791154E11	-9.166683826475786E10
-3.301442747978815E10	-1.4767102926208792E11
6.906829068513426E10	-1.3487915337176392E11
1.38648766018153E11	-5.723072536179999E10
1.408878589093007E11	4.648838299607441E10
7.318082071480627E10	1.2834647415184116E11
-3.197190235184117E10	1.4353452687732123E11
-1.2142593833573917E11	8.60829935016136E10
-1.49122269298871E11	-1.6593822664257656E10
-1.0406644082057915E11	-1.1020850526513655E11
-8.477015244641688E9	-1.521113203244641E11
8.97338407425843E10	-1.2152260933744727E11
1.4617356740995844E11	-3.438950566331949E10
1.3034291376351738E11	6.951971814542079E10
5.051440656217617E10	1.3807282077533325E11
-5.676107201706508E10	1.359036762603975E11
-1.3398203320770972E11	6.362423833749367E10
-1.451135294004222E11	-4.1604011221224106E10
-8.402134116671446E10	-1.2639450874699052E11
1.5819362522860836E10	-1.5186962954554868E11
1.0891901215538036E11	-1.0530538530106749E11
1.4908424041860263E11	-1.0217685371282566E10
1.1712029138411751E11	9.039970883359145E10
2.568954192573137E10	1.438986436784264E11
-7.88055078155462E10	1.2441277054431401E11
-1.4329614254937717E11	3.924635570964309E10
-1.3604210859970618E11	-6.497765378494613E10
-6.2261376736745186E10	-1.3941284713610144E11
4.0522567500129524E10	-1.468459052620527E11
1.2471652874907755E11	-8.672402092799207E10
1.4842261218981653E11	1.5181160951744337E10
1.0029103977755423E11	1.080961215265698E11
4.082749128834431E8	1.465233260351821E11
-9.8535267490953E10	1.0859078204182559E11
-1.4845586436102216E11	1.4811042908198183E10
-1.2294852509264899E11	-8.719398842602028E10
-3.91232981887751E10	-1.4764567756260492E11
6.4583073823034615E10	-1.3841890608654584E11
1.3658045249275278E11	-6.4919538475646515E10
1.442377010550924E11	3.974966664924663E10
7.979946181098332E10	1.2329310459459654E11
-2.4113538999120632E10	1.4462482972192667E11
-1.1624504963700467E11	8.993950289169234E10
-1.4855516464837152E11	-9.989143849666222E9
-1.0735091510274165E11	-1.0689501460148454E11
-1.4105912774068817E10	-1.515863820984851E11
8.605580418604846E10	-1.2646787292686728E11
1.4539775809286194E11	-4.077409283222672E10
1.3524439571026967E11	6.2763429055725426E10
5.748027814410562E10	1.3565481282792566E11
-4.846923914717491E10	1.378419929750238E11
-1.302556221157421E11	6.956497561626328E10
-1.447286730471136E11	-3.5237667503737755E10
-8.881492009572977E10	-1.2268034456976224E11
1.1221346057139332E10	-1.5219200131724683E11
1.0491793497317192E11	-1.1015500287989336E11
1.504037661354993E11	-1.6207035931226599E10
1.2184790473297624E11	8.485610440375642E10
3.389859879583571E10	1.434606961258925E11
-7.218593640369958E10	1.2763508233297473E11
-1.399161096048897E11	4.677637036561844E10
-1.37768813497319E11	-5.90409598152712E10
-6.718069420444902E10	-1.3527116998053302E11
3.520748076156449E10	-1.485577698706748E11
1.2164047506473778E11	-9.077368422611168E10
1.5021414064133966E11	8.645574589198763E9
1.0556695993398846E11	1.0482575576586534E11
8.375422579965656E9	1.466227173319333E11
-9.325082867722958E10	1.1419762465602661E11
-1.4627832130536853E11	2.1963464691180004E10
-1.2664988019405547E11	-8.051156925085333E10
-4.424138069611484E10	-1.4503309978113608E11
5.833341083016299E10	-1.4017140466422818E11
1.3480824594034036E11	-6.985295247292517E10
1.4564629099063385E11	3.4069333904498333E10
8.629331058703992E10	1.2082900998216081E11
-1.7817214571918644E10	1.4615117397772528E11
