Mars X	Mars Y
9.01622860127089E10	-1.9030291970906177E11
1.6131519177427142E11	-1.2923845983907541E11
2.017848062726892E11	-4.372993969934598E10
2.0384625651636392E11	5.018777651995126E10
1.688043126499834E11	1.3522010759934763E11
1.0537955558146263E11	1.979214761288248E11
2.5817131622962135E10	2.3097704951528256E11
-5.750975409047032E10	2.3273088407457892E11
-1.3390590194258516E11	2.0559758577280023E11
-1.9491188315684476E11	1.5458256676272192E11
-2.3428075689182535E11	8.631084755959726E10
-2.4784530505555542E11	8.517236662741991E9
-2.3352711080157562E11	-7.018452382832918E10
-1.9161229866913513E11	-1.4046561568600217E11
-1.2533321470703583E11	-1.9263606845168475E11
-4.16499669440096E10	-2.175336140070317E11
4.820559172408563E10	-2.0831582073399374E11
1.2936934279703873E11	-1.6316814226152383E11
1.8624375718725726E11	-8.7850559973853E10
2.0739126525464407E11	4.1901543678189554E9
1.8968066384884467E11	9.553099203846977E10
1.386567697601651E11	1.703575811008376E11
6.536492356403691E10	2.1830252757416068E11
-1.7555998376706013E10	2.3513689410103763E11
-9.84686898874161E10	2.215123559465731E11
-1.6781336523038998E11	1.8133175697861737E11
-2.1828936994557028E11	1.2052035931577188E11
-2.447319140937413E11	4.6313067086451904E10
-2.4403137641863208E11	-3.3085578557051163E10
-2.152705517343631E11	-1.0866878066268167E11
-1.601600493566643E11	-1.708525458852196E11
-8.375195089428462E10	-2.1005757266454623E11
4.816808166114877E9	-2.1802629247979987E11
9.224435142808981E10	-1.9013454387609277E11
1.6277148337639682E11	-1.2823979122172215E11
2.0229283251765164E11	-4.227509061297193E10
2.03315434809486E11	5.161199357784348E10
1.6738904433848587E11	1.3616898689718593E11
1.0339408975531735E11	1.9810074523737836E11
2.3626617307280132E10	2.3026641969861288E11
-5.956591230939093E10	2.3115235744046994E11
-1.355490395392605E11	2.0326973488236972E11
-1.959318845186539E11	1.5168299631147592E11
-2.3453231858599286E11	8.30530172675819E10
-2.472434894102674E11	5.139067655261996E9
-2.3204854978407364E11	-7.342513659851294E10
-1.8930577515319736E11	-1.43295047395612E11
-1.2234034626281323E11	-1.947784561701252E11
-3.822970281597983E10	-2.1874636533659793E11
5.166973060686365E10	-2.0845720853071982E11
1.3241612208114157E11	-1.6228463409771985E11
1.8845765870513037E11	-8.622697429779918E10
2.0855291044554507E11	6.087631270614621E9
1.898358870063544E11	9.72095653344927E10
1.380597285790207E11	1.7144404784023026E11
6.436194488190562E10	2.1860052792830325E11
-1.8619942604277866E10	2.3460813046471497E11
-9.929626109565776E10	2.2023139257244897E11
-1.6816890168148807E11	1.794464345783043E11
-2.1799939887552557E11	1.1822595889407126E11
-2.436835879693596E11	4.383729562139215E10
-2.421739257912041E11	-3.5491488260294846E10
-2.1262214368439728E11	-1.107372411532453E11
-1.5682136330485928E11	-1.7231052641812936E11
-7.992530500551572E10	-2.1064982403447864E11
8.812127532812384E9	-2.175612066608395E11
9.598527673966658E10	-1.8855741882009793E11
1.6580634265562796E11	-1.2570891948891023E11
2.0428087868163467E11	-3.917532551694388E10
2.041557300410911E11	5.476963829463332E10
1.6723922959469147E11	1.3891442753739865E11
1.0257705248649826E11	2.0012546876944E11
2.2511080441737324E10	2.3144623151169028E11
-6.0643752645886215E10	2.3150791861984528E11
-1.3631629443243832E11	2.0291592376628406E11
-1.9618261609204517E11	1.507924600899473E11
-2.3412295627142935E11	8.18361354016912E10
-2.46091005911885E11	3.835037871480794E9
-2.3013583192292245E11	-7.455320472193993E10
-1.8669511724270346E11	-1.439687254869485E11
-1.1919301590208682E11	-1.947247709263903E11
-3.4822749814002174E10	-2.1773868811665536E11
5.4948175199860344E10	-2.0638019559210208E11
1.3511976491255096E11	-1.5920810529062894E11
1.9019513411522382E11	-8.244214859722578E10
2.091184444165752E11	1.0122794812322187E10
1.89272078147851E11	1.0100770262959572E11
1.3661308046846196E11	1.7462370483448422E11
6.238029152853477E10	2.2094831070849472E11
-2.077933530833609E10	2.3606942184147366E11
-1.013198009046965E11	2.208697218130412E11
-1.6980637858822134E11	1.7940286163538513E11
-2.1906590923879852E11	1.1769031134904515E11
-2.4405647466767502E11	4.303259356553159E10
-2.4179272830871143E11	-3.6315708613189644E10
-2.1149690752076413E11	-1.1130932214315553E11
-1.5505159841681943E11	-1.723471676653151E11
-7.772544644547356E10	-2.0988432823721606E11
1.1096837715991783E10	-2.1580152374588644E11
9.79045452933553E10	-1.8577151528953104E11
1.6690344523867172E11	-1.2209720842083463E11
2.0424380748336832E11	-3.51577820604126E10
2.0292693609079102E11	5.867999382160942E10
1.6500379084162924E11	1.4227410603223727E11
9.965957652833147E10	2.0265495688872934E11
1.9269378780269615E10	2.3303528354128577E11
-6.388213013966476E10	2.3217653405341324E11
-1.3927829753953687E11	2.0277244734098718E11
-1.986544827426599E11	1.5000363336428696E11
-2.3594942305069498E11	8.060945132749406E10
-2.471758086248679E11	2.4087695961694093E9
-2.3044745569596582E11	-7.591665838295319E10
-1.8627987237915015E11	-1.449906649532711E11
-1.1819562624659349E11	-1.951269609051625E11
-3.3508729809145897E10	-2.1728116077325812E11
5.618802963639322E10	-2.0493028121814023E11
1.358192637020916E11	-1.568292151634065E11
1.8994048716414792E11	-7.94450445361633E10
2.0770435866337064E11	1.3241296008176287E10
1.8677203003553485E11	1.0373080046467717E11
1.3331404482762291E11	1.7657036049686823E11
5.865559670111229E10	2.2192892033069424E11
-2.456903023601068E10	2.3605753746881354E11
-1.0487116568616228E11	2.1994860140640796E11
-1.7288185307463724E11	1.777227613661683E11
-2.2148885409888995E11	1.1544429370045654E11
-2.4570675830254617E11	4.044586272573883E10
-2.4260915322885342E11	-3.898991207336622E10
-2.1148834756683102E11	-1.1379435698425511E11
-1.5431599930133887E11	-1.7435565788347906E11
-7.647218904657214E10	-2.1114818576497107E11
1.2534654777942085E10	-2.1612731651807684E11
9.909413200009386E10	-1.8511892972423715E11
1.6740075839665613E11	-1.2064831170488028E11
2.0373562125024713E11	-3.3312999156705624E10
2.0134626093078406E11	6.041480498534278E10
1.6253408271758453E11	1.4344964336889075E11
9.663856274411327E10	2.029861016196618E11
1.6073768002750433E10	2.3241736619400946E11
-6.691227318672741E10	2.3064594498074542E11
-1.418693949524531E11	2.0045664998755286E11
-2.0060197084842477E11	1.4708380264644846E11
-2.3711102638955075E11	7.729987351799966E10
-2.4746675333060507E11	-1.0511264111076459E9
-2.2984381016818564E11	-7.926411351260078E10
-1.8483282583248428E11	-1.479433163192841E11
-1.1605616172435928E11	-1.9739903028506042E11
-3.095344165238741E10	-2.1862492306045895E11
5.8754814674852745E10	-2.0521091264461487E11
1.3792358400132816E11	-1.5611439268707254E11
1.911723999961565E11	-7.804667253398227E10
2.0786685632684344E11	1.483823165004077E10
1.859383370610266E11	1.050302440334502E11
1.3176079768406458E11	1.7720829608037692E11
5.6743790163657196E10	2.2172418853383972E11
-2.6486514792133324E10	2.349886920341425E11
-1.0649497414175092E11	2.181063509340471E11
-1.7397947092814856E11	1.7526839202185397E11
-2.2189385100297922E11	1.1258189777034206E11
-2.453149328772485E11	3.740639122368519E10
-2.4137739734018246E11	-4.1956629039067474E10
-2.094399444101526E11	-1.1642432167050163E11
-1.5155466113697906E11	-1.763786950417283E11
-7.320375876672401E10	-2.123095570144406E11
1.5983614472936611E10	-2.1623641436002512E11
1.0228980841218988E11	-1.841288568113836E11
1.698854055629351E11	-1.1873573084938213E11
2.051773570451281E11	-3.0883900574778313E10
2.0166644297116367E11	6.284088763058406E10
1.619123850416575E11	1.4541239470825974E11
9.540899388756827E10	2.0419658245820154E11
1.4606183948356451E10	2.3277050440313055E11
-6.8285560457915955E10	2.3017735804514874E11
-1.42881311423898E11	1.9929313246845477E11
-2.0105393640989252E11	1.454081525833771E11
-2.3686925093771054E11	7.533105793195554E10
-2.4646069247956097E11	-3.068358702629646E9
-2.2807051433300073E11	-8.106651637889816E10
-1.8236763380932172E11	-1.4925981855492374E11
-1.1306816741697127E11	-1.9797120050640738E11
-2.771892555071303E10	-2.1824459660385834E11
6.185748705798506E10	-2.0377917500307205E11
1.4046381335095526E11	-1.5371003603731372E11
1.927752042825467E11	-7.496127235021352E10
2.0833981938319763E11	1.815267107756709E10
1.8533329597347916E11	1.080953181843426E11
1.3032877223702972E11	1.796529073618037E11
5.483221610096746E10	2.2334547094189398E11
-2.8525239503556984E10	2.3574086590152765E11
-1.0835479009659976E11	2.1805908344404263E11
-1.754182371357659E11	1.7456661475180908E11
-2.2273391006444867E11	1.1141879907114525E11
-2.454404632520088E11	3.6008958274741806E10
-2.4073635495271405E11	-4.3334288592083374E10
-2.0805436780904175E11	-1.1750702108571416E11
-1.4954000147626758E11	-1.768840575526424E11
-7.079121900574237E10	-2.1198045918558948E11
1.8438634084893063E10	-2.1490106606175043E11
1.0434254757291714E11	-1.8178113437683865E11
1.7110280335254025E11	-1.1559470628476909E11
2.052784863202399E11	-2.736932969040181E10
2.006152881580746E11	6.62337504468382E10
1.5989885718879028E11	1.4826227773285867E11
9.275168025079622E10	2.0623959393208862E11
1.1654393602414604E10	2.3390361014625586E11
-7.121100312570946E10	2.3042281155282648E11
-1.4551203577140387E11	1.9875986296456485E11
-2.0317951481088922E11	1.4426311383408594E11
-2.3833722124519522E11	7.378173708685172E10
-2.471778150836634E11	-4.783383093726124E9
-2.2800919238839453E11	-8.268325965580568E10
-1.8158055069463528E11	-1.5049637516839166E11
-1.1171111027664076E11	-1.9854641573880093E11
-2.607435663887204E10	-2.1792077454032803E11
6.337983356959417E10	-2.024376350578606E11
1.4138780503376965E11	-1.5144150574633005E11
1.9269762169074707E11	-7.210612853280298E10
2.0708361860406894E11	2.1083991187729378E10
1.8299952768064243E11	1.105952053605217E11
1.272177005381472E11	1.81360957733869E11
5.131659021782589E10	2.24090141879644E11
-3.209137031693955E10	2.355064613844137E11
-1.1167466743148332E11	2.169339882550049E11
-1.7825906005138385E11	1.7270351269114856E11
-2.2492278180380463E11	1.0901252304305522E11
-2.4686133970061255E11	3.3286771411569756E10
-2.4133310913957413E11	-4.6117297831519966E10
-2.0784205791081995E11	-1.2007358450980891E11
-1.4862372611149152E11	-1.7894852944429327E11
-6.93880960924753E10	-2.1327945164271344E11
1.9987587269197773E10	-2.1524976350357468E11
1.0559822680410663E11	-1.8115304602342407E11
1.7162135004094003E11	-1.1419081874114197E11
2.0475819937474506E11	-2.560963290491287E10
1.9901047164361304E11	6.783191303481451E10
1.5741511750593542E11	1.4925102606153342E11
8.974063713192674E10	2.0634509729007172E11
8.496590813775181E9	2.3303527077574405E11
-7.417791806801018E10	2.2862833459076486E11
-1.4801894322224335E11	1.9617387989119223E11
-2.0502601917329504E11	1.4107123256309616E11
-2.393844530922989E11	7.020197491387776E10
-2.4734462743710968E11	-8.5075261432894E9
-2.2727733948789938E11	-8.62846770934918E10
-1.8001056647592358E11	-1.536895773243155E11
-1.0946703508732452E11	-2.0104694151608823E11
-2.344655674193514E10	-2.1949055319200577E11
6.597937961631919E10	-2.0296099526345203E11
1.4349205663620712E11	-1.5100932771641278E11
1.9391897332184656E11	-7.104644454691608E10
2.072523814595678E11	2.228614148810964E10
1.822083862278532E11	1.1145713331738512E11
1.2575071448801695E11	1.8153547116819635E11
4.9535091618103546E10	2.234093720211845E11
-3.3836009316290485E10	2.3395746470018213E11
-1.1308453246763432E11	2.1461268022848096E11
-1.7910311219886752E11	1.697745440325583E11
-2.250359418306832E11	1.0568253491656613E11
-2.4614028587240985E11	2.978940854057414E10
-2.397354560886495E11	-4.952808791384957E10
-2.0539292219457745E11	-1.2312738887099146E11
-1.4543278555571622E11	-1.8136709994433102E11
-6.567448170389097E10	-2.1480158733339297E11
2.3876789016795345E10	-2.1568661428704068E11
1.0920922829130467E11	-1.8047501487553204E11
1.7449173148994183E11	-1.1260602203504019E11
2.0657580015511707E11	-2.3553028019646076E10
1.9973058311808005E11	6.983409493226279E10
1.5724475031238147E11	1.5075591406721362E11
8.902395775722717E10	2.0709027095635748E11
7.599716009904137E9	2.3293774480049994E11
-7.493237060007771E10	2.2773719627141153E11
-1.4837385685784937E11	1.946226263473903E11
-2.0479069913292603E11	1.3904592053210358E11
-2.384306057464842E11	6.792355962204188E10
-2.456053871147466E11	-1.0792550178917778E10
-2.247522246922143E11	-8.831149761363739E10
-1.7677727682909085E11	-1.5518500429068237E11
-1.0569838351168799E11	-2.017488269064945E11
-1.9426290314953663E10	-2.1918592546179794E11
6.985928018888712E10	-2.0154942271928888E11
1.467832286801223E11	-1.485789896305024E11
1.9623504112310867E11	-6.791262093981862E10
2.0840801357916434E11	2.5641750797631886E10
1.8228072876173715E11	1.1453734812566663E11
1.2502085726493782E11	1.8397054861430032E11
4.837065690706959E10	2.2501326769244196E11
-3.507758254673309E10	2.3470645931722174E11
-1.1410382081960834E11	2.1459567021247363E11
-1.7967035748274942E11	1.6914974798819803E11
-2.2498726956526987E11	1.0465051519656932E11
-2.45373080771146E11	2.858005533541619E10
-2.3821009066137927E11	-5.066093218035445E10
-2.0314346156338962E11	-1.2391116118895839E11
-1.4258582944094965E11	-1.8152469637876498E11
-6.246988105767868E10	-2.1408499016797803E11
2.7080150569344772E10	-2.1393689173012152E11
1.1197013509457878E11	-1.776995818124358E11
1.7638705114476895E11	-1.0903279183680219E11
2.0733618687178433E11	-1.9603416135896862E10
1.993287764556961E11	7.366768562276897E10
1.558770649976038E11	1.5405544697460718E11
8.701567424031253E10	2.0959530444515833E11
5.307229775738319E9	2.3455160904173953E11
-7.718351481223878E10	2.2849223756514944E11
-1.503158571581858E11	1.9463950512004684E11
-2.0621990580276685E11	1.3850180715270117E11
-2.3920637366520685E11	6.703206792558227E10
-2.4564905187821964E11	-1.1791777220575806E10
-2.24051409084921E11	-8.915834498811188E10
-1.753989346117804E11	-1.5560613353118536E11
-1.0381061272157079E11	-2.0147671237468262E11
-1.731997585350611E10	-2.1800239628620746E11
7.177459732778369E10	-1.9936050395024384E11
1.480467416908646E11	-1.4549920077745163E11
1.964735891087148E11	-6.4292500277779724E10
2.0747505641611053E11	2.930457742301509E10
1.8029081298489975E11	1.1776379592912228E11
1.2226733113632841E11	1.8642704713069257E11
4.520959452036442E10	2.265425751316303E11
-3.830747635353771E10	2.3529550514097263E11
-1.171154676271197E11	2.143303253801271E11
-1.8223585765917828E11	1.681803870778334E11
-2.2693690217197842E11	1.031717669640163E11
-2.4659496228910953E11	2.682010275313387E10
-2.3865468405504907E11	-5.244710593441838E10
-2.028343527413642E11	-1.254498271310687E11
-1.4163682566400238E11	-1.825386661896938E11
-6.110485500838219E10	-2.1432451682728088E11
2.8517799074691727E10	-2.132353000274419E11
1.130465219034028E11	-1.760516963865455E11
1.7667407039081976E11	-1.0666014484638419E11
2.0655798977403302E11	-1.693670745299307E10
1.974667860532132E11	7.611758909930006E10
1.531521432407787E11	1.558617042929313E11
8.377757107950601E10	2.1050732038646274E11
1.9228284499333704E9	2.344934580575125E11
-8.039283227428168E10	2.2751556777769516E11
-1.5309316277005246E11	1.928754888770807E11
-2.083709331776309E11	1.3613017584066357E11
-2.4059386495404437E11	6.4266470592928215E10
-2.4619215335316653E11	-1.4708586074911123E10
-2.2373411463496927E11	-9.195698153521608E10
-1.7428827196872153E11	-1.5799879677893134E11
-1.0208102800077502E11	-2.0318102819200635E11
-1.5272122246198303E10	-2.1879091278047852E11
7.372585529741667E10	-1.9913683111142557E11
1.494445751775708E11	-1.4437603646200208E11
1.969525616393762E11	-6.261175474071925E10
2.068909741622594E11	3.1058070316783276E10
1.7875617553377164E11	1.1911824051741487E11
1.2007725516496635E11	1.8704945177268668E11
4.272943559584902E10	2.262780011687468E11
-4.0727424166107895E10	2.3414094778314383E11
-1.1918190794622905E11	2.1238761475190176E11
-1.8372375481604208E11	1.6561587290741495E11
-2.2768622116359036E11	1.0019083392170073E11
-2.4650508162756262E11	2.3654445981491722E10
-2.3768401457384805E11	-5.554379055914701E10
-2.0100947044863727E11	-1.28204135140634E11
-1.390729110073647E11	-1.8466702855709802E11
-5.80334574608968E10	-2.1556279926023773E11
3.1732357379995903E10	-2.1340142774123218E11
1.1593823161679779E11	-1.751370498689121E11
1.7878660871181665E11	-1.0490073676889569E11
2.0760579945658807E11	-1.4784254322670784E10
1.9743661963524716E11	7.814257095055206E10
1.5227049610111798E11	1.5733704836718118E11
8.239320868041339E10	2.111921811817986E11
3.9849230960244936E8	2.3432048908419565E11
-8.173965455885287E10	2.265438583968032E11
-1.5401003134061447E11	1.912455913426059E11
-2.0867124312265225E11	1.3403357993491362E11
-2.4015356293106876E11	6.192760320943796E10
-2.4494895444217645E11	-1.7042212850711033E10
-2.2169179800791348E11	-9.402142157295815E10
-1.7152806109496613E11	-1.5952244415973306E11
-9.877989362645045E10	-2.0390286136324673E11
-1.1721063609546894E10	-2.1849929808851578E11
7.712400082419331E10	-1.9773707386670648E11
1.5223247133732382E11	-1.419714743752811E11
1.987469863897942E11	-5.954031981804318E10
2.075259839355931E11	3.429737569909242E10
1.7833458773859198E11	1.2202785496016655E11
1.1889739281803514E11	1.8927446064196814E11
4.116243531641514E10	2.2765187473514594E11
-4.2329512408163414E10	2.3465565660207242E11
-1.2052739897782391E11	2.121422367584272E11
-1.8458942390994357E11	1.647751316264086E11
-2.2791369809519855E11	9.896062490443501E10
-2.4599771967607404E11	2.2270306012087704E10
-2.364098434770312E11	-5.682248278317368E10
-1.9901252476520926E11	-1.291014579507954E11
-1.364913530241378E11	-1.8490727407978137E11
-5.511760018091437E10	-2.1490560103834818E11
3.461773529475545E10	-2.1170122673189172E11
1.1835353280584726E11	-1.724174644611576E11
1.8031794282262646E11	-1.0140436275433997E11
2.0799840005717685E11	-1.0940765922493563E10
1.9667881717205573E11	8.184077178391568E10
1.5057086878166824E11	1.6047844844226727E11
8.008422627676437E10	2.1352614110004843E11
-2.1611537444009337E9	2.3576010412820032E11
-8.422585931508627E10	2.271291466937754E11
-1.5615853758283295E11	1.911018505266811E11
-2.1028243174130722E11	1.3334045636742838E11
-2.410899967402327E11	6.0901228185760475E10
-2.451345011007993E11	-1.8157686776144135E10
-2.2111809192897757E11	-9.495837187039821E10
-1.702709973647878E11	-1.599980850824871E11
-9.702391086663976E10	-2.0364228545102908E11
-9.780012811393667E9	-2.172858015709482E11
7.881860674195659E10	-1.9549281510450397E11
1.5321162824765237E11	-1.3883973070861667E11
1.9865052721452917E11	-5.589963816228057E10
2.0623416777125748E11	3.793707328063549E10
1.759868210483651E11	1.2519282429725554E11
1.1580084705522455E11	1.9164493936383716E11
3.767732600960664E10	2.290843663070393E11
-4.586537496131323E10	2.3514761040313968E11
-1.238296976458531E11	2.1178701064480087E11
-1.874337328581725E11	1.6372846137857693E11
-2.3013392193206494E11	9.742081210546109E10
-2.474854228867499E11	2.0467705376964508E10
-2.371185654516174E11	-5.863170256717894E10
-1.9896913896316287E11	-1.3064196234317305E11
-1.3581506031907356E11	-1.8589871200059305E11
-5.404306758899381E10	-2.150944558541566E11
3.57291687151356E10	-2.1092149701055606E11
1.1904727235025111E11	-1.7067731755583023E11
1.8015450625545752E11	-9.895410051883144E10
2.067111977364351E11	-8.244192485764178E9
1.942758092999909E11	8.425387108750592E10
1.473011674122251E11	1.6218348974933426E11
7.631569398934985E10	2.142879192271679E11
-6.054990810747439E9	2.3552074046950912E11
-8.792462678896342E10	2.2595526402163373E11
-1.5941057539780017E11	1.8913577698887488E11
-2.129010381541448E11	1.307699094918904E11
-2.429470087839346E11	5.7945036031397224E10
-2.4615943652731656E11	-2.1254837209661114E10
-2.2130595558107135E11	-9.792929003552403E10
-1.6969884113836487E11	-1.6256220055697372E11
-9.587263493785503E10	-2.0552943202913107E11
-8.350099090384118E9	-2.182839118589433E11
8.011977826578728E10	-1.9552099661615552E11
1.53940145649248E11	-1.3802245941190652E11
1.9845608397128592E11	-5.458453895629115E10
2.0498711515597684E11	3.9265990055763954E10
1.7381221052760532E11	1.2606945518003275E11
1.1300338230800494E11	1.917442737585867E11
3.4627819414059784E10	2.2826032763534067E11
-4.881568199825176E10	2.3340571362743338E11
-1.2638998701998254E11	2.0923648954054446E11
-1.893830192046241E11	1.6054164299839905E11
-2.3131686867944824E11	9.38077619742739E10
-2.4780692541261563E11	1.666413801795661E10
-2.365443499317433E11	-6.236878182923127E10
-1.9753581186520963E11	-1.3403773700099525E11
-1.3365054962952544E11	-1.8867284916459113E11
-5.13915407778663E10	-2.1699439599010687E11
3.849740407872721E10	-2.1178699901329855E11
1.2147582105909206E11	-1.7052646126805585E11
1.8181592320398044E11	-9.803996834241862E10
2.0735665589527087E11	-7.012720327729012E9
1.939172448177781E11	8.530794305064342E10
1.461696605329904E11	1.6266726451060565E11
7.475051228956995E10	2.1398068666440274E11
-7.703683207155301E9	2.3436444439532736E11
-8.93485049348957E10	2.2401184223084943E11
-1.603618147856803E11	1.8654633014430637E11
-2.1319501052820978E11	1.2772621892656763E11
-2.424607153601503E11	5.467229043283871E10
-2.448318122069527E11	-2.4507682026182865E10
-2.1914295014568597E11	-1.0089585507742949E11
-1.667860191762491E11	-1.649674604014812E11
-9.239509811402385E10	-2.0710945024837366E11
-4.61148195277006E9	-2.1882855758100735E11
8.370286281589523E10	-1.9494679489725385E11
1.5690500322323285E11	-1.3645518421770757E11
2.004323988782912E11	-5.2386645427713486E10
2.058374870294968E11	4.158483268892372E10
1.7366671503670648E11	1.2802276424006389E11
1.1217269233759807E11	1.9300159278730493E11
3.348047720076696E10	2.28678832252184E11
-4.993772803945609E10	2.3299308181578897E11
-1.2720630717553044E11	2.0809966872334412E11
-1.896800419361326E11	1.5884880306478647E11
-2.3094385857842935E11	9.176669216998868E10
-2.4667379975803055E11	1.4512272647284492E10
-2.3462571111781967E11	-6.4370066061177414E10
-1.948826501628234E11	-1.3561154927059007E11
-1.304080764866939E11	-1.8954487979197144E11
-4.7816695956684845E10	-2.1692879540700204E11
4.203444121589363E10	-2.106456289915258E11
1.24532411486784E11	-1.683430668301526E11
1.8397947643179376E11	-9.506917343309952E10
2.0838021009289786E11	-3.695618289087471E9
1.938028389170787E11	8.847220215397278E10
1.4514186643024316E11	1.6526834061039835E11
7.315530048249896E10	2.1577630518914624E11
-9.50053706753701E9	2.3528005323343716E11
-9.102306218893565E10	2.2410019043650558E11
-1.6165531856627267E11	1.859431695745935E11
-2.1391599506474725E11	1.2661856627210045E11
-2.424808431378372E11	5.328128183945184E10
-2.4408459787282147E11	-2.5934093708386696E10
