Uranus X	Uranus Y
1.134354397629459E12	-2.7096930703068955E12
1.1567499207325586E12	-2.701278748052244E12
1.179066844951013E12	-2.6926810142065107E12
1.2013037338339905E12	-2.6839006301246597E12
1.2234591590693196E12	-2.6749383669621533E12
1.2455317005759495E12	-2.665795005621469E12
1.2675199465953684E12	-2.656471336712648E12
1.289422493775226E12	-2.646968160510075E12
1.3112379472632356E12	-2.637286286914361E12
1.3329649208008203E12	-2.6274265354399E12
1.3546020368013035E12	-2.617389735203469E12
1.3761479264257302E12	-2.6071767249151567E12
1.39760122964936E12	-2.5967883528775835E12
1.418960595320526E12	-2.5862254769847827E12
1.4402246812120454E12	-2.575488964735668E12
1.4613921540439487E12	-2.564579693242094E12
1.4824616894943816E12	-2.553498549216099E12
1.503431972205174E12	-2.5422464289605596E12
1.5243016957663647E12	-2.530824238350232E12
1.5450695626881516E12	-2.51923289279593E12
1.5657342843574648E12	-2.507473317193324E12
1.5862945809845723E12	-2.495546445841456E12
1.6067491815577E12	-2.483453222352001E12
1.6270968237874307E12	-2.4711945995502407E12
1.647336254044482E12	-2.4587715393453945E12
1.667466227309201E12	-2.446185012586921E12
1.6874855071264724E12	-2.4334359989105205E12
1.7073928655745603E12	-2.420525486577437E12
1.7271870832403018E12	-2.4074544723173643E12
1.7468669491952678E12	-2.3942239611567485E12
1.7664312609940503E12	-2.380834966245961E12
1.785878824685051E12	-2.3672885087033574E12
1.8052084548233599E12	-2.3535856174605137E12
1.8244189744929534E12	-2.339727329114499E12
1.8435092153314656E12	-2.3257146877835156E12
1.8624780175687837E12	-2.3115487449679814E12
1.8813242300752544E12	-2.2972305594354175E12
1.9000467103993433E12	-2.2827611971084326E12
1.9186443248116702E12	-2.2681417309516665E12
1.9371159483559177E12	-2.253373240873397E12
1.955460464899202E12	-2.2384568136334395E12
1.9736767671861677E12	-2.223393542763311E12
1.9917637568814812E12	-2.2081845284904766E12
2.0097203446129602E12	-2.1928308776530261E12
2.0275454500278455E12	-2.1773337036306377E12
2.0452380018393118E12	-2.16169412628444E12
2.0627969378688118E12	-2.145913271892018E12
2.0802212050887803E12	-2.1299922730874841E12
2.097509759661064E12	-2.113932268797437E12
2.1146615669853643E12	-2.0977344041840203E12
2.1316756017392993E12	-2.0813998305990674E12
2.1485508479058555E12	-2.0649297055245808E12
2.1652862988117761E12	-2.0483251925134458E12
2.1818809571643037E12	-2.031587461138877E12
2.1983338350849434E12	-2.0147176869412332E12
2.2146439541418755E12	-1.9977170513799893E12
2.230810345371894E12	-1.9805867417777148E12
2.2468320493117627E12	-1.963327951260308E12
2.26270811603331E12	-1.945941878711566E12
2.278437605163774E12	-1.9284297287225234E12
2.29401958590777E12	-1.9107927115344153E12
2.309453137069731E12	-1.89303204298339E12
