Io X	Io Y
7.411109613628607E11	-2.705632292811518E10
7.401019179651311E11	2.2821271336844677E10
7.366983745553362E11	7.12041277115409E10
7.302357460754086E11	1.2086473444539052E11
7.198176150180974E11	1.687321393044198E11
7.077852393438344E11	2.1644134958864716E11
6.912656204782921E11	2.6359259820528934E11
6.727990361151007E11	3.084509700485966E11
6.513780394634303E11	3.535210802779061E11
6.263650679937968E11	3.958315786678806E11
6.001413662677826E11	4.369789595030467E11
5.699602406245198E11	4.767785246377239E11
5.3826124299731396E11	5.1332886454060785E11
5.043779506561146E11	5.492699986386124E11
4.6748318541127167E11	5.816887428036815E11
4.3012342162747E11	6.122202927755907E11
3.894686365505114E11	6.405828242579851E11
3.483406192168384E11	6.652370620830518E11
3.053922033509075E11	6.88725652535129E11
2.608023459342184E11	7.079303784858112E11
2.162952115012499E11	7.254391672190355E11
1.6941662346221753E11	7.396106246686024E11
1.2348349813639836E11	7.506218258976863E11
7.567191080531775E10	7.595337527279861E11
2.8555740620086857E10	7.642086044034417E11
-1.9158927883149773E10	7.675205589977369E11
-6.696571414758723E10	7.663226780532639E11
-1.136904724445933E11	7.636293436998993E11
-1.6132147418633588E11	7.572266518471771E11
-2.0676319434669205E11	7.481405439095306E11
-2.5287167382177094E11	7.369652537964615E11
-2.971848907143791E11	7.218052092860961E11
-3.405101334586797E11	7.05604409958422E11
-3.833857486910116E11	6.85520486237094E11
-4.2354107173834644E11	6.638042678622458E11
-4.637838792789329E11	6.397691116021003E11
-5.010049194852327E11	6.127386300148723E11
-5.3735812530012964E11	5.849186128970397E11
-5.71688947395844E11	5.534850740225859E11
-6.035665142856017E11	5.216904340922059E11
-6.344920570101777E11	4.869057998553524E11
-6.618560612887467E11	4.512743936037701E11
-6.886254076867048E11	4.139512468135627E11
-7.115379651629579E11	3.74833282725482E11
-7.333079794715138E11	3.355169641389695E11
-7.520971908985833E11	2.936135893186055E11
-7.682253070611191E11	2.523116874527781E11
-7.828400213909808E11	2.0895111166905295E11
-7.934720719595616E11	1.6547801123636084E11
-8.03080952407147E11	1.2179170058499931E11
-8.090103634033578E11	7.663244015692078E10
-8.126478938911747E11	3.2745352777048252E10
-8.143026872936135E11	-1.2662053897388592E10
-8.120564426735107E11	-5.723242880340906E10
-8.087727890700278E11	-1.015292680059747E11
-8.017355347760015E11	-1.4646907506262207E11
-7.925943565432507E11	-1.8946097115715088E11
-7.814370800647856E11	-2.3330741026356345E11
