Jupiter X	Jupiter Y
7.07778915753163E11	2.1400971805932706E11
6.920467690863234E11	2.6073227395596622E11
6.733845247802242E11	3.063497228684606E11
6.518738029525013E11	3.5067111115176434E11
6.276111067758185E11	3.9351111103389374E11
6.007044211144056E11	4.346930726699296E11
5.712749480744075E11	4.740484263117034E11
5.3945396749807825E11	5.114193439907026E11
5.0538436893513495E11	5.466576785382779E11
4.692173396030792E11	5.796276374361031E11
4.31113571130616E11	6.102037193049594E11
3.9123945831711444E11	6.382743836004031E11
3.497688878985192E11	6.637394642863E11
3.068799153706671E11	6.86513359130666E11
2.6275540621659656E11	7.065218177655778E11
2.1758043751538943E11	7.237054832243539E11
1.715423723123213E11	7.380163839895981E11
1.24828793709493E11	7.494213688573683E11
7.762794687526152E10	7.5789875877569E11
3.012649070343426E10	7.634404710862657E11
-1.749024154818663E10	7.660492925296139E11
-6.504035565417877E10	7.657411776963628E11
-1.123446898141179E11	7.625417456520371E11
-1.5922888656459802E11	7.564894413186824E11
-2.055223945763738E11	7.47630976470872E11
-2.5106044849698306E11	7.36024505046629E11
-2.9568374664899896E11	7.21735625911271E11
-3.392392509862338E11	7.048400552215168E11
-3.815804488366656E11	6.854201837502351E11
-4.225674686766955E11	6.635673318529226E11
-4.620672368704051E11	6.393780224938475E11
-4.9995432561479004E11	6.129566868392384E11
-5.36110243874854E11	5.844116778324244E11
-5.704246502954961E11	5.538584952990542E11
-6.027944208785211E11	5.2141562233202057E11
-6.33124030251827E11	4.872075220106458E11
-6.613259254641157E11	4.513606322103537E11
-6.873198904729087E11	4.140062643271316E11
-7.110338607448228E11	3.7527696626646924E11
-7.324034509674335E11	3.353094840698379E11
-7.513716816231609E11	2.942410927403998E11
-7.678892817717611E11	2.5221237841581738E11
-7.81914536601662E11	2.0936348820520447E11
-7.934129395000392E11	1.6583733326419818E11
-8.023581181430902E11	1.2177568931585695E11
-8.087303638539332E11	7.732273401323344E10
-8.125176657400702E11	3.262110984328574E10
-8.137147132441558E11	-1.2185370892497665E10
-8.123237342096929E11	-5.695472369036723E10
-8.083537332057928E11	-1.0154423656748396E11
-8.018211400001455E11	-1.4581370171538852E11
-7.92748735392344E11	-1.896221431628995E11
-7.811665901704781E11	-2.3283188987302115E11
-7.671107232155448E11	-2.753054967711432E11
-7.506250323844768E11	-3.1690891505045215E11
-7.317591574556384E11	-3.5750870681823145E11
-7.10569912176026E11	-3.9697514043700446E11
-6.871200045303997E11	-4.351798423086823E11
-6.614791663149841E11	-4.719988509150189E11
-6.337227677240302E11	-5.0730989828140546E11
-6.03933679702099E11	-5.409958202409261E11
-5.721998260404647E11	-5.729413281175471E11
-5.3861631447683356E11	-6.030366554389963E11
-5.032831913209848E11	-6.311752384265813E11
-4.663075924387027E11	-6.57256189770891E11
-4.2780156777060284E11	-6.811826669375513E11
-3.87884037804E11	-7.028640744295939E11
-3.466783991763479E11	-7.222140108726742E11
-3.043143770117441E11	-7.391536680801278E11
-2.6092597818194604E11	-7.536090871169258E11
-2.1665340681988284E11	-7.655146231496046E11
