Saturn X	Saturn Y
1.184822634601186E12	-8.717510369725814E11
1.2032103569041743E12	-8.435602796249098E11
1.220946699417157E12	-8.149116670617244E11
1.2380189365038271E12	-7.858207308683663E11
1.2544154965294866E12	-7.563002591749102E11
1.2701266509387576E12	-7.263662671123822E11
1.2851396589336257E12	-6.96033665421247E11
1.299445478751848E12	-6.653168900929594E11
1.313033448384982E12	-6.342332877552413E11
1.3258927310226426E12	-6.027973139967993E11
1.338015460593879E12	-5.71025945439895E11
1.3493905111173926E12	-5.389362283292508E11
1.360009865697618E12	-5.065436101853172E11
1.3698652090396997E12	-4.7386692541835693E11
1.37894679228189E12	-4.409224353336153E11
1.3872485798735408E12	-4.077278851610468E11
1.394761562395811E12	-3.743022864674933E11
1.4014788413893096E12	-3.406621936178343E11
1.4073946331618342E12	-3.068275602586128E11
1.4125007263343918E12	-2.728165004027928E11
1.4167928785768467E12	-2.3864738861524875E11
1.4202646539082668E12	-2.0434090218645135E11
1.4229104710505469E12	-1.699147915366583E11
1.4247271679488162E12	-1.3538975051648593E11
1.4257085808101873E12	-1.0078566739362363E11
1.4258522506971968E12	-6.612145229865984E10
1.4251546863020806E12	-3.141903624763204E10
1.4236119265980671E12	3.302591475916809E9
1.42122344263576E12	3.802236097396179E10
1.4179856403773481E12	7.271883548941742E10
1.4138978871492222E12	1.0737263699974684E11
1.4089598922846174E12	1.4196107682759912E11
1.403169704767411E12	1.7646397073979425E11
1.396529385691511E12	2.108602063412734E11
1.3890383902889565E12	2.4512717689816473E11
1.3806980221627048E12	2.792451053463116E11
1.3715113167835737E12	3.131910903965478E11
1.36147877517278E12	3.4694391815208167E11
1.3506049762774324E12	3.804827312538659E11
1.3388928071050352E12	4.137842714979184E11
1.3263456853933044E12	4.468284644948469E11
1.3129699671710344E12	4.795927540324088E11
1.2987690503911938E12	5.120552064067523E11
1.2837499527367412E12	5.441954848023166E11
1.2679192324791184E12	5.75990307741621E11
1.2512826524007842E12	6.074194693865454E11
1.233849763727051E12	6.384612961941383E11
1.2156272493755754E12	6.690935947359142E11
1.1966244937952327E12	6.99296793098004E11
1.1768517904687327E12	7.29048280917738E11
1.1563175003221792E12	7.583279773837828E11
1.1350341427378625E12	7.871155838736234E11
1.113011954503632E12	8.153892433775294E11
