Ceres X	Ceres Y
3.1869212027585247E10	3.994294873116849E11
-3.3822321494406334E10	3.9423174765512634E11
-9.856505339314651E10	3.7813082649690106E11
-1.6048111959026794E11	3.5124021636383527E11
-2.1767686581146854E11	3.1405097418618335E11
-2.683319584759662E11	2.674476804393558E11
-3.107965839418829E11	2.1269700473418524E11
-3.436865826607515E11	1.5140536785604224E11
-3.6596483842994037E11	8.54468833143079E10
-3.769983393178396E11	1.6867971910945879E10
-3.765838897359904E11	-5.222061506604939E10
-3.6494056182809174E11	-1.1975170584567773E11
-3.426723862364081E11	-1.8379780823738562E11
-3.1070898015841364E11	-2.4264682884480222E11
-2.70233669938864E11	-2.9485317140398035E11
-2.2260833434091245E11	-3.392642931435296E11
-1.693024688455874E11	-3.7502601294208484E11
-1.1183136191909828E11	-4.01571539128452E11
-5.17057436413505E10	-4.185996205301203E11
9.60673752885005E9	-4.260467271533213E11
7.070919089577045E10	-4.240571692808707E11
1.3029405468904613E11	-4.1295389274511743E11
1.8715455027667966E11	-3.93211731486704E11
2.401909394510658E11	-3.654340005993709E11
2.8841333951682336E11	-3.303327537447373E11
3.309425398496765E11	-2.8871264012702484E11
3.6700998611259503E11	-2.4145802177650317E11
3.9595782775153076E11	-1.8952282422377066E11
4.1723976956587866E11	-1.3392252675543712E11
4.304232672293603E11	-7.57276585577614E10
4.351934579258325E11	-1.6058078523078323E10
4.313591146890587E11	4.3922742049222565E10
4.1886080467684827E11	1.0301427919172015E11
3.977812085906059E11	1.5998728345768198E11
3.6835735872620306E11	2.1359496907294446E11
3.3099433214472455E11	2.6258822555494452E11
2.862794858904113E11	3.057360333658144E11
2.3499579764094144E11	3.4185222401599713E11
1.781322761083091E11	3.6982947789255005E11
1.1688869672412106E11	3.886808532051811E11
5.2671275597971954E10	3.9758826391163477E11
-1.2924349309108143E10	3.959560014857717E11
-7.8146188142311E10	3.834656510477104E11
-1.4113720330085654E11	3.601269178938314E11
-2.000048952272073E11	3.263173193782735E11
-2.52906296652071E11	2.828029913852732E11
-2.981422563117664E11	2.3073386245047037E11
-3.3425181133963715E11	1.7160929134533722E11
-3.6009571902033765E11	1.07214394168374E11
-3.7491872774591565E11	3.953218701596986E10
-3.7838303493038165E11	-2.9359084639694E10
-3.705699822163159E11	-9.73916957775309E10
-3.5195203424056824E11	-1.6260576225557584E11
-3.233413709568973E11	-2.232291500933548E11
-2.858237338578656E11	-2.777348204095796E11
-2.4068645001811533E11	-3.2487455395944305E11
-1.893482290454754E11	-3.6369124576916626E11
-1.332960985305428E11	-3.9351403923641284E11
-7.403252063916934E10	-4.139412933870073E11
-1.3033642157452518E10	-4.248161681661E11
4.828179781521237E10	-4.261988383408472E11
1.085742888401536E11	-4.183383010472497E11
1.6659788033063803E11	-4.0164577999568713E11
2.2120886464917923E11	-3.7667091640559424E11
2.713704936053032E11	-3.440812674085738E11
3.161552210752805E11	-3.0464517127166376E11
3.547456952736087E11	-2.5921780221993613E11
3.8643543503539307E11	-2.0872998491946533E11
4.1062995713529205E11	-1.54179202618177E11
4.268489872185776E11	-9.662221907768849E10
4.347301739447075E11	-3.716867048474945E10
4.340345988020718E11	2.302513652381321E10
4.246542953610655E11	8.276301286956068E10
4.066217907527443E11	1.408171448584687E11
3.8012149956688544E11	1.959388167279638E11
3.4550256484820624E11	2.468726837324507E11
3.0329239105563776E11	2.923757140322574E11
2.5420963406015234E11	3.312419031887527E11
1.9917491700397733E11	3.623336717673565E11
1.3931686615454446E11	3.8462042368097736E11
7.597052994661378E10	3.972240387170063E11
1.066483403445227E10	3.994699140261895E11
-5.490426262087268E10	3.9094066552244366E11
-1.1891759020789131E11	3.715277997405663E11
-1.7949466269734225E11	3.414751287663852E11
-2.3477215767082028E11	3.01406638992528E11
-2.829942978571659E11	2.5233171288797702E11
-3.226072055235555E11	1.9562250998426974E11
-3.523469980038427E11	1.3296192783665611E11
-3.7131081829396497E11	6.626520111917451E10
-3.790019335575365E11	-2.4172919978148513E9
-3.753440485842663E11	-7.100513023669632E10
-3.6066483974530286E11	-1.374891089112619E11
-3.3565335125121844E11	-2.0001853335772525E11
-3.012990743998024E11	-2.569678058790606E11
-2.588216386303221E11	-3.069795812880888E11
-2.0959928674412616E11	-3.489854491825062E11
-1.5510249611232825E11	-3.822076645476599E11
-9.683669875106873E10	-4.061466468862375E11
-3.6295850607368454E10	-4.205591418520474E11
2.5073078961878906E10	-4.254313716299886E11
8.589573102775522E10	-4.209505005988982E11
1.4488778954189703E11	-4.074767519660168E11
2.0086604507933914E11	-3.855177849709639E11
2.527547831941625E11	-3.5570617384936053E11
2.995889887690203E11	-3.187803064584841E11
3.405156114078226E11	-2.755686546492741E11
3.747939290547615E11	-2.269771094294545E11
4.017958629883469E11	-1.7397887161455414E11
4.210069991108776E11	-1.1760633345244237E11
4.320288827597206E11	-5.894434065550591E10
4.3458300081976495E11	8.758544048756671E8
4.2851671425689575E11	6.068271018982922E10
4.138113014775926E11	1.1927144231186981E11
3.9059207321502515E11	1.7541292476608588E11
3.5914031483209375E11	2.2786551207724017E11
3.199065181242202E11	2.7539090707701697E11
2.735239368091129E11	3.1677524632097876E11
2.208210116359644E11	3.5085651443993243E11
1.6283062890605066E11	3.765591390387055E11
1.0079348841284785E11	3.9293601266829596E11
3.615225851828142E10	3.992173232969772E11
-2.946703825361253E10	3.9486420842329297E11
-9.428977968257495E10	3.796233992656133E11
-1.5644597050142023E11	3.535772133436463E11
-2.1404208681098035E11	3.171817397701112E11
-2.6524854597291656E11	2.7128532426804355E11
-3.083962498166708E11	2.171203895646368E11
-3.420723959710471E11	1.5626462026854123E11
-3.652039778890531E11	9.057203077134009E10
-3.771180840162638E11	2.2079689924305412E10
-3.775713722665248E11	-4.709964591956336E10
-3.667461661534707E11	-1.1488639892004347E11
-3.4521602524406506E11	-1.7933247266953622E11
-3.138880808575332E11	-2.3869986655066574E11
-2.7393156173398602E11	-2.915147871445419E11
-2.2670200954480225E11	-3.3659687489305096E11
-1.7366900341656E11	-3.7306649297785724E11
-1.1635266578922601E11	-4.0033498969990765E11
-5.6271622279867714E10	-4.180833596745734E11
5.097037417804786E9	-4.262343700282666E11
6.634664806473688E10	-4.249222324816067E11
1.2616041014746103E11	-4.144627265119028E11
1.833233969431593E11	-3.9532565109399097E11
2.367291181573413E11	-3.6811064986446606E11
2.8538238137540576E11	-3.335267818517842E11
3.283999513409333E11	-2.9237573432164966E11
3.650102461976153E11	-2.4553838573261142E11
3.945530043747944E11	-1.9396423697582407E11
4.164796491116357E11	-1.386631096115006E11
4.303549275057168E11	-8.069846917313707E10
4.35860223906695E11	-2.1181689534071457E10
4.327988343607872E11	3.873351724963699E10
4.211034003558829E11	9.785731105145119E10
4.008455069635295E11	1.5497148441983246E11
3.7224728213624506E11	2.0883980439995728E11
3.3569459330753326E11	2.58222051512982E11
2.917510265709809E11	3.018929175326236E11
