Deimos X	Deimos Y
-1.0936069847883857E13	7.927304482737655E13
-1.098138608803995E13	7.96095556729025E13
-1.102670229400207E13	7.994606627053973E13
-1.1072018466060707E13	8.028257662236928E13
-1.11173346045026E13	8.061908673044623E13
-1.1162650709610895E13	8.095559659679956E13
-1.1207966781665203E13	8.129210622343345E13
-1.1253282820941572E13	8.162861561232722E13
-1.1298598827712645E13	8.196512476543538E13
-1.1343914802247672E13	8.230163368468944E13
-1.1389230744812584E13	8.263814237199603E13
-1.143454665567E13	8.29746508292393E13
-1.1479862535079307E13	8.331115905828053E13
-1.1525178383296822E13	8.364766706095781E13
-1.1570494200575645E13	8.398417483908794E13
-1.1615809987165832E13	8.432068239446547E13
-1.1661125743314385E13	8.465718972886378E13
-1.1706441469265398E13	8.499369684403534E13
-1.1751757165260027E13	8.533020374171073E13
-1.1797072831536525E13	8.56667104236014E13
-1.1842388468330361E13	8.600321689139817E13
-1.188770407587412E13	8.633972314677212E13
-1.1933019654397727E13	8.667622919137484E13
-1.197833520412841E13	8.701273502683864E13
-1.202365072529073E13	8.734924065477727E13
-1.2068966218106625E13	8.76857460767853E13
-1.2114281682795416E13	8.802225129443906E13
-1.215959711957392E13	8.835875630929794E13
-1.220491252865648E13	8.869526112290222E13
-1.2250227910254977E13	8.903176573677508E13
-1.2295543264578826E13	8.936827015242269E13
-1.2340858591835107E13	8.970477437133419E13
-1.238617389222853E13	9.004127839498194E13
-1.243148916596147E13	9.03777822248217E13
-1.2476804413234105E13	9.071428586229322E13
-1.2522119634244238E13	9.105078930882011E13
-1.2567434829187564E13	9.138729256581044E13
-1.2612749998257584E13	9.172379563465656E13
-1.2658065141645625E13	9.206029851673553E13
-1.2703380259540922E13	9.239680121340956E13
-1.2748695352130602E13	9.273330372602595E13
-1.2794010419599766E13	9.306980605591703E13
-1.2839325462131467E13	9.34063082044012E13
-1.2884640479906807E13	9.374281017278219E13
-1.2929955473104842E13	9.407931196235028E13
-1.2975270441902797E13	9.441581357438147E13
-1.3020585386475887E13	9.475231501013831E13
-1.306590030699752E13	9.508881627086983E13
-1.3111215203639225E13	9.542531735781197E13
-1.315653007657069E13	9.576181827218711E13
-1.3201844925959777E13	9.609831901520612E13
-1.3247159751972674E13	9.643481958806578E13
-1.3292474554773701E13	9.677131999195094E13
-1.3337789334525512E13	9.710782022803388E13
-1.3383104091389014E13	9.744432029747522E13
-1.3428418825523484E13	9.778082020142311E13
-1.3473733537086562E13	9.811731994101416E13
-1.3519048226234135E13	9.845381951737295E13
-1.356436289312059E13	9.879031893161281E13
-1.3609677537898678E13	9.912681818483558E13
-1.3654992160719598E13	9.94633172781323E13
-1.3700306761733018E13	9.979981621258247E13
-1.3745621341087055E13	1.0013631498925497E14
-1.3790935898928404E13	1.0047281360920742E14
-1.3836250435402059E13	1.0080931207348808E14
-1.3881564950651775E13	1.0114581038313353E14
-1.3926879444819764E13	1.014823085391705E14
-1.397219391804683E13	1.0181880654261531E14
-1.4017508370472395E13	1.0215530439447431E14
-1.4062822802234457E13	1.0249180209574412E14
-1.4108137213469639E13	1.0282829964741145E14
-1.4153451604313256E13	1.031647970504531E14
-1.4198765974899283E13	1.035012943058367E14
-1.4244080325360338E13	1.038377914145204E14
-1.4289394655827768E13	1.0417428837745288E14
-1.433470896643165E13	1.0451078519557364E14
-1.438002325730076E13	1.048472818698134E14
-1.4425337528562605E13	1.0518377840109367E14
-1.4470651780343611E13	1.0552027479032722E14
-1.4515966012768822E13	1.0585677103841833E14
-1.4561280225962137E13	1.0619326714626189E14
-1.4606594420046285E13	1.065297631147452E14
-1.4651908595142783E13	1.068662589447469E14
-1.4697222751372043E13	1.07202754637137E14
-1.474253688885328E13	1.0753925019277772E14
-1.4787851007704676E13	1.078757456125231E14
-1.4833165108043174E13	1.0821224089721931E14
-1.4878479189984684E13	1.0854873604770448E14
-1.4923793253644059E13	1.0888523106480877E14
-1.4969107299135035E13	1.0922172594935517E14
-1.5014421326570314E13	1.0955822070215878E14
-1.5059735336061541E13	1.0989471532402702E14
-1.5105049327719332E13	1.102312098157604E14
-1.5150363301653271E13	1.1056770417815183E14
-1.5195677257972023E13	1.109041984119867E14
-1.5240991196783062E13	1.1124069251804364E14
-1.5286305118193053E13	1.1157718649709436E14
-1.5331619022307643E13	1.1191368034990312E14
-1.5376932909231521E13	1.122501740772272E14
-1.5422246779068395E13	1.1258666767981853E14
-1.5467560631921068E13	1.129231611584206E14
-1.5512874467891445E13	1.1325965451377106E14
-1.5558188287080457E13	1.1359614774660066E14
-1.5603502089588154E13	1.1393264085763389E14
-1.564881587551373E13	1.1426913384758883E14
-1.569412964495547E13	1.1460562671717697E14
-1.573944339801075E13	1.1494211946710414E14
-1.5784757134776156E13	1.152786120980694E14
-1.5830070855347357E13	1.156151046107659E14
-1.5875384559819205E13	1.1595159700588083E14
-1.5920698248285754E13	1.1628808928409528E14
-1.5966011920840213E13	1.1662458144608453E14
-1.6011325577574963E13	1.1696107349251798E14
-1.6056639218581621E13	1.1729756542405936E14
-1.6101952843950838E13	1.1763405724136628E14
-1.6147266453772852E13	1.1797054894509142E14
-1.6192580048136795E13	1.1830704053588122E14
-1.6237893627131166E13	1.1864353201437702E14
-1.6283207190843643E13	1.1898002338121467E14
-1.63285207393612E13	1.1931651463702444E14
-1.6373834272770096E13	1.1965300578243148E14
-1.6419147791155785E13	1.1998949681805495E14
-1.6464461294603072E13	1.2032598774451083E14
-1.6509774783195998E13	1.206624785624077E14
-1.6555088257017918E13	1.209989692723501E14
-1.6600401716151443E13	1.2133545987493725E14
-1.6645715160678592E13	1.216719503707636E14
-1.6691028590680596E13	1.2200844076041856E14
-1.6736342006238076E13	1.2234493104448675E14
-1.6781655407430934E13	1.2268142122354775E14
-1.6826968794338473E13	1.230179112981765E14
-1.6872282167039271E13	1.2335440126894352E14
-1.6917595525611309E13	1.2369089113641433E14
-1.6962908870131912E13	1.240273809011499E14
-1.7008222200677756E13	1.2436387056370678E14
-1.7053535517324924E13	1.2470036012463661E14
-1.7098848820148854E13	1.250368495844873E14
-1.7144162109224363E13	1.253733389438017E14
-1.7189475384625674E13	1.2570982820311853E14
-1.7234788646426492E13	1.2604631736297223E14
-1.7280101894699812E13	1.2638280642389289E14
-1.7325415129518078E13	1.2671929538640634E14
-1.7370728350953154E13	1.2705578425103427E14
-1.7416041559076334E13	1.273922730182944E14
-1.746135475395834E13	1.2772876168870005E14
-1.7506667935669367E13	1.2806525026276069E14
-1.7551981104278984E13	1.2840173874098175E14
-1.759729425985628E13	1.2873822712386467E14
-1.7642607402469742E13	1.2907471541190689E14
-1.768792053218738E13	1.294112036056021E14
-1.7733233649076586E13	1.2974769170543948E14
-1.7778546753204324E13	1.3008417971190634E14
-1.782385984463697E13	1.3042066762548423E14
-1.786917292344037E13	1.3075715544665148E14
-1.7914485989679902E13	1.3109364317588316E14
-1.795979904342046E13	1.314301308136502E14
-1.800511208472634E13	1.3176661836042031E14
-1.8050425113661434E13	1.3210310581665745E14
-1.80957381302891E13	1.3243959318282194E14
-1.8141051134672246E13	1.3277608045937086E14
-1.818636412687323E13	1.331125676467576E14
-1.8231677106954027E13	1.334490547454322E14
-1.8276990074976082E13	1.3378554175584134E14
-1.832230303100038E13	1.3412202867842806E14
-1.8367615975087434E13	1.344585155136325E14
-1.8412928907297344E13	1.3479500226189133E14
-1.845824182768972E13	1.3513148892363775E14
-1.8503554736323582E13	1.3546797549930183E14
-1.854886763325794E13	1.3580446198931075E14
-1.8594180518550934E13	1.3614094839408823E14
-1.8639493392260438E13	1.364774347140549E14
-1.8684806254443875E13	1.3681392094962831E14
-1.8730119105158242E13	1.3715040710122275E14
-1.8775431944460105E13	1.3748689316924983E14
-1.8820744772405625E13	1.378233791541177E14
-1.886605758905056E13	1.3815986505623195E14
-1.8911370394450227E13	1.3849635087599492E14
-1.8956683188659555E13	1.3883283661380627E14
-1.900199597173309E13	1.3916932227006238E14
-1.904730874372498E13	1.3950580784515717E14
-1.9092621504688906E13	1.3984229333948153E14
-1.9137934254678234E13	1.4017877875342348E14
-1.9183246993745973E13	1.4051526408736831E14
-1.9228559721944656E13	1.4085174934169856E14
-1.9273872439326508E13	1.4118823451679403E14
-1.9319185145943312E13	1.415247196130318E14
-1.9364497841846594E13	1.4186120463078662E14
-1.9409810527087383E13	1.4219768957042947E14
-1.9455123201716402E13	1.4253417443232984E14
-1.950043586578405E13	1.4287065921685416E14
-1.9545748519340305E13	1.4320714392436647E14
-1.9591061162434836E13	1.4354362855522794E14
-1.963637379511688E13	1.4388011310979762E14
-1.968168641743545E13	1.4421659758843175E14
-1.972699902943912E13	1.4455308199148384E14
-1.9772311631176184E13	1.4488956631930538E14
-1.9817624222694523E13	1.4522605057224538E14
-1.9862936804041754E13	1.4556253475065003E14
-1.9908249375265152E13	1.4589901885486384E14
-1.995356193641164E13	1.4623550288522825E14
-1.9998874487527816E13	1.4657198684208253E14
-2.004418702865996E13	1.4690847072576372E14
-2.0089499559854023E13	1.4724495453660656E14
-2.0134812081155676E13	1.475814382749434E14
-2.0180124592610246E13	1.4791792194110434E14
-2.0225437094262668E13	1.4825440553541734E14
-2.0270749586157863E13	1.4859088905820816E14
-2.0316062068340105E13	1.489273725097999E14
-2.036137454085352E13	1.4926385589051416E14
-2.0406687003741902E13	1.496003392006702E14
-2.0451999457048785E13	1.4993682244058425E14
-2.0497311900817355E13	1.5027330561057166E14
-2.054262433509057E13	1.5060978871094497E14
-2.0587936759911016E13	1.5094627174201472E14
-2.063324917532113E13	1.512827547040892E14
-2.067856158136285E13	1.5161923759747534E14
-2.0723873978078027E13	1.5195572042247747E14
-2.0769186365508137E13	1.5229220317939788E14
-2.0814498743694453E13	1.5262868586853706E14
-2.0859811112677902E13	1.529651684901935E14
-2.0905123472499168E13	1.5330165104466334E14
-2.0950435823198668E13	1.5363813353224153E14
-2.0995748164816535E13	1.5397461595322053E14
-2.1041060497392676E13	1.5431109830789078E14
-2.1086372820966656E13	1.546475805965412E14
-2.1131685135577926E13	1.5498406281945847E14
-2.117699744126548E13	1.5532054497692788E14
-2.122230973806822E13	1.5565702706923244E14
-2.1267622026024734E13	1.5599350909665353E14
-2.131293430517343E13	1.563299910594706E14
-2.1358246575552273E13	1.5666647295796166E14
-2.1403558837199164E13	1.5700295479240216E14
-2.1448871090151723E13	1.5733943656306653E14
-2.149418333444731E13	1.5767591827022716E14
-2.1539495570123016E13	1.5801239991415466E14
-2.1584807797215758E13	1.58348881495118E14
-2.163012001576215E13	1.5868536301338372E14
-2.167543222579863E13	1.590218444692181E14
-2.1720744427361375E13	1.593583258628853E14
-2.1766056620486305E13	1.5969480719464728E14
-2.181136880520918E13	1.6003128846476425E14
-2.1856680981565457E13	1.6036776967349503E14
-2.190199314959041E13	1.6070425082109703E14
-2.1947305309319117E13	1.6104073190782575E14
-2.199261746078641E13	1.6137721293393544E14
-2.2037929604026867E13	1.6171369389967822E14
-2.2083241739074863E13	1.620501748053052E14
-2.2128553865964617E13	1.6238665565106575E14
-2.2173865984730055E13	1.6272313643720734E14
-2.2219178095404957E13	1.6305961716397644E14
-2.2264490198022844E13	1.633960978316176E14
-2.2309802292617043E13	1.6373257844037406E14
-2.235511437922072E13	1.6406905899048766E14
-2.2400426457866766E13	1.644055394821984E14
-2.244573852858787E13	1.6474201991574522E14
-2.249105059141661E13	1.650785002913652E14
-2.25363626463853E13	1.654149806092941E14
-2.2581674693526332E13	1.6575146086976656E14
-2.2626986732871008E13	1.6608794107301544E14
-2.267229876445135E13	1.6642442121927234E14
-2.271761078829896E13	1.6676090130876753E14
-2.276292280444513E13	1.670973813417294E14
-2.280823481292103E13	1.6743386131838562E14
-2.2853546813757637E13	1.6777034123896212E14
-2.2898858806985715E13	1.6810682110368344E14
-2.2944170792635844E13	1.6844330091277297E14
-2.2989482770738418E13	1.6877978066645278E14
-2.3034794741323688E13	1.6911626036494347E14
-2.308010670442169E13	1.6945274000846425E14
-2.3125418660062297E13	1.697892195972336E14
-2.317073060827516E13	1.701256991314674E14
-2.3216042549089844E13	1.704621786113815E14
-2.3261354482535645E13	1.707986580371904E14
-2.330666640864173E13	1.711351374091065E14
-2.3351978327437062E13	1.7147161672734184E14
-2.339729023895048E13	1.7180809599210662E14
-2.344260214321063E13	1.7214457520361016E14
-2.3487914040245996E13	1.724810543620601E14
-2.353322593008486E13	1.7281753346766334E14
-2.3578537812755395E13	1.731540125206254E14
-2.362384968828555E13	1.7349049152115062E14
-2.3669161556703137E13	1.7382697046944156E14
-2.371447341803582E13	1.7416344936570134E14
-2.3759785272311113E13	1.7449992821013025E14
-2.380509711955632E13	1.7483640700292788E14
-2.3850408959798613E13	1.7517288574429266E14
-2.389572079306501E13	1.7550936443442203E14
-2.394103261938238E13	1.7584584307351194E14
-2.3986344438777418E13	1.7618232166175762E14
-2.4031656251276688E13	1.7651880019935312E14
-2.407696805690657E13	1.7685527868649134E14
-2.4122279855693332E13	1.7719175712336388E14
-2.416759164766305E13	1.775282355101611E14
-2.4212903432841695E13	1.7786471384707328E14
-2.425821521125505E13	1.7820119213428853E14
-2.430352698292878E13	1.7853767037199447E14
-2.434883874788839E13	1.7887414856037734E14
-2.439415050615925E13	1.7921062669962234E14
-2.4439462257766582E13	1.7954710478991403E14
-2.448477400273542E13	1.7988358283143553E14
-2.4530085741090734E13	1.802200608243691E14
-2.4575397472857344E13	1.8055653876889594E14
-2.4620709198059875E13	1.8089301666519628E14
-2.4666020916722855E13	1.8122949451344922E14
-2.4711332628870617E13	1.815659723138331E14
-2.4756644334527496E13	1.8190245006652494E14
-2.480195603371757E13	1.822389277717011E14
-2.4847267726464805E13	1.8257540542953666E14
-2.489257941279306E13	1.829118830402061E14
-2.493789109272602E13	1.832483606038842E14
-2.4983202766287285E13	1.8358483812074022E14
-2.50285144335003E13	1.839213155909472E14
-2.5073826094388375E13	1.8425779301467553E14
-2.511913774897472E13	1.8459427039209484E14
-2.5164449397282395E13	1.8493074772337372E14
-2.520976103933431E13	1.8526722500867978E14
-2.5255072675153324E13	1.8560370224818016E14
-2.530038430476211E13	1.8594017944204038E14
-2.5345695928183223E13	1.862766565904253E14
-2.5391007545439117E13	1.8661313369349944E14
-2.5436319156552145E13	1.8694961075142594E14
-2.5481630761544434E13	1.8728608776436694E14
-2.5526942360438098E13	1.8762256473248378E14
-2.5572253953255082E13	1.8795904165593756E14
-2.5617565540017242E13	1.882955185348873E14
-2.5662877120746305E13	1.8863199536949225E14
-2.570818869546388E13	1.8896847215991044E14
-2.575350026419144E13	1.893049489062989E14
-2.579881182695039E13	1.896414256088141E14
-2.584412338376197E13	1.899779022676115E14
-2.588943493464734E13	1.9031437888284572E14
-2.593474647962753E13	1.906508554546706E14
-2.5980058018723457E13	1.909873319832393E14
-2.6025369551955797E13	1.91323808468704E14
-2.6070681079345566E13	1.9166028491121625E14
-2.6115992600913176E13	1.9199676131092656E14
-2.616130411667912E13	1.9233323766798475E14
-2.6206615626663793E13	1.926697139825402E14
-2.625192713088745E13	1.9300619025474078E14
-2.6297238629370266E13	1.9334266648473428E14
-2.634255012213227E13	1.9367914267266722E14
-2.6387861609193426E13	1.9401561881868572E14
-2.6433173090573598E13	1.943520949229342E14
-2.647848456629252E13	1.9468857098555866E14
-2.6523796036369832E13	1.9502504700670203E14
-2.65691075008251E13	1.9536152298650712E14
-2.6614418959677754E13	1.9569799892511638E14
-2.665973041294707E13	1.9603447482267122E14
-2.6705041860652383E13	1.9637095067931238E14
-2.675035330281277E13	1.9670742649518016E14
-2.679566473944731E13	1.9704390227041375E14
-2.6840976170574914E13	1.9738037800515172E14
-2.6886287596214438E13	1.9771685369953194E14
-2.6931599016384656E13	1.9805332935369172E14
-2.6976910431104168E13	1.9838980496776744E14
-2.7022221840391555E13	1.9872628054189503E14
-2.7067533244265293E13	1.990627560762097E14
-2.7112844642743746E13	1.9939923157084575E14
-2.7158156035845207E13	1.997357070259368E14
-2.7203467423587812E13	2.0007218244161625E14
-2.7248778805989668E13	2.0040865781801634E14
-2.7294090183068793E13	2.007451331552688E14
-2.733940155484309E13	2.010816084535049E14
-2.7384712921330375E13	2.014180837128548E14
-2.7430024282548375E13	2.017545589334485E14
-2.747533563851474E13	2.02091034115415E14
-2.7520646989247004E13	2.0242750925888272E14
-2.756595833476267E13	2.0276398436397972E14
-2.761126967507907E13	2.0310045943083344E14
-2.7656581010213484E13	2.034369344595699E14
-2.770189234018315E13	2.0377340945031512E14
-2.7747203665005176E13	2.041098844031948E14
-2.779251498469658E13	2.044463593183333E14
-2.7837826299274316E13	2.047828341958552E14
-2.7883137608755277E13	2.0511930903588334E14
-2.792844891315623E13	2.0545578383854088E14
-2.797376021249386E13	2.0579225860395003E14
-2.80190715067848E13	2.0612873333223247E14
-2.8064382796045617E13	2.0646520802350944E14
-2.810969408029268E13	2.068016826779013E14
-2.8155005359542406E13	2.0713815729552797E14
-2.8200316633811105E13	2.074746318765087E14
-2.824562790311496E13	2.0781110642096216E14
-2.82909391674701E13	2.0814758092900684E14
-2.833625042689261E13	2.084840554007601E14
-2.838156168139845E13	2.0882052983633903E14
-2.842687293100353E13	2.0915700423585997E14
-2.8472184175723742E13	2.0949347859943903E14
-2.85174954155747E13	2.0982995292719147E14
-2.8562806650572117E13	2.1016642721923203E14
-2.860811788073164E13	2.1050290147567475E14
-2.865342910606874E13	2.108393756966333E14
-2.8698740326598883E13	2.111758498822211E14
-2.8744051542337426E13	2.1151232403255072E14
-2.8789362753299707E13	2.1184879814773397E14
-2.883467395950089E13	2.1218527222788253E14
-2.887998516095619E13	2.1252174627310744E14
