Phobos X	Phobos Y
-2.3184286622321844E11	1.2013492588534793E11
-2.4682909448586102E11	3.203957764933289E10
-2.3481512079833426E11	-5.929635259768988E10
-1.9508258046781757E11	-1.4350186013613107E11
-1.3227845109645126E11	-2.1081109431439478E11
-5.487954745314018E10	-2.5524924132259448E11
2.797638891120953E10	-2.7555445557857587E11
1.0885115474388281E11	-2.738775918522897E11
1.8269427099947E11	-2.5394532977851382E11
2.4650064844588696E11	-2.197808250539316E11
2.9869829906018225E11	-1.750952975226476E11
3.3862276364927167E11	-1.2310062701988524E11
3.6615409679898175E11	-6.651812016425772E10
3.814901595950738E11	-7.657645945131607E9
3.850137935870255E11	5.148911840516748E10
3.7722030924722906E11	1.0916216894716818E11
3.586835584506395E11	1.6375884043698727E11
3.300480466884022E11	2.1377134266802127E11
2.9204089288223444E11	2.5773429486592206E11
2.4550184240677182E11	2.94180759042823E11
1.914331666906544E11	3.21606895607906E11
1.3107445692358076E11	3.384482540610419E11
6.601020925111589E10	3.4307602968329407E11
-1.6801686424581587E9	3.338315647483367E11
-6.922318517059103E10	3.091349847573638E11
-1.3291419377624202E11	2.6773166766884607E11
-1.8790948259068185E11	2.0917332584209473E11
-2.2824293077223096E11	1.3462785003494044E11
-2.4746001374665613E11	4.795033391622202E10
-2.403036550850634E11	-4.354375688566941E10
-2.052034088351314E11	-1.2975613938619234E11
-1.4589984867319537E11	-2.0057955480735312E11
-7.039884322532265E10	-2.492486463640894E11
1.2081134573093271E10	-2.7372872891016223E11
9.372261569080435E10	-2.757028259334447E11
1.6906663377094446E11	-2.5872713438285144E11
2.3479148824630313E11	-2.2682952201769702E11
2.891143297903249E11	-1.8379790846482935E11
3.3124133384536066E11	-1.3293605604616597E11
3.6097693912122705E11	-7.70479954463063E10
3.784760133975586E11	-1.8509409886491856E10
3.8409687178040546E11	4.0639701762251465E10
3.783196138349303E11	9.860657539488503E10
3.617061717745398E11	1.5376889606827786E11
3.34888141998269E11	2.046100755980304E11
2.985752344916018E11	2.4966483822511526E11
2.5358183488689346E11	2.87473454108361E11
2.008729637692296E11	3.1654433283647327E11
1.416340906913936E11	3.3532718293485895E11
7.737227463268114E10	3.4220384500121387E11
1.005850772829997E10	3.355128432642847E11
-5.768033941991037E10	3.136396790480966E11
-1.2232542635690593E11	2.7523136222912537E11
-1.792377844104117E11	2.196284256870216E11
-2.226048160750825E11	1.4761926149890924E11
-2.459252298805839E11	6.250240374187527E10
-2.435076321424541E11	-2.899330412088921E10
-2.1293859866513058E11	-1.1703815612205347E11
-1.5706018244893246E11	-1.9118652368075485E11
-8.341421520403352E10	-2.43885029241237E11
-1.311231909544905E9	-2.723323237183209E11
8.104382453867442E10	-2.777587660037091E11
1.577860186821921E11	-2.6356694589800842E11
2.2528809763281622E11	-2.3379903788500662E11
2.815696888898456E11	-1.9232038319900043E11
3.257186614837707E11	-1.4252155764433612E11
3.574710743975365E11	-8.728232345051817E10
3.7694246637324274E11	-2.9038077667378075E10
3.8446770462760785E11	3.0126667072064766E10
3.8051134414173315E11	8.838748875005562E10
3.6562276322272723E11	1.4410092157933002E11
3.4042071569123816E11	1.9573779667148227E11
3.055992067698523E11	2.418273073871006E11
2.6195158796293994E11	2.809099824677612E11
2.1041363643635034E11	3.114989189464908E11
1.5212957331064566E11	3.320510518013761E11
8.854818617363762E10	3.409547134971194E11
2.1558660471199257E10	3.365478185212582E11
-4.632491779463164E10	3.1719576173206555E11
-1.1173270276365222E11	2.814828205715501E11
-1.702041713804416E11	2.2860495463625433E11
-2.1609332873349493E11	1.5907044072523532E11
-2.4294446904857404E11	7.572536238389703E10
-2.4481459255887982E11	-1.5256770160670197E10
-2.1863552913558597E11	-1.0443788272799446E11
-1.6639342563663187E11	-1.8126971806638235E11
-9.502780023561491E10	-2.3758811206043658E11
-1.3754217397650629E10	-2.6984494104545392E11
6.895070053830183E10	-2.7873589978647406E11
1.4684783349302658E11	-2.6741591866694257E11
2.1598944849536188E11	-2.3987698694405685E11
2.7416821887700806E11	-2.0002906895667853E11
3.203256435638026E11	-1.513381857530521E11
3.5410786065665283E11	-9.676007287829138E10
3.755764932747468E11	-3.8795204973337135E10
3.850341874082377E11	2.042052777730915E10
3.829255744769672E11	7.902449824594933E10
3.6978623767579297E11	1.3534670025132422E11
3.4622298022451416E11	1.878415302591681E11
3.129163507572814E11	2.3503051344033774E11
2.706415745313162E11	2.7545407918072284E11
2.2030802159985092E11	3.07631545130775E11
1.630207067509974E11	3.3003060055107886E11
1.0017039087866869E11	3.41051509167798E11
3.35615195474804E10	3.390385944174649E11
-3.441245360517386E10	3.2234488979621967E11
-1.0054526890044551E11	2.8949859734623413E11
-1.605773494629207E11	2.395532611776493E11
-2.0905871760389307E11	1.7272898489345728E11
-2.3960963071557053E11	9.139298304110168E10
-2.4605088878630737E11	1.1120260977344968E9
-2.2463341367670816E11	-8.913349810371156E10
-1.7640961172859375E11	-1.687303745503357E11
-1.076312516442665E11	-2.2887265109173267E11
-2.73853499473243E10	-2.65190192108069E11
5.5558227255824936E10	-2.777835197229746E11
1.3454667104168608E11	-2.6953737150829715E11
2.052813099214899E11	-2.4439681992474817E11
2.653120082698021E11	-2.06328541445526E11
3.134285286607187E11	-1.5888557552462195E11
3.491871936648003E11	-1.0510776870108142E11
3.725979371150449E11	-4.7565420566732376E10
3.8393376875478314E11	1.1551923872808601E10
3.836215870428607E11	7.034266853818085E10
