Mimas X	Mimas Y
1.7124609034916478E15	-6.338791292401089E14
1.7218284377862535E15	-6.373383204743962E14
1.7311959720803815E15	-6.407975117084909E14
1.7405635063740418E15	-6.442567029424246E14
1.7499310406672465E15	-6.477158941761935E14
1.759298574960002E15	-6.5117508540978E14
1.7686661092523148E15	-6.546342766432106E14
1.778033643544182E15	-6.580934678764822E14
1.787401177835593E15	-6.615526591095748E14
1.7967687121265782E15	-6.650118503425145E14
1.8061362464171445E15	-6.684710415753022E14
1.8155037807072728E15	-6.719302328079249E14
1.8248713149969742E15	-6.753894240403864E14
1.8342388492862748E15	-6.788486152726992E14
1.843606383575152E15	-6.823078065048642E14
1.8529739178636152E15	-6.85766997736879E14
1.8623414521516962E15	-6.892261889687305E14
1.871708986439346E15	-6.926853802004376E14
1.881076520726619E15	-6.961445714320012E14
1.890444055013494E15	-6.996037626634224E14
1.8998115892999765E15	-7.030629538947019E14
1.909179123586086E15	-7.065221451258398E14
1.9185466578717968E15	-7.09981336356825E14
1.92791419215715E15	-7.134405275876725E14
1.9372817264421082E15	-7.168997188183831E14
1.9466492607267152E15	-7.20358910048958E14
1.9560167950109405E15	-7.238181012793981E14
1.965384329294811E15	-7.272772925097044E14
1.9747518635783235E15	-7.30736483739878E14
1.9841193978614678E15	-7.341956749699199E14
1.9934869321442882E15	-7.376548661998312E14
2.002854466426717E15	-7.411140574296131E14
2.0122220007088262E15	-7.445732486592665E14
2.0215895349905912E15	-7.480324398887926E14
2.0309570692719995E15	-7.514916311181926E14
2.0403246035530932E15	-7.549508223474676E14
2.0496921378338422E15	-7.584100135766188E14
2.0590596721142502E15	-7.618692048056471E14
2.068427206394349E15	-7.653283960345541E14
2.0777947406741235E15	-7.687875872633409E14
2.0871622749535522E15	-7.722467784920085E14
2.096529809232677E15	-7.757059697205584E14
2.1058973435114992E15	-7.791651609489918E14
2.115264877789992E15	-7.826243521773099E14
2.1246324120681652E15	-7.860835434055141E14
2.1339999463460418E15	-7.895427346336058E14
2.1433674806236228E15	-7.930019258615861E14
2.152735014900905E15	-7.964611170894566E14
2.162102549177859E15	-7.999203083172066E14
2.1714700834545238E15	-8.033794995448435E14
2.1808376177309008E15	-8.068386907723732E14
2.1902051520069915E15	-8.102978819997974E14
2.1995726862827975E15	-8.137570732271172E14
2.208940220558312E15	-8.172162644543344E14
2.2183077548335238E15	-8.206754556814501E14
2.2276752891084572E15	-8.241346469084501E14
2.2370428233831142E15	-8.275938381353411E14
2.2464103576574965E15	-8.310530293621339E14
2.2557778919316055E15	-8.345122205888299E14
2.265145426205511E15	-8.379714118154308E14
2.274512960479011E15	-8.414306030419308E14
2.283880494752345E15	-8.448897942683131E14
2.293248029025345E15	-8.483489854946036E14
2.302615563298122E15	-8.518081767208039E14
2.311983097570622E15	-8.552673679469156E14
2.3213506318428565E15	-8.587265591729156E14
2.3307181661148565E15	-8.621857503988155E14
2.340085700386564E15	-8.656449416246302E14
2.349453234658064E15	-8.691041328503618E14
2.3588207689292595E15	-8.725633240759868E14
2.3681883032002595E15	-8.760225153015118E14
2.377555837470959E15	-8.79481706526957E14
2.386923371741459E15	-8.829408977523244E14
2.396290906011679E15	-8.864000889775744E14
2.405658440281679E15	-8.898592802027408E14
2.4150259745514355E15	-8.93318471427833E14
2.4243935088209355E15	-8.96777662652833E14
2.4337610430902455E15	-9.002368538777281E14
2.4431285773592455E15	-9.036960451025531E14
2.452496111628127E15	-9.071552363273031E14
2.461863645896627E15	-9.10614427551935E14
2.471231180165097E15	-9.140736187765008E14
2.480598714433097E15	-9.175328100010008E14
2.489966248701097E15	-9.209920012253775E14
2.499333782968674E15	-9.244511924496924E14
2.508701317236174E15	-9.279103836739424E14
2.518068851503377E15	-9.313695748980725E14
2.527436385770377E15	-9.348287661221451E14
2.5368039200372255E15	-9.382879573461451E14
2.5461714543037255E15	-9.417471485700374E14
2.5555389885702255E15	-9.452063397938766E14
2.564906522836239E15	-9.486655310176266E14
2.574274057102239E15	-9.521247222412901E14
