Callisto X	Callisto Y
5.771070027230121E11	4.701976583037701E11
5.45050237569416E11	5.0419769396823706E11
5.120354500908864E11	5.43495793169275E11
4.7556759070465155E11	5.731486909653467E11
4.3849508445927515E11	6.078278332041887E11
3.9825188112416113E11	6.326296211984225E11
3.577790543230555E11	6.622356714571444E11
3.14450146797539E11	6.817819082479413E11
2.712806907032911E11	7.059627477470121E11
2.2559290510990277E11	7.199520824405895E11
1.804588644537482E11	7.384602081345763E11
1.3315937600697166E11	7.466958431386006E11
8.680454644258386E10	7.593878081161217E11
3.8644956653468605E10	7.617758389487201E11
-8.189854173999953E9	7.686086154946215E11
-5.646873004199321E10	7.651534623718712E11
-1.0305934730833922E11	7.661797333447983E11
-1.5073937245094623E11	7.569776201917815E11
-1.9639032289304556E11	7.523383582519181E11
-2.4278697526116537E11	7.375699308038049E11
-2.868410727921313E11	7.274863130342334E11
-3.3131207810140204E11	7.074079290130564E11
-3.731582962319791E11	6.921723667477091E11
-4.151104815533443E11	6.671074609071521E11
-4.541894709728543E11	6.470743949676498E11
-4.9308417791363965E11	6.1740416520889E11
-5.288926272823415E11	5.929815133464269E11
-5.642488277769924E11	5.591359824412043E11
-5.963425487896516E11	5.3077632765261566E11
-6.277390916774119E11	4.9322618058564294E11
-6.557346017271362E11	4.6141857945362756E11
-6.828114749351276E11	4.2066732900943835E11
-7.063867114976787E11	3.8592980774970294E11
-7.288454180129738E11	3.425065723017737E11
-7.477397806681189E11	3.053792522033394E11
-7.65343074703476E11	2.598321967576394E11
-7.793569435246392E11	2.2087102069543008E11
-7.919281519847532E11	1.737614158007411E11
-8.009220578542188E11	1.3353246421752339E11
-8.083441287753073E11	8.542930544688214E10
-8.122376951517418E11	4.450363561808179E10
-8.144520806939823E11	-4.0212714318920546E9
-8.132228622626158E11	-4.5072352089437904E10
-8.102283385656172E11	-9.344891879780466E10
-8.039106248040066E11	-1.3405823144011179E11
-7.957620922505298E11	-1.8172232220056174E11
-7.844457192561593E11	-2.213309636449048E11
-7.712530470387767E11	-2.67728443044537E11
-7.550822545740272E11	-3.0578978802353015E11
-7.370091689002151E11	-3.503804626760692E11
-7.161814933922815E11	-3.8636412206799835E11
-6.934445002538263E11	-4.2862567862467065E11
-6.682097105710183E11	-4.6202150293331213E11
-6.410770295248861E11	-5.0145352528537305E11
-6.117360475930271E11	-5.317756993521397E11
-5.805264896710337E11	-5.679038620113768E11
-5.474302008913969E11	-5.946951675482753E11
-5.125119855033201E11	-6.270756697750713E11
-4.760597946452E11	-6.49912042114316E11
-4.378491656258592E11	-6.781361542551705E11
-3.9848746967909015E11	-6.966317710423566E11
-3.5744658449820245E11	-7.20330778365094E11
-3.156670156849011E11	-7.341429280391809E11
-2.72301844539014E11	-7.52993814605751E11
-2.2863829697329797E11	-7.618284088349012E11
-1.8349592675831006E11	-7.755592488887494E11
-1.385214204397351E11	-7.791767999223184E11
-9.218628048259099E10	-7.87572759774038E11
-4.650864396860157E10	-7.857942478008003E11
4.0201174560317755E8	-7.887034490255771E11
4.614505487569838E10	-7.814168508881925E11
9.298745488178319E10	-7.787566217421741E11
1.3813467830245062E11	-7.659223478602638E11
1.8424497105750635E11	-7.57685273215648E11
2.2811966298733173E11	-7.393421309971802E11
2.7282235520060043E11	-7.256012983797552E11
3.147416341845575E11	-7.018717168541162E11
3.573599419257903E11	-6.827850138484545E11
3.9664477474440576E11	-6.538789102225225E11
4.365117492891021E11	-6.296930207608937E11
4.724996281776188E11	-5.959103244008416E11
5.089704579961339E11	-5.66962170222679E11
5.410286623174982E11	-5.2869403476492725E11
5.734951951287375E11	-4.954102908000006E11
6.010345286416116E11	-4.5313726572404517E11
6.28939108185898E11	-4.1603225914570197E11
6.514293014651609E11	-3.703203018084776E11
6.742797164842411E11	-3.2998980818440405E11
6.912634232715786E11	-2.814835953250678E11
7.086473826601499E11	-2.3859698835702493E11
7.197544753013296E11	-1.8800941114343503E11
7.313522474276547E11	-1.432976741914571E11
7.363119438578508E11	-9.13974293189388E10
7.419082539450983E11	-4.5639160105429695E10
7.4055919423746E11	6.7654878595714445E9
7.400510834438938E11	5.2761198223335526E10
7.323484148195485E11	1.0483973372673354E11
7.257512027468629E11	1.5025166808099088E11
7.117701307093572E11	2.0117116636834448E11
6.992184701295676E11	2.4518609407976657E11
6.791537517380592E11	2.941307519860754E11
6.608994810196078E11	3.359627968939658E11
6.350613872723315E11	3.8215382568474884E11
6.114672149952396E11	4.2106414912675806E11
5.802730134448375E11	4.637780284863022E11
5.518022701428123E11	4.99091569804794E11
5.157651343683629E11	5.376762179451324E11
4.829693701790491E11	5.687968260118043E11
4.4268401256249603E11	6.026850453841368E11
4.061872595521806E11	6.291072193297518E11
3.62313782776627E11	6.578267297237013E11
3.227958273373566E11	6.791437198637599E11
2.760429247720493E11	7.023238521985602E11
2.3422235476971722E11	7.182325315009095E11
1.85329782217827E11	7.356072652176528E11
1.4194648139863745E11	7.459098012036327E11
9.166842229941426E10	7.573178915633761E11
4.746751514471478E10	7.619198169188773E11
-3.443008021047289E9	7.6730173511613E11
-4.77261838020887E10	7.662079172210515E11
-9.853105186448235E10	7.656008659081102E11
-1.4218370385532315E11	7.589092089569329E11
-1.9217202835169604E11	7.524401543990275E11
-2.3451505777898553E11	7.403341235302571E11
-2.8301298321127185E11	7.282115551534926E11
-3.234101462967565E11	7.109514403002761E11
-3.697888866850668E11	6.934567173507416E11
-4.0765378077796796E11	6.713703713613384E11
-4.5133583087354443E11	6.48848549812406E11
-4.8613710890961774E11	6.223222298832675E11
-5.2660064660326904E11	5.951729916679613E11
-5.5786572406847E11	5.6464232469489E11
-5.946475732134928E11	5.333112506170303E11
-6.219649551926084E11	4.9925258949360315E11
-6.546623441709092E11	4.642229421874346E11
-6.776828291056472E11	4.271452919949612E11
-7.059541709287286E11	3.889303963042585E11
-7.243911850091885E11	3.49367970205757E11
-7.479561249367185E11	3.0850424825435236E11
-7.615854110061759E11	2.6700968789972574E11
-7.802243247870504E11	2.2405035631176392E11
-7.888831638125277E11	1.8118857548652405E11
-8.024362751768903E11	1.3669795897764641E11
-8.060224372130009E11	9.304057383528194E10
-8.143886876649717E11	4.758891778175136E10
-8.128592151929373E11	3.7092541433127246E9
-8.159951559923215E11	-4.213201065935501E10
-8.093649135705693E11	-8.566353195894417E10
-8.072835323080084E11	-1.3132599064958372E11
-7.956239524927972E11	-1.739463316456123E11
-7.883933719733279E11	-2.1886855012139758E11
-7.718312049101292E11	-2.6002593175538986E11
-7.595736299532261E11	-3.0365753055120215E11
-7.382895426272341E11	-3.4281552446780347E11
-7.211801286640056E11	-3.8462084272496265E11
-6.954077551873757E11	-4.2126219768468024E11
-6.73673739899337E11	-4.6072436829205896E11
-6.436982454179495E11	-4.943550531904367E11
-6.176179501536404E11	-5.309795565865462E11
-5.837748522740756E11	-5.61132888040514E11
-5.536764973032551E11	-5.94451956001114E11
-5.1635044572544727E11	-6.206930390502578E11
-4.826110136206032E11	-6.502702879807906E11
-4.422341805572958E11	-6.722005161346224E11
-4.0527813411940295E11	-6.976352101408722E11
-3.6232815892740643E11	-7.148973841510482E11
-3.226252674758848E11	-7.358299839250935E11
-2.7762331177147516E11	-7.481134966395984E11
-2.356867807459298E11	-7.642309242607087E11
-1.8919410309729684E11	-7.712774284352683E11
-1.4557706315949637E11	-7.823188138549912E11
-9.819179331174E10	-7.839281554181514E11
-5.3483868510906166E10	-7.896910329092294E11
-5.835802678805021E9	-7.857271903328348E11
3.934223321158212E10	-7.860735102111321E11
8.659686295036984E10	-7.764707847317242E11
1.3159875118226285E11	-7.713330627526594E11
1.7778494810747968E11	-7.561019005907073E11
2.2194681678270468E11	-7.454891641429604E11
2.6637877281653998E11	-7.247214552212883E11
3.090277923024703E11	-7.087242013324385E11
3.510190965202592E11	-6.825982000997789E11
3.914838536725389E11	-6.613930384228997E11
4.3035901211593036E11	-6.301764742476476E11
4.679814564550331E11	-6.040288093324954E11
5.0308838292406836E11	-5.680807837008811E11
5.372368848691039E11	-5.3734604514357715E11
5.679607383251681E11	-4.9711705690772345E11
5.980440269134004E11	-4.6223953361870215E11
6.238222225529764E11	-4.182686092805273E11
6.493040708222903E11	-3.7977802987675665E11
6.696409783870248E11	-3.326872324340999E11
6.900548218085477E11	-2.9119203151141077E11
7.045362870685579E11	-2.416780994348718E11
7.194990708179607E11	-1.9785587381970374E11
7.27805818249462E11	-1.4667868100475833E11
7.370305012417107E11	-1.0126364569489833E11
7.38949678945528E11	-4.923177382861452E10
7.422554649629419E11	-2.9994522787819176E9
7.3768958489319E11	4.904680153748949E10
7.350092153753959E11	9.529712353291676E10
7.239818227215902E11	1.4650468585985895E11
7.153653600304113E11	1.919690326115212E11
6.980229181259872E11	2.4149215010815472E11
