Europa X	Europa Y
3.7314036094348894E14	-3.777326209616482E14
3.742526346653519E14	-3.7885951879535094E14
3.753649083829491E14	-3.7998641662473556E14
3.764771820963058E14	-3.811133144498275E14
3.7758945580544725E14	-3.822402122706518E14
3.78701729510398E14	-3.8336711008723425E14
3.7981400321118294E14	-3.8449400789959906E14
3.8092627690782606E14	-3.856209057077715E14
3.820385506003517E14	-3.867478035117759E14
3.831508242887838E14	-3.87874701311636E14
3.8426309797314625E14	-3.890015991073763E14
3.8537537165346225E14	-3.901284968990204E14
3.8648764532975556E14	-3.912553946865919E14
3.8759991900204925E14	-3.9238229247011425E14
3.8871219267036594E14	-3.935091902496108E14
3.898244663347286E14	-3.9463608802510444E14
3.909367399951597E14	-3.9576298579661825E14
3.9204901365168144E14	-3.9688988356417444E14
3.9316128730431644E14	-3.980167813277956E14
3.9427356095308644E14	-3.991436790875037E14
3.953858345980132E14	-4.0027057684332156E14
3.9649810823911825E14	-4.013974745952705E14
3.976103818764233E14	-4.0252437234337225E14
3.987226555099492E14	-4.0365127008764844E14
3.998349291397173E14	-4.0477816782812E14
4.0094720276574825E14	-4.0590506556480856E14
4.0205947638806306E14	-4.070319632977347E14
4.0317175000668175E14	-4.0815886102691944E14
4.042840236216251E14	-4.092857587523834E14
4.053962972329135E14	-4.104126564741469E14
4.065085708405667E14	-4.115395541922306E14
4.0762084444460456E14	-4.1266645190665425E14
4.0873311804504706E14	-4.1379334961743775E14
4.0984539164191356E14	-4.1492024732460094E14
4.1095766523522356E14	-4.160471450281635E14
4.1206993882499606E14	-4.171740427281447E14
4.131822124112503E14	-4.183009404245645E14
4.1429448599400525E14	-4.1942783811744125E14
4.1540675957327975E14	-4.205547358067945E14
4.165190331490923E14	-4.216816334926429E14
4.176313067214614E14	-4.228085311750049E14
4.18743580290405E14	-4.2393542885389944E14
4.1985585385594194E14	-4.250623265293449E14
4.209681274180898E14	-4.2618922420135925E14
4.220804009768668E14	-4.273161218699611E14
4.2319267453229056E14	-4.2844301953516775E14
4.243049480843785E14	-4.295699171969975E14
4.2541722163314825E14	-4.306968148554679E14
4.265294951786175E14	-4.318237125105965E14
4.276417687208029E14	-4.329506101624007E14
4.2875404225972175E14	-4.3407750781089794E14
4.298663157953909E14	-4.352044054561052E14
4.309785893278272E14	-4.3633130309803925E14
4.320908628570474E14	-4.374582007367172E14
4.33203136383068E14	-4.385850983721557E14
4.343154099059053E14	-4.397119960043716E14
4.354276834255759E14	-4.4083889363338144E14
4.365399569420953E14	-4.4196579125920106E14
4.376522304554802E14	-4.430926888818472E14
4.3876450396574656E14	-4.4421958650133575E14
4.3987677747290975E14	-4.453464841176827E14
4.409890509769859E14	-4.4647338173090375E14
4.421013244779901E14	-4.47600279341015E14
4.4321359797593825E14	-4.487271769480321E14
4.443258714708453E14	-4.498540745519705E14
4.454381449627266E14	-4.509809721528456E14
4.465504184515974E14	-4.5210786975067244E14
4.476626919374724E14	-4.5323476734546644E14
4.487749654203672E14	-4.543616649372425E14
4.498872389002954E14	-4.554885625260157E14
4.5099951237727225E14	-4.566154601118007E14
4.521117858513124E14	-4.5774235769461225E14
4.5322405932243006E14	-4.588692552744651E14
4.543363327906397E14	-4.599961528513737E14
4.5544860625595556E14	-4.611230504253525E14
4.5656087971839175E14	-4.622499479964156E14
4.576731531779624E14	-4.633768455645776E14
4.587854266346816E14	-4.645037431298521E14
4.598977000885626E14	-4.656306406922534E14
4.610099735396192E14	-4.66757538251795E14
4.621222469878654E14	-4.678844358084915E14
4.632345204333144E14	-4.690113333623556E14
4.6434679387598006E14	-4.701382309134015E14
4.654590673158751E14	-4.712651284616426E14
4.6657134075301325E14	-4.72392026007092E14
4.676836141874074E14	-4.7351892354976344E14
4.6879588761907056E14	-4.7464582108967006E14
4.699081610480161E14	-4.757727186268246E14
4.710204344742561E14	-4.768996161612401E14
4.721327078978039E14	-4.780265136929296E14
4.73244981318672E14	-4.791534112219062E14
4.743572547368729E14	-4.8028030874818244E14
4.754695281524195E14	-4.814072062717709E14
4.765818015653238E14	-4.8253410379268425E14
4.776940749755983E14	-4.8366100131093494E14
4.78806348383255E14	-4.847878988265356E14
4.799186217883061E14	-4.8591479633949794E14
4.810308951907643E14	-4.870416938498346E14
4.821431685906412E14	-4.8816859135755725E14
4.8325544198794844E14	-4.892954888626786E14
4.843677153826979E14	-4.904223863652103E14
4.854799887749014E14	-4.9154928386516444E14
4.8659226216457094E14	-4.9267618136255256E14
4.877045355517174E14	-4.9380307885738625E14
4.8881680893635275E14	-4.949299763496777E14
4.899290823184884E14	-4.960568738394378E14
4.910413556981358E14	-4.971837713266786E14
4.9215362907530556E14	-4.983106688114108E14
4.932659024500098E14	-4.9943756629364656E14
4.9437817582225906E14	-5.005644637733967E14
4.9549044919206456E14	-5.0169136125067256E14
4.966027225594371E14	-5.02818258725485E14
4.9771499592438756E14	-5.039451561978451E14
4.988272692869268E14	-5.0507205366776394E14
4.999395426470658E14	-5.061989511352524E14
5.0105181600481506E14	-5.0732584860032094E14
5.021640893601853E14	-5.084527460629806E14
5.0327636271318694E14	-5.09579643523242E14
5.043886360638306E14	-5.107065409811159E14
5.055009094121262E14	-5.118334384366127E14
5.066131827580847E14	-5.12960335889743E14
5.07725456101716E14	-5.140872333405169E14
5.0883772944303025E14	-5.1521413078894456E14
5.0995000278203756E14	-5.163410282350366E14
5.1106227611874806E14	-5.174679256788032E14
5.121745494531721E14	-5.185948231202543E14
5.132868227853189E14	-5.1972172055939994E14
5.1439909611519875E14	-5.208486179962502E14
5.155113694428215E14	-5.2197551543081475E14
5.166236427681968E14	-5.2310241286310394E14
5.177359160913344E14	-5.24229310293127E14
5.188481894122436E14	-5.25356207720894E14
5.199604627309344E14	-5.264831051464147E14
5.210727360474158E14	-5.276100025696981E14
5.221850093616976E14	-5.2873689999075456E14
5.2329728267378906E14	-5.2986379740959306E14
5.2440955598369944E14	-5.3099069482622344E14
5.255218292914382E14	-5.321175922406545E14
5.266341025970136E14	-5.332444896528958E14
5.2774637590043625E14	-5.343713870629566E14
5.2885864920171425E14	-5.354982844708459E14
5.299709225008568E14	-5.366251818765736E14
5.310831957978729E14	-5.377520792801475E14
5.321954690927716E14	-5.388789766815774E14
5.3330774238556125E14	-5.400058740808721E14
5.3442001567625125E14	-5.4113277147804044E14
5.3553228896484994E14	-5.422596688730913E14
5.3664456225136625E14	-5.433865662660336E14
5.377568355358088E14	-5.4451346365687594E14
5.388691088181859E14	-5.4564036104562706E14
5.3998138209850625E14	-5.467672584322954E14
5.410936553767782E14	-5.4789415581688994E14
5.4220592865301056E14	-5.490210531994188E14
5.43318201927211E14	-5.501479505798906E14
5.444304751993884E14	-5.5127484795831406E14
5.455427484695508E14	-5.524017453346968E14
5.4665502173770656E14	-5.53528642709048E14
5.477672950038637E14	-5.5465554008137494E14
5.4887956826803006E14	-5.557824374516866E14
5.499918415302143E14	-5.5690933481999106E14
5.511041147904243E14	-5.5803623218629625E14
5.522163880486677E14	-5.5916312955061044E14
5.533286613049529E14	-5.602900269129415E14
5.5444093455928725E14	-5.614169242732969E14
5.555532078116787E14	-5.6254382163168556E14
5.5666548106213506E14	-5.636707189881142E14
5.577777543106642E14	-5.647976163425911E14
5.5889002755727394E14	-5.659245136951256E14
5.6000230080197125E14	-5.670514110457224E14
5.6111457404476456E14	-5.681783083943918E14
5.622268472856611E14	-5.693052057411402E14
5.63339120524669E14	-5.704321030859751E14
5.64451393761794E14	-5.71559000428905E14
5.655636669970445E14	-5.726858977699375E14
5.666759402304279E14	-5.738127951090788E14
5.677882134619511E14	-5.749396924463366E14
