Sun X	Sun Y
2.644346560896207E8	5.086344812644874E8
2.2453101806474102E8	5.051542587051294E8
1.8538904721509674E8	4.9899862442835706E8
1.4728432541156733E8	4.905235660474826E8
1.0997598579800753E8	4.8004856013312227E8
7.325498833559449E7	4.67381102115453E8
3.718638236865552E7	4.52140249578239E8
2370845.2677594326	4.340420097771004E8
-3.0620059192028634E7	4.134228646691556E8
-6.154803532701409E7	3.907560163263475E8
-9.05991759267838E7	3.6648376822217906E8
-1.1797142627572097E8	3.4050103322163016E8
-1.4351509978162718E8	3.127215383106619E8
-1.669329902803765E8	2.8314418929547507E8
-1.8798695352704388E8	2.5214341717154977E8
-2.0680650200517675E8	2.1992476587907326E8
-2.2342593216871893E8	1.8649289844071567E8
-2.3767734346693885E8	1.516677145305983E8
-2.490055385657675E8	1.1564051395844622E8
-2.5718504766663092E8	7.89832227592087E7
-2.62334091220981E8	4.232960082053591E7
-2.650191270717468E8	5912077.331941909
-2.6543880554942206E8	-3.053287019728977E7
-2.6344115103967145E8	-6.720027318676803E7
-2.5856455481597695E8	-1.039631950175133E8
-2.5070333831039983E8	-1.4026819961783627E8
-2.4003202026938865E8	-1.7575248715023956E8
-2.2685151488773277E8	-2.1024691185992888E8
-2.1115854726007774E8	-2.43836087622601E8
-1.9282900528026423E8	-2.7622984341989183E8
-1.719419839428506E8	-3.070696931953899E8
-1.488773434745991E8	-3.359611609475983E8
-1.241199139069303E8	-3.630495692383031E8
-9.771139262347692E7	-3.885891887126671E8
-6.939818745504315E7	-4.127114627478893E8
-3.8843695342508174E7	-4.349813836141874E8
-6268479.914315982	-4.5482530334873E8
2.7830034426683266E7	-4.7187874629440254E8
6.284171249996948E7	-4.8628054958696353E8
9.868453507178068E7	-4.98320739686348E8
1.3538106468107808E8	-5.08034055765229E8
1.7296923951139224E8	-5.1522126146025586E8
2.110684820360368E8	-5.196667005132057E8
2.4938473504818934E8	-5.215414065581367E8
2.8782401143463695E8	-5.210375387373573E8
3.2660284667823297E8	-5.1818771786109775E8
3.656754092816672E8	-5.125543374223813E8
4.046019827756614E8	-5.038704171659453E8
4.427156665728552E8	-4.921706600691551E8
4.796615462960824E8	-4.7805733401072323E8
5.1561629136345696E8	-4.619050893781841E8
5.508621322635891E8	-4.437871544063528E8
5.854684569936956E8	-4.2332538352119726E8
6.190218397937326E8	-4.0036486359927624E8
6.511688316968461E8	-3.750184275123786E8
6.817111815918624E8	-3.476300632496401E8
7.107784274237279E8	-3.1829793788819134E8
7.382283048493469E8	-2.869397965554801E8
7.637954553187008E8	-2.53542250583436E8
7.870459588043277E8	-2.1842111179170358E8
8.08045970447252E8	-1.821184765916581E8
8.270855539546759E8	-1.4485205638491496E8
8.445072296284007E8	-1.0646619862974459E8
8.60102989977086E8	-6.653760360364935E7
8.73377909375407E8	-2.5083147792004738E7
8.83882032704774E8	1.7522592206714325E7
8.91672243204183E8	6.064958560856437E7
8.970578573338438E8	1.0413406338223818E8
9.001997140890942E8	1.4799227002034774E8
9.009679022388796E8	1.9236967398693696E8
8.991224461174167E8	2.3697262098371878E8
8.947793106189536E8	2.8151817667936337E8
8.881553121807E8	3.258599326799505E8
8.79393859895994E8	3.702396360049625E8
8.681309672844373E8	4.147596269434528E8
8.540109543363414E8	4.591548106724343E8
8.368871407180685E8	5.027887641846917E8
8.172356106156329E8	5.451883261107768E8
7.954896802341336E8	5.863694191030515E8
7.71884741670598E8	6.26620220191115E8
7.461138270985304E8	6.661467586881826E8
7.179474048194561E8	7.046705545486329E8
6.873667050066358E8	7.418375384647734E8
6.546830215113225E8	7.773740340477222E8
6.200467480875534E8	8.113927625133231E8
5.833910655555958E8	8.438411087843785E8
5.445834631793444E8	8.745168322770343E8
5.038118031374943E8	9.02912661751991E8
4.615936285461985E8	9.28943546285201E8
4.18275764429047E8	9.528061113386086E8
3.7382436740750676E8	9.749320894099777E8
3.2778398161818326E8	9.952604897601655E8
2.8000556785277146E8	1.0133498352135625E9
2.307167657746775E8	1.028636698984521E9
1.805364936756844E8	1.0410013300935471E9
1.2974794756578338E8	1.0506525863821503E9
7.84216176721118E7	1.0577876199833152E9
2.6403569226171132E7	1.0623099040692548E9
-2.6058167443706293E7	1.0639506714956349E9
-7.86583370341377E7	1.0627216417710865E9
-1.3112656644911559E8	1.0588106836674122E9
-1.8362294998861519E8	1.0524498712514983E9
-2.363048227527406E8	1.0433849300170187E9
-2.890527351595826E8	1.0312284545216215E9
-3.412749565787302E8	1.0156587696132286E9
-3.9236831642456186E8	9.969873442854549E8
-4.421243647013888E8	9.756551977554952E8
-4.9073577732637686E8	9.520564545619762E8
-5.384639735066592E8	9.259941974981408E8
-5.851258267497323E8	8.972209384642526E8
-6.303522224161699E8	8.656087438670019E8
-6.7375184879881E8	8.314389864359156E8
-7.153498340060713E8	7.94932069248775E8
-7.55111275018424E8	7.560918118933386E8
-7.928621664763321E8	7.147534223327589E8
-8.280366832702445E8	6.710313075707109E8
-8.603741425309623E8	6.254353356615878E8
-8.899233026103941E8	5.784826068731664E8
-9.17133979053484E8	5.303499014796585E8
-9.420875587750006E8	4.807009674923251E8
-9.644776609373634E8	4.2933522642307776E8
-9.837166582125981E8	3.76373431214048E8
-9.995528147408162E8	3.224321110037078E8
-1.01210157853784E9	2.6793686545199338E8
-1.0216143259848282E9	2.1311486525969693E8
-1.0280998038048167E9	1.5786528422817427E8
-1.0313427250876322E9	1.0241250593494703E8
-1.031302249261587E9	4.7074918074922554E7
-1.0281563086160603E9	-7736087.394951639
-1.0222628138919863E9	-6.205469953672984E7
-1.0135557470937008E9	-1.1604099464417735E8
-1.001733512986548E9	-1.697104820383154E8
-9.863967050732545E8	-2.225630684665165E8
-9.677315136190803E8	-2.739173705392769E8
-9.462097664581027E8	-3.233618271816463E8
-9.224144987724435E8	-3.7097501241848356E8
-8.963638700963626E8	-4.170493514178071E8
-8.679148429726844E8	-4.615428467288969E8
-8.369251920778732E8	-5.0415827221663016E8
-8.036922229658526E8	-5.444895032942007E8
-7.685319255997075E8	-5.825452851545203E8
-7.315788479125142E8	-6.183700809202563E8
-6.927056913447672E8	-6.519353175911143E8
-6.519678956292706E8	-6.827665758237101E8
-6.098160115360287E8	-7.105689134421238E8
-5.668561132895786E8	-7.353139787799637E8
-5.2344433774419135E8	-7.575032173809232E8
-4.793759568384834E8	-7.774195899713991E8
-4.3439343968116426E8	-7.950112405747609E8
-3.884358695718159E8	-8.097922344313256E8
-3.4199946448749125E8	-8.214607232033117E8
-2.9554243546155584E8	-8.300676393868678E8
-2.4937598309712848E8	-8.359254319551328E8
-2.034054224306393E8	-8.391836908190577E8
-1.5774275702613652E8	-8.397285891520761E8
-1.1262151293250248E8	-8.374884020090022E8
-6.84847234347712E7	-8.32630656780703E8
-2.5353789103553135E7	-8.256048276147226E8
1.697435528360409E7	-8.165355786889089E8
5.8723660362667546E7	-8.05241392387295E8
9.96108223694026E7	-7.912658493654369E8
1.3903539325109082E8	-7.746387859648274E8
1.7651258328473678E8	-7.55749102082884E8
2.1205410047721133E8	-7.352477392813294E8
2.4600093060211235E8	-7.132862310936481E8
2.784919796478079E8	-6.897812808964826E8
3.0938091703142E8	-6.645032932643871E8
3.383061276102428E8	-6.37644081015359E8
3.6525954034668094E8	-6.094754159017887E8
3.9032268888858706E8	-5.801646723902371E8
4.1359109471007615E8	-5.495628961248575E8
4.3469617728898156E8	-5.1758596475969946E8
4.5329373941728437E8	-4.84505425072976E8
4.692128571660816E8	-4.508896168411843E8
4.8287450869771796E8	-4.171950417462109E8
4.946594512418818E8	-3.833490322764402E8
5.047155133014804E8	-3.4904735047840893E8
5.126415209057272E8	-3.1404205270691025E8
5.1806366870360667E8	-2.7865706015584916E8
5.208940520884802E8	-2.433209227009994E8
5.2140970693353146E8	-2.0841011086239433E8
5.198208097788307E8	-1.7383993794177794E8
5.160581398358062E8	-1.3962995693964317E8
5.099763474170503E8	-1.0591697529959518E8
5.0164432350293314E8	-7.315788406330286E7
4.9148816578514236E8	-4.145303691878746E7
4.7973360372154534E8	-1.063669189545051E7
4.662922712368903E8	1.9637665299335174E7
4.506549639118073E8	4.926180231310711E7
4.32662159937959E8	7.771835471462654E7
4.1252727987710863E8	1.0442927166847315E8
3.908682625372561E8	1.2923951505648756E8
3.6795009251040745E8	1.5239931731320286E8
3.4377663147896945E8	1.741182200008346E8
3.180823268501581E8	1.9433014153360364E8
2.909655901053326E8	2.12679305141858E8
2.626568898281678E8	2.290624471611636E8
2.3340414620020944E8	2.435125470512003E8
2.031123314737232E8	2.561965422670364E8
1.716302489615262E8	2.6683533169671124E8
1.3908026307039744E8	2.750498028920236E8
1.059805411099095E8	2.804980306998993E8
7.290339261635663E7	2.83454113791772E8
3.996992784427663E7	2.8431818312567776E8
6935461.47584393	2.8340175625714314E8
