Saturn X	Saturn Y
-1.2091865574956628E12	6.700868241726962E11
-1.2275336015764768E12	6.393725017750382E11
-1.2450860044111116E12	6.082435037633517E11
-1.2618342217123098E12	5.767227509138519E11
-1.2777701398580837E12	5.448303470355366E11
-1.2928879537554045E12	5.125892375669521E11
-1.3071792160284856E12	4.800214250154829E11
-1.3206391647012427E12	4.4714772813229333E11
-1.3332624603962637E12	4.1399182278062335E11
-1.3450430020089575E12	3.805745631238237E11
-1.3559784482796326E12	3.4691814472524475E11
-1.3660638547401606E12	3.130456758735302E11
-1.3752963506077559E12	2.7897754960016394E11
-1.383674665995882E12	2.447370757060635E11
-1.391195120475421E12	2.1034591726620868E11
-1.3978579120399834E12	1.7582501507787073E11
-1.4036619908741755E12	1.4119772877474948E11
-1.408606133412253E12	1.064843101821693E11
-1.4126924799731582E12	7.170673909572911E10
-1.415920343009551E12	3.68872058400045E10
-1.4182916013769124E12	2.045395990005917E9
-1.4198090268740369E12	-3.2796120815497196E10
-1.4204732712958777E12	-6.761698633406113E10
-1.4202888932820383E12	-1.0239711169197018E11
-1.4192586433740203E12	-1.3711445882889447E11
-1.4173856352751426E12	-1.717502402491879E11
-1.4146758816934426E12	-2.062836433820816E11
-1.4111324640914285E12	-2.4069427198859665E11
-1.4067614016871519E12	-2.749639561971844E11
-1.401568961085565E12	-3.090717492967483E11
-1.3955596269852249E12	-3.429993408999189E11
-1.3887417186227124E12	-3.767282609274846E11
-1.381121317875338E12	-4.1023854129029224E11
-1.372705354184629E12	-4.435134772874899E11
-1.363503179525243E12	-4.765341011494167E11
-1.3535212067122014E12	-5.092823715315338E11
-1.3427690433551865E12	-5.417421339299671E11
-1.3312559656443398E12	-5.738945809834609E11
-1.3189897952761545E12	-6.057238157397954E11
-1.305982016678031E12	-6.372133711036769E11
-1.2922415241689187E12	-6.683456763541852E11
-1.2777784350390073E12	-6.991063374590101E11
-1.2626047893804617E12	-7.2947851571704E11
-1.2467297053919373E12	-7.594467100320983E11
-1.2301656256285225E12	-7.889969663510635E11
-1.2129241386277092E12	-8.181128337585281E11
-1.1950156656287815E12	-8.467809617005729E11
-1.1764540628977637E12	-8.749870942327117E11
-1.1572503284534253E12	-9.027162396803899E11
-1.1374169845414631E12	-9.299564691371399E11
-1.1169680235831174E12	-9.566933035442906E11
-1.0959145828589119E12	-9.829139419496781E11
-1.0742711987613965E12	-1.0086068264688658E12
-1.0520511379009663E12	-1.0337580733165186E12
-1.0292667723961064E12	-1.0583570209099504E12
-1.0059336885306985E12	-1.0823918317102804E12
-9.820644379528888E11	-1.1058502468294622E12
-9.576733427724666E11	-1.1287229351816497E12
-9.327758131105962E11	-1.1509979511147317E12
-9.073844971537809E11	-1.1726652852088374E12
-8.815154754505732E11	-1.193715901324874E12
-8.551832350973181E11	-1.2141385933757197E12
-8.284016027034343E11	-1.233925441009568E12
-8.011874127748303E11	-1.253067132273108E12
-7.735543480765718E11	-1.2715541851503274E12
-7.455180451885457E11	-1.2893799084359097E12
-7.170949144229379E11	-1.3065349596055276E12
-6.882986951015541E11	-1.323012118748409E12
-6.591465590226117E11	-1.3388049157697878E12
-6.296538383433738E11	-1.353904842413054E12
-5.998353865138146E11	-1.368306702664445E12
-5.697088849027694E11	-1.3820037476955112E12
-5.392887855718501E11	-1.394989248174872E12
-5.0859161813356274E11	-1.4072591456015232E12
-4.776344418201348E11	-1.4188067129775127E12
-4.464317179111928E11	-1.4296274727325342E12
-4.1500131981107245E11	-1.4397175285002427E12
-3.8335910368977704E11	-1.4490710471083997E12
-3.515205710464677E11	-1.4576855134196985E12
-3.1950390780086395E11	-1.465556750272766E12
-2.8732401886051935E11	-1.472680729843162E12
-2.549979559473697E11	-1.4790560047679976E12
-2.225431270387572E11	-1.4846784541323337E12
-1.899743862877541E11	-1.4895462828728706E12
-1.5730996851136627E11	-1.4936581678498677E12
-1.2456597450632373E11	-1.4970109155254358E12
-9.175821330312297E10	-1.4996046465583857E12
-5.89050769689452E10	-1.501437759075977E12
-2.602163989537372E10	-1.5025088723852092E12
6.874858656074144E9	-1.5028191335150833E12
3.97669269853426E10	-1.5023670175068691E12
7.263961993649905E10	-1.5011533571430183E12
1.054746495594235E11	-1.499179409078624E12
1.3825592447276862E11	-1.496444588449451E12
1.7096764594010272E11	-1.492951617660503E12
2.0359148965780484E11	-1.4887014822358171E12
2.3611247805194238E11	-1.4836954036512458E12
2.685135013523043E11	-1.4779371197986199E12
3.0077723407078986E11	-1.4714277020731824E12
3.3288893156037195E11	-1.4641705697577556E12
3.6483055021988416E11	-1.4561695792532878E12
3.9658625599932306E11	-1.4474267358115244E12
4.281405745348407E11	-1.4379473441782634E12
4.594755209805449E11	-1.427735002977565E12
4.9057648227249304E11	-1.4167935047179038E12
5.214267985800739E11	-1.4051291883061755E12
5.520095671903519E11	-1.3927457353197751E12
5.823105441079293E11	-1.3796491236055896E12
6.123122394830004E11	-1.365845841817984E12
6.419993385059701E11	-1.3513404796169236E12
6.71357021411362E11	-1.3361409152015583E12
7.003679354176816E11	-1.3202533970630657E12
7.290181203472585E11	-1.3036842683214734E12
7.572917117244419E11	-1.286442486163912E12
7.851725144500919E11	-1.2685343653529473E12
8.126471127381282E11	-1.249968420057032E12
8.396989146927439E11	-1.2307538075345806E12
8.663134207689622E11	-1.2108977021577197E12
8.92476831357167E11	-1.1904105457175774E12
9.181727615523403E11	-1.169301273990232E12
9.43388231611265E11	-1.1475787599934863E12
9.681085632039845E11	-1.1252545888358389E12
9.923186026899338E11	-1.1023377283850896E12
1.0160061344798976E12	-1.0788391971367026E12
1.0391558643121619E12	-1.0547708436477854E12
1.0617544566422E12	-1.0301424178185333E12
1.0837895497304077E12	-1.004966894566488E12
1.1052461251469338E12	-9.792559157465967E11
1.1261125658504595E12	-9.530208435348275E11
1.1463758325377512E12	-9.262758689521365E11
1.1660222135184507E12	-8.99032608192315E11
1.185041123051789E12	-8.71304518320266E11
1.2034190354719739E12	-8.431061213617533E11
1.2211441945226528E12	-8.144496989259982E11
1.2382061575289304E12	-7.853506786550659E11
1.254591748337664E12	-7.558233795203484E11
1.270291159347936E12	-7.258815634506871E11
1.2852935144614182E12	-6.955419399893704E11
1.299587021885542E12	-6.648187122761132E11
1.3131632186948113E12	-6.337276430450988E11
1.3260108974721558E12	-6.022858324508906E11
1.3381203688379976E12	-5.705079810503285E11
1.3494836548927463E12	-5.3841180045681525E11
1.3600899791899243E12	-5.0601417035001355E11
1.369931854820802E12	-4.7333107692668506E11
1.3790011613461792E12	-4.4038155290369727E11
1.3872885814643757E12	-4.071822290701156E11
1.3947883243804048E12	-3.7375093235973773E11
1.4014921226365457E12	-3.401071221513568E11
1.4073929063431548E12	-3.062676938322199E11
1.412485758213766E12	-2.722523408867528E11
1.416762928620896E12	-2.380802519353482E11
1.4202198115010671E12	-2.0376933162566168E11
1.422851682014257E12	-1.6934058395886212E11
1.4246523103696226E12	-1.3481276274267574E11
1.4256191578759917E12	-1.0020536360479738E11
1.42574756314491E12	-6.553981158216658E10
1.425033666797215E12	-3.0834814862835564E10
1.423476222541692E12	3.8884333825029306E9
1.4210711702207166E12	3.860887305813016E10
1.4178173559933728E12	7.330716170412836E10
1.4137140923292273E12	1.079608806089195E11
1.4087588668256782E12	1.4254965017528122E11
1.402952954032766E12	1.7705289707466806E11
1.3962959544026196E12	2.114478460049798E11
1.3887877967659868E12	2.4571455770989706E11
1.3804314684922878E12	2.798310402335166E11
1.371227235074116E12	3.1377502821113684E11
1.3611779140611284E12	3.4752643063492255E11
1.3502874235899124E12	3.810622100816892E11
1.338557545370204E12	4.143610862664493E11
1.3259938333441848E12	4.47402219638751E11
1.3126007104735525E12	4.801623507169162E11
1.2983823787886729E12	5.126211133560414E11
1.283346483774254E12	5.447566514478544E11
1.2674981342851785E12	5.7654640940837E11
1.2508444968428445E12	6.079704533736953E11
1.2333944871837207E12	6.390061666164624E11
1.215154606710252E12	6.696323265461624E11
1.196134958499858E12	6.998288504751995E11
1.1763451412555667E12	7.295731043005778E11
1.1557939193851516E12	7.588453079219491E11
1.1344937691905325E12	7.87624882412625E11
1.1124549242057368E12	8.158901246143175E11
1.0896890259318854E12	8.43622345260555E11
1.0662100788938025E12	8.708005882845677E11
1.0420294595411857E12	8.974048421565594E11
1.0171617752871783E12	9.234169603417272E11
9.916218136704811E11	9.488162333021167E11
9.654228759399691E11	9.735846347424128E11
9.385820649266324E11	9.977041423949819E11
9.111146506334946E11	1.0211552189950939E12
8.830365065635557E11	1.0439216278669746E12
8.543663882000668E11	1.0659854495878511E12
8.251203122189609E11	1.0873291882146372E12
7.953169267105056E11	1.1079379200174775E12
7.649757695513136E11	1.1277943128521501E12
7.341142567988159E11	1.1468834033792856E12
7.027534741447491E11	1.1651911280932234E12
6.709132204529978E11	1.1827016081734053E12
6.386129910047202E11	1.1994024023513298E12
6.058755524022262E11	1.215280142766545E12
5.727210027162574E11	1.2303213166786045E12
5.391712727204134E11	1.2445155922134365E12
5.0524990427234595E11	1.2578505513038198E12
4.709777973728657E11	1.270315631404621E12
4.363791480751876E11	1.2819020448465579E12
4.0147754740025757E11	1.2925989549881318E12
3.662953272815217E11	1.3023988127063213E12
3.3085826156853265E11	1.3112939587724487E12
2.951897048022809E11	1.3192759331472349E12
2.5931381312949716E11	1.3263398135927722E12
2.2325695452663885E11	1.3324790404562192E12
1.8704245699360272E11	1.3376881738410552E12
1.5069623392584177E11	1.341964318464162E12
1.1424431488931631E11	1.345302433567881E12
7.771050785822585E10	1.34770033337577E12
4.112192546281017E10	1.3491566118574392E12
4.503704976515791E9	1.349668456491862E12
-3.211940202217206E10	1.34923669599829E12
-6.87199927160451E10	1.3478611683319128E12
-1.0527384876759708E11	1.3455419792389353E12
-1.4175514590119803E11	1.3422823989383645E12
-1.7813717793708667E11	1.3380836710043005E12
-2.1439625355783994E11	1.332949184296238E12
-2.5050581035377936E11	1.3268839952336772E12
-2.864405802602874E11	1.3198912643290168E12
-3.2217688438109515E11	1.311977553579405E12
-3.576881677678591E11	1.3031492216501167E12
-3.929508661404062E11	1.2934119759549773E12
-4.279409951867337E11	1.2827750290383179E12
-4.6263295711429974E11	1.2712459069231565E12
-4.9700466623048926E11	1.258833307638813E12
-5.310319131858431E11	1.2455483685189446E12
-5.646909121173221E11	1.23140003488104E12
-5.979605474179446E11	1.2164000312403113E12
-6.308168937213544E11	1.2005607446814893E12
-6.632384553591381E11	1.1838930391658572E12
-6.952046077565319E11	1.1664112580038694E12
-7.266925197762489E11	1.1481286307322017E12
-7.576829587385641E11	1.1290584188587231E12
-7.881556012777777E11	1.1092168735423623E12
-8.180895763727205E11	1.0886180403094814E12
-8.474674773203143E11	1.0672777706373988E12
-8.762694972980719E11	1.0452134415729386E12
-9.04477356274646E11	1.022440228335434E12
-9.320748901960726E11	9.989763443054387E11
-9.590433890230624E11	9.748396728707633E11
-9.853673462502604E11	9.500469767944504E11
-1.0110314018897968E12	9.246182328185616E11
-1.036018713505121E12	8.985715417994429E11
-1.0603162549482384E12	8.719255856271344E11
-1.0839093711194258E12	8.447013187797386E11
-1.1067837891757717E12	8.169171516650621E11
-1.1289283669828164E12	7.885936799953606E11
-1.1503294421350935E12	7.597520906980948E11
-1.1709756880550708E12	7.304114730562894E11
-1.1908572276068105E12	7.005939407995406E11
-1.20996197424545E12	6.703204102864512E11
-1.2282814603114534E12	6.396110679059857E11
-1.2458066831043154E12	6.084888646780225E11
-1.2625278107735295E12	5.769743059288014E11
-1.2784387374538884E12	5.4508889395733484E11
-1.293531305188479E12	5.1285564905022437E11
-1.3077984565867078E12	4.802948799269958E11
-1.3212357586606714E12	4.474292726821839E11
-1.3338362257678145E12	4.142812729006053E11
-1.345595722720438E12	3.808714136826933E11
-1.3565108775897717E12	3.4722308838212134E11
-1.3665764366725198E12	3.133578140288194E11
-1.3757908939890576E12	2.792967387858969E11
-1.384151608834543E12	2.4506328030107004E11
-1.3916556380734646E12	2.10678038846054E11
-1.3983034819177913E12	1.7616292127499228E11
-1.4040932657724795E12	1.415406753459013E11
-1.4090247178324348E12	1.0683130987337483E11
-1.4130996262290703E12	7.205728934662207E10
-1.4163172394336638E12	3.724017500893578E10
-1.4186799323519062E12	2.399846711420437E9
-1.420190212890916E12	-3.2441170798343185E10
-1.420848986014915E12	-6.726270767309779E10
-1.42066084813808E12	-1.0204464306567436E11
-1.4196287693177654E12	-1.3676503455311139E11
-1.4177558069015913E12	-1.7140495925945093E11
-1.4150480996775198E12	-2.0594395883093262E11
-1.411509176711622E12	-2.4036127461861407E11
-1.4071444902197666E12	-2.7463882084896326E11
-1.401961021621245E12	-3.08756034869593E11
-1.3959632432793806E12	-3.4269373603171735E11
-1.3891588651504329E12	-3.7643418757173364E11
-1.381555206481474E12	-4.099572102973573E11
-1.373158197056155E12	-4.4324528241809106E11
-1.3639773116058965E12	-4.7628066519467505E11
-1.3540200233626497E12	-5.090441511747508E11
-1.3432941557126057E12	-5.415196342030944E11
-1.331810261818703E12	-5.736893076828823E11
-1.3195761217618735E12	-6.055354516721013E11
-1.3066016188490417E12	-6.370429119312836E11
-1.2928977285559668E12	-6.681940587441057E11
-1.2784729447629636E12	-6.989729557006427E11
-1.2633390116654485E12	-7.293649040224414E11
-1.247506889520081E12	-7.593529179674412E11
-1.2309862880218928E12	-7.889228365485377E11
-1.2137902965158691E12	-8.18060083661329E11
-1.1959297395870862E12	-8.467488555318019E11
-1.1774159413979119E12	-8.749764621970994E11
-1.1582626714833408E12	-9.027284038573729E11
-1.1384808147344182E12	-9.299905075201053E11
-1.1180834338143384E12	-9.567510646453326E11
-1.0970843721342977E12	-9.829958975813805E11
-1.075494997668423E12	-1.0087126934255165E12
-1.0533298889044343E12	-1.0338902324899846E12
-1.0306025825010331E12	-1.0585151034781981E12
-1.0073254229240868E12	-1.0825767929876146E12
-9.835139948249114E11	-1.1060642536763118E12
-9.59181453790955E11	-1.128965339300158E12
-9.343414995523585E11	-1.151271003185149E12
-9.090100902785906E11	-1.1729703334074763E12
-8.832002217659198E11	-1.1940528533945894E12
-8.569270579967609E11	-1.214510490056085E12
-8.302063686926567E11	-1.2343327062545442E12
-8.030514180472819E11	-1.2535108874975803E12
-7.754786141275011E11	-1.2720374520945703E12
-7.475031966078927E11	-1.2899026604835608E12
-7.191391847065624E11	-1.3070996797952654E12
-6.904037440904717E11	-1.3236211134186697E12
-6.613115335640321E11	-1.3394584895983438E12
-6.318776989368141E11	-1.3546064230132732E12
-6.02119565109699E11	-1.3690576646359846E12
-5.720514374600209E11	-1.3828053914366306E12
-5.4168970267110736E11	-1.3958451837599688E12
-5.110513144620635E11	-1.4081701650210713E12
-4.8015064620175995E11	-1.419775342805204E12
-4.4900512750511365E11	-1.4306567935706658E12
-4.176310177682428E11	-1.4408084140828967E12
-3.860432365933722E11	-1.4502269680829858E12
-3.542598030877615E11	-1.4589087235638584E12
-3.222962318418894E11	-1.4668488014780774E12
-2.9016836283163257E11	-1.4740454075796775E12
-2.5789423841425153E11	-1.4804949506076775E12
-2.2548884130518262E11	-1.4861941482891218E12
-1.9296906676565445E11	-1.4911421888552092E12
-1.6035246829334344E11	-1.4953358230220344E12
-1.2765389856112294E11	-1.4987735567586213E12
-9.489114733237195E10	-1.501455102329752E12
-6.208095364380118E10	-1.5033779279567788E12
-2.9238506079885723E10	-1.504542280722731E12
3.617922783133833E9	-1.5049480846062183E12
3.647248053630012E10	-1.5045939601002805E12
6.930926080249937E10	-1.5034816171985188E12
1.0211004447307005E11	-1.50161111401471E12
1.3485968709842953E11	-1.4989825980301597E12
1.675413967686859E11	-1.4955988133144836E12
2.001375129833238E11	-1.491460116597232E12
2.3263323196199112E11	-1.4865683970391902E12
2.6501098714939096E11	-1.4809269845784197E12
2.972540221180475E11	-1.4745368771394163E12
3.2934742702460516E11	-1.467401700436268E12
3.6127322210964966E11	-1.4595250396291077E12
3.930156698290473E11	-1.4509089500896345E12
4.245593643381894E11	-1.4415585652402947E12
4.5588641796789606E11	-1.4314776060449888E12
4.869819881963887E11	-1.4206695640495706E12
5.1782996709423676E11	-1.409140689310781E12
5.484130666092264E11	-1.3968949508683162E12
5.78717025663553E11	-1.3839375216659697E12
6.087250876380173E11	-1.3702753304347957E12
6.384209480087004E11	-1.355912890601432E12
6.677905180456979E11	-1.3408571041290044E12
6.968167011991732E11	-1.3251152244306975E12
7.254843608235632E11	-1.308692701834599E12
7.537791991754574E11	-1.2915980032397424E12
7.816842615403789E11	-1.2738385388512075E12
8.091855443911041E11	-1.2554210857174312E12
8.362683104713351E11	-1.2363553466137402E12
8.629162727394935E11	-1.216648949855385E12
8.89116333823977E11	-1.1963102976751953E12
9.148533163664133E11	-1.1753499325778647E12
9.401120375542805E11	-1.1537759646034392E12
9.648799500597233E11	-1.1315985584586736E12
9.891416700753573E11	-1.108828747679668E12
1.0128833660686001E12	-1.0854755056097168E12
1.0360926493843759E12	-1.0615506905506622E12
1.0587543339974941E12	-1.0370656129175543E12
1.0808559596562126E12	-1.0120304984537007E12
1.1023849890984163E12	-9.864586272122075E11
1.1233269105722734E12	-9.60361548844436E11
1.1436704558271118E12	-9.337510405282178E11
1.1634028284393665E12	-9.066413995995587E11
1.1825106370831194E12	-8.790445555147349E11
1.2009834940863662E12	-8.509739853220415E11
1.2188084779810654E12	-8.224445880439955E11
1.235973641974911E12	-7.934689457834229E11
1.252469126328807E12	-7.640621996402793E11
1.2682822402293574E12	-7.342395335496506E11
1.283402630461403E12	-7.040145201784946E11
1.2978206644456743E12	-6.734037502408372E11
1.3115243652487168E12	-6.42422551053225E11
1.3245049317629978E12	-6.110857982098872E11
1.3367528052877197E12	-5.794111789554736E11
1.3482572208122107E12	-5.474142116586212E11
1.3590107282689534E12	-5.151112842871867E11
1.3690038967453347E12	-4.825207707085113E11
1.3782275829408042E12	-4.4965858193589514E11
1.3866753904831304E12	-4.1654266811280035E11
1.3943382818840105E12	-3.8319171943116876E11
1.4012089895334543E12	-3.4962232744051605E11
1.407281864948233E12	-3.1585387116229626E11
1.412548687814117E12	-2.819051084687836E11
1.4170041371141165E12	-2.4779360633885193E11
1.4206430928198457E12	-2.1353987321375876E11
1.423458641942235E12	-1.7916265013557764E11
1.4254473084652498E12	-1.446807068780273E11
1.426604443812293E12	-1.10115273825989E11
1.4269248981291416E12	-7.548514830889525E10
1.4264068095406694E12	-4.081040185538514E10
1.4250461414977954E12	-6.112557103972285E9
1.4228398471923013E12	2.8589346340004055E10
1.419787385987857E12	6.3274002878981735E10
1.4158856530011575E12	9.79199625724444E10
1.4111338818466091E12	1.3250771044149304E11
1.4055325809453726E12	1.6701494711216153E11
1.3990800092027708E12	2.0142053209452664E11
1.391777683259919E12	2.3570426546464136E11
1.3836269907127556E12	2.6984323679170435E11
1.3746280086822825E12	3.038167002913346E11
1.3647843838502478E12	3.376036477913417E11
1.3540983722265476E12	3.711810192487035E11
1.3425722578125183E12	4.045284159363918E11
1.3302115547890083E12	4.376240323237549E11
1.3170195514211367E12	4.7044511719863727E11
1.30300099547312E12	5.0297148546640497E11
1.2881629610922102E12	5.351807050817357E11
1.2725100759067925E12	5.670507139437573E11
1.2560496432196406E12	5.985613818434597E11
1.2387900193392935E12	6.296899763929456E11
1.2207375525679548E12	6.604153772387495E11
1.2019020248982517E12	6.907173862944144E11
1.1822928962052913E12	7.205734156100438E11
1.1619186075761907E12	7.499633983621105E11
1.1407911963481575E12	7.788670335032062E11
1.1189211896353977E12	8.072623770886918E11
1.0963194080853456E12	8.351304088758525E11
1.072999819636161E12	8.624508150395444E11
1.0489741299130309E12	8.892027741846682E11
1.0242556866954827E12	9.153682306753223E11
9.988600226473956E11	9.409270902998396E11
9.728002465003308E11	9.658600452551166E11
9.460922166782712E11	9.901499000182673E11
9.187526905775562E11	1.0137771437835264E12
8.907964533073256E11	1.0367242439361128E12
8.622416944863701E11	1.0589747900871489E12
8.33106143170362E11	1.0805103118949159E12
8.034065089395302E11	1.1013151740561658E12
7.7316299331824E11	1.121373748614345E12
7.423941679013187E11	1.1406690956864414E12
7.111188250342723E11	1.1591874801447737E12
6.793587619954885E11	1.1769141559354775E12
6.471333915715042E11	1.1938341666058875E12
6.144636125452935E11	1.209935598584707E12
5.81372360792601E11	1.225204801830817E12
5.478799872332053E11	1.239629159435041E12
5.140093674429053E11	1.253198464521701E12
4.797841396984596E11	1.2659004804021482E12
4.4522573334392847E11	1.277725150820094E12
4.103587217892693E11	1.288663869539418E12
