Mercury X	Mercury Y
-5.739700561007721E10	-2.626596065540382E10
5.119801362483429E10	-2.9386731148125904E10
-5.867974062392838E10	-8.404083307255495E9
4.309228711746321E10	-4.550215779334234E10
-5.4093881938925545E10	1.0204123806369347E10
3.1268359702336235E10	-5.7760464197960205E10
-4.290535144254358E10	2.744406855015235E10
1.7100711249711262E10	-6.572837487190646E10
-2.5255494431359905E10	4.040090739293657E10
1.7763966025032697E9	-6.926674476186838E10
-3.0124189852187734E9	4.5840789490552765E10
-1.365186935661005E10	-6.84066386140479E10
1.9874234692166683E10	4.172542989052591E10
-2.8214033782003048E10	-6.3293813939808075E10
3.871560058676278E10	2.882046103363915E10
-4.0965862859199524E10	-5.41826298220957E10
5.040926257686695E10	1.039641032540744E10
-5.094815450705174E10	-4.1457540978606575E10
5.43137677349004E10	-9.760336555666885E9
-5.7153689949603966E10	-2.5702567583246162E10
5.140377684636516E10	-2.8767277497100666E10
-5.852262540147583E10	-7.815924013204123E9
4.322350858133955E10	-4.486491106156224E10
-5.4025846286051186E10	1.0808126397219341E10
3.132078413878778E10	-5.7114938485824615E10
-4.293008740621461E10	2.8059171015072365E10
1.7072036840109724E10	-6.5085100209166306E10
-2.5373165207517414E10	4.1020238608623375E10
1.667635946510475E9	-6.8635979717002754E10
-3.2171547252083488E9	4.646147304233964E10
-1.3841874978803694E10	-6.779837452941674E10
1.9589537557182888E10	4.233883965085447E10
-2.8484678937007687E10	-6.271842749999884E10
3.83611890781354E10	2.9416163739848736E10
-4.1316374192153435E10	-5.364700355489484E10
4.999129312263773E10	1.0958539965435654E10
-5.137719788748751E10	-4.097187238092997E10
5.383627445537129E10	-9.24760107418461E9
-5.765625949445088E10	-2.5275595149421898E10
5.087214307973522E10	-2.831378039965993E10
-5.909491182766212E10	-7.4529923333336525E9
4.2641816098285034E10	-4.4478875413819405E10
-5.466360467819825E10	1.1105708890184874E10
3.0694047458542522E10	-5.680564144624817E10
-4.362541097507409E10	2.8288827776014694E10
1.6404104602752167E10	-6.486007484861452E10
-2.6115891426723133E10	4.118053515900239E10
9.647001126355724E8	-6.8501644624258194E10
-3.994295612133565E9	4.65486325606789E10
-1.4569715678225363E10	-6.775914036326213E10
1.879651819919998E10	4.235156103665166E10
-2.9228784056474007E10	-6.277578084597907E10
3.756782622606582E10	2.934783829421967E10
-4.206984386471066E10	-5.380368416545695E10
4.9210805704847374E10	1.0800105180957836E10
-5.212939691534028E10	-4.1227583100308464E10
5.307911529088283E10	-9.499805243409792E9
-5.839776371463562E10	-2.5628154720366154E10
5.014734312151555E10	-2.866430823665984E10
-5.981397275999858E10	-7.900392482024007E9
4.195937576220578E10	-4.492664070101114E10
-5.5350047770415855E10	1.0567974221434923E10
3.0061598145659237E10	-5.734838294696893E10
-4.426869893387461E10	2.7668152490407345E10
1.5832620727446722E10	-6.549377641997485E10
-2.670289480579012E10	4.0485615340314125E10
4.642810877417506E8	-6.921934199601328E10
-4.511129064180937E9	4.579261847772964E10
-1.4991962148969816E10	-6.8551808170994835E10
1.836353734540955E10	4.154456108391739E10
-2.9565962279594807E10	-6.363484217214976E10
3.723347370204011E10	2.849791027013116E10
-4.231414144531425E10	-5.471823381794931E10
4.898747855957521E10	9.911679539959366E9
-5.227562507380765E10	-4.218662535877933E10
5.297311348492082E10	-1.042026081632116E10
-5.844089982164707E10	-2.661862451601089E10
5.016223741752911E10	-2.9604090082042187E10
-5.975501643119107E10	-8.904949536204763E9
4.209310712188817E10	-4.587463622454605E10
-5.519141022899422E10	9.564958302648916E9
3.0314131796875008E10	-5.829333452829718E10
-4.401044020584424E10	2.6686118331342308E10
1.6199088824563131E10	-6.6422890342042404E10
-2.6346859698748E10	3.9544797012085945E10
9.402528345750701E8	-7.011887003837102E10
-4.0551610432168064E9	4.491235912056682E10
-1.4412406544175325E10	-6.940839666558377E10
1.892136813314053E10	4.074082164830701E10
-2.889237515012474E10	-6.443611720195419E10
3.789393095245442E10	2.7777229310104836E10
-4.1558579855753174E10	-5.545334050798533E10
4.974514353782246E10	9.277849707112032E9
-5.144930438979052E10	-4.2842780873882484E10
5.381680128064089E10	-1.096437657778356E10
-5.755852048315291E10	-2.7185023545694157E10
5.107552755844792E10	-3.0055891551886375E10
-5.88301339913243E10	-9.374817862988235E9
4.306223358302711E10	-4.6231017265616844E10
-5.423739538286622E10	9.200282731337374E9
3.132331772679074E10	-5.8550502329738686E10
-4.304044048306087E10	2.6435858789264385E10
1.7233571648401825E10	-6.657992137318421E10
-2.536965948094397E10	3.941589739176404E10
1.9833955535254557E9	-7.017349464133902E10
-3.0815876171412168E9	4.490939612233437E10
-1.3377748982796305E10	-6.936177368748322E10
1.9886131256971287E10	4.086010014987769E10
-2.7878699157195206E10	-6.429135313058135E10
3.8844132237798195E10	2.8013761369833195E10
-4.057759818838664E10	-5.5212508126797676E10
5.06746976868835E10	9.61953735163589E9
-5.051424237867696E10	-4.251020418265083E10
5.471340326891293E10	-1.052710283082387E10
-5.668098028267051E10	-2.6765229691244476E10
5.192752075137879E10	-2.9533875692547634E10
-5.802204345869336E10	-8.87316293199322E9
4.3857354373858025E10	-4.563456914630821E10
-5.350824808120623E10	9.777089781297539E9
3.2053012838284122E10	-5.7890487189982735E10
-4.239794450173168E10	2.70827589816846E10
1.7888349529347546E10	-6.586425014918425E10
-2.482006939453842E10	4.013126038147031E10
2.5558756631339245E9	-6.941299124218547E10
-2.624582847251773E9	4.5687694760987885E10
-1.289153438365172E10	-6.856664855210808E10
2.0255550007521378E10	4.169617907320698E10
-2.7484981591494354E10	-6.3471183328952545E10
3.9131761785758804E10	2.889336550408429E10
-4.028097205654512E10	-5.4377828830689606E10
5.0883828587679634E10	1.0527218028501453E10
-5.0318603051343735E10	-4.166895152949836E10
5.484262783922328E10	-9.611780853350407E9
-5.658981734451123E10	-2.5928829195687225E10
5.1974771743086815E10	-2.8626197691014996E10
-5.803543766275882E10	-8.05032244817302E9
4.382323410958548E10	-4.474682066866751E10
-5.362700929303785E10	1.0581295184910744E10
3.193666641996805E10	-5.703213675434597E10
-4.262107063527999E10	2.786731989051476E10
1.7689754776311928E10	-6.504748469161534E10
-2.5141203637225662E10	4.089316925987723E10
2.2756551266472464E9	-6.864712326803267E10
-3.031413688819873E9	4.642471239227221E10
-1.3251032519026001E10	-6.786104186332721E10
1.9778681880893894E10	4.2398837143981606E10
-2.791722604241551E10	-6.283364717375504E10
3.860184008503585E10	2.9550720622677486E10
-4.078158878414051E10	-5.381367901012053E10
5.031038547787429E10	1.1123243101296446E10
-5.088400760829089E10	-4.118452607764933E10
5.423380123661252E10	-9.091780176547394E9
-5.721193188110828E10	-2.552701018133048E10
5.133637939619235E10	-2.819199095281297E10
-5.870720383498672E10	-7.7333535962101E9
4.316063932104145E10	-4.440609451386541E10
-5.433887968504211E10	1.081228696254358E10
3.1257555984450478E10	-5.67893224902902E10
-4.336390860324673E10	2.801310049470976E10
1.7001636034993694E10	-6.490508155533614E10
-2.590019930528949E10	4.095898555384802E10
1.588309587011472E9	-6.860759609999807E10
-3.7902816712711024E9	4.6413198215260284E10
-1.3927284077474674E10	-6.79226435795671E10
1.9040107232983524E10	4.231505839967604E10
-2.857488214788572E10	-6.299304017930637E10
3.7900041138396805E10	2.9393166294996246E10
-4.141161887070556E10	-5.4068313809202774E10
4.9662396413146576E10	1.0888389862322918E10
-5.147558863564439E10	-4.152917658943997E10
5.3650703181952385E10	-9.406229100223059E9
-5.775674559290268E10	-2.595527971548218E10
5.082727735225893E10	-2.85839268441146E10
-5.919630260985671E10	-8.235404517955833E9
4.273287813863107E10	-4.486756163258831E10
-5.4768023641950424E10	1.0250805313991135E10
3.0914214702919937E10	-5.731340173082286E10
-4.372794071412945E10	2.7406569834757977E10
1.6748252015876238E10	-6.5483222944516106E10
-2.619162118388426E10	4.032640362373012E10
1.4270617226017892E9	-6.92278292332607E10
-3.9969453689443088E9	4.577602509967485E10
-1.3994261344584116E10	-6.857244993233174E10
1.8932224071072285E10	4.168846206465419E10
-2.8546981037289375E10	-6.365952207722119E10
3.790318389969928E10	2.878612580503168E10
-4.129166218935766E10	-5.4738036637706154E10
4.977973646031169E10	1.0305251614426647E10
-5.126951452133085E10	-4.218791090732924E10
5.388106544405447E10	-9.961796956928661E9
-5.746975100318259E10	-2.6586689292332054E10
5.116149191307822E10	-2.910480949101955E10
-5.883869087965353E10	-8.823800878850218E9
4.315849255674248E10	-4.534645022907559E10
-5.434914506102599E10	9.718187470907036E9
3.1422056113596428E10	-5.774075740786344E10
-4.325656949605602E10	2.694772774280897E10
1.7325760853956333E10	-6.584988041704869E10
-2.5673993773006424E10	3.9959221902963486E10
2.0611882750573292E9	-6.952684593306528E10
-3.4351383262797427E9	4.551387408201868E10
-1.331927328653837E10	-6.879579873152983E10
1.953474683387135E10	4.15380530148493E10
-2.7847054102426296E10	-6.380264088136112E10
3.8543703321275116E10	2.8743070791393475E10
-4.0579763272116936E10	-5.479812070519095E10
5.045088721054619E10	1.0363794401661106E10
-5.055846309935857E10	-4.216188907865706E10
5.4569904985718895E10	-9.809235508705353E9
-5.677556838743377E10	-2.6472173351687206E10
5.185217388390821E10	-2.8863781863435562E10
-5.8174872660692116E10	-8.62048042052828E9
4.383626199412369E10	-4.502283649344338E10
-5.372910077590465E10	1.0011664361234177E10
3.2071094904649525E10	-5.734123764521757E10
-4.269187092016036E10	2.7329311414622875E10
1.7934287615967552E10	-6.53808322487909E10
-2.5172962263930344E10	4.043059757682892E10
2.6165198458630304E9	-6.899311232346857E10
-3.0012170309580684E9	4.60762605225619E10
-1.2827576350076002E10	-6.8206305741225174E10
1.9905504234583847E10	4.218438032302664E10
-2.7426749891001225E10	-6.31655440637112E10
3.885403156756553E10	2.9463359254204575E10
-4.024040681680654E10	-5.4120703918833374E10
5.070059415616165E10	1.114010274868592E10
-5.030859252786108E10	-4.145257170400589E10
5.4754977804320854E10	-8.993406685844296E9
-5.662224646212978E10	-2.5738314955500782E10
5.196496668891809E10	-2.8027921844217983E10
-5.812506647558703E10	-7.871402933325221E9
4.387098385548691E10	-4.418007586962465E10
-5.378660854255729E10	1.076916239592981E10
3.2025233608300488E10	-5.650286596144191E10
-4.285947731937656E10	2.809459157005291E10
1.78033931320293E10	-6.455636501039655E10
-2.5449602587634785E10	4.1204529104376434E10
2.397065361876543E9	-6.819523479241469E10
-3.376611731738889E9	4.685646148534316E10
-1.3137355379985584E10	-6.744432832068912E10
1.944693424195244E10	4.29640318437101E10
-2.782717843308919E10	-6.24492170401244E10
3.8328482091927025E10	3.022430499518188E10
-4.072828718390657E10	-5.3458998322220894E10
5.011760946979293E10	1.1864563972999975E10
-5.0883245217018456E10	-4.085213961508235E10
5.411685582354616E10	-8.324815111674221E9
-5.7283076833081825E10	-2.520601978810814E10
5.127504525292139E10	-2.7429990202232437E10
-5.886656812701752E10	-7.410334140430993E9
4.313122293211155E10	-4.366471912872522E10
-5.460417990788777E10	1.115653570574607E10
3.1237919613685345E10	-5.607843369469028E10
-4.374540889220997E10	2.8407334196099026E10
1.6973803040252966E10	-6.423013125459273E10
-2.6393620906897575E10	4.144384986067865E10
1.5319447318348405E9	-6.7972011639086586E10
-4.35813760570819E9	4.702544302891657E10
-1.4030679790996624E10	-6.732995817006204E10
1.8448965698172314E10	4.305832096674843E10
-2.873984910019364E10	-6.244507396719626E10
3.733455799667453E10	3.0238127463268887E10
-4.165433609162333E10	-5.356516480901715E10
4.914115358323962E10	1.1785929973541466E10
-5.181364854573366E10	-4.107022943681911E10
5.3171137826348694E10	-8.505545198109319E9
-5.820687207964586E10	-2.5534110275477512E10
5.0368504984044395E10	-2.7719234257657715E10
-5.977486510585094E10	-7.845069715077246E9
4.227331307049342E10	-4.406268179103876E10
-5.548645942002038E10	1.0623248337000221E10
3.043724998914502E10	-5.658198707802676E10
-4.4593585557580956E10	2.7787490478429695E10
1.6236637119771702E10	-6.483601907106122E10
-2.719460003312836E10	4.075103932165196E10
8.666376008203686E8	-6.867553146812592E10
-5.095718684841571E9	4.627575735649105E10
-1.461682442521626E10	-6.8121266317743675E10
1.7800080275245968E10	4.226603952991401E10
-2.9240375019824314E10	-6.3314533646875084E10
3.679444028591948E10	2.940748730238495E10
-4.206306113556495E10	-5.4502139531574715E10
4.8724937844681175E10	1.091767737656738E10
-5.212763590375744E10	-4.2061651086335335E10
5.288296553255674E10	-9.408170013945648E9
-5.8425739745526375E10	-2.6564935120625248E10
5.021106143899942E10	-2.865122774192435E10
-5.989757546356833E10	-8.89654705438875E9
4.224195824765818E10	-4.501434770745581E10
-5.551718465830522E10	9.570215645240135E9
3.0526143202995632E10	-5.7542642843239044E10
-4.453403001604993E10	2.6752270684353725E10
1.6442931014606335E10	-6.579195017809928E10
-2.7044834327082447E10	3.975937606292611E10
1.1835884575045412E9	-6.961238791744714E10
-4.848490026218829E9	4.5351824137940674E10
-1.4198352936956486E10	-6.90265996043654E10
1.815264834528786E10	4.142397017928208E10
-2.873220871637043E10	-6.417434325690759E10
3.725583191530222E10	2.8650852419052925E10
-4.14778428884651E10	-5.530542853086479E10
4.92898816974725E10	1.0243566154446106E10
-5.1476608882954956E10	-4.279829647524649E10
5.35418272656208E10	-1.0001311881352602E10
-5.7721485968891556E10	-2.722444898929791E10
5.094730185710543E10	-2.9161626658497902E10
-5.915676145672164E10	-9.467441698171627E9
4.303856024393478E10	-4.544087430395235E10
-5.47535376719073E10	9.096461103749628E9
3.1367037497055996E10	-5.7882986694600174E10
-4.376091447837244E10	2.638695560490496E10
1.7310010001353226E10	-6.604620048298429E10
-2.6272588110630737E10	3.9509568899718285E10
2.0622667433082757E9	-6.978039604815643E10
-4.082494714939965E9	4.522641336285375E10
-1.3323937046633379E10	-6.91078880049921E10
1.8913651477499634E10	4.142369786102389E10
-2.7876125212110146E10	-6.417318730689679E10
3.801328616729284E10	2.8765469111342453E10
-4.065242914600795E10	-5.522493262886048E10
5.0039735226701836E10	1.0460292675127203E10
-5.069580736024747E10	-4.2641328600663E10
5.427365690904559E10	-9.697864557859436E9
-5.699888918382537E10	-2.6994889672813137E10
5.1649466498125595E10	-2.8785387426020905E10
-5.850398258392549E10	-9.169821478482805E9
4.3697495847175934E10	-4.500605776303366E10
-5.418168607956364E10	9.458831380104826E9
3.1972231357425926E10	-5.740034765440871E10
-4.327760901020958E10	2.6811780415827286E10
1.7854350488207245E10	-6.5524148622070465E10
-2.588094447055139E10	4.0002404956698975E10
2.5359927594157667E9	-6.92273094622442E10
-3.77928564218682E9	4.5788857793431244E10
-1.2928888230082584E10	-6.853521080912281E10
1.9143010682847557E10	4.2049293994625984E10
-2.7565802897608845E10	-6.358908626188936E10
3.818137909471755E10	2.943769975096203E10
-4.043147340013974E10	-5.463859016239848E10
5.0153162061591576E10	1.1154628492276226E10
-5.056641243054679E10	-4.206126513845366E10
5.433137905902791E10	-9.000541923666945E9
-5.6965456939408394E10	-2.6427747630945827E10
5.164637130201491E10	-2.810328383233788E10
-5.85701593393948E10	-8.62071766361181E9
4.363145296378674E10	-4.435330437433324E10
-5.434616172188732E10	9.98740709514271E9
3.1840414246012016E10	-5.6788187487052536E10
-4.353869663975415E10	2.7320383693993137E10
1.7654687454772945E10	-6.496155426252716E10
-2.6231981781234295E10	4.049137847916125E10
2.2700279320563025E9	-6.87233565936419E10
-4.205312794964793E9	4.625925038071163E10
