Earth X	Earth Y
-9.2183138942537E10	-1.1942145189460567E11
6.091907207957108E9	-1.5215282283981818E11
1.0190881158395232E11	-1.133714780168018E11
1.4981746637417514E11	-2.113330072198105E10
1.2549749693787773E11	8.09891586515764E10
3.8982848777675415E10	1.4231399483257227E11
-6.693715794815029E10	1.3059368014821996E11
-1.380249160914672E11	5.162333848013594E10
-1.3903332524117587E11	-5.367785131211157E10
-7.144014236481438E10	-1.3293120874974371E11
3.074672259100575E10	-1.4898264512254218E11
1.1889784779739044E11	-9.488888973739603E10
1.5090731149009244E11	4.2112960950175524E9
1.097028047660622E11	1.0109132674477579E11
1.3876401381404936E10	1.469737037300663E11
-8.854526802485094E10	1.1744000008289453E11
-1.45148668029814E11	2.771852581675553E10
-1.2855939643897162E11	-7.598155716418341E10
-4.893519111105776E10	-1.4278332821673514E11
5.439061746113475E10	-1.4176794187253287E11
1.3249246727686702E11	-7.381065373301224E10
1.476000509332258E11	2.947095672110295E10
9.05646629836594E10	1.1828144427881422E11
-1.1830909988749321E10	1.472931578558503E11
-1.077097975225484E11	1.008058329562778E11
-1.48280386174433E11	2.9941560927082267E9
