Mercury X	Mercury Y
-2.982343957273549E10	-6.228011169971876E10
3.825512124404774E10	2.885656686789519E10
-4.254228346093862E10	-5.314316497116207E10
4.961637524725991E10	1.012989492750897E10
-5.242673351879107E10	-4.04256702899081E10
5.319640206678267E10	-1.022098371218632E10
-5.846658790351509E10	-2.4721887723723736E10
5.001219923711408E10	-2.9331332638878094E10
-5.960806333046194E10	-6.9418612408854685E9
4.162178903307878E10	-4.546480693553621E10
-5.483742642934838E10	1.1498032382972084E10
2.958370655574934E10	-5.770377782502794E10
-4.344460800937427E10	2.8465951991691307E10
1.5274713341636732E10	-6.563283954197394E10
-2.5614936921234303E10	4.1032657774138565E10
-1.1657002898146895E8	-6.912154075998904E10
-3.280269387650648E9	4.598529303489351E10
-1.5539780297618202E10	-6.820768316811884E10
1.955363173345532E10	4.135576150300884E10
-3.002558760799075E10	-6.304476576954168E10
3.8206793212117294E10	2.80087294370912E10
-4.263136719631334E10	-5.389670480788555E10
4.9646673046225525E10	9.273638965890476E9
-5.239836897956082E10	-4.115755807887647E10
5.33045526225384E10	-1.105878931231648E10
-5.832248629442691E10	-2.542017441967493E10
5.0195399384596275E10	-3.0128963899648426E10
-5.9352661963966774E10	-7.598857332324531E9
4.188038159067438E10	-4.620692577230264E10
-5.447379711406837E10	1.0888669970621815E10
2.991376834902252E10	-5.837695598156456E10
-4.298209397287005E10	2.7906485151691616E10
1.567257853512301E10	-6.622548476344994E10
-2.5065298522734646E10	4.052334044918958E10
3.449166743707552E8	-6.962362214483786E10
-2.664332405068678E9	4.552820736627944E10
-1.5022957154208164E10	-6.861220876615209E10
2.0212420605576694E10	4.095401620112304E10
-2.9462489691363747E10	-6.334885652303308E10
3.8883614202077736E10	2.7673142576777706E10
-4.203024472386819E10	-5.4096033948977425E10
5.032426999651808E10	9.017405725408875E9
-5.176868528043805E10	-4.12515967808968E10
5.396823145472306E10	-1.1224764150440313E10
-5.767222060461804E10	-2.5413085664470142E10
5.083695579190123E10	-3.019837283593702E10
-5.8689702780082E10	-7.497355052637122E9
4.249222874141787E10	-4.6175389006823166E10
-5.380714136978822E10	1.1077265614714632E10
3.049037966224988E10	-5.824600746230415E10
-4.231957574071946E10	2.8169196500748745E10
1.6207375594860596E10	-6.599592753310547E10
-2.4422809866870396E10	4.0845528978414474E10
8.297660523207953E8	-6.930071161596846E10
-2.0626124470793054E9	4.589140280192405E10
-1.4590666062889528E10	-6.820365902116734E10
2.075002304758792E10	4.135020509265815E10
-2.908471145226572E10	-6.28617719185594E10
3.933942209611416E10	2.8100198712249157E10
-4.170890563841491E10	-5.354097342325216E10
5.0684089602308525E10	9.479954971152653E9
-5.1505043880143074E10	-4.063892255441157E10
5.422658697673434E10	-1.0723421299555422E10
-5.746833611406794E10	-2.4755895029431694E10
5.0992660247266624E10	-2.96597517766701E10
-5.8545091111124855E10	-6.81104264618095E9
4.254911607164951E10	-4.5604848489481964E10
-5.3720922360347946E10	1.1774773315293734E10
3.045122313373004E10	-5.764868272547969E10
-4.229451815784405E10	2.886104516855537E10
1.60765890891365E10	-6.538007941370884E10
-2.4464106536261467E10	4.151026557681379E10
6.146679806721787E8	-6.867570178285409E10
-2.1783227172350755E9	4.651342789733745E10
-1.4885255652280607E10	-6.757959778265782E10
2.0545972255249104E10	4.19176268006083E10
-2.9452361780218548E10	-6.2250053015948685E10
3.903820419725808E10	2.861242111853942E10
-4.2143094605773315E10	-5.295043739624493E10
5.0282697695831055E10	9.938090497734165E9
-5.199877313280758E10	-4.0082827043173515E10
5.3729416447038864E10	-1.0318962663211237E10
-5.8011046860529724E10	-2.4247430994562584E10
5.041062998253502E10	-2.9307057885176502E10
-5.912781640173569E10	-6.361987802609277E9
4.1893514575860565E10	-4.530456907994772E10
-5.433538623379753E10	1.2153832898536568E10
2.9734412280524845E10	-5.740564510356017E10
-4.293184023189938E10	2.9154890573778164E10
1.5309407713725554E10	-6.5199341364189415E10
-2.511932653585704E10	4.170236630145407E10
-1.9008307437136918E8	-6.856260327822318E10
-2.8530837324717364E9	4.658695865270174E10
-1.5711219051014477E10	-6.7538509340135925E10
1.9848267126148422E10	4.1868204709167946E10
-3.0284925347591278E10	-6.22833251108513E10
3.831315324026479E10	2.844403480000882E10
-4.296951015237099E10	-5.306252822709101E10
4.9534103896950005E10	9.65967532011499E9
-5.280254895868131E10	-4.0276312994652885E10
5.296809226484493E10	-1.0694118806665705E10
-5.8777016577053925E10	-2.452456480963547E10
4.9651171635986275E10	-2.977105210362067E10
-5.983891732600975E10	-6.727321619590978E9
4.115329053968268E10	-4.584825857400064E10
-5.49774200561099E10	1.1695379039687649E10
2.9028568729889843E10	-5.802178369425213E10
-4.349331291878126E10	2.8597868388204205E10
1.465593775336313E10	-6.588115765458387E10
-2.5592850416100777E10	4.103982728647046E10
-7.745576184998742E8	-6.93017548168848E10
-3.240314246914443E9	4.5818516266743286E10
-1.6213437465830267E10	-6.832572513068814E10
1.9537576611116543E10	4.100081091479489E10
-3.0692066879095276E10	-6.311076256211602E10
3.807261378988923E10	2.7496841568654076E10
-4.326800400075853E10	-5.392111991980767E10
4.936553744562469E10	8.656109349707954E9
-5.298166445675841E10	-4.1158066602587135E10
5.287774044773237E10	-1.1729653748662294E10
-5.882629070214723E10	-2.5421059289420948E10
4.964815196363957E10	-3.0812942405026703E10
-5.975424939280716E10	-7.628109461264344E9
4.124289271137769E10	-4.687721876818652E10
-5.475735274630638E10	1.079584186746604E10
2.921821510289779E10	-5.902175276355146E10
-4.313738798727992E10	2.770514092388525E10
1.4947804043630814E10	-6.683683110631492E10
-2.510908335666539E10	4.015747078328476E10
-3.7835570411308813E8	-7.019854782804279E10
-2.643173821982382E9	4.495115112774803E10
-1.571274412866215E10	-6.915062779192474E10
2.0225269677605835E10	4.016060855681532E10
-3.009061987293856E10	-6.385277343251663E10
3.882908796194475E10	2.6701633876189938E10
-4.257210834884186E10	-5.457177802289116E10
5.017468712431698E10	7.929058292759703E9
-5.219666934347107E10	-4.1708325835738235E10
5.3728634508522125E10	-1.2367749101560488E10
-5.79610241656055E10	-2.5865526991894077E10
5.053048994341954E10	-3.1346649898603073E10
-5.881673054354961E10	-7.9677308578932705E9
4.2150929299063705E10	-4.729547361617337E10
-5.375662831395837E10	1.0558933784918213E10
3.0144269099444008E10	-5.931632700798347E10
-4.208557363080883E10	2.7565383053776283E10
1.588469155027462E10	-6.700467273794946E10
-2.4021066030479298E10	4.010406092713267E10
5.598220110439994E8	-7.023670630935135E10
-1.5465959897926624E9	4.497324554307196E10
-1.4783593596126041E10	-6.906071959049405E10
2.1300003562134045E10	4.025051292513037E10
-2.917640388074742E10	-6.363941187991069E10
3.985365090595478E10	2.6865971362913395E10
-4.167800613068587E10	-5.4239611706316574E10
5.113222960160429E10	8.175801196236322E9
-5.1329426027017044E10	-4.126535580547822E10
5.460761130375477E10	-1.202937934284877E10
-5.712569928897011E10	-2.5321690163107956E10
5.132589269607943E10	-3.0914074607189976E10
-5.801903552578587E10	-7.336162489859654E9
4.2859103561876E10	-4.677055447026707E10
-5.300115591181173E10	1.1260350680732292E10
3.0765359921625412E10	-5.8705002335560036E10
-4.1378720079899475E10	2.83164593036449E10
1.6417494510266779E10	-6.631224937641616E10
-2.3375036418176327E10	4.0884995078125084E10
1.0045834959788904E9	-6.947312942127267E10
-9.784374533482686E8	4.576250676543236E10
-1.4423730835304926E10	-6.823653864905104E10
2.1768923068923107E10	4.103887638727112E10
-2.890076413275391E10	-6.276552983589375E10
4.020546536268873E10	2.765156717906246E10
-4.1484315371967575E10	-5.332895903053743E10
5.1359155620844536E10	8.964571462800589E9
-5.1214701886751816E10	-4.032960079926235E10
5.4709104102290215E10	-1.1237946092729666E10
-5.7086682811960495E10	-2.4377662668976334E10
5.1307156539467026E10	-3.012085562026515E10
-5.804940753868095E10	-6.400353451781622E9
4.272992113692689E10	-4.5978950823334E10
-5.309665227254926E10	1.2171680080727453E10
3.053400212717255E10	-5.791935127016329E10
-4.1536852840456726E10	2.9186732230020935E10
1.6092395912657604E10	-6.55420765297114E10
-2.3595800799209328E10	4.169239289055827E10
5.942359506973197E8	-6.872674286462099E10
-1.2674904152516134E9	4.6488347555842766E10
-1.4909506065417812E10	-6.752351521290046E10
2.140001988175368E10	4.166980165268389E10
-2.944827975062095E10	-6.209492550609836E10
3.9749225241914665E10	2.818987062059337E10
-4.208223356571582E10	-5.270834006523345E10
5.0813739830912384E10	9.416718663677143E9
-5.185244391864871E10	-3.9768758998771835E10
5.408383387865951E10	-1.0865842611174635E10
-5.774909797586525E10	-2.3884721644232758E10
5.0615277079976425E10	-2.982385872010115E10
-5.8722756923446495E10	-5.985479254259973E9
4.198615165165904E10	-4.575525482411981E10
-5.376615500167172E10	1.2495945603008745E10
2.9755325287747395E10	-5.776782951392702E10
-4.219200420236321E10	2.9405359452817204E10
1.5295030470945574E10	-6.5462159206084E10
-2.4228247404491272E10	4.179140911479287E10
-2.0415105180527696E8	-6.871958546659E10
-1.8798923153078165E9	4.645367196261486E10
-1.5691145740433342E10	-6.758715454151287E10
2.0799353815854435E10	4.150278511683789E10
-3.0198483441800213E10	-6.22268770828889E10
3.915124728739006E10	2.790301973673542E10
-4.2784860734234886E10	-5.2908061509069405E10
5.022347604089859E10	9.029913914471449E9
-5.248966689515494E10	-4.003446466302918E10
5.351298242368545E10	-1.1333006345735937E10
-5.8305783305607376E10	-2.421523977786672E10
5.0080236183717384E10	-3.035344112282938E10
-5.9183598568850296E10	-6.378820854578987E9
4.15034816297164E10	-4.632944504155559E10
-5.412198716332162E10	1.2042403959330198E10
2.933723083815752E10	-5.837392245064912E10
-4.243664058937842E10	2.888953110105186E10
1.495549055652615E10	-6.608849904995304E10
-2.4361729110140495E10	4.121222218646541E10
-4.5511444154954034E8	-6.935286692648167E10
-1.9099703285924802E9	4.581505841744187E10
-1.5844208157280222E10	-6.82150583299171E10
2.0856392747345264E10	4.081568559441648E10
-3.0246293907750824E10	-6.283784847137678E10
3.928035210093321E10	2.71906547852609E10
-4.272369796328014E10	-5.349119493022125E10
5.041473285236373E10	8.320837947672169E9
-5.231882522233758E10	-4.057951655433014E10
5.376572347505159E10	-1.2012896999899584E10
-5.802383594696534E10	-2.471190192447863E10
5.039266016082855E10	-3.098158918128532E10
-5.879450700808242E10	-6.8203184710944395E9
4.187271328595966E10	-4.688911529594572E10
-5.363014992174591E10	1.1656044246565727E10
2.976360884012275E10	-5.8850469596191E10
-4.184976921308715E10	2.855873609606493E10
1.5435202801865717E10	-6.647045363265762E10
-2.369350919238757E10	4.093335792800396E10
7.287497886850438E7	-6.963281291618208E10
-1.1831291002252896E9	4.558266515576633E10
-1.5276134639044813E10	-6.838572098682413E10
2.1607578528942493E10	4.063166450828225E10
-2.964660333322283E10	-6.289657305630478E10
4.0025694347259575E10	2.706490640819742E10
-4.209796453492736E10	-5.343825561286397E10
5.1134264001235245E10	8.271878091198451E9
-5.167248153886083E10	-4.041641560187244E10
5.4447536942589775E10	-1.1970165204022337E10
-5.7365392162787964E10	-2.4442599738108513E10
5.1029225219928375E10	-3.083719993016061E10
-5.81301331831316E10	-6.453857173683531E9
4.245956040492628E10	-4.6639416208587135E10
-5.296733937876483E10	1.2107688156923512E10
3.0295185904550392E10	-5.849683629029765E10
-4.1198391381197876E10	2.9075148046341072E10
1.590937998247259E10	-6.6016618629394516E10
-2.3069076128236824E10	4.149422698676457E10
4.859876157633339E8	-6.908280585821788E10
-6.097415847940779E8	4.616990148541197E10
-1.4926170446966177E10	-6.7749037480257225E10
2.2102306087621063E10	4.1233401926074745E10
-2.9359594970290672E10	-6.218303349309925E10
4.041624718940711E10	2.7686235758740337E10
-4.1875565220664505E10	-5.265802319139227E10
5.140749976470816E10	8.920374767549587E9
-5.15151689045552E10	-3.958228610897917E10
5.460093257035044E10	-1.1287400669531878E10
-5.727216967723734E10	-2.3568448224980446E10
5.106391258018148E10	-3.012288337167534E10
-5.810034160441255E10	-5.558191466365651E9
4.2380920356516E10	-4.589638108497502E10
-5.2998659361210236E10	1.300474599631538E10
3.0111622602974255E10	-5.7730624126176895E10
-4.129163520875101E10	2.9954617419820232E10
1.5626459074952892E10	-6.52339676862586E10
-2.323053074139631E10	4.233429414184401E10
1.0937722130466694E8	-6.829537850618988E10
-8.505838627444422E8	4.694856902025511E10
-1.5389632082540707E10	-6.696654222180927E10
2.176507288653545E10	4.1939091379154465E10
-2.99019458420533E10	-6.1416851482530754E10
3.9969711321516304E10	2.831664219712238E10
-4.2485500492202065E10	-5.191994565003546E10
5.084803410678362E10	9.484568009467468E9
-5.21839261961244E10	-3.888315975304904E10
5.393252125960379E10	-1.078404846631886E10
-5.799095278229531E10	-2.2921291583688065E10
5.029926395727627E10	-2.9677941009831844E10
-5.885566297337608E10	-4.975306295683283E9
4.153326670574884E10	-4.551121150106074E10
-5.377952467937221E10	1.3507368439017036E10
2.919443198070999E10	-5.740745845767242E10
-4.2088384103183174E10	3.035720582167305E10
1.465529202082676E10	-6.497684866313347E10
-2.4040442326400146E10	4.2615320247200005E10
-8.996352241762216E8	-6.810785895696448E10
-1.6752785383381343E9	4.7090955544539566E10
-1.6420593373452707E10	-6.685456138885908E10
2.0913004928482643E10	4.193413034682175E10
-3.093761919086894E10	-6.138295416062441E10
3.908083846617231E10	2.8175319669151352E10
-4.351156190626895E10	-5.196659120053203E10
4.992230074596753E10	9.222657738386368E9
-5.318291184825139E10	-3.901595360978304E10
5.2984767439799194E10	-1.115059415562006E10
-5.89435357423497E10	-2.314443043524332E10
4.934709703369002E10	-3.013728179286214E10
-5.97450391488016E10	-5.294494009728993E9
4.059755270517649E10	-4.605215266020752E10
-5.458890014381172E10	1.308667632006001E10
2.8294756679547253E10	-5.80202205926003E10
-4.28080848637398E10	2.9827910532359E10
1.3807973634003002E10	-6.56545449167172E10
-2.466570959310994E10	4.1967438049210724E10
-1.6770671272922902E9	-6.884418762340121E10
-2.2134911368176947E9	4.632026147804724E10
-1.711213487025617E10	-6.763954339953663E10
2.045203052862528E10	4.105032419929507E10
-3.152876068089851E10	-6.220821598108723E10
3.868540547071936E10	2.720007933208843E10
-4.3988362520954834E10	-5.2824049011929756E10
4.959266729181874E10	8.185620059836502E9
-5.353476587975938E10	-3.989665609643235E10
5.272602943426254E10	-1.2219661312594885E10
-5.916227047849868E10	-2.403983135670364E10
4.9170872672130295E10	-3.121478802515881E10
-5.982230772376381E10	-6.195580019746619E9
4.0510292399402374E10	-4.7117120604657906E10
-5.4523230062739555E10	1.2184664826841457E10
2.8301598378625652E10	-5.905575516459147E10
-4.260007129096538E10	2.8924239620559135E10
1.39160123587328E10	-6.664415652747447E10
-2.4324350796154186E10	4.106312205780547E10
-1.465621583681682E9	-6.97728486827914E10
-1.7559988988625302E9	4.541741480453552E10
-1.6798205845224438E10	-6.849563324482721E10
2.099683430873945E10	4.015774007289157E10
-3.1116165719287792E10	-6.2979810477674545E10
3.928851787120028E10	2.6338313668351913E10
-4.348171504426392E10	-5.350366273151143E10
5.023386348791841E10	7.380674694686597E9
-5.293711833625437E10	-4.047932108916751E10
5.33971378241252E10	-1.2943160357415741E10
-5.847800961296065E10	-2.4522437285503548E10
4.986493859384207E10	-3.183683029137938E10
-5.906000024148866E10	-6.577160690370944E9
4.1222181425002205E10	-4.762615201760997E10
-5.368996831019954E10	1.1897041344888031E10
2.902680788065545E10	-5.94438340771724E10
-4.1707331858987785E10	2.8720327771428E10
1.4647226567426764E10	-6.6908765021849815E10
-2.3391024715171543E10	4.0923983328779816E10
-7.329469604928188E8	-6.991327858722067E10
-8.118848862313231E8	4.5329353082374794E10
-1.6070432190369736E10	-6.851233064168238E10
2.1916220191065254E10	4.011575611224557E10
-3.0398406487526714E10	-6.287923060053691E10
4.015171275860306E10	2.6349939332267002E10
-4.277737395972966E10	-5.32922642620301E10
5.102226547707736E10	7.462766929693764E9
-5.225107711699428E10	-4.01650471426863E10
5.41022031070934E10	-1.2778808143897484E10
-5.781460600344006E10	-2.4116638528222565E10
5.0485388975161095E10	-3.158534507534646E10
-5.842203149624716E10	-6.0954139326905155E9
4.1757284694848854E10	-4.7290069336949585E10
-5.308133922782727E10	1.243602841803243E10
2.947875356145011E10	-5.902767490567308E10
-4.113342188417884E10	2.929275761595227E10
1.5020455773204279E10	-6.641800710371871E10
-2.2863237281973106E10	4.15091915439643E10
-4.377274416116055E8	-6.935552033820018E10
-3.5202827630553305E8	4.590575209060117E10
-1.5851464849482557E10	-6.7899629875499565E10
2.228484347931169E10	4.067151446170853E10
-3.0252257824555946E10	-6.2221672646216736E10
4.0408194241163536E10	2.6886916233019024E10
-4.269944003004097E10	-5.260242032156143E10
5.115797424251352E10	7.987627617237931E9
-5.22343677450846E10	-3.945641529832007E10
5.411846747524531E10	-1.2256735527121073E10
-5.785424845632845E10	-2.3403089801910095E10
5.038810184228472E10	-3.1064431681517555E10
-5.851250995487866E10	-5.392638648566757E9
4.155770386409157E10	-4.677274298238003E10
-5.321388755051641E10	1.3109874689339563E10
2.9186891417525646E10	-5.851860447667269E10
-4.13038454016185E10	2.9916455201334854E10
1.4646164377933537E10	-6.592292741180275E10
-2.3073483022551685E10	4.2056373552850136E10
-8.820462577128468E8	-6.88823813323594E10
-6.12447948161769E8	4.6354289341810776E10
-1.6352527456600546E10	-6.745567434398562E10
