Eris X	Eris Y
9.959594377587438E12	8.188337987925206E12
9.952384236892826E12	8.190992825328996E12
9.9451661329102E12	8.193641108732862E12
9.937940064899787E12	8.196282830659233E12
9.930706032124412E12	8.198917983621305E12
9.923464033849557E12	8.201546560123067E12
9.916214069343535E12	8.204168552659034E12
9.908956137877375E12	8.206783953714357E12
9.90169023872491E12	8.209392755764579E12
9.894416371162854E12	8.211994951275531E12
9.887134534470633E12	8.214590532703401E12
9.879844727930596E12	8.217179492494368E12
9.872546950827867E12	8.21976182308475E12
9.865241202450277E12	8.222337516900646E12
9.857927482088518E12	8.22490656635803E12
9.850605789035994E12	8.22746896386251E12
9.84327612258874E12	8.230024701809214E12
9.83593848204544E12	8.232573772582717E12
9.828592866707244E12	8.235116168556962E12
9.821239275877822E12	8.237651882095058E12
9.813877708863291E12	8.240180905549221E12
9.806508164971912E12	8.242703231260702E12
9.799130643514264E12	8.245218851559622E12
9.791745143802936E12	8.247727758764985E12
9.784351665152676E12	8.250229945184514E12
9.776950206879943E12	8.252725403114632E12
9.769540768303055E12	8.255214124840362E12
9.762123348741932E12	8.25769610263538E12
9.754697947518162E12	8.260171328761929E12
9.74726456395471E12	8.262639795470739E12
9.739823197375932E12	8.265101495001128E12
9.732373847107445E12	8.267556419581081E12
9.724916512476055E12	8.270004561427086E12
9.717451192809723E12	8.272445912744328E12
9.709977887437469E12	8.274880465726704E12
9.70249659568927E12	8.27730821255698E12
9.695007316896197E12	8.279729145406792E12
9.687510050390238E12	8.282143256436824E12
9.680004795504531E12	8.284550537796795E12
9.672491551573135E12	8.28695098162579E12
9.664970317931258E12	8.28934458005223E12
9.657441093915332E12	8.291731325194085E12
9.64990387886308E12	8.294111209158992E12
9.642358672113549E12	8.296484224044333E12
9.634805473007477E12	8.298850361937409E12
9.62724428088719E12	8.301209614915616E12
9.619675095096941E12	8.303561975046403E12
9.612097914982977E12	8.305907434387461E12
9.604512739893842E12	8.308245984986727E12
9.596919569180504E12	8.310577618882575E12
