Ceres X	Ceres Y
2.27148074028086E11	-3.735307700091001E11
2.7661571606977673E11	-3.4016755527267065E11
3.2060601027544147E11	-3.000820719291343E11
3.583223859245994E11	-2.5413649070041168E11
3.89078087911458E11	-2.0326547564010516E11
4.122969613237718E11	-1.4846782939535245E11
4.2751545874220734E11	-9.079977911009477E10
4.343862805106241E11	-3.136919501872192E10
4.326839937193952E11	2.8670006288687916E10
4.223128123514936E11	8.812409054438669E10
4.033165727356662E11	1.4576729287423538E11
3.758907297126147E11	2.0035219655540305E11
3.403959637329528E11	2.5062386526459027E11
2.973725999597534E11	2.953389247100146E11
2.4755456807345657E11	3.3329080912324866E11
1.918810306500268E11	3.6334217442661914E11
1.3150310622372795E11	3.844650328884864E11
6.778247019818466E10	3.9578835869563446E11
2.2781848069781756E9	3.9665165689473865E11
-6.328189765697777E10	3.866612053043112E11
-1.2704805710032803E11	3.657437825865755E11
-1.8711494911806216E11	3.341908965084668E11
-2.4160523116507678E11	2.9268542022660376E11
-2.887650009892123E11	2.4230311927020154E11
-3.270618431958777E11	1.8448412857547424E11
-3.552739208514773E11	1.2097359886931636E11
-3.7255872519081683E11	5.3735866454045876E10
-3.7849289469526483E11	-1.5148638500932629E10
-3.730791968153518E11	-8.359168998730353E10
-3.5672219789866724E11	-1.495985279533585E11
-3.301787566761026E11	-2.1135222019300748E11
-2.9449219052870776E11	-2.6727523100142264E11
-2.5091942299619305E11	-3.1606663891655835E11
-2.008592571054195E11	-3.5671703533684656E11
-1.4578755286444122E11	-3.885053071604236E11
-8.720260838259637E10	-4.1098249238175916E11
-2.6581924771779114E10	-4.239477082651363E11
3.465006298070998E10	-4.274203531475696E11
9.514467003827144E10	-4.216116890116008E11
1.5364389452556836E11	-4.068979520998165E11
2.0898946277086157E11	-3.837962514536899E11
2.6012774059812418E11	-3.529438101006877E11
3.061120343266099E11	-3.150806559572268E11
3.461035453488537E11	-2.7103557850787335E11
3.793719476368418E11	-2.2171494284667117E11
4.052963779882314E11	-1.680938046032539E11
4.2336748065510693E11	-1.1120875067213463E11
4.331909578258169E11	-5.215181617293085E10
4.344929571734566E11	7.93525506769275E9
4.2712752959656616E11	6.786720039039633E10
4.1108620818531616E11	1.2642275155528003E11
3.8650959398545337E11	1.8235448671432178E11
3.5370061947120825E11	2.344021041220416E11
3.13138775150989E11	2.8131028200960876E11
2.6549416159625143E11	3.21852309123628E11
2.1163970498269345E11	3.5486051797653424E11
1.5265918053341388E11	3.7926412263028955E11
8.98480443496395E10	3.941344475513495E11
2.4703686603794964E10	3.9873642358790906E11
-4.1098460555450584E10	3.925836364272358E11
-1.0574596933670805E11	3.754924371049234E11
-1.673491356998923E11	3.476288723805912E11
-2.2401835689269275E11	3.0954096553609094E11
-2.7395487335415805E11	2.6216877720344885E11
-3.1554714692850854E11	2.0682647054085834E11
-3.474624642590009E11	1.4515406183204663E11
-3.6872258178535016E11	7.904132082630594E10
-3.787538274278662E11	1.0531152306417065E10
-3.774060450815728E11	-5.828665246107077E10
-3.6493981201095416E11	-1.253791388332186E11
-3.419862843062584E11	-1.888606975252837E11
-3.094874640834374E11	-2.4706299356430722E11
-2.6862599343143127E11	-2.985811649262528E11
-2.207530177915165E11	-3.422969827346591E11
-1.6732078428279013E11	-3.773824088822137E11
-1.0982421094254877E11	-4.032883259360204E11
-4.975333174378661E10	-4.1972347882286554E11
1.1443186578990053E10	-4.266281489276456E11
7.23844585261217E10	-4.241460412585337E11
1.3177539506120636E11	-4.1259683614475336E11
1.884181794717879E11	-3.9245102705661804E11
2.4121894690079718E11	-3.643078627358201E11
2.8919125852472833E11	-3.288766050450766E11
3.3145771097296826E11	-2.8696101676732495E11
3.6725073697257996E11	-2.3944670773517444E11
3.9591345300391895E11	-1.8729082764562033E11
4.169012392691809E11	-1.3151355661514731E11
4.2978455221128125E11	-7.319084230509625E10
4.3425330158294977E11	-1.3447778497967344E10
4.301230197218444E11	4.654800331350979E10
4.173428792810481E11	1.0559369691393636E11
3.960055471751878E11	1.624603413199566E11
3.6635868686642883E11	2.1590449734053726E11
3.288176568487992E11	2.646836677184758E11
2.8397854241237067E11	3.0757658340444727E11
2.3263024340788705E11	3.4340945204858795E11
1.7576375290288684E11	3.710889866095855E11
1.1457610880892627E11	3.896425545110178E11
5.046594437239685E10	3.982649850597995E11
-1.4982746646704412E10	3.963703699952644E11
-8.003189219469601E10	3.8364548922310187E11
-1.4283813627935663E11	3.6009976836719196E11
-2.0151971254309283E11	3.261051758820082E11
-2.5423918183796512E11	2.824185593213791E11
-2.992964721598153E11	2.3017948692464917E11
-3.352234538832339E11	1.70879044327694E11
-3.6086918303223486E11	1.0629902218481671E11
-3.754650641002581E11	3.8425810000970245E10
-3.786616989962081E11	-3.0652072430039825E10
-3.70533593827656E11	-9.88511370004741E10
-3.515531428881806E11	-1.641928693607703E11
-3.225398601483922E11	-2.2488676088380396E11
-2.845935034862807E11	-2.7939054354357434E11
-2.390202955844707E11	-3.264460683486652E11
-1.8726041865828528E11	-3.6509282497220575E11
-1.3082262549879272E11	-3.9466330269122894E11
-7.12292962994687E10	-4.14765366433323E11
-9.97311021438114E9	-4.252567066218223E11
5.151508200578787E10	-4.262156355280219E11
1.1188859745967026E11	-4.179113876714892E11
1.69899351254158E11	-4.007761091961354E11
2.2440629916345273E11	-3.753798033431103E11
2.7437969371630176E11	-3.4240879383040607E11
3.189026899002954E11	-3.026477789071753E11
3.571715972229398E11	-2.56965241567345E11
3.8849578187092816E11	-2.063017981043911E11
4.122980187785774E11	-1.5166093120081055E11
4.2811589518121704E11	-9.410149952657178E10
4.356047051205873E11	-3.473133504415207E10
4.345421601145299E11	2.5298805416752483E10
4.24835127896444E11	8.48017225265573E10
4.065284238828881E11	1.4256155606814255E11
3.798155301722844E11	1.973438662890541E11
3.450509093045548E11	2.4790906491280707E11
3.027631758449834E11	2.9303029733998785E11
2.536679718505494E11	3.3151692643121484E11
1.986789342917086E11	3.6224462463897955E11
1.389144746824207E11	3.8419264486519415E11
7.56974316476958E10	3.964882062200986E11
1.0544252902911734E10	3.9845687105500116E11
-5.485978606087966E10	3.896762519484633E11
-1.1870228727825851E11	3.7002862478313153E11
-1.7910387882599002E11	3.397462790623967E11
-2.3419583307016364E11	2.9944217748898724E11
-2.8221093074828174E11	2.5011837414172678E11
-3.2157981200796893E11	1.9314635118535315E11
-3.5102233108603E11	1.302168095142971E11
-3.696225880009463E11	6.3261367118808304E10
-3.768778366316978E11	-5.646399139734008E9
-3.727154047036106E11	-7.439940500630145E10
-3.5747694045041077E11	-1.4096253087065955E11
-3.3187453540616455E11	-2.034640559994905E11
-2.9692693520105176E11	-2.6026540868511017E11
-2.5388551516818863E11	-3.1000597804321045E11
-2.041590830613505E11	-3.5162379502786914E11
-1.492444870589296E11	-3.843558552532916E11
-9.066733891533273E10	-4.077233080694743E11
-2.9934626628664753E10	-4.2150695278278876E11
3.150083826653275E10	-4.25717884308065E11
9.226539004622345E10	-4.2056697178130664E11
1.5108078416588846E11	-4.064356769959717E11
2.0677383248255396E11	-3.838497460002203E11
2.5828130604013864E11	-3.5345650241015436E11
3.046517977716905E11	-3.1600588778433154E11
3.4504594094424866E11	-2.7233509666918695E11
3.787360701055865E11	-2.2335637806767105E11
4.0510619322731177E11	-1.7004744790882416E11
4.23652948606215E11	-1.1344390851143169E11
4.339880076444466E11	-5.4633003776469124E10
4.358422844689027E11	5.252057222416857E9
4.290722369226302E11	6.503796549891556E10
4.136683338504473E11	1.2351822250220944E11
3.897656109655074E11	1.7946207139222876E11
3.57656041387911E11	2.316265251555871E11
3.1780214229395667E11	2.787726296300172E11
2.7085077779191583E11	3.196871357739746E11
2.1764565891678867E11	3.5321069787136804E11
1.5923639647452423E11	3.782733855350018E11
9.688130336392078E10	3.939377072865837E11
3.2040554378974022E10	3.9944832668721204E11
-3.3643926719302834E10	3.94286303412016E11
-9.838513567510301E10	3.7822382736227374E11
-1.603063322992001E11	3.513735848915101E11
-2.1751486973437537E11	3.1422537219777094E11
-2.6819112642170547E11	2.676620701579704E11
-3.1068552540964655E11	2.1294830952614325E11
-3.436135278231587E11	1.5168831134403665E11
-3.6593696028113306E11	8.575406281825708E10
-3.770211157710256E11	1.7190181132434708E10
-3.766606052821516E11	-5.189384860692471E10
-3.650720212981601E11	-1.1943144513355672E11
-3.4285687041438837E11	-1.834949909546951E11
-3.109424277559454E11	-2.4237160624553723E11
-2.705100356266125E11	-2.946143737075923E11
-2.2292005511263107E11	-3.390690605847485E11
-1.696409705656599E11	-3.748795993612101E11
-1.1218754944493513E11	-4.014772704675706E11
-5.207043515498395E10	-4.1855897637942145E11
9.242453717666658E9	-4.260595086654238E11
7.035368417522775E10	-4.241217185836692E11
1.2995496133286061E11	-4.1306733470195123E11
1.8683865430895285E11	-3.933702156322451E11
2.3990411260455392E11	-3.6563292787794806E11
2.881605268835647E11	-3.305669786604199E11
3.307277783669645E11	-2.8897664339305145E11
3.6683644430109424E11	-2.4174605191407843E11
3.9582785667184174E11	-1.8982900882379486E11
4.1715495686590796E11	-1.3424095582064365E11
4.303844879531942E11	-7.605244436836482E10
4.3520091519628094E11	-1.6383398613722E10
4.314123623696184E11	4.360261281959412E10
4.189587469107841E11	1.0270494174031998E11
3.97922074952492E11	1.5969418494642957E11
3.6853865584925665E11	2.133233593976513E11
3.312127735496562E11	2.623430877941677E11
2.865309070491984E11	3.055219788969728E11
2.3527507315492276E11	3.416733480669859E11
1.7843326962041357E11	3.696891800585348E11
1.1720429000710646E11	3.8858163807822003E11
5.2993531143264984E10	3.9753154313272723E11
-1.2603858261833822E10	3.959419172150572E11
-7.783590479180241E10	3.834929435781029E11
-1.4084506154482355E11	3.601928773302644E11
-1.9973785048864636E11	3.264178707309434E11
-2.526699905659441E11	2.82932933069314E11
-2.9794084689948346E11	2.3088722385797412E11
-3.340879658580691E11	1.7177973602940558E11
-3.5997074191041864E11	1.0739558984348904E11
-3.748327774007906E11	3.971808467990155E10
-3.783353737046872E11	-2.917408720776848E10
-3.705592079976439E11	-9.72126985442842E10
-3.5197625761494165E11	-1.6243738486023007E11
-3.2339832342230316E11	-2.23075591018673E11
-2.8591081248064343E11	-2.775999163906407E11
-2.4080071712372095E11	-3.2476181392091376E11
-1.894863903756539E11	-3.636038476213975E11
-1.334544814403963E11	-3.9345479051993445E11
-7.420706869960382E10	-4.1391256577754877E11
-1.3219937150864468E10	-4.2481981846632465E11
4.808848319834657E10	-4.262361250768402E11
1.0837891131102248E11	-4.184098054298143E11
1.66405525228042E11	-4.017513401859327E11
2.2102463038159183E11	-3.768095833032112E11
2.7119936532164883E11	-3.442512862227963E11
3.160019379418875E11	-3.048439884546573E11
3.5461461645638043E11	-2.5944209705236316E11
3.8633040884373096E11	-2.089757252677129E11
4.1055419729256976E11	-1.5444172425263123E11
4.268049599102946E11	-9.689632780235469E10
4.347194993127396E11	-3.744876606343363E10
4.340579708500092E11	2.274491596657038E10
4.2471142461878864E11	8.248862783653398E10
4.0671137450843414E11	1.4055447563624295E11
3.8024122478581354E11	1.956934728506982E11
3.456491489100656E11	2.4664980773811008E11
3.034616647821433E11	2.9217978776389636E11
2.5439666990432523E11	3.310765674665208E11
1.9937420233426385E11	3.622015726224999E11
1.3952251714011273E11	3.845231000755397E11
7.617653578272772E10	3.971618665776007E11
1.0865314448123186E10	3.994421185535838E11
-5.4714810155153824E10	3.909454075600855E11
-1.1874408145708134E11	3.715623330696222E11
-1.793412817535625E11	3.415360146038727E11
-2.3464229131734274E11	3.0148998906383105E11
-2.8289055209796783E11	2.5243342042815387E11
-3.22531491812196E11	1.957384318595503E11
-3.5230065825439026E11	1.3308799301115797E11
-3.7129474923873004E11	6.639743778232663E10
-3.79016674134527E11	-2.2827947531920586E9
-3.7538980481038446E11	-7.087229069333546E10
-3.607414408206702E11	-1.373619098202274E11
-3.3576015186142584E11	-1.9990103298801895E11
-3.014348322212865E11	-2.5686408222737006E11
-2.5898439976196933E11	-3.0689360602934546E11
-2.0978630671889798E11	-3.489209038978798E11
-1.5531021394399225E11	-3.821677234834984E11
-9.706077018696469E10	-4.061337580295514E11
-3.65312382659156E10	-4.205748427236961E11
2.4831963923370285E10	-4.2547617729567377E11
8.565483847829271E10	-4.2102389454080634E11
1.4465319129493475E11	-4.075772888230961E11
2.006436562935662E11	-3.856432794945729E11
2.525500785053903E11	-3.5585392273208466E11
2.9940677022011426E11	-3.189472912613677E11
3.4035987903386273E11	-2.757517003765455E11
3.746678696966101E11	-2.2717299716903976E11
4.017019356886576E11	-1.7418440997879242E11
4.2094707708764014E11	-1.178183894226956E11
4.320044120793033E11	-5.915982721212753E10
4.3459514438246533E11	6.60035214995268E8
4.2856645916698517E11	6.046976554088817E10
4.138995138301328E11	1.1906481835995834E11
3.9071948628743695E11	1.752164533354139E11
3.5930744092905493E11	2.2768355635312186E11
3.2011347953486066E11	2.752284836711321E11
2.737702193200116E11	3.166380966877469E11
2.211051536027993E11	3.5075109262783844E11
1.6314986862165582E11	3.764924812142894E11
1.0114340764208498E11	3.9291545871662933E11
3.6526477705539314E10	3.9925007239394104E11
-2.907704253147336E10	3.949567116180721E11
-9.389465765837563E10	3.797806239056942E11
-1.5605821332030487E11	3.538018536977091E11
-2.1367543176104544E11	3.1747348673616235E11
-2.6491708468425156E11	2.716403319113587E11
-3.081133182057964E11	2.1753107326814084E11
-3.4184938944919E11	1.567198806649361E11
-3.6504927584257465E11	9.10579225503082E10
-3.770362648574692E11	2.2580463103380516E10
-3.775628499471471E11	-4.660028476364695E10
-3.6680729456468256E11	-1.144040004510847E11
-3.453396252341253E11	-1.7888072162621088E11
-3.140642730133634E11	-2.3828975936383405E11
-2.7414875340580984E11	-2.911541758484497E11
-2.2694788859444156E11	-3.3629037144133527E11
-1.7393142242007806E11	-3.7281567504272314E11
-1.166203440934102E11	-4.00138821242488E11
-5.653463586692264E10	-4.179387345840692E11
4.846975000615648E9	-4.261366980042491E11
6.611608908406067E10	-4.248660055734297E11
1.2595422407291695E11	-4.14442025545928E11
1.8314492951700577E11	-3.953345663241501E11
2.3658042240569772E11	-3.681436022519649E11
2.8526449044607965E11	-3.335787434174248E11
3.283131687294892E11	-2.9244235241376416E11
3.6495443416956854E11	-2.4561602093725784E11
3.9452785299100977E11	-1.9404992485849854E11
4.164849115599203E11	-1.3875445496326276E11
4.3039061045775146E11	-8.079348212126349E10
4.3592672274864984E11	-2.127857389974671E10
4.328970033962492E11	3.863661185619695E10
4.212345482504894E11	9.776255996249341E10
4.01011308112785E11	1.5488166490865735E11
3.724495960358968E11	2.0875855802188428E11
3.3593518712378973E11	2.58154105307598E11
2.9203120203385455E11	3.018442315427556E11
2.414915022472836E11	3.386447706757972E11
1.852718218089061E11	3.674433492718168E11
1.2453612215664468E11	3.872388411039147E11
6.0655003866734886E10	3.971881734778826E11
-4.807439635038539E9	3.9665906862352313E11
-7.012194346236642E10	3.852856390367272E11
-1.334405031618643E11	3.630217673007596E11
-1.9286209838019772E11	3.301854656079012E11
-2.4651602412599966E11	2.8748622216465375E11
-2.926575113102407E11	2.360276066902766E11
-3.2976663197254816E11	1.772795532141711E11
-3.566390296217992E11	1.1301894198206549E11
-3.724565795975206E11	4.524244443354949E10
-3.7682861008113904E11	-2.3939298002365803E10
-3.697990902327718E11	-9.241359325785704E10
-3.5182093982446704E11	-1.5817058970494904E11
-3.237037313067798E11	-2.1939033672428946E11
-2.8654419267772156E11	-2.745055476465455E11
-2.416495887752692E11	-3.222383653943917E11
-1.9046267374300845E11	-3.616134471048138E11
-1.3449449323437498E11	-3.919521549316878E11
-7.526848451585936E10	-4.1285346203632E11
-1.4276888601060848E10	-4.24166948251567E11
4.70511406452603E10	-4.259624240856843E11
1.0737130083871872E11	-4.184994698445017E11
1.654378355318731E11	-4.021989914298144E11
2.2011123376376584E11	-3.7761804605145856E11
2.7036179295638058E11	-3.4542843503453864E11
3.1527064141559454E11	-3.063990707645694E11
3.5402952537214966E11	-2.6138183812356384E11
3.8594037995064087E11	-2.1130049766198682E11
4.104154582309225E11	-1.5714203203740607E11
4.2697863678910516E11	-9.994981339841331E10
4.352683256384859E11	-4.081789297643851E10
4.350423287115707E11	1.9114335362512764E10
4.261848687917625E11	7.866789420334653E10
4.087158527801555E11	1.3663129342319612E11
3.828022352533872E11	1.917699125422805E11
