Enceladus X	Enceladus Y
8.210294837872051E11	-1.6707216486702576E12
8.455270759219274E11	-1.655420361364205E12
8.697978384732726E11	-1.6396748554435198E12
8.938342576484108E11	-1.6234874124371199E12
9.176287981690168E11	-1.606860427928918E12
9.411739032098607E11	-1.589796412957246E12
9.644619945007556E11	-1.5722979953506877E12
9.874854726507324E11	-1.5543679210990005E12
1.0102367176113829E12	-1.5360090557717808E12
1.0327080893223751E12	-1.517224385927211E12
1.0548919286201912E12	-1.4980170206864277E12
1.0767805582748416E12	-1.4783901934888953E12
1.0983662841485339E12	-1.4583472639445098E12
1.1196413964833337E12	-1.4378917198270955E12
1.1405981712979766E12	-1.4170271791591826E12
1.1612288719615974E12	-1.3957573924530881E12
1.1815257508445405E12	-1.3740862451472903E12
1.201481050984331E12	-1.3520177600561133E12
1.2210870079046875E12	-1.3295560998889111E12
1.240335851539585E12	-1.3067055698832664E12
1.2592198082656042E12	-1.283470620496869E12
1.2777311030446196E12	-1.2598558502140425E12
1.2958619615769285E12	-1.2358660083415405E12
1.313604612628509E12	-1.2115059977773164E12
1.3309512905405593E12	-1.1867808779186414E12
1.347894237779234E12	-1.1616958675883606E12
1.3644257076184653E12	-1.1362563479342517E12
1.3805379669527893E12	-1.1104678653643716E12
1.3962232992374453E12	-1.0843361344292511E12
1.4114740076738914E12	-1.057867040773422E12
1.4262824184574226E12	-1.0310666441354304E12
1.4406408841140994E12	-1.0039411812202562E12
1.454541787109286E12	-9.764970685799037E11
1.467977543596007E12	-9.48740905525225E11
1.4809406073296584E12	-9.206794769869543E11
1.4934234737477202E12	-8.923197563823032E11
1.5054186841484944E12	-8.636689083743433E11
1.5169188301550051E12	-8.34734291553821E11
1.5279165584156357E12	-8.055234611811837E11
1.538404575378873E12	-7.760441718366199E11
1.5483756522843481E12	-7.463043799585583E11
1.55782263035683E12	-7.163122463114078E11
1.5667384262310745E12	-6.860761383462152E11
1.5751160376422366E12	-6.556046325372174E11
1.5829485491952422E12	-6.249065166105017E11
1.5902291383489062E12	-5.939907915592924E11
1.596951081711038E12	-5.628666735774479E11
1.6031077615208354E12	-5.3154359587617487E11
1.6086926723591658E12	-5.0003121035430255E11
1.6136994280161536E12	-4.683393891252591E11
1.618121768543523E12	-4.364782257741118E11
1.6219535676801802E12	-4.044580364658471E11
1.625188840433647E12	-3.7228936093354065E11
1.6278217507863086E12	-3.3998296317864294E11
1.6298466196866643E12	-3.075498319319537E11
1.631257933215734E12	-2.750011808704965E11
1.6320503510487393E12	-2.4234844854312976E11
1.6322187151352576E12	-2.0960329813053146E11
1.631758058390541E12	-1.7677761686157416E11
1.6306636136834624E12	-1.4388351501749042E11
1.6289308231056533E12	-1.109333247076233E11
1.626555347314782E12	-7.793959829787305E10
1.6235330750866992E12	-4.491510647023876E10
1.6198601329456797E12	-1.1872835928235834E10
1.6155328949373838E12	2.117401339222957E10
1.6105479927250095E12	5.421203148730123E10
1.604902325676105E12	8.72276017654251E10
1.5985930709584456E12	1.2020690507308E11
1.5916176938250483E12	1.531359241936578E11
1.5839739579405828E12	1.8600044880611642E11
1.5756599358169783E12	2.187860809592682E11
1.5666740192439536E12	2.5147824096437515E11
1.5570149295676812E12	2.840621738712977E11
1.5466817280973833E12	3.165229565664151E11
1.5356738265203655E12	3.488455053402491E11
1.5239909971573958E12	3.8101458399335675E11
1.5116333831126943E12	4.1301481252228125E11
1.4986015082090195E12	4.448306763917964E11
1.4848962868535725E12	4.764465364925021E11
1.4705190338087168E12	5.0784663959981104E11
1.455471473548752E12	5.390151293650003E11
1.439755749345558E12	5.699360580108687E11
1.4233744321236184E12	6.005933986138256E11
1.4063305289489546E12	6.30971058011938E11
1.3886274912571953E12	6.610528902847749E11
1.3702692225074302E12	6.908227106922856E11
1.351260085280342E12	7.202643103197527E11
1.3316049081049458E12	7.493614713617632E11
1.3113089916870564E12	7.780979828055226E11
1.290378114481203E12	8.064576566949885E11
1.26881853768781E12	8.344243448851003E11
1.2466370094823455E12	8.619819562808319E11
1.223840768680614E12	8.891144746886083E11
1.2004375477748228E12	9.15805976943169E11
1.1764355749275293E12	9.420406513289418E11
1.1518435752215579E12	9.678028165478695E11
1.1266707711675847E12	9.930769409650466E11
1.1009268822789614E12	1.017847662113538E12
1.0746221238230564E12	1.0420998064440492E12
1.0477672045113384E12	1.065818409107237E12
1.020373323171483E12	1.0889887340286179E12
9.924521646542095E11	1.111596294148952E12
9.640158947157284E11	1.1336268715104138E12
9.35077153780335E11	1.1550665373048518E12
9.056490497116772E11	1.1759016718517656E12
8.757451495064613E11	1.1961189844410085E12
8.453794700971587E11	1.215705533066572E12
8.145664681368152E11	1.234648743698015E12
7.833210285920533E11	1.252936429161061E12
7.516584524012302E11	1.2705568077754436E12
7.195944431854752E11	1.28749852146638E12
6.871450930015869E11	1.3037506533671726E12
6.543268671873705E11	1.3193027447115977E12
6.211565881295627E11	1.3341448109745564E12
5.876514181774536E11	1.3482673575191396E12
5.538288418995165E11	1.3616613944406406E12
5.197066474195862E11	1.3743184503760715E12
4.8530290698552655E11	1.3862305855233135E12
4.506359568522938E11	1.3973904036634963E12
4.1572437645025104E11	1.4077910632773792E12
3.805869671452689E11	1.4174262877646033E12
3.452427304659656E11	1.4262903742636526E12
3.097108456566288E11	1.4343782014210964E12
2.7401064696260794E11	1.4416852362426523E12
2.381616006354147E11	1.4482075396578254E12
2.0218328163177905E11	1.4539417709335547E12
1.6609535020926752E11	1.4588851908495332E12
1.2991752826853654E11	1.463035663537066E12
9.366957563557741E10	1.4663916573962146E12
5.737126655566394E10	1.4689522447711438E12
2.104236620302714E10	1.4707171001842803E12
-1.5297392743058918E10	1.4716864975094285E12
-5.16283332519988E10	1.471861305976109E12
-8.793085687253761E10	1.4712429850867793E12
-1.2418546622910957E11	1.4698335784761694E12
-1.6037278714143823E11	1.467635706473804E12
-1.9647359047949167E11	1.4646525577134224E12
-2.3246881349576105E11	1.4608878799513547E12
-2.6833958061477283E11	1.4563459698869111E12
-3.040672236957955E11	1.4510316621454387E12
