Triton X	Triton Y
-6.549643867513993E11	4.426414071900772E12
-6.740506557120085E11	4.423468599200813E12
-6.931810886249318E11	4.42110127182278E12
-7.130970107708397E11	4.418179601938242E12
-7.326876887449233E11	4.414647819062228E12
-7.515580443291952E11	4.411683200201819E12
-7.70983226224423E11	4.408936866275394E12
-7.908951243358412E11	4.405325129996925E12
-8.100117199903256E11	4.401637341234701E12
-8.28933166139952E11	4.3986536662856455E12
-8.48713501558159E11	4.39522473649503E12
-8.682475396175681E11	4.3910804336513057E12
-8.869918977433783E11	4.387526099365701E12
-9.063467247215231E11	4.3841846454218066E12
-9.261342511179779E11	4.3799146714524077E12
-9.450183274186029E11	4.375729496087493E12
-9.639369616819188E11	4.3722182485891245E12
-9.837048847490369E11	4.3679992508765093E12
-1.0028622457115609E12	4.3633155391607505E12
-1.02150100210305E12	4.3594218629778726E12
-1.041048474210239E12	4.3552549867897515E12
-1.0604486371145232E12	4.350248618203111E12
-1.078979990917763E12	4.3458807965630703E12
-1.0982304803960054E12	4.3416738881322046E12
-1.117769379178795E12	4.3364714461974336E12
-1.1363033554198213E12	4.3316354711470747E12
-1.1552715315705027E12	4.327286094392901E12
-1.1748460001543206E12	4.321942238055154E12
-1.1934202400950579E12	4.316690713303148E12
-1.2121603557631326E12	4.312128346505912E12
-1.2317017210895293E12	4.306641896525661E12
-1.2503022065597634E12	4.3010359087460425E12
-1.2688733273801375E12	4.296228797254427E12
-1.288349912183511E12	4.2905669293221553E12
-1.3069345141758215E12	4.2846596376594863E12
-1.3253878164433928E12	4.2796044395304863E12
-1.3447928620201104E12	4.2737203234720684E12
-1.3633073696445522E12	4.267556671947361E12
-1.3816883063503132E12	4.2622632841176016E12
-1.401023661543166E12	4.256105654284353E12
-1.4194112406207441E12	4.249730226375529E12
-1.4377680889382036E12	4.2442060243710444E12
-1.4570269982347966E12	4.237725611565794E12
-1.4752369028165796E12	4.2311918277652344E12
-1.4936283085982002E12	4.2254253334125376E12
-1.512777894163529E12	4.218584952144119E12
-1.530780068508988E12	4.2119588392191904E12
-1.5492736330994402E12	4.205903730926082E12
-1.5682404214096697E12	4.1986975414370615E12
-1.58604961459766E12	4.1920475267909673E12
-1.6047020944647915E12	4.1856138399823975E12
-1.6233715778847937E12	4.178095222596477E12
-1.641075308469008E12	4.171459394615636E12
-1.6598881438563274E12	4.1645277114762046E12
-1.6781373451364336E12	4.1568312713368857E12
-1.695905012785696E12	4.1501631560713384E12
-1.714765897167355E12	4.142641225508856E12
-1.732543254636408E12	4.134965329281295E12
-1.7505771843076855E12	4.128086201992913E12
-1.7692336502221873E12	4.120008038995315E12
-1.78666408322184E12	4.112519486186255E12
-1.8050648235755183E12	4.105142081582682E12
-1.8232072606299812E12	4.096751764832275E12
-1.8406309723884746E12	4.089420940067104E12
-1.8592259830626306E12	4.0813116523531396E12
-1.8767182095283286E12	4.073005920826819E12
-1.894531871462756E12	4.065494273495215E12
-1.912846644339567E12	4.0567341449382134E12
-1.9299694521784526E12	4.048772750108759E12
-1.9482568618125225E12	4.040584793850866E12
-1.9658342829916401E12	4.0316737255026562E12
-1.9832073464696646E12	4.023821047324637E12
-2.0014711340825198E12	4.0147831212379756E12
-2.0184193281540598E12	4.0062636984340527E12
-2.0364056904437642E12	3.997838845758825E12
-2.0539222066125637E12	3.988475252480437E12
-2.0710165310430781E12	3.9802365622111016E12
-2.089114795641609E12	3.9708541350786465E12
-2.1058686010892727E12	3.961928811324524E12
-2.1236658621579814E12	3.9531223126188774E12
-2.1409429707758367E12	3.9433925137543525E12
-2.1578963309238296E12	3.9347908224658535E12
-2.175754696078694E12	3.9249592928195596E12
-2.1922722312069775E12	3.915789774757214E12
-2.209991750540495E12	3.9064527491579263E12
-2.226853134621934E12	3.896467934271187E12
-2.243829302124667E12	3.8874740625835947E12
-2.2613026641544346E12	3.877151856614908E12
-2.277649630551784E12	3.86786023126605E12
-2.295291349423709E12	3.857826517488662E12
-2.311632444997673E12	3.8477903299152905E12
-2.328803996031987E12	3.8382156974526494E12
-2.3456370876068574E12	3.827557707676608E12
-2.3620834504902925E12	3.818081763732844E12
-2.3793816645723823E12	3.8073051073729204E12
-2.395373549494281E12	3.797408217375273E12
-2.412691755389512E12	3.786944984066611E12
-2.428738971724352E12	3.7763600226142275E12
-2.4456019891721543E12	3.7662775432331675E12
-2.462061619252303E12	3.7551308049666094E12
-2.4782781339593403E12	3.745154296921189E12
-2.495156443381971E12	3.7338141852343027E12
-2.5108799179569478E12	3.723555110144869E12
-2.527896797657606E12	3.712373228103867E12
-2.5434738187338193E12	3.701565100069052E12
-2.560267517272198E12	3.6906966109668677E12
-2.5760236309351016E12	3.679304169779106E12
-2.5923388685425054E12	3.668677059530676E12
-2.608434252964729E12	3.6568621649250757E12
-2.6242073699545493E12	3.646259294992515E12
-2.640608974394591E12	3.634268820256841E12
-2.65594735958977E12	3.6234466294248306E12
-2.6724882896798594E12	3.611500628284254E12
-2.687589931478999E12	3.600281584114538E12
-2.7040590606195957E12	3.5885076351902705E12
-2.7191256625422056E12	3.57681942877556E12
-2.7353420933712314E12	3.5652401457064536E12
-2.750520241844083E12	3.553107194990748E12
-2.766372752860412E12	3.5416644309037183E12
-2.781732366606851E12	3.5291732481469243E12
-2.7971850661343164E12	3.5177666909320957E12
-2.812726920336298E12	3.5050266849893823E12
-2.8278030020766123E12	3.493549515387669E12
-2.843481048946197E12	3.480662650407614E12
-2.8582381717798413E12	3.4690254868772563E12
-2.873984309295911E12	3.45606928957758E12
-2.8884915715024414E12	3.4442110620799106E12
-2.9042355581698877E12	3.431233483107374E12
-2.9185570355341636E12	3.4191222015068823E12
-2.9342390094304307E12	3.4061443103613735E12
-2.9484247584901147E12	3.393772026590043E12
-2.96400090374774E12	3.3807944225128975E12
-2.9780840270382676E12	3.368170128069164E12
-2.993527301237731E12	3.355180010730952E12
-3.007524918936075E12	3.3423229208032896E12
-3.0228229320853535E12	3.3293000663687524E12
-3.0367391032006006E12	3.3162344812069976E12
-3.051890803601935E12	3.3031554373602183E12
-3.065720030725432E12	3.289907465978218E12
-3.080732234656002E12	3.276747970843046E12
-3.094462811283801E12	3.263343885809298E12
-3.1093470537932944E12	3.2500798727553784E12
-3.1229640068000083E12	3.236545638534099E12
-3.137733785286376E12	3.2231533233502437E12
-3.151221486350443E12	3.209514778778008E12
-3.165889727695837E12	3.195970349306726E12
-3.1792344110613604E12	3.182253527407288E12
-3.1938108965533647E12	3.1685329466125825E12
-3.2070033502802056E12	3.154764025136806E12
-3.221491863420336E12	3.140843451781476E12
-3.2345304663391367E12	3.12704783392635E12
-3.248925587173787E12	3.112905151531695E12
-3.2618196348463486E12	3.099105209453112E12
-3.276103404591898E12	3.0847230832679297E12
-3.28887629073216E12	3.070934228515281E12
-3.3030154176404053E12	3.056304894990774E12
-3.315706725451118E12	3.0425299698165933E12
-3.3296515548636274E12	3.0276614992676533E12
-3.3423165539929917E12	3.0138841093527144E12
-3.356003538978326E12	2.998807092813803E12
-3.36870819637034E12	2.9849854571393423E12
-3.3820677870354146E12	2.9697579850720625E12
-3.3948775618593877E12	2.955822024773144E12
-3.407848835253251E12	2.9405297063416025E12
-3.420810723738987E12	2.926385006991936E12
-3.4333622138256606E12	2.9111322156894663E12
-3.44648212450252E12	2.8966744111368794E12
-3.4586349496900605E12	2.8815638577610967E12
-3.471856414334485E12	2.8667049300732065E12
-3.4837014566960264E12	2.851806034090641E12
-3.4968958155827573E12	2.8365092990889937E12
-3.508593182509586E12	2.8218219909196987E12
-3.521573308235866E12	2.806135525566197E12
-3.533322791610828E12	2.791563704699502E12
-3.5458887457385244E12	2.775635082879066E12
-3.5578680160668564E12	2.7609890501235703E12
-3.5698809702613667E12	2.7450423398107646E12
-3.582164974454635E12	2.7300861107011167E12
-3.5936260931023975E12	2.714351220423873E12
-3.606121769038481E12	2.6988937611469497E12
-3.61721351457688E12	2.6835016949383325E12
-3.629656062420899E12	2.667502411889286E12
-3.6407004298818184E12	2.6523918763239683E12
-3.652744866687837E12	2.636022899026365E12
-3.664063122408825E12	2.620924340467819E12
-3.6754584638161284E12	2.604527930557072E12
-3.6871808718467295E12	2.589072894531011E12
-3.6979457871349907E12	2.5729936559901357E12
-3.7098853694907495E12	2.556926970101913E12
-3.720356422844081E12	2.541285456423439E12
-3.732068326746576E12	2.5246636609723936E12
-3.7427275415868174E12	2.5092239901448174E12
-3.753780723262877E12	2.492437965877491E12
-3.764916680643149E12	2.4767180973517754E12
-3.775233006410043E12	2.460253316312321E12
-3.786670847429753E12	2.4438720600483745E12
-3.7966556115502344E12	2.4279203789586724E12
-3.807827742719144E12	2.4109439310283325E12
