Mimas X	Mimas Y
-2.6493241036315388E10	-1.502685305462216E12
6.261487465679046E9	-1.502784047177927E12
3.9234996683662285E10	-1.5022256326338296E12
7.234365910509497E10	-1.5011137306954646E12
1.0522515351204718E11	-1.499334587969033E12
1.3782104162240662E11	-1.496656574426977E12
1.7032612789248788E11	-1.4930202391898923E12
2.0301852541249045E11	-1.4886679613040266E12
2.3582636717294687E11	-1.4836819876187612E12
2.6829651411199695E11	-1.4780460585550522E12
3.003739912132294E11	-1.4716907965007385E12
3.322937525178939E11	-1.4644056013632341E12
3.6425028760817615E11	-1.4562475842333523E12
3.962341112094844E11	-1.4473988635855083E12
4.278926681062979E11	-1.438024980381206E12
4.5913416992598535E11	-1.4280599533022188E12
4.9009238222327875E11	-1.4171384546359502E12
5.2086425790830054E11	-1.4052563256935215E12
5.515735297985417E11	-1.3927535142946892E12
5.820554759659106E11	-1.3797759376373223E12
6.120675600905026E11	-1.3662051235663972E12
6.416081607640963E11	-1.3517304145551997E12
6.707846573822675E11	-1.336343994843949E12
6.998621326005443E11	-1.320358567718718E12
7.287869220151389E11	-1.3038495524887122E12
7.571389439727601E11	-1.2867630090004978E12
7.848346262994955E11	-1.268958319653505E12
8.12093125888644E11	-1.2503072097633174E12
8.391995804420107E11	-1.2309631833016123E12
8.660974600762773E11	-1.2110661660390977E12
8.923430399974331E11	-1.1906942068344285E12
9.178707873733118E11	-1.1697819224530762E12
9.42928075549439E11	-1.1480474899663433E12
9.67649942080059E11	-1.125525928430667E12
9.920463898766068E11	-1.1025003783569646E12
1.0158613213376625E12	-1.0791146441951274E12
1.0389762362027715E12	-1.0552921913294229E12
1.0614512600298348E12	-1.0306927144226328E12
1.0833465730741124E12	-1.0053137963014266E12
1.1048832426706562E12	-9.794793386240923E11
1.125981632558933E12	-9.533206237882087E11
1.146326910580868E12	-9.267778673130704E11
1.1658266576935742E12	-8.99602547426284E11
1.18461860489133E12	-8.717445285817931E11
1.2030413617001409E12	-8.434377100897478E11
1.2210563478859082E12	-8.147651105271941E11
1.2382288445454504E12	-7.857811073660546E11
1.2544723173694397E12	-7.564145643407557E11
1.2699615458818535E12	-7.264622608317161E11
1.2849606891076597E12	-6.959784360880803E11
1.2994797587105488E12	-6.651156282998048E11
1.3131829211478337E12	-6.341005221700466E11
1.3259829627713228E12	-6.029086224195369E11
1.3379503863458167E12	-5.711757436745045E11
1.3492169791937148E12	-5.388829950912092E11
1.3599428528275203E12	-5.063280264890676E11
1.3699680161277385E12	-4.7372172442626495E11
1.3790993415458289E12	-4.4101033991230383E11
1.3872739558448281E12	-4.078648612616355E11
1.3945661328304705E12	-3.742743730694419E11
1.4013055775806184E12	-3.405049101855104E11
1.4074693395635828E12	-3.066683299084535E11
1.4127059242382156E12	-2.7280027915028452E11
1.4168732919990308E12	-2.3874455134501263E11
1.4200808015015273E12	-2.0440147204561075E11
1.4227017955343293E12	-1.6985854549606863E11
1.4247441773210674E12	-1.3519476402628154E11
1.4258674565277126E12	-1.0064546808334326E11
1.425954601650083E12	-6.619275584141486E10
1.4250549377941226E12	-3.1555150202964447E10
1.4234238589751396E12	3.319655458130388E9
1.4211688586619556E12	3.824257111723221E10
1.4180717507430354E12	7.289489432206438E10
1.4140162632110984E12	1.0729383985844507E11
1.4089532488004114E12	1.4181682019306094E11
1.402977330056143E12	1.764885317715935E11
1.3963665246824404E12	2.1105190793540973E11
1.389072081508129E12	2.453067706434525E11
1.3808752531412434E12	2.7923276624267126E11
1.3715880458520002E12	3.130898609680072E11
1.3612815854954949E12	3.4691307138720795E11
1.3503713786781956E12	3.805730637729049E11
1.3388801575545776E12	4.1397408727589655E11
1.3265115618632925E12	4.469432729948314E11
1.31308220381491E12	4.7954950875816675E11
1.2986347885984795E12	5.119390039440345E11
1.2835323857159026E12	5.441924259216673E11
1.2678589175006729E12	5.761991290398357E11
1.2513704247305679E12	6.076025418117115E11
1.2339471268269827E12	6.384041456300592E11
1.215580428925127E12	6.689434984088462E11
1.1964335596690403E12	6.992711349625131E11
1.1766821669481433E12	7.292399147552811E11
1.1562849518285854E12	7.585340448789662E11
1.1351761858558713E12	7.871210055238048E11
1.1131003439186226E12	8.152822580383148E11
1.0900983516738193E12	8.430633693633948E11
1.0665397574646754E12	8.704070409249214E11
1.0425309764056016E12	8.971137808148429E11
1.0179258613771655E12	9.230539817009279E11
9.923917306418726E11	9.483464067383756E11
9.65957621346727E11	9.730267413287219E11
9.390072424270942E11	9.97227374598054E11
9.116356100638148E11	1.0208886304666439E12
8.837712453937335E11	1.0437169444654149E12
8.551904092117451E11	1.0656510980672217E12
8.258332327572059E11	1.086802493944796E12
7.959098824113269E11	1.107446167951214E12
7.655066764740155E11	1.1275518534434358E12
7.347548819843744E11	1.1467542147485886E12
7.036050047129697E11	1.1649694959079958E12
6.718099650138308E11	1.1822999700077366E12
6.393664746468126E11	1.198974372058717E12
6.064173411331865E11	1.2150175158202515E12
5.733018014170171E11	1.2301831909291187E12
5.40026943928399E11	1.2444168393403735E12
5.062307222653232E11	1.2576573734566985E12
4.718374504500779E11	1.269993477082726E12
4.37004762012376E11	1.2816010572570427E12
4.020799648538852E11	1.2924489661270332E12
3.6710621575589966E11	1.3024290054168171E12
3.3179891051092114E11	1.3112967276549097E12
2.9612237840700085E11	1.3190688562404062E12
2.6010420289408118E11	1.326064972226344E12
2.2391232192826205E11	1.332356506450751E12
1.8773981940203064E11	1.3378015580131475E12
1.5153533762970578E11	1.342103275508605E12
1.1524736548477026E11	1.3452554616815168E12
7.866037126402553E10	1.347566601761296E12
4.183214081305422E10	1.349083551592222E12
5.112492263265691E9	1.3497724458868677E12
-3.1370170384698235E10	1.3494564640494436E12
-6.7723774001975784E10	1.348047541939664E12
-1.042537902831111E11	1.3456499927020605E12
-1.409232316968406E11	1.3422709580268015E12
-1.7746028129212726E11	1.3381064397568667E12
-2.1375338464869037E11	1.3331430414179714E12
-2.4973282081360904E11	1.3272710831115908E12
-2.85557513137673E11	1.320280599137887E12
-3.212053901964596E11	1.312171847930554E12
-3.56798026846083E11	1.30324731492882E12
-3.922616419986471E11	1.2935949800578428E12
-4.2734704563276776E11	1.2831734726127595E12
-4.6193722800039813E11	1.2717339685168035E12
-4.960606811546926E11	1.2592636066856667E12
-5.3005496079586884E11	1.2458922705163384E12
-5.63902167687681E11	1.2316570432462285E12
-5.973770316227262E11	1.2167117816415708E12
-6.302577509018567E11	1.2010089040653638E12
-6.625195230645891E11	1.1845284654526816E12
-6.94374423836264E11	1.1670544321952197E12
-7.258178983744398E11	1.1485916215667463E12
-7.569300083330748E11	1.129399726212009E12
-7.87562139676672E11	1.1096365892923005E12
-8.175838220896199E11	1.0892831705658032E12
-8.468810903379386E11	1.06803090995626E12
-8.75461430586441E11	1.0458831370507527E12
-9.03636536763667E11	1.0229912574607512E12
-9.3140235024446E11	9.994735258882122E11
-9.586155427664563E11	9.754177608134952E11
-9.849710238240437E11	9.507401239430306E11
-1.0104599303299012E12	9.254696624280757E11
-1.03531366012991E12	8.994224253321384E11
-1.0596022269845776E12	8.726271539067646E11
-1.083364834333138E12	8.452606696711346E11
-1.106376410295392E12	8.17539853882726E11
-1.1285842091186165E12	7.894691686733391E11
-1.149905732154185E12	7.607245960634817E11
-1.1703758233860588E12	7.312913354389137E11
-1.1902324550177715E12	7.013071319594784E11
-1.2094804889011921E12	6.709981748694036E11
-1.2280571464238298E12	6.40395094330137E11
-1.245631068793674E12	6.093828012229084E11
-1.2621899622804646E12	5.779892548670277E11
-1.2779268878893738E12	5.460810103580127E11
-1.2930298225056501E12	5.137285369295369E11
