Io X	Io Y
6.26395605630964E11	3.957201385134507E11
5.996861502851696E11	4.367357787264327E11
5.705214142053429E11	4.7628403076885876E11
5.3861793280969464E11	5.140248304487506E11
5.041852030517469E11	5.494093159466851E11
4.675878163150828E11	5.821818133006233E11
4.2927404411076166E11	6.122422779911516E11
3.895783852666825E11	6.398945117772762E11
3.483632680843342E11	6.652783317614431E11
3.056350100027982E11	6.882874093067776E11
2.6127729387801938E11	7.086301712478542E11
2.157249321808681E11	7.257757735616407E11
1.694287533481515E11	7.397546358314589E11
1.2275377128899457E11	7.506035025321837E11
7.59368312299307E10	7.5876937917287E11
2.8716669990525326E10	7.643474598728749E11
-1.8846559355138165E10	7.672150700143789E11
-6.674249190662933E10	7.671229398321041E11
-1.1439696654463365E11	7.63726732295924E11
-1.6136102500780774E11	7.572856967404478E11
-2.0739554275459998E11	7.479817038032341E11
-2.524321945648787E11	7.362639072086997E11
-2.9680351359871985E11	7.221538410203301E11
-3.404157218618672E11	7.055004607290272E11
-3.8315282401776544E11	6.861445959573948E11
-4.244046401770197E11	6.639710338610967E11
-4.638373530031242E11	6.394063133778375E11
-5.0132683663147253E11	6.12703294152182E11
-5.369879960431979E11	5.842755042464265E11
-5.71147671133583E11	5.54017282784662E11
-6.03677193700684E11	5.217799489304059E11
-6.34366314854941E11	4.874820659999488E11
-6.627170032941064E11	4.5121264575100995E11
-6.885011460374226E11	4.135236815086128E11
-7.118010792382721E11	3.747108717655275E11
-7.327657830021324E11	3.3505811089746533E11
-7.51737318587221E11	2.9435520390317206E11
-7.684680889663451E11	2.524410766801845E11
-7.82785773419281E11	2.0937614867833487E11
-7.94261755744588E11	1.653821352839088E11
-8.028882176715724E11	1.2108634398381076E11
-8.08860886839698E11	7.67169092470495E10
-8.124273970638245E11	3.2447614442722496E10
-8.137927552237853E11	-1.201641123533327E10
-8.126533080748042E11	-5.6761149701053474E10
-8.08858615794432E11	-1.0165203628861247E11
-8.021169938860881E11	-1.4635607610646606E11
-7.926381659543011E11	-1.902630043297532E11
-7.807393181840463E11	-2.3325761087979074E11
-7.666548881202864E11	-2.7527120122062476E11
-7.504868269289863E11	-3.166240206092936E11
-7.318733477426127E11	-3.5731407610213025E11
-7.107121642015972E11	-3.971049071508542E11
-6.868995813537213E11	-4.356230781219662E11
-6.608111659916216E11	-4.7236730270081213E11
-6.328459736588759E11	-5.0735466410479517E11
-6.031867428063279E11	-5.40654441540294E11
-5.71855905245323E11	-5.724850311019465E11
-5.384931919716834E11	-6.028047295033488E11
-5.0305146875789124E11	-6.31211944713122E11
-4.656406899669787E11	-6.574285327515989E11
-4.267059255547989E11	-6.810799005811979E11
-3.8671733165599335E11	-7.023896210890449E11
-3.4575812268751794E11	-7.214461987243588E11
-3.038079953406296E11	-7.384397204134253E11
-2.6053456746536743E11	-7.531890040540299E11
-2.160471110103369E11	-7.653077563817501E11
-1.705982200366146E11	-7.745357323734148E11
-1.2470882981296437E11	-7.80750532975227E11
-7.874594921903793E10	-7.842619239115903E11
-3.276085931018273E10	-7.852728027754224E11
1.3347142526075659E10	-7.838915374961821E11
5.9763571715012085E10	-7.798581579812756E11
1.0623601049172037E11	-7.727996233834274E11
1.523845516450641E11	-7.6260400258348E11
1.9772823627926172E11	-7.493496226963073E11
2.4199515616681934E11	-7.334753897474862E11
2.8527304330331366E11	-7.15219666698359E11
3.276387788122508E11	-6.946022074065575E11
3.69149635750385E11	-6.713833728473217E11
