Jupiter X	Jupiter Y
7.383710992968246E11	-7.82962530166017E10
7.411706304111509E11	-2.92125093408752E10
7.408557364040221E11	1.9994893543630096E10
7.374193074865303E11	6.911847061758241E10
7.308705966350443E11	1.1795135049159947E11
7.212325260685182E11	1.6628599442813272E11
7.08544071396147E11	2.1391823674867975E11
6.928578820597834E11	2.60646023175139E11
6.742422977452911E11	3.062728144604229E11
6.527784780313123E11	3.506067150572368E11
6.28562562615865E11	3.9346344743306696E11
6.017019090157008E11	4.3466543837065936E11
5.723172961510978E11	4.740451418173751E11
5.405394370932749E11	5.1144383321039716E11
5.065108366195485E11	5.4671411237627814E11
4.703818905702034E11	5.797189715733849E11
4.323128872462901E11	6.103338618897145E11
3.92469687462975E11	6.384457423905482E11
3.5102580677367E11	6.639551492234312E11
3.0815850919098016E11	6.867750419422794E11
2.6405077236783014E11	7.068318964019326E11
2.1888678198878052E11	7.240646372083081E11
1.7285416075416827E11	7.384259468649113E11
1.2613988931954176E11	7.498810446812407E11
7.89325326935655E10	7.584084076016566E11
3.1418131832706734E10	7.63998756647715E11
-1.621725375921185E10	7.666551505095443E11
-6.3792084129225044E10	7.663919704769009E11
-1.1112656259359647E11	7.632353575263945E11
-1.5804642917568414E11	7.572220817445244E11
-2.043803865367351E11	7.48399335377901E11
-2.4996387611448874E11	7.368241012637932E11
-2.9463619208825543E11	7.225623842779873E11
-3.3824467970688196E11	7.056888000674629E11
-3.806414005376582E11	6.862861853317412E11
-4.216867496717326E11	6.644448768538864E11
-4.61246498138105E11	6.402620374243451E11
-4.991951287808941E11	6.138414089606991E11
-5.3541287803914233E11	5.852920740544323E11
-5.69789469407117E11	5.547287878947068E11
-6.022204912197803E11	5.222709127677977E11
-6.326108460410105E11	4.880424031868632E11
-6.608715420430892E11	4.5217059822423334E11
-6.869228438695752E11	4.147866372929699E11
-7.106912452112566E11	3.760238672412198E11
-7.321128048916833E11	3.3601883457679034E11
-7.511296299216768E11	2.949097963893209E11
-7.676928576482407E11	2.5283733912006613E11
-7.817597137908763E11	2.0994252472173862E11
-7.932966118234995E11	1.6636819778094382E11
-8.022759235593315E11	1.2225719487740204E11
-8.086789335861448E11	7.775361800004922E10
-8.124927811878972E11	3.300092584832876E10
-8.137131052810562E11	-1.1856685184806181E10
-8.123413344344448E11	-5.6676703284913864E10
-8.083876215930117E11	-1.013162821612022E11
-8.018676835161274E11	-1.456344047825435E11
-7.928054311396807E11	-1.894902606993392E11
-7.812303936177345E11	-2.327455565783162E11
-7.671799812642953E11	-2.752625677786988E11
-7.506972307089016E11	-3.1690699275231537E11
-7.318332343138727E11	-3.5754536248456036E11
-7.106443617221089E11	-3.970478228917092E11
-6.871946058072131E11	-4.3528603368229126E11
-6.6155332141925E11	-4.72135810447151E11
-6.337971311731066E11	-5.0747499193850385E11
-6.04008182804095E11	-5.411864519132723E11
-5.722759571864996E11	-5.731552331553314E11
-5.38694962365297E11	-6.032718507040835E11
-5.0336664880721063E11	-6.314297922282927E11
-4.663975063017901E11	-6.575286487642968E11
-4.279005902360057E11	-6.81471626380034E11
-3.8799411233721576E11	-7.031688717819338E11
-3.4680267039489166E11	-7.225344202670969E11
-3.044553718429007E11	-7.394898135557618E11
-2.6108702455080545E11	-7.539615372626769E11
-2.168369568102098E11	-7.658845395475011E11
-1.7184983550171143E11	-7.751991824998743E11
-1.262743437678847E11	-7.818549357192064E11
-8.026383091551761E10	-7.858074528203333E11
-3.397499848535894E10	-7.870222197736077E11
1.2431804473062412E10	-7.854719009871633E11
5.879328070957766E10	-7.811400370037477E11
1.0494315524094328E11	-7.740176834389006E11
1.5071342589276254E11	-7.641072694287122E11
1.959343367159542E11	-7.514196832010706E11
2.4043532608155798E11	-7.35977850246251E11
2.840455775272655E11	-7.178138570383765E11
3.265944060595192E11	-6.969725693154021E11
3.679122278183019E11	-6.73508020940669E11
4.0783140429580835E11	-6.474872334361064E11
4.461870913973825E11	-6.189869711614738E11
4.828178176982612E11	-5.880970471497032E11
5.1756681315265094E11	-5.549171824602522E11
5.502820885899584E11	-5.1956007372580896E11
5.808182247542094E11	-4.8214758427556647E11
6.090368085307332E11	-4.4281400834632874E11
6.34807950045629E11	-4.017025375274928E11
6.580102247808518E11	-3.589679540036049E11
6.785326041644437E11	-3.147728305714349E11
6.962741544696573E11	-2.6929008348418607E11
7.111461324400946E11	-2.2269884039813004E11
7.230716974615018E11	-1.75186876145698E11
7.31987826428418E11	-1.2694681984871881E11
7.378441203998296E11	-7.817806495057535E10
7.406050577003175E11	-2.90823778982302E10
7.402489514586249E11	2.0134062814602367E10
7.36769845475902E11	6.926474654332826E10
7.301759836465983E11	1.1810126807095319E11
7.204917626417288E11	1.6643718748887265E11
7.077553503759948E11	2.1406665426099808E11
6.920207493849436E11	2.6078866821610184E11
6.73355607062579E11	3.064053918229733E11
6.518427241123335E11	3.507258202544914E11
6.275773153851758E11	3.935645208760697E11
6.006686842538259E11	4.347450409710708E11
5.712368128214293E11	4.740986033104844E11
5.394142015024152E11	5.114676251968699E11
5.053426167256905E11	5.467039637046381E11
4.691744736047727E11	5.796716450082549E11
4.310690481423536E11	6.102455173431975E11
3.9119426006759595E11	6.383138003007723E11
3.497227054624181E11	6.637765019828005E11
3.0683348710671466E11	6.865477069066449E11
2.627084171791356E11	7.065537982846051E11
2.175336894502412E11	7.237349263016163E11
1.7149559429067426E11	7.380435766502543E11
1.2478276715047374E11	7.494462091768628E11
7.75823454759567E10	7.5792138902755E11
3.0081989440269848E10	7.634608251988163E11
-1.7534069119576366E10	7.660677945120096E11
-6.508266146013939E10	7.65757759242129E11
-1.1238588768595888E11	7.625568957044694E11
-1.5926829774635385E11	7.565028985532742E11
