Earth X	Earth Y
-1.0990184284434242E11	9.872582930975401E10
-1.486115564101931E11	1.25706999359025E8
-1.131408555787192E11	-9.84282661123709E10
-2.279584219841475E10	-1.4934562459838464E11
7.850933618494987E10	-1.2945026449640585E11
1.4287971042787433E11	-4.827028698649695E10
1.3862032479325552E11	5.62547974405655E10
6.582107973720916E10	1.330148189094536E11
-4.036895951728306E10	1.422365286056278E11
-1.2573481273005981E11	7.850895979002486E10
-1.4724030835298325E11	-2.497798793589192E10
-9.5957604654836E10	-1.1602275670309612E11
1.3822007312349513E9	-1.5127750696930655E11
9.805921936338992E10	-1.1498756119652267E11
1.4821001436245505E11	-2.4141739455489586E10
1.2653236930775398E11	7.84701675353779E10
4.1636853792799805E10	1.4196597335762653E11
-6.4624034031511734E10	1.3301268188456763E11
-1.378549909305349E11	5.580504989541257E10
-1.416302600664053E11	-4.9561010942364395E10
-7.608010629939978E10	-1.3063893517532114E11
2.5627453830540897E10	-1.4933224920460504E11
1.1506935058096257E11	-9.761870699807886E10
1.4957094225390613E11	4.853605853185536E8
1.1095149170027203E11	9.82602094680264E10
1.6376309161439194E10	1.465918784452085E11
-8.681277689437009E10	1.1969684076021764E11
-1.4581381817501834E11	3.135302088071699E10
-1.3187284748754875E11	-7.290172825035674E10
-5.394927724341292E10	-1.4182240216816196E11
4.939096938395891E10	-1.4350411322593E11
1.2916069663751906E11	-7.769446966714098E10
1.4697433196873212E11	2.5008039490039417E10
9.236226433601006E10	1.1514905454939273E11
-9.158954989648048E9	1.468233583006546E11
-1.0625213505174374E11	1.0280048983862595E11
-1.4936201814974918E11	5.960368591997655E9
-1.1825876697510612E11	-9.423380689606732E10
-3.0155135356853546E10	-1.4917562445171957E11
7.201385837587582E10	-1.3383385980058983E11
1.3994688813261163E11	-5.5643039946412796E10
1.404455811878726E11	4.884801194953611E10
7.129367212645305E10	1.2874684603253275E11
-3.424330281992988E10	1.427586043357479E11
-1.2238104827668137E11	8.295758858511377E10
-1.4846320833864886E11	-1.9533195673816242E10
-1.0120579903960437E11	-1.1285868071049524E11
-5.383328204285752E9	-1.5241439048049078E11
9.286171289406366E10	-1.2044134052639264E11
1.470619197506725E11	-3.1944643355566692E10
1.300836240609809E11	7.145971261896358E10
4.828962651926447E10	1.3872700613753137E11
-5.818766318648753E10	1.3463658554968971E11
-1.3480221761221828E11	6.085820240844478E10
-1.4326402186258652E11	-4.428725866778669E10
-8.127913869915562E10	-1.28213249369035E11
1.9607855251553143E10	-1.5137450545967587E11
1.1129602980022707E11	-1.0360940537310405E11
1.5016574736348376E11	-7.161284723521647E9
1.1604764751833183E11	9.224046895982045E10
2.3872119028448177E10	1.4482345566314548E11
-8.039533072432695E10	1.2272690389488203E11
-1.4331417156698444E11	3.716680504916532E10
-1.3404367002707364E11	-6.760837560784687E10
-5.9166367364412186E10	-1.3991100134703043E11
4.4039858469488434E10	-1.4609360280970755E11
1.2667166820675218E11	-8.382313528285371E10
1.490386417423004E11	1.7987660419499447E10
9.861115299326054E10	1.1050807378544499E11
-1.3283561319948754E9	1.468085296708042E11
-1.0031229582936357E11	1.0732786609640138E11
-1.4779304644925284E11	1.2545798940170921E10
-1.2118003551385158E11	-8.89222762944157E10
-3.556962927333744E10	-1.476883449287226E11
6.718221916411183E10	-1.3678175033450066E11
1.3846965325113824E11	-6.164733821830375E10
1.436136970544732E11	4.273518136988999E10
7.816503838183633E10	1.2567125624129128E11
-2.6625507514986282E10	1.445470952891794E11
-1.1743693822423555E11	8.88550067233095E10
-1.48187066928553E11	-1.2342127937395264E10
-1.0514294621564651E11	-1.0770484838703989E11
-1.1183685119049149E10	-1.5141474602751706E11
8.834291485245807E10	-1.2376077913348357E11
1.463184142901874E11	-3.7733834079670715E10
1.3395488721264194E11	6.630340856658908E10
5.525893603288701E10	1.3720220630230913E11
