Triton X	Triton Y
-3.3023891798540576E12	3.056545028891181E12
-3.3158336847939136E12	3.042143699643902E12
-3.32926683803344E12	3.027707113359498E12
-3.3426597672908955E12	3.0132622349447363E12
-3.3559779651363037E12	2.998825973223866E12
-3.3691878578187607E12	2.9844009608359907E12
-3.382264784581242E12	2.969973215326404E12
-3.39520079616274E12	2.9555137516358887E12
-3.4080087381589976E12	2.940985669590239E12
-3.420719283957552E12	2.926355239571868E12
-3.4333712936657314E12	2.911602193899248E12
-3.446000117415431E12	2.896724593100383E12
-3.458628884078588E12	2.8817373840826753E12
-3.471264693914294E12	2.86666708377773E12
-3.4838987375520757E12	2.8515453953905024E12
-3.4965087086565244E12	2.8364031255194136E12
-3.509062742649916E12	2.8212645032242734E12
-3.5215251135138525E12	2.8061418085314204E12
-3.533864051721273E12	2.791031102477593E12
-3.546060732362322E12	2.7759111649402617E12
-3.5581162017712524E12	2.7607479540534043E12
-3.5700520995760493E12	2.7455044941064653E12
-3.581903799146532E12	2.7301522609911875E12
-3.5937092919549463E12	2.7146788349596753E12
-3.6054990594448696E12	2.699089437471025E12
-3.617289993248761E12	2.683403703859975E12
-3.629083326102593E12	2.66765033547617E12
-3.64086523462055E12	2.651861323312235E12
-3.652609245740468E12	2.636066103159444E12
-3.6642806101624443E12	2.620285494612281E12
-3.6758432924601E12	2.604525913404936E12
-3.6872693173891436E12	2.5887757911381206E12
-3.6985478509663545E12	2.573007039104278E12
-3.709689512392638E12	2.5571828142778438E12
-3.7207229543699893E12	2.5412689144800728E12
-3.7316853916019473E12	2.5252435215377456E12
-3.7426119747135093E12	2.5091016312625527E12
-3.7535279330126577E12	2.492854258968541E12
-3.7644444437260376E12	2.476524615960078E12
-3.7753573479288154E12	2.4601431204664956E12
-3.786247834695784E12	2.4437418584728564E12
-3.797085156635713E12	2.427348341410559E12
