Pluto X	Pluto Y
6.013751396469958E12	-1.5412350071896648E12
6.020327841527979E12	-1.5273925823048303E12
6.026859842657355E12	-1.5135465127919832E12
6.03335752032035E12	-1.499684205745692E12
6.039810802862751E12	-1.4858184685551582E12
6.046229814329922E12	-1.4719367088268098E12
6.052604480055507E12	-1.458051732148688E12
6.058944927676146E12	-1.4441509466360623E12
6.065241079512685E12	-1.4302471560895432E12
6.071503066801501E12	-1.4163277691323413E12
6.077720808848904E12	-1.4024055877934963E12
6.083904440499192E12	-1.388468021204457E12
6.090043878041765E12	-1.3745278696415432E12
6.096149259935346E12	-1.3605725427472207E12
6.102210499445834E12	-1.3466148390654956E12
6.10823773865099E12	-1.3326421687528962E12
6.114220887784119E12	-1.3186673286428765E12
6.120170092543497E12	-1.3046777294099531E12
6.126075260116414E12	-1.2906861661992888E12
6.131946539819009E12	-1.2766800502057625E12
6.137773835776215E12	-1.2626721749070244E12
6.143567300917872E12	-1.2486499520201663E12
6.149316836285749E12	-1.2346261733747798E12
6.155032598415919E12	-1.2205882512090332E12
6.160704485244716E12	-1.2065489757209158E12
6.166342656906331E12	-1.1924957596659192E12
6.171937008208504E12	-1.1784413916248513E12
6.177497702874553E12	-1.1643732848644E12
6.18301463255983E12	-1.1503042263587278E12
6.188497964570049E12	-1.1362216298772666E12
6.193937587386079E12	-1.1221382807966497E12
6.199343671889782E12	-1.1080415933790667E12
6.204706103367197E12	-1.0939443514105824E12
6.210035056272591E12	-1.0798339696344868E12
6.215320412679988E12	-1.0657232302523508E12
6.220572350615133E12	-1.0515995484778478E12
6.225780748923635E12	-1.0374757049329348E12
6.230955789205005E12	-1.023339115290855E12
6.236087347062942E12	-1.0092025585987885E12
6.241185607675841E12	-9.95053450980621E11
6.246240443393041E12	-9.809045699140157E11
6.251262042977703E12	-9.667433319650514E11
6.256240275515754E12	-9.525825130472391E11
6.261185333362737E12	-9.384095301626224E11
6.266087082332977E12	-9.242371576669583E11
6.270955718382201E12	-9.100528129933702E11
6.275781104046028E12	-8.958692689460344E11
6.280573438889794E12	-8.816739433861678E11
6.28532258216434E12	-8.674796075738276E11
6.290038737051998E12	-8.532736797967369E11
6.294711759514067E12	-8.390689297778544E11
6.299351856357393E12	-8.248527762310681E11
6.303948880250259E12	-8.106379873501368E11
6.308513041629678E12	-7.96411982276422E11
6.31303418986708E12	-7.821875276818469E11
6.317522539035653E12	-7.67952043137515E11
6.321967935206338E12	-7.537182938007625E11
6.326380596093679E12	-7.394736996768687E11
6.330750364463142E12	-7.252310244148597E11
6.335087461675004E12	-7.109776884591383E11
6.33938172718582E12	-6.967264539562909E11
6.343643386004499E12	-6.824647417963578E11
6.347862274274407E12	-6.682053126290836E11
6.352048620654595E12	-6.539355877970532E11
6.356192257971924E12	-6.396683264576117E11
6.360303418535853E12	-6.253909504141688E11
6.364371931853358E12	-6.111162173358816E11
6.368408033882571E12	-5.968315494958525E11
6.372401550807396E12	-5.825497030775322E11
6.376362722232989E12	-5.682581008336228E11
6.380281371016722E12	-5.539694974641968E11
6.384167740407096E12	-5.396713162123411E11
6.38801164993173E12	-5.2537631029543677E11
6.391823346478068E12	-5.1107190345831573E11
6.395592646241162E12	-4.967708474357228E11
6.399329799741692E12	-4.8246056648693256E11
6.40302461983859E12	-4.681538108625164E11
6.406687360679163E12	-4.5383800534870325E11
6.410307831784615E12	-4.3952589871004767E11
6.413896290920301E12	-4.25204916273443E11
6.417442544267113E12	-4.1088780531411957E11
6.420956853199701E12	-3.965619917136342E11
6.424429020556656E12	-3.822402212531398E11
6.42786931131239E12	-3.6790992038405176E11
6.4312675249607705E12	-3.5358383338788666E11
6.434633930065211E12	-3.39249387300785E11
6.437958322773458E12	-3.249193248975145E11
6.441250975226972E12	-3.1058107381471747E11
6.444501680226346E12	-2.9624737531282526E11
6.447720713477854E12	-2.819056576445888E11
6.450897864435017E12	-2.6756866054668634E11
6.454043412355957E12	-2.532238129038285E11
6.457147143347889E12	-2.3888385291914136E11
6.460219340206034E12	-2.2453621012496494E11
6.463249785693295E12	-2.101936211794982E11
6.466248766127305E12	-1.9584351627792435E11
6.469206060930341E12	-1.8149863052158267E11
6.47213195992685E12	-1.6714639478422464E11
6.475016239202179E12	-1.5279954259652872E11
6.477869192073484E12	-1.3844550552597687E11
6.48068059129438E12	-1.2409701551797647E11
6.483460733660318E12	-1.0974150484899333E11
6.486199388600275E12	-9.53917038639043E10
6.4889068563733125E12	-8.10350455622984E10
6.491572903093828E12	-6.668425867236727E10
6.494207832471685E12	-5.23267769319912E10
6.496801407316335E12	-3.7975327435770424E10
6.499363934777589E12	-2.3617344674894905E10
6.501885174371954E12	-9.265554092825298E9
6.504375436679725E12	5.09260905042698E9
6.506824477939195E12	1.9444420978830753E10
6.509242612151142E12	3.3802445647914402E10
6.511619592293242E12	4.8153960965101265E10
6.513965735778392E12	6.251153008464864E10
6.516270792342551E12	7.686243261151024E10
6.51854508280323E12	9.121923088005392E10
6.520778353673282E12	1.0556920620604025E11
6.522980929168005E12	1.1992492008407513E11
6.525142552597785E12	1.3427365555091048E11
6.527273551566827E12	1.4862797323944458E11
6.529363666201891E12	1.6297515791623718E11
6.531423227487729E12	1.773277693287986E11
6.533441972384574E12	1.9167309398025186E11
6.535430235246759E12	2.0602369070733228E11
6.537377749882839E12	2.2036684775449017E11
6.539294854002186E12	2.3471512302283188E11
6.541171278275153E12	2.4905580650197852E11
6.543017363749039E12	2.6340145513191815E11
6.54482283796512E12	2.777393606511639E11
6.546598045289431E12	2.9208207901434174E11
6.548332710140716E12	3.064169037135872E11
6.550037180182471E12	3.207563896956324E11
6.551701176715572E12	3.350878322111572E11
6.553335050677595E12	3.4942378517910474E11
6.554928520254298E12	3.6375154561609503E11
6.556491939635163E12	3.780836663955228E11
6.558015023892684E12	3.924074463083506E11
6.559508130445797E12	4.0673543716716486E11
6.560960971255665E12	4.2105493954729535E11
6.562383906949563E12	4.353785041883587E11
6.563766646381498E12	4.496934334599124E11
6.565119553366304E12	4.640122770182768E11
6.566432333655767E12	4.7832233903796326E11
6.567715354234383E12	4.926361680836147E11
6.568958317758012E12	5.06941070145335E11
6.570171594365926E12	5.212495926879306E11
6.571344883624145E12	5.3554904352725745E11
6.572488558814023E12	5.498519690217186E11
6.573592316419834E12	5.641456788222092E11
6.574666532854656E12	5.784427181739528E11
6.575700901529307E12	5.92730398570702E11
6.576705801978928E12	6.07021264138917E11
6.577670924551007E12	6.213026282217355E11
6.578606651895078E12	6.35587033821266E11
6.579502671305119E12	6.498617961344556E11
6.580369368538334E12	6.641394570338245E11
6.581196427844394E12	6.784073335738612E11
6.581994238083545E12	6.926779664923086E11
6.582752480470474E12	7.069386747027286E11
6.583481546963571E12	7.212019978031138E11
6.584171115750785E12	7.35455256566883E11
6.584831581885778E12	7.497109894478435E11
6.5854526205377E12	7.639565190779062E11
6.586044629851913E12	7.782043827625247E11
6.58659728198584E12	7.924419049895807E11
6.5871209781736875E12	8.066816219129868E11
6.587605387568036E12	8.20910859872648E11
6.588060914488764E12	8.351421538678116E11
6.588477225089063E12	8.493628320851866E11
6.588864726772304E12	8.635854283673163E11
6.589213082696375E12	8.777972727417814E11
6.589532703347079E12	8.920108978921053E11
6.589813248888969E12	9.062136356796593E11
6.590065132889295E12	9.20418017627547E11
6.590278012520498E12	9.346113774235466E11
6.590462304431172E12	9.488062454292285E11
6.590607662801354E12	9.629899571498717E11
6.590724507360619E12	9.771750417853201E11
6.59080248929501E12	9.913488366493112E11
6.590852031415858E12	1.0055238697802599E12
6.590862781913075E12	1.0196874802898273E12
6.590845166678992E12	1.0338521950560818E12
6.5907888309042E12	1.0480053549779884E12
6.59070420356265E12	1.0621594857751522E12
6.590580926841647E12	1.0763019301221046E12
6.590429432796408E12	1.0904452125824408E12
6.590239360605723E12	1.1045766775942463E12
6.590021145406806E12	1.1187088485684573E12
6.589764423364004E12	1.1328290716943616E12
6.589479632696883E12	1.1469498692335647E12
6.589156406548219E12	1.1610585891137896E12
6.588805186220163E12	1.1751677524520845E12
6.58841560182669E12	1.189264708901728E12
6.587998097752989E12	1.2033619784402485E12
6.587542301076091E12	1.21744691243296E12
6.587058659264398E12	1.231532029723885E12
6.586536796348657E12	1.2456046833779707E12
6.585987162882855E12	1.2596773911112922E12
6.585399379840203E12	1.2737375076760447E12
6.584783900862371E12	1.2877975496667834E12
6.584130343853581E12	1.3018448735114536E12
6.583449165546204E12	1.3158919946903335E12
6.582729980764329E12	1.3299262712952153E12
6.581983249333082E12	1.3439602177000808E12
6.581198582985107E12	1.3579811936499656E12
6.58038644464196E12	1.372001712421144E12
6.579536442933542E12	1.3860091354017087E12
6.578659043881933E12	1.4000159747790833E12
6.577743853002492E12	1.4140095935755574E12
6.576801339423576E12	1.4280025028996025E12
6.575821105535709E12	1.441982067399481E12
6.574813623579536E12	1.4559607971146829E12
6.573768492811392E12	1.469926058311884E12
6.572696188591148E12	1.4838903599725024E12
6.571586307033176E12	1.4978410699751555E12
6.570449326626146E12	1.5117906962532815E12
6.569274840334425E12	1.5257266082915454E12
6.56807332978651E12	1.539661312985519E12
6.566834384791189E12	1.5535821814207722E12
6.565568490129317E12	1.5675017194641921E12
6.564265232450259E12	1.5814072997963088E12
6.56293509970015E12	1.595311427263462E12
6.561567675366389E12	1.6092014761353242E12
6.56017345057519E12	1.6230899502440732E12
6.558742005650503E12	1.6369642254412466E12
6.557283834912454E12	1.6508368045491914E12
6.555788515520941E12	1.664695064993293E12
6.554266545004018E12	1.678551508588282E12
6.552707497356951E12	1.6923935143239207E12
6.551121873328544E12	1.7062335830062864E12
6.549499243746563E12	1.7200590951796206E12
6.547850112592216E12	1.7338825506385466E12
6.546164047522774E12	1.7476913314706833E12
6.544451555760013E12	1.7614979364542795E12
6.542702201785222E12	1.775289749209322E12
6.540926496066471E12	1.7890792674918843E12
6.539113999903086E12	1.8028538764438784E12
6.537275227011188E12	1.8166260727928464E12
6.535399735500797E12	1.8303832431925889E12
6.533498042335256E12	1.844137883336098E12
6.531559702426148E12	1.8578773813818816E12
6.529595235982508E12	1.8716142319821309E12
6.527594194707548E12	1.8853358247947566E12
6.525567102052272E12	1.8990546534257073E12
6.523503506501986E12	1.9127581090300505E12
6.521413934746351E12	1.926458684162591E12
6.519287932043331E12	1.9401437714754016E12
6.5171360283175625E12	1.9538258624674883E12
6.514947765591566E12	1.9674923512903738E12
6.512733677021619E12	1.981155728383437E12
6.510483301389503E12	1.9948033894014456E12
6.508207175079274E12	2.0084478237199763E12
6.505894833627968E12	2.0220764285028645E12
6.503556816645476E12	2.0357016920575469E12
6.501182656421997E12	2.0493110130640073E12
6.498782895791724E12	2.0629168787559744E12
6.496347063797562E12	2.0765066893374712E12
6.493885706496589E12	2.090092930962636E12
6.491388349686251E12	2.1036630053685894E12
6.488865542645988E12	2.1172293976221892E12
6.486306807930914E12	2.1307795110027285E12
6.4837226980411875E12	2.1443258294818225E12
6.481102732295171E12	2.15785575789048E12
6.478457466412406E12	2.1713817790956238E12
6.475776416480996E12	2.18489129948935E12
6.473070141437399E12	2.1983968008232053E12
6.47032815414705E12	2.2118856910607837E12
6.467561016761175E12	2.2253704508263223E12
6.46475823893124E12	2.2388384896647734E12
6.461930386019139E12	2.2523022870603105E12
6.459066964472245E12	2.265749254149427E12
6.456178542858868E12	2.2791918692625522E12
6.453254624432453E12	2.2926175451381235E12
6.450305780962644E12	2.306038758937348E12
6.447321512518731E12	2.3194429250118037E12
6.444312394066426E12	2.332842519337466E12
6.441267922501706E12	2.3462249578901323E12
6.438198675979113E12	2.359602715443731E12
6.435094148232911E12	2.372963209609029E12
6.431964920598077E12	2.3863189139408594E12
6.42880048365886E12	2.399657247696527E12
6.425611421922205E12	2.4129906831932734E12
6.4223872228338545E12	2.426306641346243E12
6.419138474061967E12	2.439617593216895E12
6.41585465992677E12	2.452910961389677E12
6.412546371246183E12	2.4661992156517144E12
6.409203089227782E12	2.479469780267714E12
6.405835407826308E12	2.49273512373158E12
6.402432805149633E12	2.505982672000049E12
6.399005878276445E12	2.5192248922544053E12
6.395544102227183E12	2.5324492121551533E12
6.392058077191065E12	2.545668097550884E12
6.388537275112716E12	2.5588689778181787E12
6.384992299277888E12	2.572064317453507E12
6.381412618568084E12	2.585241547561062E12
6.377808839350274E12	2.598413131265258E12
6.374170427454286E12	2.6115665014102173E12
6.370507992313116E12	2.6247141197286772E12
6.36681099671702E12	2.637843420816655E12
6.363090053148765E12	2.650966864995654E12
6.359334621370083E12	2.664071888625569E12
6.355555316897158E12	2.6771709505978677E12
6.351741596474744E12	2.6902514890483994E12
6.347904078635313E12	2.7033259614200405E12
6.344032217118206E12	2.7163818076360605E12
6.340136633453592E12	2.729431483673509E12
6.336206778387508E12	2.742462431254787E12
6.332253276429781E12	2.755487104874452E12
6.32826557534433E12	2.768492948065472E12
6.324254302602218E12	2.781492413824176E12
6.320208902996325E12	2.7944729475063267E12
6.316140006941721E12	2.8074470005951465E12
6.312037056270753E12	2.8204020202813647E12
6.307910684325324E12	2.8333504565210215E12
6.303750329987456E12	2.8462797583526973E12
6.299566629509995E12	2.8592023741929385E12
6.295349018835529E12	2.872105754940676E12
6.291108137111981E12	2.8850023474618955E12
6.286833417353521E12	2.897879604528877E12
6.282535501589209E12	2.9107499714475703E12
6.278203819916202E12	2.923600902876959E12
