Halley's Comet X	Halley's Comet Y
-1.9645578790051274E12	1.5439692923027224E12
-1.9788961040597786E12	1.5636603378337703E12
-1.9930510318115813E12	1.5832064978363555E12
-2.0070263421454075E12	1.6026099278511787E12
-2.0208255779959631E12	1.621872715295084E12
-2.034452152472013E12	1.6409968825186592E12
-2.0479093555042278E12	1.6599843897014724E12
-2.0612003600372825E12	1.6788371375705596E12
-2.0743282278324753E12	1.6975569699532053E12
-2.0872959149062273E12	1.7161456761999358E12
-2.100106276617238E12	1.7346049934703171E12
-2.1127620724405613E12	1.7529366088924163E12
-2.1252659704427505E12	1.7711421616025562E12
-2.137620551493666E12	1.789223244666598E12
-2.1498283132375796E12	1.8071814069117324E12
-2.1618916738169607E12	1.8250181546628713E12
-2.1738129753822961E12	1.8427349533769902E12
-2.185594487408393E12	1.8603332291974043E12
-2.1972384098227668E12	1.8778143704287644E12
-2.20874687596448E12	1.8951797289403374E12
-2.220121955373666E12	1.912430621500549E12
-2.231365656431272E12	1.9295683310347947E12
-2.2424799288699473E12	1.9465941078276055E12
-2.2534666661488315E12	1.963509170672332E12
-2.2643277077033306E12	1.9803147079612166E12
-2.2750648410823057E12	1.9970118787239365E12
-2.285679803979142E12	2.0136018136144873E12
-2.296174286170447E12	2.030085615856852E12
-2.306549931355792E12	2.046464362152937E12
-2.316808338906356E12	2.0627391035423496E12
-2.3269510655395664E12	2.0789108662251174E12
-2.3369796269167817E12	2.094980652353403E12
-2.3468954991696694E12	2.110949440790735E12
-2.356700120356215E12	2.126818187843159E12
-2.36639489185031E12	2.142587827956005E12
-2.3759811796793877E12	2.1582592743854712E12
-2.3854603158035186E12	2.173833419853679E12
-2.3948335993348706E12	2.18931113717739E12
-2.4041022977078955E12	2.2046932798755366E12
-2.413267647798738E12	2.2199806827583354E12
-2.422330856999244E12	2.2351741624988013E12
-2.4312931042432183E12	2.2502745181939595E12
-2.4401555409791445E12	2.265282531905787E12
-2.448919292103453E12	2.2801989691832715E12
-2.4575854568513794E12	2.295024579575372E12
-2.466155109641057E12	2.309760097127749E12
-2.4746293008763784E12	2.3244062408637266E12
-2.4830090577061406E12	2.338963715247927E12
-2.4912953847468833E12	2.35343321062934E12
-2.499489264771835E12	2.3678154036723037E12
-2.5075916593581997E12	2.382110957768418E12
-2.51560350950266E12	2.396320523423786E12
