Ganymede X	Ganymede Y
-7.325495735720079E11	-3.56993818008419E11
-7.11060052765612E11	-3.954170904264495E11
-6.864805211634772E11	-4.3350343085159375E11
-6.602357249515891E11	-4.713751775362701E11
-6.331774090568033E11	-5.077013477719458E11
-6.045526314055823E11	-5.4120223199980255E11
-5.730894386191437E11	-5.720553796550309E11
-5.385606615232112E11	-6.015036799669156E11
-5.022236811455467E11	-6.303334429019038E11
-4.6549847998247943E11	-6.57644804771245E11
-4.2817998142662744E11	-6.818399650919965E11
-3.8894018670889307E11	-7.025961280990267E11
-3.471331548925897E11	-7.209972378996392E11
-3.036196360315242E11	-7.381631968581857E11
-2.5997297661676187E11	-7.538162304376161E11
-2.1666220189194016E11	-7.664673710019176E11
-1.7268300308909766E11	-7.752610356500284E11
-1.2705044271249835E11	-7.808099696072196E11
-7.998433979885855E10	-7.843452492470533E11
-3.2835263656631535E10	-7.863605165812349E11
1.322879441065813E10	-7.859352834315732E11
5.846759092729129E10	-7.817813627812147E11
1.0399372293028078E11	-7.737533433102433E11
1.5032178866347702E11	-7.628852454503251E11
1.9669311256586682E11	-7.502889026941511E11
2.4162823936024985E11	-7.359478193610326E11
2.844430441285083E11	-7.186391813938505E11
3.259158633887391E11	-6.974423671055756E11
3.6712611291927716E11	-6.728569759420197E11
4.080681746103476E11	-6.462688491834211E11
4.4739460977884247E11	-6.18507756065288E11
4.8372706310118976E11	-5.888025801428405E11
5.173034220163006E11	-5.557862765270048E11
5.4945364370280994E11	-5.194188107454851E11
5.807353029513595E11	-4.810900841991648E11
6.101321376580306E11	-4.4209948962948553E11
6.360530733557428E11	-4.022064771084917E11
6.582319093691597E11	-3.600516416344636E11
6.778672466704479E11	-3.151538939922647E11
6.959099952362612E11	-2.685725382003217E11
7.119448321843318E11	-2.2177672147065826E11
7.245810585724453E11	-1.7522307093769476E11
7.329617339333982E11	-1.2799885456004321E11
7.37724485737124E11	-7.915955381820451E10
7.400995536491649E11	-2.904125133572941E10
7.405144496522233E11	2.101283355735078E10
7.381748444741361E11	6.98608062187695E10
7.318624942168486E11	1.1758144596779184E11
7.213329146325529E11	1.652208419394425E11
7.076328254023263E11	2.1333636361960217E11
6.919202094556927E11	2.6118203680121008E11
6.743033109158014E11	3.073374313456725E11
6.537647056824495E11	3.509896077912144E11
6.29317536184263E11	3.927124997373501E11
6.013314459848623E11	4.336530377196863E11
5.712377498855205E11	4.7394573076334814E11
5.400063277458743E11	5.123763692809242E11
5.071657660142651E11	5.475465508987312E11
4.71391247776487E11	5.793954358832836E11
4.323763477436858E11	6.092617655453031E11
3.914955138112228E11	6.379671456590576E11
3.5020383774463104E11	6.646569349894286E11
3.08493870157345E11	6.877848762593264E11
2.6510697997439148E11	7.068778062041445E11
2.1932527871717017E11	7.230920125586401E11
1.7213577718888318E11	7.376191000990746E11
1.2509821937965282E11	7.501772604419431E11
7.87475663719774E10	7.594635261079895E11
3.2289720628303E10	7.646010765811313E11
-1.5305862305001963E10	7.661111369058315E11
-6.388411396697621E10	7.653232928964246E11
-1.1212443828876402E11	7.628204343208558E11
-1.5887736328785025E11	7.579064605554609E11
-2.0414973921725482E11	7.494381369843243E11
-2.4893284391321103E11	7.370668778264503E11
-2.939609747015201E11	7.217364913654296E11
-3.386735306741826E11	7.047004282677822E11
-3.8171796513604425E11	6.861995358663376E11
-4.222551151291728E11	6.653520582706857E11
-4.606833682680379E11	6.411598362078112E11
-4.981418650319798E11	6.137068527784774E11
-5.3507996727973474E11	5.842712673230101E11
-5.705630779625408E11	5.53971945738628E11
-6.032358882709917E11	5.226324725977103E11
-6.326947472156531E11	4.89102711473992E11
-6.599245763484677E11	4.5264135548992926E11
-6.861306397418783E11	4.1407031230175085E11
-7.110525322773561E11	3.750037536003222E11
-7.331946062008488E11	3.359460558621342E11
-7.516026042921814E11	2.958704318064578E11
-7.669672977497983E11	2.5360761325829578E11
-7.807823150747892E11	2.0952525806120288E11
-7.933176121220409E11	1.6529122163778625E11
-8.032743599403533E11	1.2183365652906819E11
-8.09474667693434E11	7.847800705649226E10
-8.121561446719608E11	3.400803159397978E10
-8.126573926445981E11	-1.1766103113584318E10
-8.11814507441868E11	-5.7607950996553856E10
-8.089916915436945E11	-1.022123515956338E11
-8.029402245121205E11	-1.455125422194345E11
-7.931761946874612E11	-1.88490262609549E11
-7.804938860765557E11	-2.319864523757558E11
-7.661726989435128E11	-2.756037819665791E11
-7.505468261434031E11	-3.1797286801767163E11
-7.327082976328977E11	-3.581833579882623E11
-7.116102559847289E11	-3.965763620358301E11
-6.871969893582692E11	-4.342264068740769E11
-6.605940823316195E11	-4.716922678781711E11
-6.329797261170891E11	-5.081645597017187E11
-6.042657099751073E11	-5.422386846799151E11
-5.733313937319454E11	-5.734032429168677E11
-5.393626681442638E11	-6.024377486317561E11
-5.0286184692079803E11	-6.305043516703484E11
-4.653454312740433E11	-6.57660407891543E11
-4.276149768727843E11	-6.8251167441318E11
-3.888370945629952E11	-7.038581313815387E11
-3.477631197470325E11	-7.220429033119933E11
-3.043474891162769E11	-7.384362666884858E11
-2.600610289374862E11	-7.537117184519397E11
-2.1623192352144876E11	-7.667690835882417E11
-1.7243289078378674E11	-7.761159518635647E11
-1.2734791667973528E11	-7.817060835792195E11
-8.055539801269214E10	-7.847827442500852E11
-3.314683717099782E10	-7.863687584479474E11
1.3365506505285595E10	-7.859830120141416E11
5.872947168680459E10	-7.822183782075355E11
1.0394933930516711E11	-7.744552193901152E11
1.4988142483402463E11	-7.63429215127361E11
1.961901360017083E11	-7.503954889306359E11
2.414751997675537E11	-7.357951537371653E11
2.846613077186026E11	-7.186916577402123E11
3.2608546030327496E11	-6.979328404879402E11
3.6682743393521576E11	-6.735055752294161E11
4.0736291373191504E11	-6.46530602756587E11
4.468683766509623E11	-6.181875019159382E11
4.8382669297887744E11	-5.884208417826595E11
5.1768791508537933E11	-5.559910238561696E11
5.4935916531429065E11	-5.201431491276783E11
5.799053330574668E11	-4.8157058717141974E11
6.092163853218657E11	-4.417729435860499E11
6.35843166260964E11	-4.015149543654621E11
6.585638296910182E11	-3.598845564247632E11
6.778971030404786E11	-3.1565788692315485E11
6.952077241474408E11	-2.6907492270083286E11
7.109369941978011E11	-2.2165424584255258E11
7.239668887251825E11	-1.7463568500921564E11
7.328294755132843E11	-1.2759616621405592E11
7.375810854898795E11	-7.922876271233841E10
7.395385559157122E11	-2.9306564672507305E10
7.395925948749287E11	2.098379575341699E10
7.372755390999043E11	7.018793890054831E10
7.312237376791486E11	1.1798634251011465E11
7.208217170911115E11	1.65414854069482E11
7.069775235080652E11	2.1330205490297607E11
6.909877138156989E11	2.6112498532683743E11
6.732145887508928E11	3.0745878292844293E11
6.527459676841128E11	3.512561559786012E11
6.28421249835449E11	3.929240298404547E11
6.004317562017992E11	4.3368814602539496E11
5.701748231863463E11	4.738361937909784E11
5.3872135748773834E11	5.122951138793718E11
5.058223193014926E11	5.476423981975897E11
4.702179085447904E11	5.795520056207678E11
4.3134596508485144E11	6.0921085496734E11
3.903460290066593E11	6.376268902786184E11
3.4874432896817755E11	6.642544920359257E11
3.068893681173376E11	6.87610745375434E11
2.6371150278784525E11	7.068626056642363E11
2.1817785749389465E11	7.228899836460356E11
1.7095994686331427E11	7.370996660070704E11
1.236935379868492E11	7.495248638891597E11
7.719913415220287E10	7.589240133760973E11
3.084536412717117E10	7.641828695994054E11
-1.658220019060674E10	7.656173521711775E11
-6.512036819993274E10	7.64682721440962E11
-1.1338333637890231E11	7.62109139533645E11
-1.601154990372508E11	7.571835057818933E11
-2.053090401584833E11	7.486740845424609E11
-2.5006190641687433E11	7.361919901598646E11
-2.951748763499585E11	7.208358557562311E11
-3.3988475050590594E11	7.039541603357438E11
-3.8269691930423944E11	6.855727045225121E11
-4.229426628668399E11	6.64596453772599E11
-4.613117339435722E11	6.400897304214646E11
-4.990457100125333E11	6.124860530800361E11
-5.362292905912327E11	5.833528489752214E11
-5.714764267567045E11	5.535008230912653E11
-6.03586303246128E11	5.221933800724647E11
-6.327518761765242E11	4.882055734174909E11
-6.602960276586294E11	4.5134565110519904E11
-6.869954598240845E11	4.13010910911244E11
-7.118619649472833E11	3.745652890156596E11
-7.33424563900021E11	3.357510834730714E11
-7.514124359326481E11	2.953270895213757E11
-7.669381154831257E11	2.526392130528413E11
-7.81200454559704E11	2.086183447441186E11
-7.938536219880461E11	1.6486473895542462E11
-8.034650432793562E11	1.2174330519557404E11
-8.092754678606841E11	7.828697570931364E10
-8.119081331380453E11	3.3497380660258442E10
-8.127113940965168E11	-1.2415820622505926E10
-8.121783577822471E11	-5.7983339087756645E10
-8.092702753460737E11	-1.0212663562885161E11
-8.027913267103761E11	-1.4526122080191483E11
-7.927154552357216E11	-1.885255102927599E11
-7.80199178559545E11	-2.3242915070055768E11
-7.664092631545751E11	-2.7605218691890515E11
-7.510784864979504E11	-3.178642948881138E11
-7.328658286099021E11	-3.575094775916877E11
-7.110813375605295E11	-3.95985521633872E11
-6.864631123555796E11	-4.343344213822375E11
-6.605012303969987E11	-4.723135885485436E11
-6.33712642271361E11	-5.0835082156830804E11
-6.049427814133099E11	-5.41418865410577E11
-5.730393234931385E11	-5.722008834309678E11
-5.383127404931918E11	-6.019925687772054E11
-5.0225145556048627E11	-6.310855286419371E11
-4.6589603107477954E11	-6.581990839562904E11
-4.2856039217820874E11	-6.81944938139936E11
-3.889415243519724E11	-7.025085706317468E11
-3.468522942526928E11	-7.2112359153162E11
-3.0343860018277435E11	-7.385623524775277E11
-2.600808600951095E11	-7.541911988525647E11
-2.1688846804335526E11	-7.665359404674957E11
-1.7270881156733844E11	-7.750491103544159E11
-1.267691110327915E11	-7.806073112715488E11
-7.960757333459929E10	-7.843596564887766E11
-3.2631810732411003E10	-7.86494510133775E11
1.32146613660272E10	-7.859113593008217E11
5.8464636094833206E10	-7.814152870088784E11
1.0428552000103807E11	-7.731736684808333E11
1.509106362419313E11	-7.62422152872028E11
1.9725589351497498E11	-7.500977975631797E11
2.4184883965656458E11	-7.357873233293859E11
2.844065220388399E11	-7.180684541424202E11
3.2611362520893823E11	-6.963537582480812E11
3.6786233107911664E11	-6.717082851938516E11
4.089965501191567E11	-6.455519263353329E11
4.4787833706544086E11	-6.180700439130267E11
4.8367417597798004E11	-5.87964413946295E11
5.1732670656148596E11	-5.542302713228665E11
5.500430732949587E11	-5.176083331773545E11
5.816374970075447E11	-4.796307547503298E11
6.107106267250398E11	-4.409874079093291E11
6.360806052164124E11	-4.0089415972635693E11
6.580886888390232E11	-3.5816055490880676E11
6.780061071351249E11	-3.128785481453755E11
6.963317962968558E11	-2.6637441956624066E11
7.122627943153408E11	-2.19846803864713E11
7.244794824454508E11	-1.7333193520554697E11
7.324921154556489E11	-1.2580382675447649E11
7.372028819335562E11	-7.65607037978395E10
7.397609846867853E11	-2.628576235085858E10
7.402499191658618E11	2.3590477496851383E10
7.376421485223337E11	7.218773681615599E10
7.308358075754587E11	1.199175018437564E11
7.199506934295524E11	1.6789555095637247E11
7.062971231340397E11	2.163662438196893E11
6.90853947212062E11	2.6416876721817795E11
6.732377867073065E11	3.098589286805737E11
6.521555763159684E11	3.5310287569349115E11
6.269873794820814E11	3.950036038581111E11
5.988353120279424E11	4.365498301715936E11
5.692502926555054E11	4.770474003775768E11
5.384121772182769E11	5.148575306107054E11
5.0512825929498376E11	5.4920413902191833E11
4.684285251746768E11	5.809727756517002E11
4.2904846369959564E11	6.114671935737098E11
3.886518458137356E11	6.405283454715176E11
3.4790959670144696E11	6.66738200574345E11
3.0606304802068713E11	6.890468678773204E11
2.6202559065658542E11	7.078005219706431E11
2.1583050205910748E11	7.242796541388619E11
1.688187598135394E11	7.391076266893889E11
1.2222658857515434E11	7.515121897182485E11
7.606659286337949E10	7.602577348217972E11
2.9384957361893936E10	7.649195831966682E11
-1.8550082438676872E10	7.663371921480354E11
-6.719756919892701E10	7.657369565180247E11
-1.1514018677943459E11	7.633364074640717E11
-1.61498180707275E11	7.581775941642584E11
-2.0663736473578116E11	7.492330172008273E11
-2.5162082336005182E11	7.365220450005719E11
-2.9689417302697784E11	7.212377601642997E11
-3.4151837210197266E11	7.04496680117155E11
-3.84076054484272E11	6.861068537814348E11
-4.241165950412281E11	6.6490433798541E11
-4.625100485538685E11	6.401278680195768E11
-5.004035732630535E11	6.124557758326239E11
-5.3762869449959467E11	5.834662446794922E11
-5.726629481858362E11	5.537590085457267E11
-6.044381812507648E11	5.2233540412595917E11
-6.335037816381642E11	4.8799875005345544E11
-6.612750350012572E11	4.509571080966558E11
-6.881491632351416E11	4.1281703309728516E11
-7.128296887848038E11	3.7465189819860333E11
-7.339943419654144E11	3.3582326944302057E11
-7.51784508963243E11	2.9507956962459485E11
-7.674633383964928E11	2.521614116757912E11
-7.81901366679517E11	2.082406802479814E11
-7.94482019524295E11	1.646989474137246E11
-8.038584479244108E11	1.2164548342960419E11
-8.09488686294669E11	7.807960840894359E10
-8.121078686709265E11	3.317251445704149E10
-8.129343005841776E11	-1.2720967159565838E10
-8.1232548444286E11	-5.823980044331479E10
-8.09338160498784E11	-1.0240645081479332E11
-8.028521774493291E11	-1.455574177103989E11
-7.927837300546154E11	-1.887496038949786E11
-7.801716924177708E11	-2.3251798923543964E11
-7.661563162208588E11	-2.76112415148109E11
-7.50686683290948E11	-3.180954338779295E11
-7.325882374250874E11	-3.578854594827008E11
-7.109972349233431E11	-3.962422950447988E11
-6.863499727007609E11	-4.3426960587272327E11
-6.600459787710981E11	-4.720658215481588E11
-6.329446784812855E11	-5.0830611685975555E11
-6.042625871564148E11	-5.416717411843141E11
-5.726686443441582E11	-5.724098424946741E11
-5.380293357279142E11	-6.018343966902748E11
-5.016767529101862E11	-6.30638270825395E11
-4.6497259753818866E11	-6.57845527600889E11
-4.27623138352651E11	-6.818513421865685E11
-3.8823272657352814E11	-7.024424485072924E11
-3.462752426075685E11	-7.20813891970098E11
-3.0274253930899817E11	-7.379738178430825E11
-2.5912143785123233E11	-7.535205896361603E11
-2.1578601026761118E11	-7.660076492889594E11
-1.7172494600077304E11	-7.746438013671625E11
-1.2599989017256895E11	-7.8008653383261E11
-7.889204174086583E10	-7.835312039684169E11
-3.171841346207815E10	-7.854133155854994E11
1.439302576348477E10	-7.848496545027018E11
5.966632195798637E10	-7.805666849559158E11
1.0521437737869344E11	-7.723959690912291E11
1.515569919811553E11	-7.613760033435701E11
1.97939380699388E11	-7.486088966245713E11
2.428993720809585E11	-7.341011987605829E11
2.857118873593594E11	-7.166408748937037E11
3.2716564656854755E11	-6.952622170203407E11
3.6837388177381323E11	-6.704974559276371E11
4.0928685664062506E11	-6.437499582430328E11
4.4856021400013934E11	-6.158114521446539E11
4.848312299605101E11	-5.859303423957045E11
5.18326280797789E11	-5.527240878882028E11
5.504087608282617E11	-5.1616742067834283E11
5.816021748749342E11	-4.7768297160493054E11
6.108726189183717E11	-4.3853109313305774E11
6.366609529487576E11	-3.9847696185039136E11
6.586821210893182E11	-3.5616641229758636E11
6.781637539162057E11	-3.111064134674816E11
6.960519924751864E11	-2.6440102380985214E11
7.118953781168737E11	-2.175033638380506E11
7.243199018117874E11	-1.7085366047144592E11
7.324603922243419E11	-1.2354115053035963E11
7.369852640482164E11	-7.45843145145001E10
7.391842947699849E11	-2.4376494098975647E10
7.394259386476519E11	2.5665817240527218E10
7.368319631998232E11	7.443340689139488E10
7.301574580045327E11	1.2209957058322318E11
7.192570355595472E11	1.698271346897732E11
7.053899117026857E11	2.1809139486757162E11
6.89683038577297E11	2.6586971525738846E11
6.719499854358057E11	3.116832244557372E11
6.509871170334288E11	3.5497799472613715E11
6.259679076088739E11	3.96657265500161E11
5.977151044001284E11	4.378570711324844E11
5.678170413933025E11	4.782006054484134E11
5.3676730813153906E11	5.161554080067942E11
5.0362870339145154E11	5.506747040007872E11
4.672341983438122E11	5.822659218319207E11
4.278749053692142E11	6.12332019769414E11
3.8719352683351514E11	6.411439414760103E11
3.462075373060224E11	6.674358489180021E11
3.044282193367212E11	6.899318784104272E11
2.6066901413247064E11	7.086338911275587E11
2.146058832827288E11	7.248130602674485E11
1.6749085708259906E11	7.393960783079149E11
1.2076252698849934E11	7.517481020952491E11
7.459479453829501E10	7.605425370976522E11
2.8032248456317055E10	7.651870684227953E11
-1.9821759344215473E10	7.664737151513754E11
-6.847799553861989E10	7.657871685534434E11
-1.1636996271365901E11	7.633733646068253E11
-1.6260427467846042E11	7.581333952641713E11
-2.0768164609080124E11	7.49008448566736E11
-2.5275526816311264E11	7.361412193236348E11
-2.9817592565734875E11	7.209092806322515E11
-3.427123039276693E11	7.043819663067072E11
-3.84919894651431E11	6.859972651413315E11
-4.2473067587964075E11	6.64457357087925E11
-4.632808829989305E11	6.393244954465952E11
-5.0151461683700104E11	6.116732165252281E11
-5.387707405515571E11	5.830354074599055E11
-5.734125492081779E11	5.534853108652509E11
-6.04846834779016E11	5.217737800216182E11
-6.339722069933402E11	4.8705533470612213E11
-6.62017888570884E11	4.4993836993915155E11
-6.889851528334348E11	4.1201390480480237E11
-7.134457721604133E11	3.7401262045558716E11
-7.343314704848896E11	3.3506733519176807E11
-7.520474575452598E11	2.940692810737713E11
-7.678358502992931E11	2.5099872251493423E11
-7.824006485922072E11	2.0712529124203458E11
-7.949291101379866E11	1.6376776374551855E11
-8.040225000018479E11	1.2078048735868848E11
-8.0939016359348E11	7.700238640444788E10
-8.12019272484362E11	3.178072275084412E10
-8.130946503648055E11	-1.4220783071231285E10
-8.126591539462345E11	-5.948369501721195E10
-8.094151745998917E11	-1.0328980738590129E11
-8.023733465278767E11	-1.464822477192282E11
-7.920216750725792E11	-1.9019126337168588E11
-7.79728267738533E11	-2.3442755907937137E11
-7.662781604173909E11	-2.77848755774299E11
-7.508193805446234E11	-3.191057707359456E11
-7.319405106302863E11	-3.5850747858622736E11
-7.095898934984211E11	-3.973872924129543E11
-6.850765458160492E11	-4.36288306115986E11
-6.596201657447666E11	-4.7422775650477747E11
-6.329295151372372E11	-5.096328223472002E11
-6.035822180847089E11	-5.422316521627178E11
-5.710193170683466E11	-5.732011074306176E11
-5.361915705644812E11	-6.034796232791147E11
-5.0049059445273065E11	-6.326788323091299E11
-4.643456050823935E11	-6.593727354832614E11
-4.26737854994871E11	-6.826247922171052E11
-3.8660316939867755E11	-7.030704580699279E11
-3.4423853748664246E11	-7.219252794531846E11
-3.009564069117817E11	-7.39531728643723E11
-2.5783295407844052E11	-7.549655632606483E11
-2.1463659805655753E11	-7.668819784368868E11
-1.7014959471339038E11	-7.750573311165526E11
-1.2384854562337851E11	-7.806072196610337E11
-7.662592761098192E10	-7.845584735069012E11
-2.9928111962736607E10	-7.867114575331504E11
1.5637129937175041E10	-7.857474715311567E11
6.0991524256111694E10	-7.806747002263267E11
1.0729341563132794E11	-7.721753350915267E11
1.542206655682395E11	-7.617045513076276E11
2.0023802568052228E11	-7.497125193809141E11
2.441931932361758E11	-7.351343465979988E11
2.865891563657057E11	-7.166279041822375E11
